time/time_elapsed,time/fps,time/episodes,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/n_updates,train/critic_loss,train/actor_loss
94684,7,36030,-2.3326415399999996,678656,16.65,0.00073,-11.657369613647461,0.0002545470488257706,675655,0.00223363284021616,1.5963289737701416
94708,7,36040,-2.33257372,678820,16.63,0.00073,-17.076278686523438,0.0002544383460190147,675819,0.00272956071421504,1.6248726844787598
94732,7,36050,-2.3326790099999997,678987,16.61,0.00073,17.690994262695312,0.000255289749475196,675986,0.002611615229398012,1.6106979846954346
94755,7,36060,-2.3275126299999997,679147,16.56,0.00073,16.252016067504883,0.00025825397460721433,676146,0.0029188496991991997,1.59467613697052
94779,7,36070,-2.32320165,679312,16.53,0.00073,11.940383911132812,0.00025436628493480384,676311,0.001779790734872222,1.6523096561431885
94803,7,36080,-2.32915603,679479,16.53,0.00073,-5.730898857116699,0.00025326202739961445,676478,0.0019679050892591476,1.6483935117721558
94828,7,36090,-2.31751424,679647,16.48,0.00073,3.189361810684204,0.0002518880646675825,676646,0.004176142625510693,1.5986838340759277
94852,7,36100,-2.3150018400000003,679815,16.5,0.00073,-2.241508960723877,0.000252474652370438,676814,0.0013799701118841767,1.6215981245040894
94877,7,36110,-2.31550403,679983,16.53,0.00073,-21.598154067993164,0.0002476426016073674,676982,0.004093436989933252,1.5990982055664062
94900,7,36120,-2.29426618,680146,16.51,0.00073,0.08567571640014648,0.0002479048853274435,677145,0.0024896920658648014,1.612654447555542
94923,7,36130,-2.30519137,680309,16.53,0.00073,-11.134134292602539,0.0002643480256665498,677308,0.0033386829309165478,1.6399999856948853
94947,7,36140,-2.3120876600000004,680472,16.52,0.00073,-8.438318252563477,0.00026050867745652795,677471,0.0038600536063313484,1.6447887420654297
94971,7,36150,-2.31943975,680638,16.51,0.00073,0.9219279289245605,0.00024388138263020664,677637,0.0017695468850433826,1.593276023864746
94994,7,36160,-2.3322363799999994,680804,16.57,0.00073,-5.022442817687988,0.0002544803137425333,677803,0.0028900220058858395,1.5722732543945312
95018,7,36170,-2.32605807,680967,16.55,0.00073,-5.422753810882568,0.00026210531359538436,677966,0.0015243834350258112,1.5967615842819214
95042,7,36180,-2.3199391300000003,681131,16.52,0.00073,-17.79599380493164,0.00026471810997463763,678130,0.0022932225838303566,1.6222474575042725
95065,7,36190,-2.3325888800000003,681295,16.48,0.00073,-9.757343292236328,0.00025995972100645304,678294,0.0038812258280813694,1.5847718715667725
95089,7,36200,-2.3391990700000003,681456,16.41,0.00073,-8.49203872680664,0.00025970174465328455,678455,0.002800697460770607,1.5832185745239258
95112,7,36210,-2.3302195200000004,681617,16.34,0.00073,11.978907585144043,0.00026182676083408296,678616,0.0022720417473465204,1.627135992050171
95137,7,36220,-2.3454645299999997,681783,16.37,0.00073,-26.590328216552734,0.00025572397862561047,678782,0.004385645966976881,1.5781140327453613
95160,7,36230,-2.35149389,681948,16.39,0.00073,1.3914265632629395,0.00025864189956337214,678947,0.0032955969218164682,1.6090435981750488
95184,7,36240,-2.3474848,682110,16.38,0.00073,-2.5759782791137695,0.00026401368086226285,679109,0.0026986736338585615,1.600260853767395
95207,7,36250,-2.33272014,682273,16.35,0.00073,-12.029808044433594,0.00026223782333545387,679272,0.0028097904287278652,1.6496785879135132
95231,7,36260,-2.3263783900000004,682439,16.35,0.00073,13.152108192443848,0.0002582273737061769,679438,0.004250539466738701,1.6069138050079346
95254,7,36270,-2.3175942000000003,682603,16.36,0.00073,6.582699298858643,0.00026043292018584907,679602,0.002750229788944125,1.6377770900726318
95278,7,36280,-2.31096871,682769,16.38,0.00073,20.07159423828125,0.00026234114193357527,679768,0.0027339011430740356,1.613596796989441
95302,7,36290,-2.3074769699999997,682934,16.39,0.00073,9.687325477600098,0.00026136869564652443,679933,0.0025030411779880524,1.6222184896469116
95327,7,36300,-2.30275737,683100,16.44,0.00073,-12.011838912963867,0.00025518241454847157,680099,0.0048952605575323105,1.5633881092071533
95351,7,36310,-2.29519662,683263,16.46,0.00073,-20.62642478942871,0.00024522101739421487,680262,0.0018550569657236338,1.6216460466384888
95374,7,36320,-2.2894283599999996,683427,16.44,0.00073,4.617597579956055,0.00024270503490697592,680426,0.0015501026064157486,1.6124093532562256
95398,7,36330,-2.2833298100000006,683591,16.43,0.00073,-9.316062927246094,0.0002526210737414658,680590,0.002948915120214224,1.6175681352615356
95423,7,36340,-2.28851096,683759,16.49,0.00073,-14.158822059631348,0.00025040979380719364,680758,0.002617035061120987,1.6532701253890991
95448,7,36350,-2.2982881,683929,16.56,0.00073,-19.69923973083496,0.0002401773090241477,680928,0.001443934626877308,1.5841436386108398
95473,7,36360,-2.28994007,684096,16.57,0.00073,6.182768821716309,0.00023766116646584123,681095,0.0036515430547297,1.603933572769165
95497,7,36370,-2.2995623,684264,16.61,0.00073,4.7475762367248535,0.0002450206666253507,681263,0.0029931659810245037,1.6346611976623535
95521,7,36380,-2.30982648,684429,16.6,0.00073,5.180659294128418,0.00025220055249519646,681428,0.003033796325325966,1.6478981971740723
95545,7,36390,-2.30391603,684595,16.61,0.00073,6.411440849304199,0.00025241493131034076,681594,0.0018245948012918234,1.590827226638794
95569,7,36400,-2.3217156700000006,684759,16.59,0.00073,-4.1732378005981445,0.00025520456256344914,681758,0.003815805073827505,1.6032586097717285
95593,7,36410,-2.33358921,684923,16.6,0.00073,-11.371829986572266,0.0002592958917375654,681922,0.0031839609146118164,1.5611045360565186
95618,7,36420,-2.33761115,685092,16.65,0.00073,-21.010175704956055,0.0002579371794126928,682091,0.0024489699862897396,1.5823172330856323
95642,7,36430,-2.32180101,685260,16.69,0.00073,25.322711944580078,0.0002476695226505399,682259,0.0025850972160696983,1.6385265588760376
95667,7,36440,-2.32690006,685433,16.74,0.00073,13.095001220703125,0.00024747379939071834,682432,0.002990824170410633,1.5670697689056396
95692,7,36450,-2.3193562200000004,685604,16.75,0.00073,8.234779357910156,0.00024257152108475566,682603,0.0058163972571492195,1.6248787641525269
95715,7,36460,-2.32725333,685767,16.71,0.00073,-13.85624885559082,0.00024946517078205943,682766,0.002960176207125187,1.6001002788543701
95740,7,36470,-2.33200483,685935,16.71,0.00073,4.628749847412109,0.00025249464670196176,682934,0.0027657244354486465,1.6066986322402954
95765,7,36480,-2.33867131,686104,16.75,0.00073,22.131025314331055,0.00025416549760848284,683103,0.0032783527858555317,1.6260535717010498
95790,7,36490,-2.36110395,686272,16.77,0.00073,1.3831498622894287,0.0002515963860787451,683271,0.0026967660523951054,1.580102562904358
95814,7,36500,-2.3716133900000003,686441,16.82,0.00073,2.2560300827026367,0.00024702318478375673,683440,0.00392657145857811,1.6018576622009277
95838,7,36510,-2.3616244,686603,16.8,0.00073,3.226961851119995,0.00024818850215524435,683602,0.0025745006278157234,1.577418565750122
95861,7,36520,-2.3449932799999997,686768,16.76,0.00073,34.48942947387695,0.0002503591822460294,683767,0.002322416054084897,1.562325119972229
95885,7,36530,-2.36451578,686930,16.7,0.00073,-34.037940979003906,0.0002476074150763452,683929,0.0015605262015014887,1.5782620906829834
95909,7,36540,-2.3655397899999997,687095,16.62,0.00073,11.494844436645508,0.0002460333926137537,684094,0.0024510312359780073,1.6286885738372803
95933,7,36550,-2.3593318599999997,687259,16.55,0.00073,5.44047212600708,0.0002479204849805683,684258,0.001976506318897009,1.6269599199295044
95957,7,36560,-2.35894389,687427,16.6,0.00073,4.655836582183838,0.0002469713508617133,684426,0.002090788446366787,1.59891939163208
95982,7,36570,-2.34941572,687596,16.61,0.00073,-3.982010841369629,0.00023334460274782032,684595,0.0029394696466624737,1.6271976232528687
96006,7,36580,-2.3326209,687762,16.58,0.00073,24.262157440185547,0.00023476892965845764,684761,0.00292633892968297,1.6112449169158936
96030,7,36590,-2.31020425,687930,16.58,0.00073,31.599348068237305,0.00023923386470414698,684929,0.0025531272403895855,1.607499361038208
96055,7,36600,-2.2740128800000003,688094,16.53,0.00073,-15.104819297790527,0.00024651744752191007,685093,0.004610947798937559,1.5917556285858154
96079,7,36610,-2.27416511,688260,16.57,0.00073,-11.309333801269531,0.0002525468880776316,685259,0.002484849886968732,1.5878875255584717
96104,7,36620,-2.27113903,688426,16.58,0.00073,6.000962257385254,0.00025017038569785655,685425,0.002827093005180359,1.598690390586853
96128,7,36630,-2.2715370100000003,688593,16.63,0.00073,-3.689201831817627,0.00024254237359855324,685592,0.0025256401859223843,1.5924144983291626
96152,7,36640,-2.26960388,688757,16.62,0.00073,-2.231224298477173,0.0002408144500805065,685756,0.0014924568822607398,1.5892688035964966
96176,7,36650,-2.27610923,688921,16.62,0.00073,35.74568176269531,0.0002424681297270581,685920,0.0023518239613622427,1.5987566709518433
96201,7,36660,-2.30169645,689092,16.65,0.00073,10.13395881652832,0.00024190664407797158,686091,0.002738665323704481,1.5685901641845703
96225,7,36670,-2.31312243,689261,16.65,0.00073,7.8785600662231445,0.0002456702059134841,686260,0.002594476565718651,1.6223849058151245
96249,7,36680,-2.3143639,689427,16.65,0.00073,-4.472480773925781,0.0002482394047547132,686426,0.0029379765037447214,1.5772356986999512
96274,7,36690,-2.31610666,689597,16.67,0.00073,-22.374147415161133,0.00024411268532276154,686596,0.003364612115547061,1.5682648420333862
96297,7,36700,-2.3429249899999998,689761,16.67,0.00073,-14.216291427612305,0.00023965677246451378,686760,0.0020492153707891703,1.605276346206665
96322,7,36710,-2.3491148600000002,689928,16.68,0.00073,0.21865606307983398,0.000246912008151412,686927,0.002195929642766714,1.5733981132507324
96347,7,36720,-2.37233994,690098,16.72,0.00073,-9.763830184936523,0.00025719389668665826,687097,0.0018052358645945787,1.6474734544754028
96372,7,36730,-2.3780623599999995,690269,16.76,0.00073,11.637560844421387,0.00025687619927339256,687268,0.0023778663016855717,1.5611748695373535
96397,7,36740,-2.3724910399999994,690437,16.8,0.00073,-19.779590606689453,0.00024794790078885853,687436,0.0021782813128083944,1.5519723892211914
96421,7,36750,-2.3694430499999997,690603,16.82,0.00073,18.458152770996094,0.00025439198361709714,687602,0.004765774123370647,1.6037766933441162
96445,7,36760,-2.34614556,690771,16.79,0.00073,2.4599056243896484,0.00024839144316501915,687770,0.0019373544491827488,1.5815321207046509
96469,7,36770,-2.33408716,690937,16.76,0.00073,-15.989823341369629,0.00025055024889297783,687936,0.0019482951611280441,1.5654149055480957
96493,7,36780,-2.3445246500000003,691101,16.74,0.00073,25.902385711669922,0.0002474341308698058,688100,0.0023705430794507265,1.5957834720611572
96517,7,36790,-2.3422817800000004,691268,16.71,0.00073,-0.5519602298736572,0.000246174429776147,688267,0.0020384802483022213,1.5892224311828613
96541,7,36800,-2.31222497,691433,16.72,0.00073,14.457849502563477,0.00024813643540255725,688432,0.003283084835857153,1.5930852890014648
96565,7,36810,-2.30336983,691596,16.68,0.00073,14.301216125488281,0.0002527430187910795,688595,0.0029053324833512306,1.5619375705718994
96589,7,36820,-2.2932541,691763,16.65,0.00073,-3.0991523265838623,0.0002557893458288163,688762,0.0024492605589330196,1.5685529708862305
96613,7,36830,-2.27912727,691928,16.59,0.00073,0.30916881561279297,0.0002515935047995299,688927,0.002273846184834838,1.5778050422668457
96637,7,36840,-2.27266942,692090,16.53,0.00073,-21.606456756591797,0.0002490610640961677,689089,0.0028372134547680616,1.5726724863052368
96660,7,36850,-2.26724567,692252,16.49,0.00073,-10.556498527526855,0.0002463940472807735,689251,0.002748581115156412,1.5744692087173462
96684,7,36860,-2.2614935700000003,692415,16.44,0.00073,26.494644165039062,0.00024159402528312057,689414,0.0030106185004115105,1.6610723733901978
96708,7,36870,-2.2515703400000002,692582,16.45,0.00073,-20.51954460144043,0.0002395002666162327,689581,0.001245582476258278,1.608915090560913
96733,7,36880,-2.2497214000000003,692748,16.47,0.00073,16.257368087768555,0.00023658137070015073,689747,0.004154392518103123,1.5744221210479736
96758,7,36890,-2.24422816,692914,16.46,0.00073,19.263580322265625,0.00024372676853090525,689913,0.0022470871917903423,1.6248500347137451
96782,7,36900,-2.25416463,693080,16.47,0.00073,0.011365294456481934,0.0002520038979128003,690079,0.0027984105981886387,1.5861328840255737
96806,7,36910,-2.2567788699999998,693248,16.52,0.00073,12.66393756866455,0.00025791701045818627,690247,0.0025673399213701487,1.5840165615081787
96830,7,36920,-2.25537498,693415,16.52,0.00073,-26.798442840576172,0.00025223111151717603,690414,0.0014486489817500114,1.6084644794464111
96855,7,36930,-2.2746180800000007,693583,16.55,0.00073,-23.590904235839844,0.00025348938652314246,690582,0.001882575685158372,1.5863487720489502
96879,7,36940,-2.2727638999999997,693746,16.56,0.00073,19.182783126831055,0.000249703909503296,690745,0.00282689300365746,1.5843993425369263
96903,7,36950,-2.29580316,693915,16.63,0.00073,-10.080392837524414,0.00025569985155016184,690914,0.0025427034124732018,1.5779645442962646
96927,7,36960,-2.3033986300000002,694085,16.7,0.00073,-14.132600784301758,0.0002555455139372498,691084,0.002632042858749628,1.5760955810546875
96951,7,36970,-2.32000509,694253,16.71,0.00073,11.00195598602295,0.00024567864602431655,691252,0.002353380899876356,1.591831922531128
96975,7,36980,-2.3308168400000002,694415,16.67,0.00073,-4.360982894897461,0.00023645188775844872,691414,0.004060957580804825,1.5956138372421265
96998,7,36990,-2.3485032899999996,694577,16.63,0.00073,-27.767017364501953,0.0002467022859491408,691576,0.0013020467013120651,1.5500495433807373
97022,7,37000,-2.34998327,694738,16.58,0.00073,18.806119918823242,0.00025026584626175463,691737,0.004213164560496807,1.596526026725769
97046,7,37010,-2.36984117,694906,16.58,0.00073,-12.814813613891602,0.0002447836159262806,691905,0.0016122651286423206,1.5712072849273682
97070,7,37020,-2.3687456200000003,695070,16.55,0.00073,-8.85563850402832,0.00023802454234100878,692069,0.0016778556164354086,1.5534056425094604
97094,7,37030,-2.3532902999999994,695236,16.53,0.00073,-20.012935638427734,0.00024824769934639335,692235,0.002371907699853182,1.5378414392471313
97119,7,37040,-2.3599796900000003,695405,16.59,0.00073,-15.617596626281738,0.00024582582409493625,692404,0.0030344114638864994,1.6021068096160889
97143,7,37050,-2.33609104,695574,16.59,0.00073,12.577051162719727,0.00023921995307318866,692573,0.0030092336237430573,1.5796678066253662
97167,7,37060,-2.32392496,695740,16.55,0.00073,24.411203384399414,0.0002332487201783806,692739,0.002457286696881056,1.6389724016189575
97192,7,37070,-2.31919363,695909,16.56,0.00073,-16.978313446044922,0.00023664228501729667,692908,0.002690888475626707,1.5704362392425537
97222,7,37080,-2.69917619,696115,17.0,0.00073,17.05439567565918,0.0002726246602833271,693114,0.004729419015347958,1.5691369771957397
97260,7,37090,-3.29861199,696379,18.02,0.00073,-43.56383514404297,0.0003248260181862861,693378,0.002218374516814947,1.5631325244903564
97287,7,37100,-3.5106218499999993,696565,18.27,0.00073,-22.27277946472168,0.0002725484664551914,693564,0.0038851730059832335,1.6220886707305908
97312,7,37110,-3.4960162300000004,696735,18.29,0.00073,-2.0727577209472656,0.0002531231730245054,693734,0.00409583980217576,1.5517313480377197
97337,7,37120,-3.50257915,696903,18.33,0.00073,-6.251354217529297,0.00024312804453074932,693902,0.0017175200628116727,1.592174768447876
97362,7,37130,-3.5069793900000006,697074,18.38,0.00073,14.442865371704102,0.0002453756460454315,694073,0.004510803613811731,1.5879855155944824
97386,7,37140,-3.5005894700000004,697243,18.38,0.00073,44.9656982421875,0.00025218131486326456,694242,0.004252789542078972,1.6736550331115723
97411,7,37150,-3.5185523400000007,697415,18.41,0.00073,14.494401931762695,0.00025347681366838515,694414,0.0029057126957923174,1.6292668581008911
97436,7,37160,-3.54373751,697584,18.44,0.00073,38.532127380371094,0.0002507739991415292,694583,0.0052370475605130196,1.607506513595581
97461,7,37170,-3.5438882899999995,697755,18.46,0.00073,-36.95930480957031,0.0002486805897206068,694754,0.004849023185670376,1.5602912902832031
97486,7,37180,-3.1552565400000003,697925,18.1,0.00073,-10.64305305480957,0.0002458054223097861,694924,0.0025476659648120403,1.5653431415557861
97511,7,37190,-2.5588089199999997,698096,17.17,0.00073,0.9232635498046875,0.0002404665428912267,695095,0.0017897682264447212,1.606024146080017
97536,7,37200,-2.36707007,698266,17.01,0.00073,14.464818000793457,0.0002506790915504098,695265,0.002711349166929722,1.602454662322998
97561,7,37210,-2.39279236,698441,17.06,0.00073,4.075085163116455,0.00025839166482910514,695440,0.0026944882702082396,1.5423411130905151
97586,7,37220,-2.3828386,698608,17.05,0.00073,5.388153076171875,0.00025534891756251454,695607,0.003251987276598811,1.6431562900543213
97611,7,37230,-2.36655012,698778,17.04,0.00073,7.238118648529053,0.00025255049695260823,695777,0.002221745904535055,1.5702499151229858
97636,7,37240,-2.36262524,698949,17.06,0.00073,13.550820350646973,0.00025338135310448706,695948,0.007112038321793079,1.5848740339279175
