time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,train/learning_rate,train/actor_loss,train/ent_coef,train/n_updates,train/ent_coef_loss,train/critic_loss
35880,-2.6172058099999993,15.27,568468,6,81962,0.00073,1.8980863094329834,0.0002834620827343315,565467,13.350452423095703,0.003843517042696476
35890,-2.6124525000000007,15.25,568619,6,81985,0.00073,1.8496333360671997,0.00029104307759553194,565618,-7.17933988571167,0.002955629024654627
35900,-2.6204348499999996,15.27,568772,6,82008,0.00073,1.853505253791809,0.0002942969149444252,565771,12.80026626586914,0.003531541209667921
35910,-2.90703617,15.5,568944,6,82034,0.00073,1.7288898229599,0.00036730588180944324,565943,70.11866760253906,0.006541452370584011
35920,-3.5032685399999997,16.17,569163,6,82066,0.00073,1.0977771282196045,0.000638672849163413,566162,145.40814208984375,0.020944084972143173
35930,-4.074859470000001,16.68,569367,6,82096,0.00073,1.384926199913025,0.000727867940440774,566366,25.392478942871094,0.006786733865737915
35940,-4.5210604100000005,17.0,569549,6,82123,0.00073,1.7258223295211792,0.0007090597646310925,566548,-60.79559326171875,0.006861582398414612
35950,-4.65452978,17.31,569734,6,82151,0.00073,1.9531254768371582,0.0006387331523001194,566733,-90.68544006347656,0.005222816951572895
35960,-4.72340388,17.5,569907,6,82177,0.00073,1.9725475311279297,0.0005775403114967048,566906,-51.26124572753906,0.004855545703321695
35970,-4.74624222,17.53,570065,6,82201,0.00073,1.9574235677719116,0.000529807701241225,567064,-78.12849426269531,0.005241348873823881
35980,-4.77449474,17.6,570228,6,82225,0.00073,1.9027776718139648,0.00048524877638556063,567227,-63.54772186279297,0.004980518016964197
35990,-4.81921466,17.77,570396,6,82250,0.00073,1.8949949741363525,0.0004432150162756443,567395,-55.34165954589844,0.005357093643397093
36000,-4.844772949999999,17.91,570563,6,82276,0.00073,1.9080116748809814,0.0004091963928658515,567562,-49.475746154785156,0.005415766965597868
36010,-4.584043780000001,17.86,570730,6,82301,0.00073,1.8868870735168457,0.00038078840589150786,567729,-42.86663818359375,0.003117988584563136
36020,-3.9863733999999997,17.27,570890,6,82325,0.00073,1.8225432634353638,0.0003588313120417297,567889,-49.371925354003906,0.0027904119342565536
36030,-3.4288487899999995,16.82,571049,6,82348,0.00073,1.853389024734497,0.0003408640332054347,568048,-20.65483283996582,0.0037497079465538263
36040,-2.98094532,16.59,571208,6,82372,0.00073,1.9482202529907227,0.0003263070248067379,568207,13.693479537963867,0.005372296087443829
36050,-2.8841496199999996,16.35,571369,6,82396,0.00073,1.8614928722381592,0.0003167696122545749,568368,5.809519290924072,0.005109843797981739
36060,-2.80002025,16.22,571529,6,82420,0.00073,1.908705234527588,0.00031005818163976073,568528,-23.241374969482422,0.0037443172186613083
36070,-2.7803427700000003,16.19,571684,6,82443,0.00073,1.8283077478408813,0.0003014740068465471,568683,-14.972289085388184,0.003682528156787157
36080,-2.7606543,16.12,571840,6,82467,0.00073,1.8636128902435303,0.00029380113119259477,568839,-7.572195053100586,0.005980152636766434
36090,-2.74444029,15.97,571993,6,82490,0.00073,1.8461520671844482,0.00029182099387981,568992,-6.42010498046875,0.0029199414420872927
36100,-2.7351507299999995,15.85,572148,6,82513,0.00073,1.8650898933410645,0.00029040538356639445,569147,-2.345280647277832,0.0035239411517977715
36110,-2.73410256,15.74,572304,6,82537,0.00073,1.8792704343795776,0.0002899927494581789,569303,25.29210090637207,0.002750672399997711
36120,-2.733896889999999,15.66,572456,6,82560,0.00073,1.9000158309936523,0.00029304446070455015,569455,11.951756477355957,0.0035634152591228485
36130,-2.7328814599999993,15.6,572609,6,82583,0.00073,1.889604091644287,0.00029347348026931286,569608,18.960643768310547,0.004667670466005802
36140,-2.7457068500000004,15.54,572762,6,82606,0.00073,1.9041212797164917,0.0002917589445132762,569761,2.0491864681243896,0.002724291291087866
36150,-2.7109057500000002,15.47,572916,6,82629,0.00073,1.8611984252929688,0.00028706283774226904,569915,-8.974236488342285,0.00442099291831255
36160,-2.75500693,15.42,573071,6,82656,0.00073,1.8577029705047607,0.0002872520708478987,570070,-24.152812957763672,0.0032953270711004734
36170,-2.75462267,15.38,573222,6,82687,0.00073,1.882169485092163,0.000283147586742416,570221,17.267017364501953,0.003987928386777639
36180,-2.77472348,15.37,573377,6,82713,0.00073,1.8251495361328125,0.00028906058287248015,570376,10.92548656463623,0.004478602670133114
36190,-2.885905599999999,15.42,573535,6,82742,0.00073,1.7698719501495361,0.00033169795642606914,570534,82.97929382324219,0.007104541175067425
36200,-3.0511976499999998,15.46,573694,6,82765,0.00073,1.6509618759155273,0.0004483272205106914,570693,83.8049545288086,0.005660914815962315
36210,-3.1167652099999996,15.52,573856,6,82789,0.00073,1.628144383430481,0.0005081623094156384,570855,33.4667854309082,0.006409101188182831
36220,-3.19401247,15.72,574028,6,82815,0.00073,1.7725508213043213,0.0005091431667096913,571027,-22.185527801513672,0.005561842583119869
36230,-3.2525809499999996,15.87,574196,6,82841,0.00073,1.8591612577438354,0.0004625933070201427,571195,-50.440093994140625,0.00506136380136013
36240,-3.3134372500000002,16.02,574364,6,82865,0.00073,1.8860552310943604,0.00041059390059672296,571363,-61.40864944458008,0.0032367496751248837
36250,-3.34648365,16.11,574527,6,82890,0.00073,1.8735562562942505,0.00036999169969931245,571526,-33.045562744140625,0.0035437969490885735
36260,-3.3628898100000004,16.21,574692,6,82914,0.00073,1.939056158065796,0.00034044429776258767,571691,-19.22618865966797,0.003381347516551614
36270,-3.3765572199999996,16.31,574853,6,82938,0.00073,1.912306308746338,0.00032136362278833985,571852,-7.439783573150635,0.004823408089578152
36280,-3.3680203100000004,16.34,575011,6,82962,0.00073,1.9039595127105713,0.00030723511008545756,572010,-17.042583465576172,0.004421348683536053
36290,-3.23837026,16.31,575166,6,82985,0.00073,1.8724759817123413,0.00029385212110355496,572165,-20.15326690673828,0.0024835383519530296
36300,-3.1116372400000007,16.27,575321,6,83009,0.00073,1.8865050077438354,0.00028533051954582334,572320,-15.401751518249512,0.0033068270422518253
36310,-3.03031748,16.21,575477,6,83033,0.00073,1.8323729038238525,0.00028471401310525835,572476,1.8039026260375977,0.003614854533225298
36320,-2.9527748899999993,16.05,575633,6,83057,0.00073,1.9457757472991943,0.0002811472804751247,572632,12.364139556884766,0.0053957728669047356
36330,-2.8715930699999994,15.89,575785,6,83081,0.00073,1.857712745666504,0.00028167516575194895,572784,-7.720547676086426,0.00278953998349607
36340,-2.8302365000000003,15.78,575942,6,83105,0.00073,1.885490894317627,0.00028099663904868066,572941,0.46349406242370605,0.005672110244631767
36350,-2.8088439899999997,15.69,576096,6,83129,0.00073,1.869480013847351,0.0002783614327199757,573095,0.1530780792236328,0.004210975021123886
36360,-2.77364511,15.59,576251,6,83152,0.00073,1.842690348625183,0.0002792356535792351,573250,-0.14681005477905273,0.00487218052148819
36370,-2.7573737500000006,15.5,576403,6,83176,0.00073,1.8866088390350342,0.00027847508317790926,573402,-4.325326919555664,0.004135797265917063
36380,-2.7361670300000003,15.44,576555,6,83199,0.00073,1.8587734699249268,0.00027908923220820725,573554,6.034153938293457,0.004414381459355354
36390,-2.744236940000001,15.39,576705,6,83223,0.00073,1.8739490509033203,0.00027984855114482343,573704,-7.439133644104004,0.004937927704304457
36400,-2.7121044499999996,15.35,576856,6,83246,0.00073,1.8184309005737305,0.0002796916523948312,573855,-4.201605796813965,0.003556258510798216
36410,-2.7193981199999997,15.29,577006,6,83268,0.00073,1.874988317489624,0.00028402789030224085,574005,1.66683030128479,0.0034274677745997906
36420,-2.7099402,15.24,577157,6,83291,0.00073,1.9033418893814087,0.00028708254103548825,574156,11.983572006225586,0.0032749043311923742
36430,-2.7178134599999995,15.2,577305,6,83313,0.00073,1.8618539571762085,0.00028680809191428125,574304,19.622695922851562,0.00665805209428072
36440,-2.6956912000000006,15.15,577457,6,83335,0.00073,1.878964900970459,0.00029244617326185107,574456,12.247529983520508,0.004654762335121632
36450,-2.6725696,15.08,577604,6,83357,0.00073,1.8290538787841797,0.00028952048160135746,574603,-5.951869010925293,0.003895479254424572
36460,-2.65505369,15.01,577752,6,83379,0.00073,1.847328543663025,0.0002824846305884421,574751,-2.8163747787475586,0.0033918656408786774
36470,-2.64839401,14.98,577901,6,83401,0.00073,1.8425185680389404,0.0002873748308047652,574900,-20.806337356567383,0.003060384886339307
36480,-2.65291992,14.96,578051,6,83424,0.00073,1.9026339054107666,0.0002914358046837151,575050,-18.842266082763672,0.002723447047173977
36490,-2.62711717,14.96,578201,6,83446,0.00073,1.8466166257858276,0.00028464343631640077,575200,-5.7243499755859375,0.002462531439960003
36500,-2.6128965499999994,14.96,578352,6,83469,0.00073,1.8964422941207886,0.0002801179653033614,575351,0.9213910102844238,0.0036897347308695316
36510,-2.5991564800000004,14.97,578503,6,83492,0.00073,1.8046329021453857,0.0002855390193872154,575502,-18.185544967651367,0.005258501507341862
36520,-2.5952262200000003,14.98,578655,6,83514,0.00073,1.8416776657104492,0.000278887280728668,575654,3.7333462238311768,0.0033746925182640553
36530,-2.6044092700000006,15.01,578806,6,83536,0.00073,1.8177309036254883,0.0002747743856161833,575805,-19.85854721069336,0.0029826906975358725
36540,-2.60674123,15.03,578960,6,83560,0.00073,1.8967363834381104,0.00028665276477113366,575959,11.281656265258789,0.0032770768739283085
36550,-2.6214040000000005,15.1,579114,6,83583,0.00073,1.8635809421539307,0.0002862855908460915,576113,10.408662796020508,0.0020529022440314293
36560,-2.60577622,15.15,579267,6,83606,0.00073,1.892235517501831,0.0002852292964234948,576266,16.796403884887695,0.0029850509017705917
36570,-2.61227404,15.2,579421,6,83629,0.00073,1.8900030851364136,0.00029158397228457034,576420,-1.8135595321655273,0.0025237761437892914
36580,-2.61295879,15.22,579573,6,83653,0.00073,1.8468410968780518,0.0002896756923291832,576572,-7.997143745422363,0.00438507879152894
36590,-2.638397059999999,15.29,579730,6,83676,0.00073,1.8939247131347656,0.00028574577299878,576729,-0.6609833240509033,0.0027616885490715504
36600,-2.6451264400000003,15.32,579884,6,83699,0.00073,1.887561559677124,0.00028283102437853813,576883,-13.30746841430664,0.004388989880681038
36610,-2.6680021,15.35,580038,6,83721,0.00073,1.834897518157959,0.0002839030639734119,577037,4.751638889312744,0.004117429722100496
36620,-2.6802414499999996,15.34,580189,6,83744,0.00073,1.857844352722168,0.00028319295961409807,577188,10.54248046875,0.004924008622765541
36630,-2.67468539,15.39,580345,6,83768,0.00073,1.8687102794647217,0.000285798916593194,577344,-9.509073257446289,0.0021926325280219316
36640,-2.667346560000001,15.4,580500,6,83791,0.00073,1.8717124462127686,0.0002900815161410719,577499,-7.329744338989258,0.0024001565761864185
36650,-2.66931831,15.44,580658,6,83814,0.00073,1.8425509929656982,0.0002788545680232346,577657,2.7086315155029297,0.004062184132635593
36660,-2.6789819000000006,15.45,580812,6,83838,0.00073,1.9367094039916992,0.0002777380286715925,577811,30.82353401184082,0.0033174650743603706
36670,-2.67264884,15.45,580966,6,83861,0.00073,1.828372597694397,0.00028453540289774537,577965,-15.337782859802246,0.00274458434432745
36680,-2.6646880600000005,15.45,581118,6,83884,0.00073,1.9079928398132324,0.0002805885160341859,578117,5.189332008361816,0.0038459901697933674
36690,-2.6672320300000005,15.39,581269,6,83906,0.00073,1.882961392402649,0.0002732832217589021,578268,-4.969195365905762,0.0057948194444179535
36700,-2.6582524899999997,15.39,581423,6,83930,0.00073,1.883307933807373,0.0002736055466812104,578422,10.923558235168457,0.0061653112061321735
36710,-2.6409560399999994,15.38,581576,6,83953,0.00073,1.9173859357833862,0.00027558504370972514,578575,22.797290802001953,0.00475657731294632
36720,-2.6465814300000003,15.41,581730,6,83976,0.00073,1.9033812284469604,0.0002785385586321354,578729,-1.9497699737548828,0.0032545579597353935
36730,-2.6427002600000002,15.37,581882,6,83999,0.00073,1.8879868984222412,0.00027021559071727097,578881,17.517921447753906,0.004776407033205032
36740,-2.6534392,15.38,582038,6,84022,0.00073,1.852590560913086,0.00027928812778554857,579037,10.709319114685059,0.0032058744691312313
36750,-2.6490247799999995,15.33,582191,6,84045,0.00073,1.8955039978027344,0.0002789593709167093,579190,19.646217346191406,0.0036368670407682657
36760,-2.6577070099999998,15.34,582346,6,84068,0.00073,1.8467390537261963,0.0002848954463843256,579345,-2.6081151962280273,0.003305292222648859
36770,-2.6707023299999997,15.3,582496,6,84091,0.00073,1.83349609375,0.00028491258854046464,579495,0.1188962459564209,0.002707462524995208
36780,-2.7013570099999997,15.32,582650,6,84114,0.00073,1.819464921951294,0.0002790069847833365,579649,-17.326560974121094,0.002959800884127617
36790,-2.700414200000001,15.37,582806,6,84137,0.00073,1.8707351684570312,0.0002767742262221873,579805,-2.6543679237365723,0.002094033407047391
36800,-2.7277353399999997,15.44,582967,6,84161,0.00073,1.8738117218017578,0.00027919598505832255,579966,5.057004928588867,0.002794878790155053
36810,-2.7449648499999997,15.46,583122,6,84184,0.00073,1.8474225997924805,0.0002730081614572555,580121,-7.550049304962158,0.0025256758090108633
36820,-2.75698916,15.49,583279,6,84208,0.00073,1.8494879007339478,0.0002763011143542826,580278,2.0836477279663086,0.003379922593012452
36830,-2.7687376900000005,15.53,583435,6,84231,0.00073,1.8920987844467163,0.0002796812623273581,580434,-1.4589414596557617,0.003882193472236395
36840,-2.75554382,15.51,583589,6,84253,0.00073,1.905294418334961,0.0002830976154655218,580588,44.5288200378418,0.003366312012076378
36850,-2.7369149600000005,15.54,583745,6,84278,0.00073,1.8416715860366821,0.00028582074446603656,580744,-20.927818298339844,0.002593218581750989
36860,-2.72472201,15.55,583901,6,84302,0.00073,1.9005889892578125,0.00028237985679879785,580900,0.35194218158721924,0.0034834786783903837
36870,-2.7269667699999998,15.61,584057,6,84324,0.00073,1.869512915611267,0.00027011302881874144,581056,-8.98226547241211,0.003468187293037772
36880,-2.7358275300000003,15.64,584214,6,84347,0.00073,1.8638579845428467,0.0002722131321206689,581213,-17.073774337768555,0.003231516107916832
36890,-2.7173023800000005,15.59,584365,6,84371,0.00073,1.8374834060668945,0.0002748318074736744,581364,8.929160118103027,0.005500783212482929
36900,-2.7077090499999996,15.47,584514,6,84393,0.00073,1.8176486492156982,0.0002811821177601814,581513,-5.011429786682129,0.00395028293132782
36910,-2.7591993999999995,15.59,584681,6,84417,0.00073,1.8352693319320679,0.00028731179190799594,581680,2.241508960723877,0.005320658907294273
36920,-2.8647749599999996,16.03,584882,6,84446,0.00073,1.8623285293579102,0.00031453598057851195,581881,5.494704246520996,0.0035702704917639494
36930,-2.9104596799999998,16.27,585062,6,84472,0.00073,1.8284437656402588,0.00031251859036274254,582061,-7.470733642578125,0.00358644500374794
36940,-2.9320922299999994,16.3,585219,6,84495,0.00073,1.8779698610305786,0.00029620315763168037,582218,9.045165061950684,0.003833597293123603
36950,-2.932126770000001,16.25,585370,6,84516,0.00073,1.8404145240783691,0.00029679923318326473,582369,-12.880535125732422,0.003930098842829466
36960,-2.94389541,16.26,585527,6,84539,0.00073,1.8436235189437866,0.00029704897315241396,582526,5.4725661277771,0.0021312320604920387
36970,-2.9437369899999997,16.25,585682,6,84562,0.00073,1.876438021659851,0.0002913146454375237,582681,0.861177921295166,0.002926018089056015
36980,-2.94278931,16.24,585838,6,84585,0.00073,1.8578343391418457,0.00028909146203659475,582837,8.58781909942627,0.0031251690816134214
36990,-2.9323832300000006,16.27,585992,6,84610,0.00073,1.835573673248291,0.00028510636184364557,582991,-0.3465442657470703,0.0026493663899600506
37000,-2.9112739599999986,16.33,586147,6,84635,0.00073,1.8557758331298828,0.0002818941720761359,583146,-1.6471896171569824,0.0029471986927092075
37010,-2.86012496,16.25,586306,6,84661,0.00073,1.8332109451293945,0.00028757963445968926,583305,16.87308120727539,0.0024447282776236534
37020,-2.7131543099999993,15.79,586461,6,84686,0.00073,1.809408187866211,0.00028405606281012297,583460,-0.8858828544616699,0.001990971388295293
37030,-2.6576406400000003,15.52,586614,6,84709,0.00073,1.8507581949234009,0.00028176786145195365,583613,1.2908878326416016,0.0024084709584712982
37040,-2.6269545900000004,15.48,586767,6,84732,0.00073,1.8576921224594116,0.0002738509210757911,583766,2.039994716644287,0.00341718178242445
37050,-2.62435116,15.52,586922,6,84755,0.00073,1.8425843715667725,0.00028448711964301765,583921,18.609241485595703,0.002682038117200136
37060,-2.6227689100000005,15.53,587080,6,84778,0.00073,1.872236728668213,0.00029004804673604667,584079,3.169267416000366,0.003457501530647278
37070,-2.6140932699999997,15.55,587237,6,84801,0.00073,1.8261616230010986,0.00028642950928770006,584236,27.451684951782227,0.0033918581902980804
