time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss
940493,133911,7,719.09300652,100.0,9640,1.2516697645187378,0.00073,0.011228369548916817,937492,-8.520317077636719,-406.8134460449219
941493,134055,7,719.4527732900002,100.0,9650,1.4008846282958984,0.00073,0.012798784300684929,938492,-1.2028591632843018,-407.711669921875
942493,134198,7,713.8855683,100.0,9660,1.943709373474121,0.00073,0.011824467219412327,939492,10.997167587280273,-406.81121826171875
943493,134342,7,701.6830339399997,100.0,9670,2.313020706176758,0.00073,0.011773516424000263,940492,-5.2919206619262695,-408.1963195800781
944493,134485,7,666.94377887,100.0,9680,3.0848865509033203,0.00073,0.012141688726842403,941492,10.453987121582031,-405.75665283203125
945493,134627,7,636.6461078799999,100.0,9690,1.259605884552002,0.00073,0.009944364428520203,942492,1.2424230575561523,-401.6027526855469
946493,134770,7,677.65056323,100.0,9700,0.8769593238830566,0.00073,0.009537367150187492,943492,-14.970132827758789,-399.5401916503906
947493,134914,7,684.3164875500001,100.0,9710,0.8676633834838867,0.00073,0.009356689639389515,944492,3.548340082168579,-397.76788330078125
948493,135056,7,684.48567367,100.0,9720,1.0181934833526611,0.00073,0.009710562415421009,945492,0.6447465419769287,-396.2895202636719
949493,135197,7,684.8318114099999,100.0,9730,0.8204596042633057,0.00073,0.009304358623921871,946492,-4.508899688720703,-397.3946228027344
950493,135337,7,684.5987204500001,100.0,9740,0.7384284734725952,0.00073,0.009782949462532997,947492,-10.240915298461914,-397.36590576171875
951493,135479,7,684.5392360999998,100.0,9750,0.5970836877822876,0.00073,0.009296230040490627,948492,-14.46234130859375,-397.3094482421875
952493,135620,7,690.4914052000001,100.0,9760,1.1941664218902588,0.00073,0.01043870858848095,949492,1.8428406715393066,-400.25360107421875
953493,135761,7,662.9199187900001,100.0,9770,0.9713946580886841,0.00073,0.010406726971268654,950492,-2.9063379764556885,-398.9886474609375
954493,135901,7,677.9485909699999,100.0,9780,0.7990309000015259,0.00073,0.009775357320904732,951492,-3.56026029586792,-395.3418884277344
955493,136043,7,713.6486994199997,100.0,9790,0.9890636205673218,0.00073,0.009708354249596596,952492,-0.011697769165039062,-394.4635314941406
956493,136186,7,711.5375301400002,100.0,9800,0.8051804900169373,0.00073,0.009590559639036655,953492,7.259439945220947,-393.1065673828125
957493,136328,7,711.31399379,100.0,9810,0.8190968036651611,0.00073,0.009203632362186909,954492,8.800887107849121,-395.1949768066406
958493,136471,7,710.86040087,100.0,9820,0.9138111472129822,0.00073,0.009194872342050076,955492,7.49462890625,-394.8008728027344
959493,136615,7,711.07859998,100.0,9830,0.8827179670333862,0.00073,0.008881253190338612,956492,28.92902183532715,-392.6771545410156
960493,136758,7,711.4389157099998,100.0,9840,0.8562071323394775,0.00073,0.008742899633944035,957492,16.499467849731445,-395.06060791015625
961493,136900,7,711.5315038699998,100.0,9850,0.6182559132575989,0.00073,0.008827376179397106,958492,-2.3612420558929443,-395.1145935058594
962493,137045,7,711.5834766,100.0,9860,1.6007121801376343,0.00073,0.008874564431607723,959492,-6.128884315490723,-395.95458984375
963493,137188,7,751.3955179399999,100.0,9870,0.6746879816055298,0.00073,0.008584546856582165,960492,2.1167285442352295,-395.6007080078125
964493,137331,7,771.1313502,100.0,9880,0.672319769859314,0.00073,0.00860772654414177,961492,-0.10157078504562378,-395.36083984375
965493,137475,7,771.3379777999997,100.0,9890,1.2677044868469238,0.00073,0.009314932860434055,962492,20.51955223083496,-394.4631652832031
966493,137618,7,773.5040978600002,100.0,9900,0.6976019144058228,0.00073,0.00908184889703989,963492,-16.584409713745117,-393.6706237792969
967493,137765,7,773.91362246,100.0,9910,0.45774978399276733,0.00073,0.008581232279539108,964492,-3.7025513648986816,-394.9344177246094
968493,137909,7,774.5015696600001,100.0,9920,0.7546959519386292,0.00073,0.008210535161197186,965492,2.4748191833496094,-393.9715270996094
969493,138054,7,774.56179113,100.0,9930,0.7449320554733276,0.00073,0.00830643530935049,966492,26.706201553344727,-393.52264404296875
970493,138198,7,774.5248159399998,100.0,9940,0.7967425584793091,0.00073,0.00814639963209629,967492,22.472972869873047,-393.4364318847656
971493,138343,7,774.5157191000002,100.0,9950,0.5821382999420166,0.00073,0.008050523698329926,968492,10.446224212646484,-394.404296875
972493,138490,7,773.85232353,100.0,9960,0.7483150959014893,0.00073,0.008421016857028008,969492,21.320650100708008,-393.5527038574219
973493,138634,7,773.6946328199999,100.0,9970,0.35682016611099243,0.00073,0.007950292900204659,970492,-15.625938415527344,-395.73681640625
974493,138779,7,773.4949585,100.0,9980,0.7536471486091614,0.00073,0.008249768055975437,971492,-3.7397022247314453,-394.88873291015625
975493,138923,7,773.62956696,100.0,9990,0.7154699563980103,0.00073,0.008388670161366463,972492,9.572524070739746,-394.4168701171875
976493,139066,7,773.7234884000001,100.0,10000,0.5573954582214355,0.00073,0.008190897293388844,973492,-5.614380836486816,-396.08856201171875
977493,139210,7,773.7027521499999,100.0,10010,0.7976413369178772,0.00073,0.008660512045025826,974492,6.46830940246582,-394.42266845703125
978493,139355,7,773.8439034100002,100.0,10020,0.9447145462036133,0.00073,0.008586258627474308,975492,3.057270050048828,-395.16845703125
979493,139501,7,743.3275413899999,100.0,10030,0.5652163028717041,0.00073,0.008232473395764828,976492,3.1945948600769043,-395.00799560546875
980493,139647,7,742.3710187299998,100.0,10040,0.9601621627807617,0.00073,0.008057409897446632,977492,2.2116904258728027,-394.22674560546875
981493,139792,7,733.3315411,100.0,10050,0.8381803035736084,0.00073,0.009042486548423767,978492,-9.853175163269043,-393.7159729003906
982493,139937,7,733.9259824800001,100.0,10060,0.7713602781295776,0.00073,0.008224778808653355,979492,-10.938992500305176,-393.91363525390625
983493,140082,7,734.0597754600001,100.0,10070,1.3512892723083496,0.00073,0.008103468455374241,980492,13.290323257446289,-395.78009033203125
984493,140227,7,734.18825378,100.0,10080,0.8143908977508545,0.00073,0.008139852434396744,981492,-1.5642261505126953,-394.46087646484375
985493,140373,7,734.1942604799999,100.0,10090,1.0376702547073364,0.00073,0.008039877749979496,982492,-4.080803871154785,-394.31500244140625
986493,140517,7,733.85527883,100.0,10100,0.7804195880889893,0.00073,0.008120720274746418,983492,9.639909744262695,-394.4114685058594
987493,140662,7,730.0621136500001,100.0,10110,0.9123769998550415,0.00073,0.008429513312876225,984492,-2.635434150695801,-395.3328857421875
988493,140806,7,730.1119230300001,100.0,10120,0.9411395788192749,0.00073,0.007962607778608799,985492,1.3466662168502808,-395.356689453125
989493,140950,7,760.54870187,100.0,10130,0.8911555409431458,0.00073,0.008086511865258217,986492,-4.91580057144165,-395.6427307128906
990493,141094,7,761.1050965700001,100.0,10140,0.8318442106246948,0.00073,0.008534801192581654,987492,-5.7196760177612305,-396.14385986328125
991493,141238,7,763.5870662600001,100.0,10150,1.383610725402832,0.00073,0.008648226037621498,988492,3.3431005477905273,-397.7074279785156
992493,141383,7,722.2700228300001,100.0,10160,0.800475001335144,0.00073,0.007734471000730991,989492,-12.151540756225586,-395.0140075683594
993493,141529,7,718.23988637,100.0,10170,1.3758540153503418,0.00073,0.008097690530121326,990492,-2.2870421409606934,-395.25360107421875
994493,141673,7,718.2675081799998,100.0,10180,0.668255090713501,0.00073,0.007497014012187719,991492,-5.741466045379639,-394.76068115234375
995493,141818,7,718.3083667099999,100.0,10190,0.7993067502975464,0.00073,0.007869251072406769,992492,10.388755798339844,-391.8096923828125
996493,141963,7,718.6940957399999,100.0,10200,0.6653133034706116,0.00073,0.007548212073743343,993492,12.437030792236328,-392.4981994628906
997493,142108,7,722.5675698699998,100.0,10210,1.0254645347595215,0.00073,0.007414304651319981,994492,1.3189606666564941,-392.65362548828125
998493,142253,7,722.80805452,100.0,10220,0.5167561769485474,0.00073,0.007284863851964474,995492,-1.9908311367034912,-394.1021423339844
999493,142397,7,722.8720875,100.0,10230,1.150344729423523,0.00073,0.007213136646896601,996492,17.123884201049805,-393.1880798339844
1000493,142541,7,721.2502922,100.0,10240,0.5994641184806824,0.00073,0.00736276526004076,997492,5.512269496917725,-394.69378662109375
1001493,142686,7,725.0603612299998,100.0,10250,0.5949457287788391,0.00073,0.007468896917998791,998492,0.6281204223632812,-394.0479431152344
1002493,142830,7,762.78060323,100.0,10260,0.8104461431503296,0.00073,0.0074689858593046665,999492,-9.751781463623047,-394.36676025390625
1003493,142973,7,766.4044830600001,100.0,10270,0.874354362487793,0.00073,0.00785469077527523,1000492,15.954107284545898,-394.5203552246094
1004493,143117,7,764.4527792199999,100.0,10280,0.5621153116226196,0.00073,0.008620007894933224,1001492,-0.8871128559112549,-396.43243408203125
1005493,143261,7,760.6815241200001,100.0,10290,0.691376805305481,0.00073,0.008839603513479233,1002492,3.7026100158691406,-396.08404541015625
1006493,143406,7,759.5640617299998,100.0,10300,0.5546174645423889,0.00073,0.008329566568136215,1003492,-1.452545166015625,-396.53204345703125
1007493,143551,7,759.61743686,100.0,10310,0.49033987522125244,0.00073,0.007691477425396442,1004492,7.627753257751465,-396.45013427734375
1008493,143695,7,759.66435737,100.0,10320,0.5483970642089844,0.00073,0.007167799398303032,1005492,15.52859878540039,-395.41741943359375
1009493,143840,7,759.7126573700002,100.0,10330,0.49219900369644165,0.00073,0.007516518700867891,1006492,-6.1891093254089355,-395.18267822265625
1010493,143984,7,761.7804331500001,100.0,10340,0.5500750541687012,0.00073,0.007060159929096699,1007492,-1.3598554134368896,-393.6102294921875
1011493,144130,7,764.5450637800001,100.0,10350,0.7604233622550964,0.00073,0.0069161104038357735,1008492,-9.530128479003906,-394.71063232421875
1012493,144274,7,768.16136429,100.0,10360,0.663564920425415,0.00073,0.007124645635485649,1009492,12.415103912353516,-392.7568664550781
1013493,144418,7,768.5374991199999,100.0,10370,1.346865177154541,0.00073,0.007375970482826233,1010492,-1.3001093864440918,-393.7600402832031
1014493,144564,7,770.4517756200001,100.0,10380,0.6978246569633484,0.00073,0.007229840848594904,1011492,3.126843214035034,-393.82550048828125
1015493,144710,7,774.0515060299997,100.0,10390,0.6383959054946899,0.00073,0.007193915080279112,1012492,-3.2387807369232178,-393.0674133300781
1016493,144854,7,775.0306054600001,100.0,10400,0.38276582956314087,0.00073,0.007175185717642307,1013492,-13.969202041625977,-394.4777526855469
1017493,145000,7,774.9409046000001,100.0,10410,0.6350007057189941,0.00073,0.007062738761305809,1014492,-22.891841888427734,-394.65631103515625
1018493,145148,7,774.6880896199999,100.0,10420,0.9180945158004761,0.00073,0.007232768461108208,1015492,-17.472213745117188,-394.77020263671875
1019493,145293,7,734.7441715299999,100.0,10430,0.5406901836395264,0.00073,0.007368616294115782,1016492,0.2627629041671753,-394.5015563964844
1020493,145438,7,730.6934954399999,100.0,10440,0.5284706950187683,0.00073,0.007448890712112188,1017492,-19.346967697143555,-393.5885009765625
1021493,145583,7,728.7253359700001,100.0,10450,0.8957486152648926,0.00073,0.007361933123320341,1018492,-9.40064811706543,-392.7499084472656
1022493,145728,7,728.0938397799999,100.0,10460,0.6485759019851685,0.00073,0.007537554949522018,1019492,-7.250580787658691,-394.6220397949219
1023493,145876,7,728.1052779900002,100.0,10470,1.0396716594696045,0.00073,0.007378665264695883,1020492,29.173789978027344,-392.728759765625
1024493,146022,7,725.49463369,100.0,10480,0.7097128629684448,0.00073,0.007624347228556871,1021492,7.9990034103393555,-392.8191833496094
1025493,146167,7,725.4146900500001,100.0,10490,0.6130976676940918,0.00073,0.007393048610538244,1022492,-13.993701934814453,-395.58770751953125
1026493,146310,7,725.2513370899999,100.0,10500,0.7883164286613464,0.00073,0.007963256910443306,1023492,-2.5744786262512207,-395.069580078125
1027493,146456,7,724.5051772,100.0,10510,0.5914570093154907,0.00073,0.0076978872530162334,1024492,-6.188564300537109,-395.595703125
1028493,146601,7,723.2928903700001,100.0,10520,0.5724250674247742,0.00073,0.007129841949790716,1025492,-2.371013879776001,-393.98333740234375
1029493,146746,7,763.13323306,100.0,10530,0.41700345277786255,0.00073,0.007491910830140114,1026492,10.414997100830078,-394.02447509765625
1030493,146892,7,767.1020216600002,100.0,10540,0.5598049163818359,0.00073,0.007505981717258692,1027492,6.058197498321533,-392.7073059082031
1031493,147039,7,769.03574781,100.0,10550,0.6355055570602417,0.00073,0.007170099765062332,1028492,-5.522725582122803,-393.4678649902344
1032493,147186,7,767.4273013199999,100.0,10560,0.5000153183937073,0.00073,0.00673711160197854,1029492,-13.604982376098633,-394.25823974609375
1033493,147332,7,766.8278761999999,100.0,10570,0.4993012845516205,0.00073,0.006854417268186808,1030492,6.407669544219971,-394.24151611328125
1034493,147479,7,769.4036790700001,100.0,10580,0.6548134088516235,0.00073,0.006735849194228649,1031492,9.461498260498047,-394.30780029296875
1035493,147625,7,769.5751757900001,100.0,10590,0.49520760774612427,0.00073,0.00692933751270175,1032492,-18.493772506713867,-395.1048889160156
1036493,147770,7,769.2360354900002,100.0,10600,0.42454421520233154,0.00073,0.007036525756120682,1033492,-5.819605350494385,-394.6089172363281
1037493,147915,7,769.5999778300003,100.0,10610,0.6298879981040955,0.00073,0.007407516241073608,1034492,4.373267650604248,-394.3788146972656
1038493,148060,7,770.61908549,100.0,10620,0.3643881380558014,0.00073,0.007656031288206577,1035492,-23.638835906982422,-396.1805419921875
1039493,148205,7,752.2230580800002,100.0,10630,0.5335363149642944,0.00073,0.0076467860490083694,1036492,-4.659059524536133,-396.7966003417969
1040493,148353,7,744.60783268,100.0,10640,0.6814603209495544,0.00073,0.007473948877304792,1037492,0.45393240451812744,-394.5447998046875
1041493,148499,7,744.1907794100001,100.0,10650,0.4740108549594879,0.00073,0.00743776373565197,1038492,3.9318532943725586,-395.65087890625
1042493,148643,7,746.44103273,100.0,10660,0.5170372128486633,0.00073,0.007238274905830622,1039492,-2.5725371837615967,-393.356689453125
1043493,148790,7,747.0708824500001,100.0,10670,0.9291254878044128,0.00073,0.007256888318806887,1040492,11.88908576965332,-393.6995849609375
1044493,148939,7,747.2063081800001,100.0,10680,0.5753054022789001,0.00073,0.006969825830310583,1041492,9.88182544708252,-393.96380615234375
1045493,149085,7,747.2598067900002,100.0,10690,0.584861159324646,0.00073,0.006848062854260206,1042492,9.702888488769531,-393.5321960449219
1046493,149237,7,747.8939901999998,100.0,10700,0.5164018869400024,0.00073,0.0070027755573391914,1043492,13.324613571166992,-393.2715759277344
1047493,149384,7,748.1402559900002,100.0,10710,0.5311994552612305,0.00073,0.0066801998764276505,1044492,4.874887466430664,-393.7550354003906
1048493,149529,7,748.3733330800002,100.0,10720,0.7128612995147705,0.00073,0.006649334914982319,1045492,7.481285095214844,-392.60552978515625
1049493,149673,7,766.79563335,100.0,10730,0.4934845268726349,0.00073,0.0063694235868752,1046492,-6.40047025680542,-393.91571044921875
1050493,149817,7,774.4447251300002,100.0,10740,0.6372435688972473,0.00073,0.006318431347608566,1047492,-17.946510314941406,-394.8417663574219
1051493,149960,7,774.87396462,100.0,10750,0.4888230562210083,0.00073,0.006252187769860029,1048492,5.170837879180908,-393.7061462402344
1052493,150104,7,774.89076591,100.0,10760,0.4655452072620392,0.00073,0.006016911938786507,1049492,-8.388528823852539,-395.5581359863281
1053493,150248,7,774.56614821,100.0,10770,0.4645281434059143,0.00073,0.006030664779245853,1050492,-20.86208724975586,-395.99041748046875
1054493,150391,7,774.53139097,100.0,10780,0.6449134349822998,0.00073,0.006255247164517641,1051492,8.86276912689209,-395.0317687988281
1055493,150537,7,765.8734525099999,100.0,10790,0.5202293992042542,0.00073,0.006599687971174717,1052492,-4.562856674194336,-395.4049072265625
1056493,150682,7,752.8972061900001,100.0,10800,0.46134018898010254,0.00073,0.007797371130436659,1053492,4.12339973449707,-396.0155334472656
1057493,150826,7,752.64502939,100.0,10810,2.514331102371216,0.00073,0.007135787513107061,1054492,3.8567848205566406,-395.39678955078125
1058493,150970,7,752.5788610999998,100.0,10820,0.4634661376476288,0.00073,0.00647475803270936,1055492,-3.977830648422241,-395.7105407714844
1059493,151114,7,752.61116013,100.0,10830,0.3896976113319397,0.00073,0.006275963503867388,1056492,-14.337249755859375,-395.81805419921875
