time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,train/ent_coef_loss,train/learning_rate,train/n_updates,train/actor_loss,train/ent_coef,train/critic_loss
2490,18820,371.06254831000007,143785,98.04,7,-0.13348287343978882,0.00073,140784,-188.122802734375,0.02181815914809704,28.402786254882812
2500,18957,372.02042945999995,144785,98.04,7,-4.284998893737793,0.00073,141784,-188.60633850097656,0.021538827568292618,13.744661331176758
2510,19094,369.45434594,145785,98.04,7,2.211862087249756,0.00073,142784,-190.2056884765625,0.02178659662604332,11.550262451171875
2520,19230,370.12436321999996,146785,98.04,7,1.3736999034881592,0.00073,143784,-189.68312072753906,0.021200314164161682,11.422279357910156
2530,19365,378.73517050000004,147785,100.0,7,12.3701810836792,0.00073,144784,-190.63748168945312,0.021603181958198547,9.23005485534668
2540,19501,379.21505428000006,148785,100.0,7,-4.497847080230713,0.00073,145784,-191.5458526611328,0.0210481695830822,15.31202220916748
2550,19639,376.6114568300001,149785,100.0,7,-4.826098918914795,0.00073,146784,-190.1717071533203,0.02036498859524727,11.563060760498047
2560,19775,377.8268788,150785,100.0,7,0.9175763130187988,0.00073,147784,-189.8216094970703,0.020426638424396515,104.92098999023438
2570,19913,384.44702390000003,151785,100.0,7,-7.680935859680176,0.00073,148784,-191.3087921142578,0.020779257640242577,8.39476490020752
2580,20051,382.33583259000005,152785,100.0,7,-10.18645191192627,0.00073,149784,-192.07699584960938,0.020953912287950516,15.074867248535156
2590,20190,384.10271504,153785,100.0,7,2.0707170963287354,0.00073,150784,-192.47869873046875,0.020719077438116074,13.089210510253906
2600,20328,384.91250953,154785,100.0,7,-10.437023162841797,0.00073,151784,-192.21226501464844,0.020400270819664,8.893280029296875
2610,20466,390.36167449,155785,100.0,7,-5.314408302307129,0.00073,152784,-190.6171112060547,0.020797565579414368,12.456979751586914
2620,20603,391.1614679599999,156785,100.0,7,-12.264842987060547,0.00073,153784,-193.06053161621094,0.02003285102546215,9.286810874938965
2630,20741,384.6676114599999,157785,100.0,7,-0.5219871997833252,0.00073,154784,-192.89866638183594,0.021236535161733627,9.937238693237305
2640,20865,383.1724776399999,158687,99.02,7,5.8811564445495605,0.00073,155686,-191.77267456054688,0.020018136128783226,11.440561294555664
2650,21002,386.24590467,159687,99.02,7,-1.982938528060913,0.00073,156686,-194.4469757080078,0.019868070259690285,10.012409210205078
2660,21141,385.37148435,160687,99.02,7,7.163264274597168,0.00073,157686,-195.66262817382812,0.019330596551299095,9.897275924682617
2670,21280,382.28961336,161687,99.02,7,-1.7587834596633911,0.00073,158686,-193.7879638671875,0.018484925851225853,8.440065383911133
2680,21405,377.6090402199999,162589,98.04,7,-0.59735506772995,0.00073,159588,-194.966796875,0.020169753581285477,15.124492645263672
2690,21544,376.3291807399999,163589,98.04,7,-14.995577812194824,0.00073,160588,-195.82859802246094,0.0196485947817564,10.342432022094727
2700,21681,376.14131911000004,164589,98.04,7,4.224097728729248,0.00073,161588,-195.32244873046875,0.019429249688982964,13.111347198486328
2710,21819,373.7069512400001,165589,98.04,7,-4.884598731994629,0.00073,162588,-193.33287048339844,0.019429471343755722,9.23730754852295
2720,21960,374.8140073500001,166589,98.04,7,-0.6920263767242432,0.00073,163588,-196.52891540527344,0.019193142652511597,13.451854705810547
2730,22099,382.7998556600001,167589,98.04,7,1.7779817581176758,0.00073,164588,-195.25843811035156,0.019044315442442894,29.397476196289062
2740,22237,385.00201505999996,168589,99.02,7,-6.6703290939331055,0.00073,165588,-195.1300048828125,0.01817050576210022,8.703926086425781
2750,22377,383.70558857000003,169589,99.02,7,-7.985383987426758,0.00073,166588,-196.93780517578125,0.01940537989139557,8.020624160766602
2760,22514,385.38364005999995,170589,99.02,7,-4.129789352416992,0.00073,167588,-196.36207580566406,0.018082473427057266,11.11915397644043
2770,22651,387.56309962,171589,99.02,7,-6.766204357147217,0.00073,168588,-194.85293579101562,0.017696455121040344,6.472455978393555
2780,22787,394.05206603000005,172589,100.0,7,-5.464832305908203,0.00073,169588,-194.73928833007812,0.018232613801956177,8.639190673828125
2790,22925,394.96940263000005,173589,100.0,7,-13.040431022644043,0.00073,170588,-196.11158752441406,0.01909923553466797,23.211124420166016
2800,23064,395.1092848899999,174589,100.0,7,-5.879427909851074,0.00073,171588,-196.90000915527344,0.018678169697523117,6.886710166931152
2810,23201,394.66998816,175589,100.0,7,0.4319218397140503,0.00073,172588,-194.92791748046875,0.017965124920010567,16.66556739807129
2820,23339,395.79734658000007,176589,100.0,7,0.48925960063934326,0.00073,173588,-196.9568634033203,0.01769818551838398,8.83279800415039
2830,23479,395.28046571999994,177589,100.0,7,-8.214627265930176,0.00073,174588,-197.55795288085938,0.01771574653685093,9.86697006225586
2840,23616,394.45464443000003,178589,100.0,7,-2.35874605178833,0.00073,175588,-199.9016571044922,0.01732483133673668,6.721983909606934
2850,23755,393.05372683,179589,100.0,7,-4.656476020812988,0.00073,176588,-196.65765380859375,0.018280869349837303,8.758930206298828
2860,23891,388.9516695499999,180589,100.0,7,-3.3486995697021484,0.00073,177588,-195.80538940429688,0.017256835475564003,18.256189346313477
2870,24027,386.32775214999987,181589,100.0,7,1.2132418155670166,0.00073,178588,-195.9740447998047,0.017201414331793785,6.7832536697387695
2880,24164,385.38285060000004,182589,100.0,7,-7.672773838043213,0.00073,179588,-199.18276977539062,0.017001351341605186,6.487689018249512
2890,24300,383.44530427999996,183589,100.0,7,-1.2328767776489258,0.00073,180588,-197.8824920654297,0.016900068148970604,7.8224592208862305
2900,24443,383.04074546,184589,100.0,7,-6.844196319580078,0.00073,181588,-197.93592834472656,0.017819948494434357,10.932135581970215
2910,24581,382.97716127,185589,100.0,7,-12.971366882324219,0.00073,182588,-200.1680145263672,0.01695178635418415,9.156232833862305
2920,24721,379.45480768999994,186589,100.0,7,1.8309866189956665,0.00073,183588,-199.3618621826172,0.01779785193502903,8.496356964111328
2930,24859,380.36107174000006,187589,100.0,7,-7.85856819152832,0.00073,184588,-196.0673828125,0.017301006242632866,9.999980926513672
2940,24997,380.1626988599999,188589,100.0,7,10.032613754272461,0.00073,185588,-197.95513916015625,0.015878552570939064,19.97069549560547
2950,25135,381.64976428,189589,100.0,7,12.462441444396973,0.00073,186588,-197.4412078857422,0.0164661705493927,9.583467483520508
2960,25275,386.93853389,190589,100.0,7,9.133358001708984,0.00073,187588,-196.78530883789062,0.017493639141321182,26.38724136352539
2970,25412,387.4053056100001,191589,100.0,7,-15.12601089477539,0.00073,188588,-199.92523193359375,0.01753349043428898,8.204483985900879
2980,25549,387.1703667400001,192589,100.0,7,-0.7733259201049805,0.00073,189588,-198.86502075195312,0.01640796847641468,7.847421646118164
2990,25686,386.58185260999994,193589,100.0,7,14.995182991027832,0.00073,190588,-197.79835510253906,0.016602685675024986,8.751094818115234
3000,25825,387.14413094999986,194589,100.0,7,-0.3190873861312866,0.00073,191588,-198.10214233398438,0.01686927117407322,15.038408279418945
3010,25963,390.22404819999997,195589,100.0,7,3.5754756927490234,0.00073,192588,-199.45533752441406,0.016445282846689224,9.483573913574219
3020,26102,389.1758628400001,196589,100.0,7,-8.825194358825684,0.00073,193588,-197.74920654296875,0.016413170844316483,5.890924453735352
3030,26241,389.57466137000006,197589,100.0,7,16.27884864807129,0.00073,194588,-197.37559509277344,0.016164734959602356,49.21392822265625
3040,26378,393.66290990999994,198589,100.0,7,-7.255916595458984,0.00073,195588,-196.88987731933594,0.01633499190211296,7.409327983856201
3050,26517,392.02267744,199589,100.0,7,-6.379001140594482,0.00073,196588,-198.46217346191406,0.016303103417158127,10.92154312133789
3060,26661,388.30363552,200589,100.0,7,0.8535517454147339,0.00073,197588,-200.39578247070312,0.016191866248846054,8.296623229980469
3070,26799,391.12035804,201589,100.0,7,0.27916643023490906,0.00073,198588,-200.99159240722656,0.01627792790532112,9.910502433776855
3080,26937,395.68458668000005,202589,100.0,7,-14.453875541687012,0.00073,199588,-200.7067413330078,0.016592461615800858,21.84238052368164
3090,27073,397.28940217999997,203589,100.0,7,-4.264432430267334,0.00073,200588,-203.9742889404297,0.015804404392838478,5.508922100067139
3100,27208,398.98967087999995,204589,100.0,7,-8.375736236572266,0.00073,201588,-203.08253479003906,0.016287827864289284,9.442924499511719
3110,27332,391.9408896799999,205491,99.02,7,-0.685336172580719,0.00073,202490,-202.08201599121094,0.015361792407929897,37.01351547241211
3120,27468,394.7865059999999,206491,99.02,7,9.0528564453125,0.00073,203490,-200.57376098632812,0.015840400010347366,14.190288543701172
3130,27605,394.86896649999994,207491,99.02,7,-11.184905052185059,0.00073,204490,-200.71774291992188,0.01607048138976097,6.925779819488525
3140,27743,393.0610079099999,208491,99.02,7,0.44772642850875854,0.00073,205490,-200.16122436523438,0.015312515199184418,30.96605682373047
3150,27880,394.73245361999994,209491,99.02,7,12.120403289794922,0.00073,206490,-201.0258026123047,0.01608707197010517,10.20978832244873
3160,28016,394.3687777299999,210491,99.02,7,3.8168253898620605,0.00073,207490,-203.2720184326172,0.015520135872066021,6.808204650878906
3170,28152,393.0056364700001,211491,99.02,7,-1.8729298114776611,0.00073,208490,-201.81626892089844,0.015468603000044823,7.415775299072266
3180,28291,389.23945702,212491,99.02,7,-16.100278854370117,0.00073,209490,-201.31663513183594,0.015599353238940239,10.073691368103027
3190,28429,388.25759199,213491,99.02,7,1.5610387325286865,0.00073,210490,-201.31520080566406,0.015158971771597862,19.293102264404297
3200,28568,386.54964949000004,214491,99.02,7,-0.4119706153869629,0.00073,211490,-202.38343811035156,0.014882693998515606,7.5451130867004395
3210,28707,390.30137821999995,215491,100.0,7,3.2359344959259033,0.00073,212490,-202.01531982421875,0.015404917299747467,6.151540756225586
3220,28846,388.61382845,216491,100.0,7,1.347975730895996,0.00073,213490,-201.48561096191406,0.015170751139521599,12.89488410949707
3230,28985,388.16968436999997,217491,100.0,7,-0.6631850004196167,0.00073,214490,-202.09735107421875,0.01499504316598177,25.623641967773438
3240,29125,388.38251790999993,218491,100.0,7,8.25599193572998,0.00073,215490,-202.93511962890625,0.014652077108621597,7.068548202514648
3250,29264,390.67972052000005,219491,100.0,7,-16.391334533691406,0.00073,216490,-202.81956481933594,0.01652313955128193,6.781534671783447
3260,29402,397.69832948000004,220491,100.0,7,0.8220736384391785,0.00073,217490,-203.66978454589844,0.01604451611638069,95.80146789550781
3270,29541,397.99512059000006,221491,100.0,7,12.029985427856445,0.00073,218490,-201.14111328125,0.015421556308865547,10.503215789794922
3280,29679,399.39732144000004,222491,100.0,7,-4.639077663421631,0.00073,219490,-204.50926208496094,0.01492351945489645,13.759539604187012
3290,29818,400.48014389,223491,100.0,7,-1.659432291984558,0.00073,220490,-205.10125732421875,0.014326270669698715,9.782154083251953
3300,29956,400.77483137999997,224491,100.0,7,1.274942398071289,0.00073,221490,-206.8238983154297,0.01474588643759489,5.9260382652282715
3310,30095,401.95447604000003,225491,100.0,7,-6.954543113708496,0.00073,222490,-204.03208923339844,0.015191316604614258,6.704355239868164
3320,30233,402.01097378,226491,100.0,7,5.55319881439209,0.00073,223490,-203.6500244140625,0.014189198613166809,9.344047546386719
3330,30371,401.22557621,227491,100.0,7,11.214569091796875,0.00073,224490,-203.15414428710938,0.0143070537596941,8.175149917602539
3340,30510,402.45467249999996,228491,100.0,7,7.898839950561523,0.00073,225490,-203.2854461669922,0.014557130634784698,8.12002182006836
3350,30648,401.96125868,229491,100.0,7,-1.805537462234497,0.00073,226490,-207.09005737304688,0.015092501416802406,9.282636642456055
3360,30787,395.3416358299999,230491,100.0,7,2.351830005645752,0.00073,227490,-204.61386108398438,0.014467847533524036,8.825054168701172
3370,30926,395.2724839999999,231491,100.0,7,-3.1051576137542725,0.00073,228490,-206.4058074951172,0.015036880038678646,10.521842002868652
3380,31066,394.4286437800001,232491,100.0,7,1.264784336090088,0.00073,229490,-204.1781005859375,0.014216958545148373,6.167762756347656
3390,31206,394.56659157,233491,100.0,7,-1.051798701286316,0.00073,230490,-207.6259307861328,0.014885042794048786,5.510783672332764
3400,31345,394.57663608000007,234491,100.0,7,-7.750371932983398,0.00073,231490,-206.269775390625,0.014280329458415508,5.240370750427246
3410,31485,398.12560338000003,235491,100.0,7,12.904024124145508,0.00073,232490,-206.097900390625,0.01507881935685873,29.279142379760742
3420,31624,398.70618845999996,236491,100.0,7,10.750382423400879,0.00073,233490,-207.23634338378906,0.014430930837988853,32.350746154785156
3430,31762,406.75713006,237491,100.0,7,-6.835639953613281,0.00073,234490,-207.61863708496094,0.013786542229354382,7.051493167877197
3440,31907,405.43067631000014,238491,100.0,7,-14.674043655395508,0.00073,235490,-205.82550048828125,0.014101257547736168,9.414127349853516
3450,32047,406.66408812000003,239491,100.0,7,-10.509125709533691,0.00073,236490,-208.76759338378906,0.01441764272749424,6.266059875488281
3460,32186,406.7511080599999,240491,100.0,7,-4.667084693908691,0.00073,237490,-210.01666259765625,0.01440401654690504,16.72251319885254
3470,32324,406.51674833,241491,100.0,7,4.943222999572754,0.00073,238490,-207.77377319335938,0.01443994790315628,9.886513710021973
3480,32462,407.49668283,242491,100.0,7,-1.2109147310256958,0.00073,239490,-211.50146484375,0.013560923747718334,5.233681678771973
3490,32600,409.0634320099999,243491,100.0,7,-0.23621928691864014,0.00073,240490,-209.1110076904297,0.013487021438777447,14.701850891113281
3500,32725,405.98632034999986,244393,99.02,7,-22.692155838012695,0.00073,241392,-208.35215759277344,0.013630940578877926,9.604375839233398
3510,32872,403.57792683,245393,99.02,7,-2.5537772178649902,0.00073,242392,-208.42013549804688,0.013805803842842579,14.208290100097656
3520,33012,403.96770043000004,246393,99.02,7,5.931778430938721,0.00073,243392,-208.7594757080078,0.013876277953386307,13.873744010925293
3530,33152,397.29206843,247393,99.02,7,3.5831680297851562,0.00073,244392,-206.47454833984375,0.013926204293966293,5.944007396697998
3540,33291,401.1675379,248393,99.02,7,-7.2696332931518555,0.00073,245392,-208.97911071777344,0.013481074012815952,5.233543872833252
3550,33430,396.17367125,249393,99.02,7,2.9385738372802734,0.00073,246392,-210.25381469726562,0.013120034709572792,17.677837371826172
3560,33569,396.94946875,250393,99.02,7,-1.1751413345336914,0.00073,247392,-207.78445434570312,0.013703625649213791,9.198415756225586
3570,33708,396.88921650000003,251393,99.02,7,6.294531345367432,0.00073,248392,-207.48379516601562,0.013336949981749058,6.057064533233643
3580,33849,395.41723401999997,252393,99.02,7,-0.7974467277526855,0.00073,249392,-208.74282836914062,0.013508821837604046,6.158949375152588
3590,33987,393.94138707999997,253393,99.02,7,-4.62399959564209,0.00073,250392,-208.63450622558594,0.012870737351477146,5.373876094818115
3600,34114,393.45846124999997,254295,99.02,7,3.9362688064575195,0.00073,251294,-207.38084411621094,0.014195051975548267,12.069948196411133
3610,34254,392.0716481599999,255295,99.02,7,-9.369211196899414,0.00073,252294,-207.5223388671875,0.016313601285219193,12.844992637634277
3620,34394,392.76149893,256295,99.02,7,7.67981481552124,0.00073,253294,-208.2660675048828,0.014928017742931843,17.60155487060547
3630,34533,392.14067622999994,257295,99.02,7,-1.6653220653533936,0.00073,254294,-208.89132690429688,0.013322249054908752,6.548862457275391
3640,34671,386.41847524,258295,99.02,7,6.02651834487915,0.00073,255294,-208.32923889160156,0.01344479713588953,6.074212074279785
3650,34809,390.18657777999994,259295,99.02,7,14.931713104248047,0.00073,256294,-210.29705810546875,0.012577330693602562,8.061447143554688
3660,34948,389.4554667300001,260295,99.02,7,0.027850031852722168,0.00073,257294,-208.4418182373047,0.012231730856001377,18.741567611694336
3670,35088,388.2960924099999,261295,99.02,7,-29.244359970092773,0.00073,258294,-208.1927490234375,0.01399677898734808,9.110392570495605
3680,35225,390.0759229000001,262295,99.02,7,34.135520935058594,0.00073,259294,-208.77806091308594,0.012737116776406765,8.820850372314453
3690,35365,390.24615675999996,263295,99.02,7,-20.07129669189453,0.00073,260294,-209.69821166992188,0.01341035682708025,13.402600288391113
3700,35505,399.1404261099999,264295,100.0,7,3.0440235137939453,0.00073,261294,-210.85186767578125,0.012642835266888142,4.529393196105957
3710,35646,401.97285136000005,265295,100.0,7,-0.2432689666748047,0.00073,262294,-209.1475830078125,0.012527077458798885,6.347904205322266
3720,35789,400.81202856999994,266295,100.0,7,8.354662895202637,0.00073,263294,-209.6118927001953,0.012166459113359451,20.584129333496094
3730,35930,401.22876959,267295,100.0,7,4.656515121459961,0.00073,264294,-206.98043823242188,0.01225844956934452,5.333739280700684
3740,36071,401.37950713999993,268295,100.0,7,4.6440324783325195,0.00073,265294,-209.2914581298828,0.012536470778286457,9.10844612121582
3750,36213,400.49876148999994,269295,100.0,7,1.9589688777923584,0.00073,266294,-209.38230895996094,0.012380181811749935,5.906377792358398
3760,36355,405.17650212000007,270295,100.0,7,0.5481511354446411,0.00073,267294,-208.8116455078125,0.01275638397783041,12.103706359863281
3770,36500,405.1038677099999,271295,100.0,7,-1.5917375087738037,0.00073,268294,-209.16558837890625,0.012405556626617908,8.113429069519043
3780,36639,403.21418457,272295,100.0,7,-8.55800724029541,0.00073,269294,-210.54388427734375,0.01356091070920229,7.325197696685791
3790,36750,397.67610131000004,273099,98.04,7,-1.1273047924041748,0.00073,270098,-209.79510498046875,0.012677703984081745,13.342190742492676
3800,36886,392.65543278000007,274099,98.04,7,-8.119547843933105,0.00073,271098,-210.84056091308594,0.012989182025194168,57.8214111328125
3810,37023,390.83932132999996,275099,98.04,7,2.756152629852295,0.00073,272098,-211.98870849609375,0.013039957731962204,7.373227119445801
3820,37158,395.81523543000003,276099,98.04,7,-20.861143112182617,0.00073,273098,-211.6060791015625,0.012122644111514091,5.690520286560059
3830,37295,404.06709355,277099,98.04,7,4.6880621910095215,0.00073,274098,-209.54812622070312,0.012218969874083996,11.025391578674316
3840,37432,404.78217975,278099,98.04,7,-1.828141689300537,0.00073,275098,-212.50497436523438,0.011792940087616444,7.3764448165893555
3850,37567,409.51874219999996,279099,98.04,7,28.41912841796875,0.00073,276098,-210.2371826171875,0.011793345212936401,52.276493072509766
3860,37704,407.97701736999994,280099,98.04,7,7.230551242828369,0.00073,277098,-215.26402282714844,0.012509122490882874,8.548027992248535
