time/time_elapsed,time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/ent_coef,train/learning_rate,train/critic_loss,train/ent_coef_loss,train/actor_loss,train/n_updates
17735,2160,7,454.23326571999996,74.63,134604,0.05736546218395233,0.00073,19.007160186767578,-4.423613548278809,-247.2086639404297,131603
17837,2170,7,450.76808120999993,74.63,135354,0.05486626550555229,0.00073,14.305132865905762,-5.616281986236572,-248.59130859375,132353
17940,2180,7,451.45312812000003,74.63,136104,0.05572090297937393,0.00073,16.192119598388672,0.41292837262153625,-250.5496826171875,133103
18042,2190,7,458.5871496299999,74.63,136854,0.05619531124830246,0.00073,18.261619567871094,-2.290861129760742,-247.98089599609375,133853
18145,2200,7,481.53526980999993,74.69,137604,0.05581940338015556,0.00073,19.510494232177734,5.12562894821167,-248.625,134603
18246,2210,7,465.76567454999997,74.65,138350,0.05769536644220352,0.00073,16.0250186920166,1.6779061555862427,-262.12933349609375,135349
18349,2220,7,466.71245117,74.65,139100,0.06079116463661194,0.00073,14.959980010986328,-5.8629937171936035,-252.56593322753906,136099
18441,2230,7,454.94119672,73.95,139780,0.05957493185997009,0.00073,18.956661224365234,0.42648112773895264,-244.80606079101562,136779
18542,2240,7,458.98636085000004,74.26,140530,0.05776207894086838,0.00073,21.53265953063965,-1.4375648498535156,-242.26303100585938,137529
18645,2250,7,455.70306279000005,74.26,141280,0.05997805669903755,0.00073,15.40526008605957,0.8369582891464233,-248.20433044433594,138279
18748,2260,7,457.07234032,74.26,142030,0.05701582878828049,0.00073,22.453811645507812,-1.0216726064682007,-246.96192932128906,139029
18832,2270,7,438.20720623,72.89,142643,0.058956801891326904,0.00073,57.58757019042969,14.941987037658691,-262.9665832519531,139642
18875,2280,7,361.5711168,68.52,142956,0.0932406559586525,0.00073,106.72882080078125,16.252471923828125,-270.2796630859375,139955
18935,2290,7,284.21437665999997,65.45,143399,0.19955198466777802,0.00073,227.07073974609375,31.892688751220703,-418.6988830566406,140398
18983,2300,7,204.64231142,61.39,143743,0.23932909965515137,0.00073,207.7017822265625,5.562403202056885,-484.08978271484375,140742
19074,2310,7,181.86579227,60.64,144414,0.21103650331497192,0.00073,174.54562377929688,-9.740034103393555,-465.38775634765625,141413
19177,2320,7,134.94470478000002,60.64,145164,0.1759287565946579,0.00073,146.72735595703125,-4.3200531005859375,-473.0207824707031,142163
19279,2330,7,86.51358350000001,61.32,145912,0.1545226275920868,0.00073,115.56717681884766,0.6398165225982666,-456.01947021484375,142911
19382,2340,7,69.77545405,61.32,146662,0.12178105115890503,0.00073,102.60340881347656,-4.508847236633301,-440.64996337890625,143661
19485,2350,7,56.39789225999999,61.32,147412,0.09377327561378479,0.00073,75.2922134399414,-5.183401584625244,-399.72906494140625,144411
19588,2360,7,24.033055049999998,61.32,148162,0.08038260787725449,0.00073,48.29743194580078,-2.710116147994995,-389.97552490234375,145161
19692,2370,7,38.685206539999996,62.69,148912,0.07480869442224503,0.00073,46.60679626464844,0.49081242084503174,-360.13507080078125,145911
19790,2380,7,94.60554879,66.71,149627,0.07244188338518143,0.00073,34.253211975097656,-5.836790084838867,-348.38006591796875,146626
19892,2390,7,169.21578302999998,69.78,150377,0.06394563615322113,0.00073,33.08699035644531,-5.314958572387695,-332.8450927734375,147376
19994,2400,7,243.72530213,73.84,151127,0.061391495168209076,0.00073,31.312273025512695,-7.193500518798828,-314.7106628417969,148126
20097,2410,7,288.43813753,74.63,151877,0.05573352426290512,0.00073,34.03262710571289,8.664223670959473,-290.8318176269531,148876
20199,2420,7,333.38422976000004,74.63,152627,0.057601191103458405,0.00073,28.02360725402832,0.5001005530357361,-280.7965393066406,149626
20300,2430,7,386.81015076999995,74.5,153362,0.055477075278759,0.00073,23.21088409423828,-4.421372890472412,-283.37628173828125,150361
20403,2440,7,406.98708324000006,74.5,154112,0.05692978948354721,0.00073,30.51284408569336,-0.44445788860321045,-282.5628662109375,151111
20506,2450,7,420.64950107,74.5,154862,0.054977897554636,0.00073,33.67176055908203,3.099421501159668,-268.93896484375,151861
20609,2460,7,451.85598565,74.5,155612,0.05515391379594803,0.00073,23.970565795898438,4.444190502166748,-272.0740661621094,152611
20712,2470,7,459.74025352999996,74.5,156362,0.05134081095457077,0.00073,20.971553802490234,0.4492337107658386,-276.7801208496094,153361
20815,2480,7,481.42751491,74.85,157112,0.0493772029876709,0.00073,20.625568389892578,-2.6416678428649902,-263.8058166503906,154111
20914,2490,7,480.23453350000005,74.66,157843,0.05220356211066246,0.00073,23.43291473388672,2.5522077083587646,-278.3612060546875,154842
21017,2500,7,483.9110835700001,74.66,158593,0.05017697811126709,0.00073,21.182083129882812,-3.1947624683380127,-285.245361328125,155592
21119,2510,7,486.24989839999995,74.66,159343,0.05153583362698555,0.00073,20.847434997558594,3.0900094509124756,-276.9961242675781,156342
21221,2520,7,490.48451448,74.66,160093,0.05347084999084473,0.00073,18.749794006347656,-0.37269413471221924,-277.04296875,157092
21324,2530,7,490.33321766000006,74.81,160843,0.05228354036808014,0.00073,22.367115020751953,6.590216159820557,-260.5126647949219,157842
21390,2540,7,431.68512947000005,72.15,161327,0.06516538560390472,0.00073,33.07542419433594,22.761478424072266,-288.82550048828125,158326
21458,2550,7,347.88638737,69.73,161835,0.11120911687612534,0.00073,53.11302185058594,1.499105453491211,-338.636962890625,158834
21518,2560,7,272.70456293,66.56,162268,0.1054285317659378,0.00073,70.3871841430664,-0.6520972847938538,-325.4798889160156,159267
21597,2570,7,206.32736869999997,64.81,162843,0.08712425827980042,0.00073,89.21937561035156,-0.274589478969574,-329.979736328125,159842
21683,2580,7,168.07290539000002,63.72,163484,0.07231306284666061,0.00073,41.31071090698242,-7.445874214172363,-317.9056396484375,160483
21787,2590,7,161.15146512000004,63.91,164234,0.06268025189638138,0.00073,33.84341812133789,2.0312552452087402,-300.76995849609375,161233
21891,2600,7,160.00819892000004,63.91,164984,0.05988917872309685,0.00073,42.60197830200195,6.054638862609863,-271.3905944824219,161983
21994,2610,7,154.12454879999999,63.91,165734,0.052223581820726395,0.00073,38.3045654296875,-0.9193968772888184,-296.5299987792969,162733
22097,2620,7,152.10609361999997,63.91,166484,0.052467454224824905,0.00073,21.32361602783203,-1.0008869171142578,-272.5278015136719,163483
22199,2630,7,162.87151404,63.91,167234,0.05210153013467789,0.00073,93.46849060058594,-8.568220138549805,-285.49981689453125,164233
22301,2640,7,219.00127173999996,66.57,167984,0.05177026242017746,0.00073,24.68204689025879,-0.1760488748550415,-273.7493591308594,164983
22389,2650,7,286.38029211,67.96,168631,0.050120044499635696,0.00073,23.395553588867188,-2.7481884956359863,-291.87017822265625,165630
22472,2660,7,298.27092116000006,69.66,169234,0.05596878007054329,0.00073,33.01203155517578,3.957136631011963,-276.0208740234375,166233
22520,2670,7,279.16169453000003,67.46,169589,0.05475466698408127,0.00073,55.07047653198242,-2.579972982406616,-283.7752685546875,166588
22612,2680,7,291.12195004,67.73,170257,0.05315261706709862,0.00073,20.639816284179688,-0.7308862805366516,-266.39837646484375,167256
22707,2690,7,284.24095642,67.13,170947,0.052571773529052734,0.00073,18.559120178222656,-9.110496520996094,-280.8367614746094,167946
22810,2700,7,273.37845380000005,67.12,171696,0.05201714113354683,0.00073,25.620357513427734,-1.7083995342254639,-273.91650390625,168695
22912,2710,7,277.44677925,67.12,172446,0.05022314190864563,0.00073,18.110118865966797,-4.5946807861328125,-268.9290771484375,169445
23016,2720,7,281.33052487,67.12,173196,0.04887869954109192,0.00073,20.23335838317871,-1.492058277130127,-270.2702941894531,170195
23118,2730,7,282.6371393200001,67.12,173946,0.04879642650485039,0.00073,34.31647491455078,3.815157651901245,-265.8028259277344,170945
23223,2740,7,285.48829409999996,67.12,174696,0.04732711985707283,0.00073,24.442785263061523,0.29612982273101807,-271.3921813964844,171695
23327,2750,7,306.23241321,68.15,175446,0.048205193132162094,0.00073,22.529251098632812,-0.19466125965118408,-274.2864074707031,172445
23430,2760,7,371.71076448,69.62,176196,0.04813572019338608,0.00073,18.156450271606445,2.4343743324279785,-279.6531982421875,173195
23527,2770,7,451.25830511999993,73.17,176906,0.04683825746178627,0.00073,23.101356506347656,-1.6196197271347046,-257.6528625488281,173905
23631,2780,7,477.7389688899999,73.99,177656,0.04620503634214401,0.00073,22.666126251220703,-4.178445339202881,-268.7745361328125,174655
23734,2790,7,498.01193101999996,74.59,178406,0.047343168407678604,0.00073,15.983972549438477,-6.649108409881592,-282.6189880371094,175405
23837,2800,7,508.62338781,74.6,179156,0.04736543074250221,0.00073,17.842382431030273,-4.266253471374512,-262.0928955078125,176155
23938,2810,7,504.35313217,74.44,179890,0.04596148431301117,0.00073,18.14617347717285,5.823343753814697,-284.6107482910156,176889
24038,2820,7,497.1109869,74.28,180624,0.0472097210586071,0.00073,25.673622131347656,2.421598196029663,-271.2879333496094,177623
24140,2830,7,498.3043848,74.28,181374,0.04488970339298248,0.00073,23.565673828125,3.9137589931488037,-275.39678955078125,178373
24242,2840,7,492.40931812,74.17,182113,0.04654647037386894,0.00073,24.490375518798828,-1.707374930381775,-278.962646484375,179112
24345,2850,7,491.33737234000006,74.17,182863,0.04655170813202858,0.00073,20.522777557373047,-5.007628917694092,-273.9128723144531,179862
24448,2860,7,491.18775541,74.17,183613,0.047714266926050186,0.00073,15.179778099060059,-5.975246906280518,-280.6413269042969,180612
24550,2870,7,497.05962679,74.57,184363,0.04702121764421463,0.00073,16.360593795776367,-5.02642822265625,-284.9184875488281,181362
24653,2880,7,498.14021637999997,74.57,185113,0.0438748374581337,0.00073,23.905027389526367,-3.4626355171203613,-288.4541320800781,182112
24755,2890,7,498.20116376,74.57,185863,0.04424330219626427,0.00073,19.894207000732422,1.8123568296432495,-268.9370422363281,182862
24859,2900,7,500.05811186000005,74.57,186613,0.04494690150022507,0.00073,17.261133193969727,4.946508884429932,-280.27789306640625,183612
24960,2910,7,506.77696399,74.73,187363,0.043945472687482834,0.00073,18.125051498413086,-5.175579071044922,-279.23675537109375,184362
25064,2920,7,503.34164337000004,74.89,188113,0.04472972825169563,0.00073,19.6776123046875,0.3069126009941101,-279.0352783203125,185112
25166,2930,7,498.3311769500001,74.8,188854,0.04481417313218117,0.00073,18.854700088500977,-4.742766857147217,-263.8780822753906,185853
25241,2940,7,464.23778598000007,72.87,189400,0.0431167334318161,0.00073,21.17343521118164,5.403285026550293,-282.0526123046875,186399
25345,2950,7,459.57222132000004,72.87,190150,0.0454147644340992,0.00073,22.48318099975586,-4.935842514038086,-282.20245361328125,187149
25448,2960,7,458.9903067000001,72.87,190900,0.04293057695031166,0.00073,19.97481918334961,1.5490531921386719,-294.6008605957031,187899
25553,2970,7,459.8031567599999,72.87,191650,0.04138225317001343,0.00073,19.455581665039062,3.628507137298584,-287.7928771972656,188649
25655,2980,7,453.91334587000006,72.75,192388,0.04547632113099098,0.00073,15.13180923461914,6.563937664031982,-297.4905090332031,189387
25758,2990,7,453.32858404000007,72.75,193138,0.04157325252890587,0.00073,17.163000106811523,7.221291542053223,-279.5035400390625,190137
25860,3000,7,454.57904024000004,72.75,193888,0.04163702204823494,0.00073,20.45081329345703,1.6894780397415161,-292.12066650390625,190887
25963,3010,7,454.4846208899999,72.75,194638,0.04163915663957596,0.00073,12.878419876098633,-6.313827991485596,-290.0935974121094,191637
26065,3020,7,464.37500996,72.75,195388,0.04303919896483421,0.00073,14.091667175292969,-7.046703338623047,-286.217041015625,192387
26169,3030,7,469.54653626,72.84,196138,0.043039169162511826,0.00073,16.86951446533203,1.1210203170776367,-283.843017578125,193137
26268,3040,7,502.67996015999995,74.62,196862,0.04152131453156471,0.00073,16.603492736816406,8.322736740112305,-274.2150573730469,193861
26371,3050,7,508.80086786999993,74.62,197612,0.04179874807596207,0.00073,28.549694061279297,9.185155868530273,-267.5457763671875,194611
26475,3060,7,509.20789594999997,74.62,198362,0.04131636023521423,0.00073,18.968143463134766,-0.2515871524810791,-287.2326965332031,195361
26579,3070,7,509.23426657000005,74.62,199112,0.04210123047232628,0.00073,14.658754348754883,-4.756801128387451,-292.316162109375,196111
26682,3080,7,510.6010121800001,74.74,199862,0.041050318628549576,0.00073,13.127204895019531,0.5476064682006836,-285.3804016113281,196861
26786,3090,7,509.35838054,74.74,200612,0.04221959784626961,0.00073,16.25040054321289,-1.1862034797668457,-279.01898193359375,197611
26884,3100,7,493.18609157,74.41,201329,0.04107780009508133,0.00073,12.114194869995117,-4.573722839355469,-286.23773193359375,198328
26987,3110,7,492.5272848699999,74.41,202079,0.039301853626966476,0.00073,16.549341201782227,3.2964138984680176,-281.599609375,199078
27090,3120,7,489.1655072000001,74.41,202829,0.03899649903178215,0.00073,22.478498458862305,15.281993865966797,-287.1952819824219,199828
27192,3130,7,481.89312804,74.19,203557,0.04108075797557831,0.00073,15.953299522399902,1.7447744607925415,-295.40765380859375,200556
27296,3140,7,488.04485093000005,74.45,204307,0.04107505828142166,0.00073,17.75272560119629,-8.647249221801758,-290.5268859863281,201306
27399,3150,7,488.6116228,74.45,205057,0.04106476530432701,0.00073,16.500627517700195,3.6301002502441406,-283.52130126953125,202056
27502,3160,7,488.61436161999995,74.45,205807,0.04021148011088371,0.00073,10.411184310913086,3.9556989669799805,-290.9876708984375,202806
27605,3170,7,488.79013205,74.45,206557,0.03851807862520218,0.00073,15.669404983520508,-1.2312514781951904,-290.7216491699219,203556
27708,3180,7,492.9544847400001,74.45,207307,0.03994373232126236,0.00073,11.575423240661621,-9.330013275146484,-295.439697265625,204306
27811,3190,7,495.52013087,74.45,208057,0.04142838343977928,0.00073,13.185726165771484,-4.355803489685059,-296.2132568359375,205056
27912,3200,7,511.83112449,74.78,208807,0.03966899961233139,0.00073,16.60335922241211,5.7368550300598145,-291.8067932128906,205806
28016,3210,7,512.1459186799999,74.78,209557,0.039594776928424835,0.00073,17.57049560546875,-3.254446029663086,-292.4350280761719,206556
28105,3220,7,488.02812265,73.75,210204,0.03935565799474716,0.00073,24.12081527709961,8.90346622467041,-293.623291015625,207203
28208,3230,7,489.71143351,73.97,210954,0.04022160544991493,0.00073,14.45192813873291,-10.97114086151123,-302.7886657714844,207953
28312,3240,7,489.55382353,73.97,211704,0.04117294028401375,0.00073,18.76453971862793,-3.9484522342681885,-301.9786071777344,208703
28414,3250,7,487.97329147000005,73.97,212454,0.03986458480358124,0.00073,16.532365798950195,-5.940042495727539,-300.9302978515625,209453
28519,3260,7,488.4278451899999,73.97,213204,0.03897302970290184,0.00073,17.664691925048828,1.9491616487503052,-300.9085388183594,210203
28622,3270,7,488.08953374000004,73.97,213954,0.04134951904416084,0.00073,15.987432479858398,6.899384021759033,-300.863037109375,210953
28724,3280,7,487.04571867000004,73.97,214704,0.039848506450653076,0.00073,13.645462036132812,6.492489337921143,-279.66033935546875,211703
28827,3290,7,486.71422914000004,73.97,215454,0.039484716951847076,0.00073,18.46335792541504,-7.875871658325195,-292.8522644042969,212453
28931,3300,7,487.02075520000005,73.97,216204,0.04207725450396538,0.00073,16.616188049316406,-0.6559925079345703,-299.1237487792969,213203
29034,3310,7,488.02091761,73.97,216954,0.040596481412649155,0.00073,13.624225616455078,2.8024630546569824,-298.1810302734375,213953
29136,3320,7,518.0886339200001,75.0,217704,0.04016803577542305,0.00073,11.778050422668457,5.993406772613525,-298.3330383300781,214703
29239,3330,7,524.7420435399999,75.0,218454,0.040275149047374725,0.00073,10.740961074829102,0.38906168937683105,-294.2702331542969,215453
29341,3340,7,526.7160617700001,75.0,219204,0.03919871896505356,0.00073,16.01007080078125,-5.983827590942383,-284.92742919921875,216203
29445,3350,7,528.5948964300001,75.0,219954,0.03927730396389961,0.00073,21.768461227416992,-7.183022499084473,-292.3318176269531,216953
29549,3360,7,528.63844151,75.0,220704,0.037934061139822006,0.00073,12.360871315002441,-2.005178689956665,-304.3749084472656,217703
29651,3370,7,529.57244774,75.0,221454,0.03859472647309303,0.00073,13.440682411193848,-0.9962022304534912,-304.82318115234375,218453
29754,3380,7,531.9478617700001,75.0,222204,0.03793524578213692,0.00073,12.029075622558594,2.8088784217834473,-297.19189453125,219203
29858,3390,7,532.98477653,75.0,222954,0.039230264723300934,0.00073,11.852169036865234,-7.805593490600586,-287.8821105957031,219953
29962,3400,7,533.45056451,75.0,223704,0.03831842541694641,0.00073,10.911192893981934,5.298357963562012,-291.2178039550781,220703
30064,3410,7,533.04426627,75.0,224454,0.0370342992246151,0.00073,12.940683364868164,4.392974853515625,-301.814208984375,221453
30167,3420,7,532.5551922599999,75.0,225204,0.03728953003883362,0.00073,9.221149444580078,-4.46535062789917,-306.00775146484375,222203
30272,3430,7,532.11916549,75.0,225954,0.0381130576133728,0.00073,12.163253784179688,-3.9150702953338623,-299.9480285644531,222953
30375,3440,7,531.0970544400001,75.0,226704,0.03948609158396721,0.00073,11.04383659362793,-3.313655138015747,-301.16375732421875,223703
30479,3450,7,530.44264884,75.0,227454,0.03980288282036781,0.00073,11.515064239501953,-1.707509994506836,-286.87200927734375,224453
30556,3460,7,462.53589423000005,73.12,228016,0.0404084287583828,0.00073,17.143815994262695,2.3490755558013916,-299.6392517089844,225015
30656,3470,7,449.11474590000006,72.92,228746,0.04061557352542877,0.00073,16.931074142456055,1.4830201864242554,-292.3937683105469,225745
30758,3480,7,447.21704904000006,72.92,229496,0.03814897686243057,0.00073,15.985108375549316,3.5991618633270264,-299.6220397949219,226495
