time/fps,rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/n_updates,train/critic_loss,train/actor_loss
7,-119.07608531999999,8310,50.0,402305,55702,4.070940017700195,0.00073,0.014899884350597858,399304,9.34848403930664,91.13835144042969
7,-120.64737705000002,8320,49.97,402802,55772,-4.592629909515381,0.00073,0.015111800283193588,399801,8.572099685668945,100.72091674804688
7,-120.33716593,8330,49.97,403302,55842,0.3195182681083679,0.00073,0.015231209807097912,400301,7.383472442626953,99.32747650146484
7,-119.99448848999998,8340,49.97,403802,55913,-0.6598044633865356,0.00073,0.015009336173534393,400801,6.285212516784668,95.98643493652344
7,-120.38540936999998,8350,49.9,404295,55982,14.684880256652832,0.00073,0.015394078567624092,401294,7.248530864715576,96.43717956542969
7,-121.43993729000002,8360,49.9,404795,56052,-5.317656993865967,0.00073,0.015812069177627563,401794,8.767679214477539,98.33721160888672
7,-122.38303322000003,8370,49.84,405289,56122,-7.215802192687988,0.00073,0.015312463976442814,402288,7.006731033325195,95.54255676269531
7,-122.70530584,8380,49.83,405788,56193,-3.2335081100463867,0.00073,0.015238750725984573,402787,6.808802604675293,98.49371337890625
7,-123.95888758,8390,49.83,406288,56261,8.26700496673584,0.00073,0.015014619566500187,403287,6.640689849853516,91.2665786743164
7,-125.48507517,8400,49.83,406788,56331,-0.6238306164741516,0.00073,0.01579671911895275,403787,6.223470211029053,100.8007583618164
7,-126.10731656,8410,49.83,407288,56401,3.112949848175049,0.00073,0.01489886175841093,404287,5.977406978607178,101.10562896728516
7,-126.15187723,8420,49.84,407786,56471,2.007070541381836,0.00073,0.016009867191314697,404785,8.573402404785156,95.6310043334961
7,-126.36872271,8430,49.84,408286,56541,-1.0816929340362549,0.00073,0.015754487365484238,405285,8.278376579284668,98.50018310546875
7,-128.62781014,8440,49.84,408786,56609,6.5,0.00073,0.01500419806689024,405785,7.357785224914551,93.36083221435547
7,-127.31729064000001,8450,49.91,409286,56678,5.365434646606445,0.00073,0.0154068348929286,406285,7.270998001098633,97.6809310913086
7,-132.23831411,8460,49.87,409782,56747,-3.8758366107940674,0.00073,0.01578233763575554,406781,6.989459991455078,93.67713928222656
7,-129.5012061,8470,49.93,410282,56816,6.761543273925781,0.00073,0.015026458539068699,407281,6.6645426750183105,97.33248901367188
7,-127.67676916,8480,49.94,410782,56886,3.4006617069244385,0.00073,0.015247588977217674,407781,7.128994941711426,94.85615539550781
7,-130.63689993,8490,49.9,411278,56955,9.556632995605469,0.00073,0.015276320278644562,408277,6.607910633087158,93.82699584960938
7,-129.41601511,8500,49.9,411778,57024,4.816795349121094,0.00073,0.014624240808188915,408777,6.040295600891113,99.25511169433594
7,-131.86570823999998,8510,49.9,412278,57094,-0.6460015773773193,0.00073,0.014954970218241215,409277,6.204668998718262,97.21975708007812
7,-127.55495420000003,8520,49.92,412778,57162,-7.157309055328369,0.00073,0.014580458402633667,409777,6.714906215667725,99.28255462646484
7,-127.25693473999999,8530,49.92,413278,57232,-5.489078998565674,0.00073,0.014683865942060947,410277,7.7967023849487305,94.98836517333984
7,-127.07212390000001,8540,49.92,413778,57302,-4.795783042907715,0.00073,0.014892433770000935,410777,6.325872421264648,97.00193786621094
7,-125.66755841999999,8550,49.92,414278,57372,3.9269261360168457,0.00073,0.015019739046692848,411277,7.1020188331604,92.9856185913086
7,-121.88845264000003,8560,49.96,414778,57442,-2.134716510772705,0.00073,0.015035102143883705,411777,7.13384485244751,99.48072052001953
7,-124.23763755,8570,49.93,415275,57516,-4.231489181518555,0.00073,0.015398718416690826,412274,6.6816887855529785,89.17708587646484
7,-123.71948626,8580,49.93,415775,57588,0.17895185947418213,0.00073,0.01522773876786232,412774,6.770724296569824,92.35310363769531
7,-121.59483873000003,8590,49.97,416275,57658,2.599940299987793,0.00073,0.015317225828766823,413274,6.328168869018555,91.67899322509766
7,-121.26869289,8600,49.97,416775,57728,1.6363953351974487,0.00073,0.015048242174088955,413774,6.001828193664551,96.18643188476562
7,-124.3021695,8610,49.93,417271,57796,-0.04667341709136963,0.00073,0.014712097123265266,414270,6.65263557434082,89.54280853271484
7,-126.219091,8620,49.93,417771,57864,-3.6929173469543457,0.00073,0.015001866035163403,414770,6.635611534118652,97.92361450195312
7,-124.92917777999999,8630,49.93,418271,57934,-3.7245359420776367,0.00073,0.015034177340567112,415270,7.511073112487793,89.95667266845703
7,-122.75345542,8640,49.76,418754,58002,-9.410222053527832,0.00073,0.014862113632261753,415753,6.830473899841309,90.11112213134766
7,-122.33693914000001,8650,49.76,419254,58074,-6.4468674659729,0.00073,0.015096387825906277,416253,7.619175910949707,94.91496276855469
7,-123.13588026000001,8660,49.76,419754,58146,1.4540205001831055,0.00073,0.015171749517321587,416753,6.526803493499756,89.74393463134766
7,-120.20948779999999,8670,49.79,420254,58217,1.498441219329834,0.00073,0.014620824716985226,417253,6.604559421539307,91.29261779785156
7,-121.93795842999998,8680,49.68,420743,58286,0.6742056012153625,0.00073,0.01548389345407486,417742,7.256237030029297,94.37208557128906
7,-122.09878288000002,8690,49.68,421243,58355,4.565285682678223,0.00073,0.014753052964806557,418242,9.321861267089844,88.92200469970703
7,-122.59541729,8700,49.68,421743,58424,0.1886972188949585,0.00073,0.014605453237891197,418742,7.316977500915527,89.614501953125
7,-122.06212894000002,8710,49.67,422238,58493,0.38602346181869507,0.00073,0.014476031996309757,419237,6.2815093994140625,92.442626953125
7,-122.68799152000001,8720,49.67,422738,58563,8.237936019897461,0.00073,0.014823073521256447,419737,7.8608903884887695,90.4451675415039
7,-123.83665942000002,8730,49.67,423238,58631,-5.904178142547607,0.00073,0.014979849569499493,420237,6.583939552307129,88.2405776977539
7,-123.08347849999998,8740,49.84,423738,58698,7.285386085510254,0.00073,0.01414358802139759,420737,6.697405815124512,97.40542602539062
7,-124.50963456,8750,49.84,424238,58764,-0.7044720649719238,0.00073,0.014201591722667217,421237,6.183243751525879,89.54706573486328
7,-122.01465391000002,8760,49.84,424738,58831,0.10793286561965942,0.00073,0.01467173732817173,421737,5.378308296203613,98.96185302734375
7,-120.69730870000001,8770,49.84,425238,58898,4.9628071784973145,0.00073,0.014712532050907612,422237,6.805272579193115,90.4335708618164
7,-118.38627652,8780,49.95,425738,58966,2.5674421787261963,0.00073,0.014254470355808735,422737,6.589780807495117,90.40516662597656
7,-116.01743316000002,8790,49.95,426238,59033,-2.687596082687378,0.00073,0.01405713614076376,423237,6.561054706573486,96.71110534667969
7,-114.97099596,8800,49.95,426738,59100,-0.6610432863235474,0.00073,0.014953815378248692,423737,5.782942295074463,93.72811889648438
7,-111.67024835000001,8810,50.0,427238,59167,2.3508737087249756,0.00073,0.014875293709337711,424237,6.056556701660156,91.55390930175781
7,-112.89364558,8820,50.0,427738,59233,2.140608310699463,0.00073,0.014867897145450115,424737,7.142889022827148,99.8730697631836
7,-112.89102272,8830,50.0,428238,59301,-4.301149368286133,0.00073,0.014528158120810986,425237,6.1965227127075195,92.138427734375
7,-115.09812513999998,8840,50.0,428738,59368,-4.440433025360107,0.00073,0.015288876369595528,425737,7.406312942504883,88.77029418945312
7,-116.92915035,8850,49.95,429233,59434,3.607196807861328,0.00073,0.014572548680007458,426232,7.029284954071045,94.76008605957031
7,-117.55121863999999,8860,49.95,429733,59501,-7.980770111083984,0.00073,0.01478846650570631,426732,7.80784797668457,96.23457336425781
7,-119.08920907,8870,49.95,430233,59567,-0.4979255795478821,0.00073,0.01463238149881363,427232,7.902897357940674,95.63561248779297
7,-119.29816774,8880,49.95,430733,59634,1.7656652927398682,0.00073,0.014759378507733345,427732,7.311445713043213,101.18269348144531
7,-123.24638111999998,8890,49.95,431233,59703,2.580657720565796,0.00073,0.014661673456430435,428232,6.834001541137695,95.46453094482422
7,-124.65212861999998,8900,49.95,431733,59777,1.577397346496582,0.00073,0.014299599453806877,428732,6.492488861083984,99.62303924560547
7,-124.62211332000001,8910,49.95,432233,59846,2.927981376647949,0.00073,0.014835172332823277,429232,6.380943298339844,96.69868469238281
7,-123.80811181000001,8920,49.95,432733,59916,-7.575596809387207,0.00073,0.015251661650836468,429732,7.475045204162598,94.85101318359375
7,-123.28041700000001,8930,49.95,433233,59986,-7.194894313812256,0.00073,0.014470959082245827,430232,6.235572814941406,92.08158111572266
7,-120.7065376,8940,49.95,433733,60056,-4.625365257263184,0.00073,0.014858917333185673,430732,7.130219459533691,95.31816864013672
7,-119.88057818000001,8950,50.0,434233,60126,0.9339067339897156,0.00073,0.014487819746136665,431232,6.423643112182617,91.6871109008789
7,-120.45190771,8960,50.0,434733,60196,6.137244701385498,0.00073,0.013979896903038025,431732,6.102776527404785,97.69341278076172
7,-119.52846111999999,8970,50.0,435233,60266,-2.912907361984253,0.00073,0.014144680462777615,432232,5.698063850402832,91.80555725097656
7,-119.06790900999998,8980,50.0,435733,60337,0.2535287141799927,0.00073,0.014329154044389725,432732,7.754131317138672,96.2259292602539
7,-117.91984209,8990,50.0,436233,60407,-8.065138816833496,0.00073,0.013899209909141064,433232,6.694708824157715,96.2811508178711
7,-117.25342289,9000,50.0,436733,60477,-1.641418695449829,0.00073,0.013604564592242241,433732,5.822364330291748,98.5851821899414
7,-116.38535119000002,9010,50.0,437233,60546,1.2484595775604248,0.00073,0.013469443656504154,434232,5.873130798339844,93.82323455810547
7,-115.19516137000001,9020,50.0,437733,60616,3.243450164794922,0.00073,0.013662677258253098,434732,5.8749189376831055,98.46886444091797
7,-116.92268494999999,9030,50.0,438233,60686,5.963775634765625,0.00073,0.013886080123484135,435232,6.275329113006592,91.45204162597656
7,-116.72924571000001,9040,50.0,438733,60757,5.743546962738037,0.00073,0.013750865124166012,435732,5.685603618621826,99.99029541015625
7,-115.40535218,9050,50.0,439233,60825,-2.863663673400879,0.00073,0.013419721275568008,436232,6.406888961791992,96.11986541748047
7,-115.62959526000003,9060,50.0,439733,60895,0.054314255714416504,0.00073,0.013896546326577663,436732,6.953509330749512,97.26191711425781
7,-116.96466056999999,9070,49.92,440225,60964,-1.5217317342758179,0.00073,0.014326659962534904,437224,5.421974182128906,93.11184692382812
7,-120.67059173000001,9080,49.92,440725,61034,14.101694107055664,0.00073,0.014164416119456291,437724,7.23954963684082,99.22041320800781
7,-119.66191979000001,9090,49.92,441225,61105,-11.016748428344727,0.00073,0.013591693714261055,438224,5.829185962677002,95.0088119506836
7,-118.6728332,9100,49.92,441725,61177,9.886902809143066,0.00073,0.0140524385496974,438724,5.47758674621582,95.30089569091797
7,-118.80448383000002,9110,49.92,442225,61248,2.155670642852783,0.00073,0.013511095196008682,439224,5.94107723236084,96.38934326171875
7,-119.35354645000001,9120,49.92,442725,61318,6.908281326293945,0.00073,0.014355456456542015,439724,6.033332347869873,97.59329223632812
7,-119.13914048000002,9130,49.92,443225,61387,3.434622049331665,0.00073,0.013583192601799965,440224,5.237728118896484,94.8595199584961
7,-121.91715514000002,9140,49.92,443725,61458,4.951488494873047,0.00073,0.01419618260115385,440724,6.2681732177734375,98.59823608398438
7,-122.87195842999999,9150,49.8,444213,61524,-8.741687774658203,0.00073,0.01391526497900486,441212,5.887613296508789,95.8579330444336
7,-121.74194463000002,9160,49.8,444713,61594,-1.3260149955749512,0.00073,0.013922983780503273,441712,5.910387992858887,94.90569305419922
7,-122.28860138999998,9170,49.88,445213,61663,2.6319689750671387,0.00073,0.013885583728551865,442212,7.4252777099609375,102.01100158691406
7,-119.62421897999998,9180,49.88,445713,61732,2.1585469245910645,0.00073,0.014153167605400085,442712,6.793200492858887,100.92122650146484
7,-118.25424183999999,9190,49.88,446213,61801,-1.1322158575057983,0.00073,0.013977770693600178,443212,6.390877723693848,98.387451171875
7,-118.38781440000001,9200,49.88,446713,61869,-0.5762770771980286,0.00073,0.014034840278327465,443712,5.360199928283691,94.66303253173828
7,-117.04096472,9210,49.88,447213,61938,-0.5314292311668396,0.00073,0.013890908099710941,444212,5.308106422424316,104.10726928710938
7,-118.02984031999999,9220,49.74,447699,62005,6.312777519226074,0.00073,0.013163197785615921,444698,6.0925726890563965,99.92138671875
7,-115.88896268,9230,49.74,448199,62075,-4.722741603851318,0.00073,0.013194291852414608,445198,5.633521556854248,100.77448272705078
7,-112.9537802,9240,49.74,448699,62145,5.154098987579346,0.00073,0.013459781184792519,445698,6.742637634277344,95.39532470703125
7,-111.56217330000001,9250,49.86,449199,62214,4.063719749450684,0.00073,0.013262428343296051,446198,4.981710433959961,100.22013092041016
7,-111.02482282000003,9260,49.86,449699,62284,7.580894947052002,0.00073,0.013205432333052158,446698,5.516142845153809,102.05806732177734
7,-109.07102746000001,9270,49.86,450199,62355,0.5755047798156738,0.00073,0.01326204277575016,447198,7.414887428283691,95.635986328125
7,-110.28898662,9280,49.8,450693,62423,-3.9112658500671387,0.00073,0.01329030841588974,447692,5.6787109375,95.6996078491211
7,-110.07552491999999,9290,49.8,451193,62493,9.062140464782715,0.00073,0.013173325918614864,448192,5.231663703918457,96.24829864501953
7,-111.54929177,9300,49.8,451693,62562,-8.769241333007812,0.00073,0.013269949704408646,448692,7.84726619720459,103.28952026367188
7,-115.09538432,9310,49.8,452193,62634,1.2876572608947754,0.00073,0.013686920516192913,449192,6.12030553817749,94.95515441894531
7,-113.04814457999998,9320,49.94,452693,62703,3.8643903732299805,0.00073,0.013225874863564968,449692,5.1531195640563965,101.69998168945312
7,-112.58760591000001,9330,49.94,453193,62772,1.9879040718078613,0.00073,0.013350732624530792,450192,5.3302001953125,103.4970703125
7,-112.86551823999999,9340,49.94,453693,62842,-2.204411268234253,0.00073,0.01298507023602724,450692,5.341601371765137,101.38221740722656
7,-115.10932046999999,9350,49.94,454193,62911,6.900542736053467,0.00073,0.013508956879377365,451192,6.5255022048950195,98.66979217529297
7,-118.06540992999999,9360,49.9,454689,62980,-3.905161142349243,0.00073,0.013124433346092701,451688,5.207330703735352,98.75613403320312
7,-119.07821561,9370,49.9,455189,63049,-2.656552314758301,0.00073,0.013101411052048206,452188,5.604727745056152,100.23392486572266
7,-119.15597511999998,9380,49.88,455681,63116,4.9105987548828125,0.00073,0.013099518604576588,452680,6.626334190368652,101.72586059570312
7,-121.92288705000001,9390,49.66,456159,63186,-0.9631364345550537,0.00073,0.013295379467308521,453158,5.947908401489258,97.56696319580078
7,-122.99117610000002,9400,49.59,456652,63254,7.08984899520874,0.00073,0.013518700376152992,453651,5.227193832397461,101.65719604492188
7,-121.30221244,9410,49.56,457149,63323,-7.833003997802734,0.00073,0.013752792961895466,454148,6.239583969116211,98.0013427734375
7,-122.88322322,9420,49.56,457649,63393,-10.125547409057617,0.00073,0.01342278067022562,454648,5.9344868659973145,101.34668731689453
7,-122.79127876000001,9430,49.56,458149,63463,-0.6453459858894348,0.00073,0.013415511697530746,455148,5.040969371795654,95.5771255493164
7,-124.36953693000001,9440,49.56,458649,63532,2.1873016357421875,0.00073,0.013377700932323933,455648,5.910841464996338,97.01739501953125
7,-123.24650739999998,9450,49.56,459149,63602,17.309839248657227,0.00073,0.013733304105699062,456148,7.404428482055664,93.74124145507812
7,-122.16567771,9460,49.6,459649,63672,4.61609411239624,0.00073,0.013775915838778019,456648,5.304543495178223,97.56681823730469
7,-122.45849614000001,9470,49.6,460149,63742,-11.571491241455078,0.00073,0.013971646316349506,457148,6.640268325805664,94.11566925048828
7,-122.10970988,9480,49.68,460649,63814,4.493523597717285,0.00073,0.01393961813300848,457648,6.364718437194824,97.09314727783203
7,-119.56901736000003,9490,49.9,461149,63887,-5.457242012023926,0.00073,0.013641116209328175,458148,5.602169036865234,98.16096496582031
7,-119.32746480999998,9500,49.97,461649,63956,-8.544483184814453,0.00073,0.013849267736077309,458648,6.021000862121582,96.45570373535156
7,-119.31263286000001,9510,50.0,462149,64026,3.242617130279541,0.00073,0.013886073604226112,459148,6.724674224853516,92.2549819946289
7,-118.70677963000001,9520,50.0,462649,64096,1.5772013664245605,0.00073,0.013719826936721802,459648,5.690590858459473,100.46894836425781
7,-119.00836731000001,9530,50.0,463149,64166,-6.514060020446777,0.00073,0.013467254117131233,460148,5.120445251464844,95.29031372070312
