time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,rollout/ep_len_mean,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/n_updates,train/learning_rate
7,859499,-189.57099699000005,121090,19530,39.76,17.265148162841797,96.77474975585938,3.191399574279785,0.02329430729150772,856498,0.00073
7,859834,-189.32962533999998,121136,19540,38.44,24.158184051513672,107.47695922851562,-0.2511742115020752,0.023060226812958717,856833,0.00073
7,860274,-189.99023867,121197,19550,39.13,17.804492950439453,93.85321044921875,2.099252700805664,0.023352956399321556,857273,0.00073
7,860658,-194.63790422,121250,19560,39.31,16.92141342163086,103.45419311523438,-8.385704040527344,0.023224107921123505,857657,0.00073
7,861058,-197.39280215000002,121304,19570,38.95,16.187440872192383,105.59115600585938,-1.1082593202590942,0.023689216002821922,858057,0.00073
7,861260,-194.65434593999998,121332,19580,36.89,20.130130767822266,97.24366760253906,8.229859352111816,0.023421021178364754,858259,0.00073
7,861628,-196.54559551999998,121383,19590,36.88,17.333724975585938,92.35389709472656,-2.427229404449463,0.024077583104372025,858627,0.00073
7,862097,-191.88366797999998,121448,19600,38.36,21.15263557434082,92.4988021850586,-2.722710132598877,0.02358454279601574,859096,0.00073
7,862499,-187.8745935,121505,19610,38.34,14.954407691955566,96.13711547851562,-5.185805320739746,0.024192022159695625,859498,0.00073
7,862843,-188.65566459,121551,19620,37.45,18.243022918701172,89.55757141113281,10.347299575805664,0.02380324900150299,859842,0.00073
7,863343,-190.65245318000004,121622,19630,38.44,18.39321517944336,91.94168090820312,-0.8808526992797852,0.023679610341787338,860342,0.00073
7,863718,-193.88652661000003,121674,19640,38.84,15.305096626281738,91.71038818359375,0.622441291809082,0.023084646090865135,860717,0.00073
7,864186,-193.18265819,121740,19650,39.12,18.87850570678711,108.83145141601562,-4.205158710479736,0.022622043266892433,861185,0.00073
7,864498,-188.28834845000006,121782,19660,38.4,15.187530517578125,94.25617980957031,-0.28798460960388184,0.023396292701363564,861497,0.00073
7,864882,-184.98611278999996,121836,19670,38.24,19.724943161010742,88.61072540283203,-8.468151092529297,0.023445777595043182,861881,0.00073
7,865349,-183.77275482999997,121901,19680,40.89,18.293621063232422,108.22229766845703,-16.56706428527832,0.023359905928373337,862348,0.00073
7,865754,-180.86521120999998,121956,19690,41.26,21.365215301513672,96.00826263427734,-9.442479133605957,0.02266271971166134,862753,0.00073
7,866221,-185.13429954,122021,19700,41.24,17.608535766601562,103.07893371582031,-5.4901204109191895,0.02311236783862114,863220,0.00073
7,866688,-187.43490611000004,122087,19710,41.89,18.536197662353516,93.52529907226562,-0.015329539775848389,0.02340129017829895,863687,0.00073
7,867065,-189.03597038000004,122140,19720,42.22,19.43418312072754,92.83116149902344,-2.6120986938476562,0.023177582770586014,864064,0.00073
7,867498,-190.60610493000001,122203,19730,41.55,16.485424041748047,97.49939727783203,-9.126151084899902,0.02364223077893257,864497,0.00073
7,867871,-186.64686160999997,122256,19740,41.53,15.955048561096191,108.90776062011719,-3.743032455444336,0.0229346826672554,864870,0.00073
7,868247,-189.38102312000004,122308,19750,40.61,17.010902404785156,100.46461486816406,-2.834364175796509,0.023006217554211617,865246,0.00073
7,868554,-191.03487571000002,122351,19760,40.56,22.583206176757812,102.00496673583984,6.796597957611084,0.022612417116761208,865553,0.00073
7,868986,-193.91048076000007,122412,19770,41.04,17.439350128173828,95.87760925292969,3.447533369064331,0.022214597091078758,865985,0.00073
7,869330,-196.04353062,122459,19780,39.81,16.966581344604492,96.81929016113281,3.1495771408081055,0.02201291173696518,866329,0.00073
7,869768,-197.46737225,122521,19790,40.14,15.817389488220215,105.76924133300781,-2.9678854942321777,0.022980479523539543,866767,0.00073
7,870176,-198.18220834999997,122577,19800,39.55,16.639366149902344,106.82733154296875,3.1275813579559326,0.022574273869395256,867175,0.00073
7,870584,-194.84977839999993,122634,19810,38.96,26.36468505859375,102.51618957519531,4.526749610900879,0.022995896637439728,867583,0.00073
7,870970,-196.41842637000002,122686,19820,39.05,15.198795318603516,107.21476745605469,0.2594466209411621,0.022681189700961113,867969,0.00073
7,871340,-195.26570816999995,122737,19830,38.42,18.519296646118164,98.74529266357422,6.801424026489258,0.022975439205765724,868339,0.00073
7,871677,-197.34773202999997,122784,19840,38.06,16.90291976928711,96.30230712890625,-1.8301663398742676,0.023036597296595573,868676,0.00073
7,872133,-194.98965890999997,122847,19850,38.86,19.27423858642578,93.5955810546875,5.552682876586914,0.022181842476129532,869132,0.00073
7,872549,-193.45764367,122905,19860,39.95,17.28662872314453,105.36019134521484,-0.2939589023590088,0.02215104177594185,869548,0.00073
7,872823,-194.94476664,122943,19870,38.37,14.703777313232422,100.5719223022461,-0.44583559036254883,0.02242264896631241,869822,0.00073
7,873167,-195.24018493,122991,19880,38.37,14.971830368041992,105.23966979980469,5.011068344116211,0.022703176364302635,870166,0.00073
7,873635,-194.80688315999998,123056,19890,38.67,13.8853759765625,101.20172882080078,-1.550994634628296,0.02280827797949314,870634,0.00073
7,874071,-192.75363215,123117,19900,38.95,16.507978439331055,93.65416717529297,-9.54263973236084,0.023074185475707054,871070,0.00073
7,874540,-190.40555979999996,123181,19910,39.56,14.707696914672852,96.54267883300781,-6.814835071563721,0.022640349343419075,871539,0.00073
7,874953,-186.93162865999994,123239,19920,39.83,21.319473266601562,94.67570495605469,7.176760673522949,0.022567519918084145,871952,0.00073
7,875364,-188.46204835,123297,19930,40.24,17.670799255371094,98.92839050292969,2.4049084186553955,0.02321842685341835,872363,0.00073
7,875802,-186.45784708999997,123356,19940,41.25,17.974206924438477,100.33473205566406,-2.0873818397521973,0.022737139835953712,872801,0.00073
7,876182,-189.43427556999995,123408,19950,40.49,14.463348388671875,95.76521301269531,7.618623733520508,0.023300478234887123,873181,0.00073
7,876524,-190.71097920000003,123455,19960,39.75,23.077850341796875,95.87403869628906,-3.5672574043273926,0.023883968591690063,873523,0.00073
7,876962,-190.55287991,123516,19970,41.39,17.417388916015625,88.72992706298828,2.9355521202087402,0.023141663521528244,873961,0.00073
7,877370,-188.04102853999996,123572,19980,42.03,16.188385009765625,93.0250015258789,12.82589054107666,0.022740919142961502,874369,0.00073
7,877739,-187.46676401000005,123623,19990,41.04,21.404890060424805,100.10823059082031,6.440217018127441,0.02326350472867489,874738,0.00073
7,878111,-187.83269406000002,123674,20000,40.4,16.537240982055664,102.71720123291016,8.383642196655273,0.022836370393633842,875110,0.00073
7,878483,-189.7660988,123727,20010,39.43,18.20836067199707,95.81526184082031,-9.581683158874512,0.023055415600538254,875482,0.00073
7,878882,-189.28704065,123781,20020,39.29,17.33144187927246,99.22323608398438,12.37659740447998,0.02280363440513611,875881,0.00073
7,879349,-187.97852781,123845,20030,39.85,13.18027400970459,98.7607650756836,1.090369462966919,0.02316546067595482,876348,0.00073
7,879722,-188.30297333,123896,20040,39.2,14.515348434448242,93.1769027709961,-2.0243866443634033,0.02201959304511547,876721,0.00073
7,880059,-185.46120735,123942,20050,38.77,15.086201667785645,104.19284057617188,-5.7169647216796875,0.021846361458301544,877058,0.00073
7,880403,-184.40995595000004,123989,20060,38.79,17.404691696166992,105.11428833007812,-1.838295340538025,0.021902304142713547,877402,0.00073
7,880777,-183.96157900000003,124041,20070,38.15,19.166847229003906,92.9043197631836,2.2886314392089844,0.022027932107448578,877776,0.00073
7,881179,-183.34319626,124096,20080,38.09,16.97934913635254,102.99285125732422,-1.5254254341125488,0.022192835807800293,878178,0.00073
7,881614,-181.31840786,124156,20090,38.75,14.498849868774414,94.19034576416016,-2.220447540283203,0.02196143940091133,878613,0.00073
7,882011,-182.74413489999998,124212,20100,39.0,17.049156188964844,102.58265686035156,-2.8937854766845703,0.021943606436252594,879010,0.00073
7,882476,-182.18439551999992,124275,20110,39.93,17.284046173095703,101.15817260742188,-3.840620994567871,0.02232777699828148,879475,0.00073
7,882814,-182.74743399999997,124321,20120,39.32,14.522279739379883,106.1836929321289,-5.5162248611450195,0.022165998816490173,879813,0.00073
7,883252,-177.92490168000003,124382,20130,39.03,15.68216323852539,106.679443359375,-8.639902114868164,0.022058429196476936,880251,0.00073
7,883653,-176.10164934,124437,20140,39.31,14.252467155456543,100.30606079101562,10.990386962890625,0.02230837196111679,880652,0.00073
7,884084,-178.75264732000002,124496,20150,40.25,16.224811553955078,103.40916442871094,-8.82557487487793,0.021728694438934326,881083,0.00073
7,884482,-179.43796167999997,124552,20160,40.79,18.052255630493164,103.46238708496094,3.0418076515197754,0.021912604570388794,881481,0.00073
7,884724,-180.24439348000004,124585,20170,39.47,13.535673141479492,93.4026107788086,0.6283345222473145,0.02275102213025093,881723,0.00073
7,885038,-182.66850522000004,124629,20180,38.59,16.262588500976562,98.61511993408203,6.964468955993652,0.022562479600310326,882037,0.00073
7,885538,-182.42681936,124697,20190,39.24,20.569381713867188,107.2593002319336,5.918410301208496,0.02167310006916523,882537,0.00073
7,886005,-178.69899231999997,124762,20200,39.94,18.84650993347168,101.39006805419922,10.372564315795898,0.021753668785095215,883004,0.00073
7,886437,-180.43623983999998,124822,20210,39.61,14.521267890930176,102.119384765625,3.4640865325927734,0.02191169001162052,883436,0.00073
7,886903,-180.02696491999998,124887,20220,40.89,20.260303497314453,103.70938873291016,-0.6621331572532654,0.02225544862449169,883902,0.00073
7,887216,-186.00158696999998,124930,20230,39.64,14.803388595581055,103.4473876953125,-0.7761179804801941,0.022416310384869576,884215,0.00073
7,887521,-191.19349156,124971,20240,38.68,14.114974975585938,102.37046813964844,-2.812972068786621,0.022085625678300858,884520,0.00073
7,887834,-191.50684436999995,125014,20250,37.5,15.013763427734375,91.26020812988281,3.1926894187927246,0.02205541729927063,884833,0.00073
7,888234,-189.71250901000002,125069,20260,37.52,17.75396156311035,105.93611145019531,-2.7536826133728027,0.022013945505023003,885233,0.00073
7,888669,-187.08187193999998,125129,20270,39.45,16.556922912597656,107.4527359008789,-5.861771583557129,0.021877316758036613,885668,0.00073
7,889009,-188.52077237,125175,20280,39.71,16.58010482788086,107.59693908691406,-0.32892149686813354,0.02185952663421631,886008,0.00073
7,889413,-190.20018031000004,125233,20290,38.75,13.328043937683105,100.5507583618164,-6.27797794342041,0.02219291403889656,886412,0.00073
7,889750,-192.86424516,125279,20300,37.45,19.263355255126953,103.07081604003906,-11.37135124206543,0.02246956154704094,886749,0.00073
7,890157,-194.86963189999994,125336,20310,37.2,17.15496826171875,108.20195770263672,4.656977653503418,0.021982189267873764,887156,0.00073
7,890562,-196.55528203000003,125391,20320,36.59,17.693490982055664,95.6796875,-5.553445339202881,0.02223878912627697,887561,0.00073
7,890968,-194.71518380999998,125448,20330,37.52,15.129762649536133,113.74054718017578,-2.481656074523926,0.0218706876039505,887967,0.00073
7,891380,-192.93021690999998,125505,20340,38.59,16.429906845092773,101.28214263916016,-5.957727909088135,0.022396164014935493,888379,0.00073
7,891780,-193.18979383,125561,20350,39.46,16.555700302124023,97.25456237792969,-10.031746864318848,0.022837230935692787,888779,0.00073
7,892146,-192.84886755000002,125612,20360,39.12,17.807369232177734,96.18305206298828,11.767578125,0.02186965011060238,889145,0.00073
7,892549,-194.55618835000004,125669,20370,38.8,17.38918685913086,107.7101058959961,-7.752354621887207,0.02274518646299839,889548,0.00073
7,893016,-190.46668716,125736,20380,40.07,18.50649070739746,96.41517639160156,6.799814701080322,0.022002140060067177,890015,0.00073
7,893360,-191.43340965999997,125786,20390,39.47,16.430116653442383,106.72042846679688,-9.767051696777344,0.021802522242069244,890359,0.00073
7,893741,-191.77987426000004,125841,20400,39.91,18.07143211364746,102.64237213134766,-0.8016325235366821,0.022337686270475388,890740,0.00073
7,894078,-191.62647994999995,125890,20410,39.21,17.174236297607422,96.14328002929688,-3.8867034912109375,0.022671841084957123,891077,0.00073
7,894444,-190.51205042,125944,20420,38.82,13.351890563964844,100.54078674316406,-6.917586326599121,0.02153387852013111,891443,0.00073
7,894816,-190.62912717999998,125997,20430,38.48,17.555381774902344,101.12324523925781,11.793159484863281,0.022836947813630104,891815,0.00073
7,895247,-189.16333190999995,126059,20440,38.67,14.018680572509766,101.6579360961914,-0.25464606285095215,0.022290635854005814,892246,0.00073
7,895615,-187.41564714,126111,20450,38.35,15.615457534790039,103.85682678222656,3.4334568977355957,0.02250128611922264,892614,0.00073
7,895927,-189.56938509000003,126155,20460,37.81,14.46483039855957,110.97196960449219,6.127313137054443,0.021860210224986076,892926,0.00073
7,896270,-189.84082723,126204,20470,37.21,18.54132843017578,96.97467041015625,-2.534433364868164,0.021436423063278198,893269,0.00073
7,896571,-191.14363024,126248,20480,35.55,15.629253387451172,99.66314697265625,5.901770114898682,0.021957900375127792,893570,0.00073
7,897008,-191.26969750000004,126310,20490,36.48,14.131875038146973,103.79373931884766,-6.506400108337402,0.021743951365351677,894007,0.00073
7,897371,-190.41559686,126363,20500,36.3,13.584199905395508,99.33024597167969,-1.2511951923370361,0.022593146190047264,894370,0.00073
7,897778,-188.23628141,126423,20510,37.0,15.349065780639648,98.0582275390625,1.7999612092971802,0.022078312933444977,894777,0.00073
7,898212,-188.03476795999998,126486,20520,37.68,18.789226531982422,110.77042388916016,6.027610778808594,0.02243206463754177,895211,0.00073
7,898614,-187.23552873000006,126548,20530,37.98,14.455453872680664,105.91320037841797,-8.99862289428711,0.022560371086001396,895613,0.00073
7,899081,-186.58167650999994,126616,20540,38.34,15.257137298583984,97.47634887695312,-6.068060874938965,0.022496851161122322,896080,0.00073
7,899487,-186.71321506,126675,20550,38.72,16.881729125976562,100.78766632080078,3.521989107131958,0.02255195938050747,896486,0.00073
7,899829,-186.8978618,126724,20560,39.02,17.286762237548828,111.09027099609375,-8.00755786895752,0.022767355665564537,896828,0.00073
7,900195,-186.66348919000004,126778,20570,39.25,17.81926727294922,100.66458129882812,6.3520097732543945,0.02282186970114708,897194,0.00073
7,900661,-185.97325992999998,126845,20580,40.9,17.317237854003906,95.0051498413086,9.609648704528809,0.022662313655018806,897660,0.00073
7,900991,-185.12001361,126891,20590,39.83,15.420185089111328,107.78280639648438,-2.76889967918396,0.022880803793668747,897990,0.00073
7,901426,-185.86218177000003,126954,20600,40.55,15.392585754394531,103.16976165771484,-3.9474964141845703,0.022659726440906525,898425,0.00073
7,901790,-188.67363559999998,127006,20610,40.12,21.271656036376953,99.47038269042969,3.6009743213653564,0.02201320044696331,898789,0.00073
7,902256,-187.11033440000003,127074,20620,40.44,17.64496612548828,96.86778259277344,-10.356178283691406,0.022103819996118546,899255,0.00073
7,902624,-187.34310064,127128,20630,40.1,14.39745044708252,116.39295196533203,-2.7416176795959473,0.022563673555850983,899623,0.00073
7,903030,-188.84570368999994,127187,20640,39.49,13.83880615234375,91.50016784667969,-6.240169048309326,0.022789137437939644,900029,0.00073
7,903396,-188.89416285000004,127241,20650,39.09,15.526962280273438,94.4549331665039,2.812077522277832,0.022898441180586815,900395,0.00073
7,903806,-187.27701312000002,127299,20660,39.77,19.43561553955078,98.64595031738281,-1.747408390045166,0.023270366713404655,900805,0.00073
7,904202,-189.21801946999997,127356,20670,40.07,15.272601127624512,108.72249603271484,-0.999578595161438,0.02279478870332241,901201,0.00073
7,904551,-190.52315443,127407,20680,38.9,18.343944549560547,87.16876983642578,7.467421531677246,0.022959399968385696,901550,0.00073
