time/time_elapsed,time/fps,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/n_updates
165252,6,1148921,68900,15.83,-2.6153249400000003,0.00073,1.6366889476776123,0.0031586983241140842,4.003900527954102,0.00028808333445340395,1145920
165275,6,1149082,68910,16.14,-2.47661356,0.00073,1.607470989227295,0.0028165974654257298,-10.88736343383789,0.0002962850849144161,1146081
165297,6,1149242,68920,16.1,-2.40217806,0.00073,1.60919988155365,0.0043186647817492485,-8.592820167541504,0.0002898420498240739,1146241
165320,6,1149404,68930,16.1,-2.3984432200000003,0.00073,1.5943405628204346,0.004220905248075724,-1.7448673248291016,0.0002891728072427213,1146403
165343,6,1149564,68940,16.09,-2.3899227200000004,0.00073,1.6033477783203125,0.004457240458577871,2.3176047801971436,0.0002890070900321007,1146563
165366,6,1149728,68950,16.13,-2.40314643,0.00073,1.6311991214752197,0.0034928126260638237,19.054298400878906,0.00029715607524849474,1146727
165389,6,1149891,68960,16.14,-2.39958699,0.00073,1.5973267555236816,0.0031235921196639538,-3.3047029972076416,0.0002946341992355883,1146890
165412,6,1150051,68970,16.14,-2.4091075099999997,0.00073,1.6076083183288574,0.0043162875808775425,-15.511756896972656,0.0002886633446905762,1147050
165440,6,1150215,68980,16.16,-2.41110635,0.00073,1.5786981582641602,0.0027522151358425617,-9.631426811218262,0.00029262807220220566,1147214
165463,6,1150375,68990,16.14,-2.4002816,0.00073,1.5965385437011719,0.001964826602488756,-18.802289962768555,0.0002922741405200213,1147374
165487,6,1150539,69000,16.18,-2.4214284499999996,0.00073,1.6348172426223755,0.0032955766655504704,4.767110824584961,0.0002904167340602726,1147538
165510,6,1150701,69010,16.19,-2.43084934,0.00073,1.5718293190002441,0.001955899875611067,-20.57682991027832,0.0002887203299906105,1147700
165533,6,1150867,69020,16.25,-2.46623165,0.00073,1.6139583587646484,0.0032269484363496304,15.314495086669922,0.0002862438268493861,1147866
165556,6,1151031,69030,16.27,-2.48008017,0.00073,1.5909194946289062,0.003654713509604335,-22.536212921142578,0.00029466257547028363,1148030
165580,6,1151194,69040,16.3,-2.4959959800000004,0.00073,1.623618245124817,0.0038307788781821728,17.849441528320312,0.0002949746558442712,1148193
165603,6,1151357,69050,16.29,-2.4932919899999995,0.00073,1.609841227531433,0.0029695641715079546,-1.995570182800293,0.00028872472466900945,1148356
165626,6,1151520,69060,16.29,-2.50362063,0.00073,1.6048107147216797,0.0026403707452118397,-3.130650520324707,0.0002924935834016651,1148519
165649,6,1151682,69070,16.31,-2.5057276999999996,0.00073,1.5671064853668213,0.002792798448354006,-30.058589935302734,0.0002879992825910449,1148681
165672,6,1151845,69080,16.3,-2.4977857100000005,0.00073,1.5826880931854248,0.004542788490653038,3.9110352993011475,0.0002799027133733034,1148844
165695,6,1152008,69090,16.33,-2.5194218900000003,0.00073,1.6211203336715698,0.0022787367925047874,-3.3791136741638184,0.0002785486285574734,1149007
165718,6,1152170,69100,16.31,-2.51742242,0.00073,1.625331163406372,0.0036636502481997013,-20.37216567993164,0.0002902041014749557,1149169
165742,6,1152334,69110,16.33,-2.53088003,0.00073,1.6245975494384766,0.0026143230497837067,8.640552520751953,0.00028677607770077884,1149333
165765,6,1152497,69120,16.3,-2.5064730299999995,0.00073,1.6167447566986084,0.004913719370961189,-3.0585741996765137,0.0002890484465751797,1149496
165788,6,1152660,69130,16.29,-2.4953631599999997,0.00073,1.6328150033950806,0.003129018470644951,10.69841480255127,0.0002847476862370968,1149659
165811,6,1152823,69140,16.29,-2.5003890699999998,0.00073,1.6491880416870117,0.003296724520623684,-13.529671669006348,0.0002835834748111665,1149822
165834,6,1152987,69150,16.3,-2.5071749699999994,0.00073,1.5615990161895752,0.002920052967965603,-4.693600654602051,0.00028637077775783837,1149986
165858,6,1153149,69160,16.29,-2.49774826,0.00073,1.630753993988037,0.0024132919497787952,4.855693817138672,0.0002870787284336984,1150148
165882,6,1153315,69170,16.33,-2.52836484,0.00073,1.5632576942443848,0.002525984775274992,-8.981986045837402,0.0002773909945972264,1150314
165905,6,1153479,69180,16.34,-2.53803839,0.00073,1.5641169548034668,0.0020133890211582184,-16.48903465270996,0.0002712170535232872,1150478
165928,6,1153642,69190,16.34,-2.5360825100000004,0.00073,1.5898840427398682,0.0021453825756907463,3.240415334701538,0.0002784758689813316,1150641
165951,6,1153806,69200,16.36,-2.54432089,0.00073,1.5991098880767822,0.0022272791247814894,-13.533895492553711,0.0002861302637029439,1150805
165974,6,1153968,69210,16.34,-2.5354058,0.00073,1.547153353691101,0.001482456224039197,-23.358919143676758,0.0002888497547246516,1150967
165997,6,1154129,69220,16.32,-2.55054404,0.00073,1.6595606803894043,0.003019648604094982,14.290359497070312,0.00029327176162041724,1151128
166021,6,1154292,69230,16.32,-2.6094877999999992,0.00073,1.6387401819229126,0.0028488808311522007,18.387483596801758,0.00028991614817641675,1151291
166045,6,1154457,69240,16.34,-2.64213945,0.00073,1.6305807828903198,0.0019223075360059738,-18.577342987060547,0.0002882872649934143,1151456
166070,6,1154618,69250,16.31,-2.6612656300000004,0.00073,1.6021777391433716,0.0032554343342781067,2.6523923873901367,0.00027988216606900096,1151617
166095,6,1154781,69260,16.32,-2.6823529500000003,0.00073,1.6324542760849,0.0024151038378477097,28.710046768188477,0.0002790192374959588,1151780
166117,6,1154941,69270,16.26,-2.65545603,0.00073,1.5863969326019287,0.003248816356062889,-16.1019287109375,0.0002810507721733302,1151940
166140,6,1155105,69280,16.26,-2.6514390499999996,0.00073,1.6415890455245972,0.0020910953171551228,1.7097861766815186,0.0002766003308352083,1152104
166163,6,1155266,69290,16.24,-2.6429418900000003,0.00073,1.5933024883270264,0.004752563312649727,-3.688817024230957,0.0002788816927932203,1152265
166186,6,1155428,69300,16.22,-2.6218533499999994,0.00073,1.6233603954315186,0.0024955635890364647,12.967133522033691,0.00028141902294009924,1152427
166209,6,1155590,69310,16.22,-2.61263905,0.00073,1.5761282444000244,0.004083976149559021,-5.258452415466309,0.0002786334080155939,1152589
166232,6,1155750,69320,16.21,-2.5945366,0.00073,1.6476197242736816,0.002679884899407625,-17.204893112182617,0.00028841456514783204,1152749
166255,6,1155914,69330,16.22,-2.54722474,0.00073,1.5915331840515137,0.003188809147104621,-10.871124267578125,0.0002783654199447483,1152913
166278,6,1156076,69340,16.19,-2.50499971,0.00073,1.6401100158691406,0.003324851393699646,6.346922397613525,0.00027400063117966056,1153075
166300,6,1156236,69350,16.18,-2.4518733299999997,0.00073,1.6691488027572632,0.004680940881371498,10.529067039489746,0.00027696433244273067,1153235
166323,6,1156401,69360,16.2,-2.45487687,0.00073,1.6027777194976807,0.003373457118868828,25.33144760131836,0.0002767166879493743,1153400
166345,6,1156562,69370,16.21,-2.43923199,0.00073,1.59267258644104,0.002502226270735264,-13.226369857788086,0.00027118754223920405,1153561
166368,6,1156724,69380,16.19,-2.42324992,0.00073,1.6315369606018066,0.0037739297840744257,20.56993293762207,0.00027344669797457755,1153723
166390,6,1156885,69390,16.19,-2.41987683,0.00073,1.618536353111267,0.004363771993666887,-7.137490749359131,0.0002744399826042354,1153884
166413,6,1157047,69400,16.19,-2.4182984199999997,0.00073,1.59476637840271,0.0025450403336435556,17.240917205810547,0.00027896283427253366,1154046
166436,6,1157212,69410,16.22,-2.4418658000000004,0.00073,1.584630012512207,0.0022756820544600487,0.3043171167373657,0.00028061127522960305,1154211
166459,6,1157375,69420,16.25,-2.4596900500000003,0.00073,1.6114157438278198,0.004824991337954998,5.474913597106934,0.0002755984605755657,1154374
166481,6,1157539,69430,16.25,-2.4597110500000006,0.00073,1.6054643392562866,0.00256759999319911,-19.782182693481445,0.0002697667805477977,1154538
166504,6,1157700,69440,16.24,-2.44939288,0.00073,1.588087558746338,0.005066386889666319,-17.33470916748047,0.0002656596770975739,1154699
166526,6,1157861,69450,16.25,-2.46196683,0.00073,1.608774185180664,0.0031759352423250675,-6.254088401794434,0.00027544869226403534,1154860
166549,6,1158022,69460,16.21,-2.42013195,0.00073,1.608091950416565,0.0029265726916491985,35.63362121582031,0.0002714191214181483,1155021
166572,6,1158183,69470,16.21,-2.41705433,0.00073,1.6322909593582153,0.003722783178091049,16.17786979675293,0.0002759956114459783,1155182
166595,6,1158343,69480,16.19,-2.4071383400000004,0.00073,1.591147541999817,0.0036570564843714237,-27.96392822265625,0.00027782568940892816,1155342
166618,6,1158504,69490,16.19,-2.39897447,0.00073,1.6017863750457764,0.0028423387557268143,-1.2247734069824219,0.00027529950602911413,1155503
166640,6,1158664,69500,16.17,-2.38771588,0.00073,1.6034722328186035,0.0022864562924951315,11.534538269042969,0.00026581654674373567,1155663
166663,6,1158824,69510,16.12,-2.3519302300000002,0.00073,1.6556527614593506,0.004411222413182259,16.849281311035156,0.00026460227672941983,1155823
166685,6,1158984,69520,16.09,-2.3278343199999996,0.00073,1.5765750408172607,0.003783583175390959,26.251888275146484,0.00026959189563058317,1155983
166708,6,1159146,69530,16.07,-2.31681326,0.00073,1.6245007514953613,0.0025686000008136034,-13.15534782409668,0.00027404792490415275,1156145
166731,6,1159308,69540,16.08,-2.3209347100000004,0.00073,1.6077001094818115,0.003653448075056076,17.682109832763672,0.0002753294538706541,1156307
166754,6,1159469,69550,16.08,-2.31785379,0.00073,1.5901325941085815,0.0032784848008304834,6.644092559814453,0.0002724655787460506,1156468
166777,6,1159632,69560,16.1,-2.31414029,0.00073,1.5781983137130737,0.0031917192973196507,28.55789566040039,0.00026771059492602944,1156631
166800,6,1159793,69570,16.1,-2.31718894,0.00073,1.638649821281433,0.002784943673759699,-2.6499905586242676,0.00027154391864314675,1156792
166823,6,1159957,69580,16.14,-2.33242784,0.00073,1.5820927619934082,0.0017258080188184977,-4.59733772277832,0.00027065788162872195,1156956
166846,6,1160119,69590,16.15,-2.33892554,0.00073,1.6622177362442017,0.003043990582227707,20.481430053710938,0.0002700432378333062,1157118
166869,6,1160280,69600,16.16,-2.3447583099999996,0.00073,1.5713480710983276,0.0033025138545781374,-3.9488186836242676,0.000274120073299855,1157279
166892,6,1160442,69610,16.18,-2.35598503,0.00073,1.578037977218628,0.0033795414492487907,5.6510009765625,0.00027784903068095446,1157441
166915,6,1160604,69620,16.2,-2.3523735400000003,0.00073,1.5976001024246216,0.003289520740509033,-6.4135518074035645,0.00027904132730327547,1157603
166938,6,1160766,69630,16.2,-2.3367421,0.00073,1.5953911542892456,0.0029014155734330416,7.706662654876709,0.0002711554989218712,1157765
166961,6,1160928,69640,16.2,-2.3303527500000003,0.00073,1.578728199005127,0.002255871891975403,-16.458208084106445,0.0002706176310312003,1157927
166984,6,1161091,69650,16.22,-2.33383033,0.00073,1.61349618434906,0.002454998902976513,-7.995837688446045,0.00026305264327675104,1158090
167007,6,1161252,69660,16.2,-2.3384245099999994,0.00073,1.6558525562286377,0.003000335767865181,8.271658897399902,0.00026689941296353936,1158251
167029,6,1161414,69670,16.21,-2.32985286,0.00073,1.6024187803268433,0.004763114266097546,10.242568016052246,0.00026536695077084005,1158413
167053,6,1161580,69680,16.23,-2.34701584,0.00073,1.6216866970062256,0.002012939192354679,15.054436683654785,0.00027176697039976716,1158579
167077,6,1161748,69690,16.29,-2.3779886599999998,0.00073,1.5751440525054932,0.002348989713937044,-10.574398040771484,0.00027204520301893353,1158747
167100,6,1161908,69700,16.28,-2.37528268,0.00073,1.6455028057098389,0.003511029062792659,18.950075149536133,0.0002833377511706203,1158907
167123,6,1162070,69710,16.28,-2.3716205300000004,0.00073,1.627366304397583,0.0028324683662503958,22.180830001831055,0.00027321965899318457,1159069
167146,6,1162234,69720,16.3,-2.40467923,0.00073,1.62699556350708,0.0024623163044452667,-0.973029375076294,0.0002731948916334659,1159233
167169,6,1162395,69730,16.29,-2.4103331900000002,0.00073,1.5859086513519287,0.0016402562614530325,-8.899296760559082,0.0002713909198064357,1159394
167191,6,1162557,69740,16.29,-2.4236461300000003,0.00073,1.635560154914856,0.001950638834387064,-7.754180908203125,0.0002785372198559344,1159556
167214,6,1162719,69750,16.28,-2.43138101,0.00073,1.5858633518218994,0.0024874024093151093,-0.7060641050338745,0.0002740923664532602,1159718
167236,6,1162880,69760,16.28,-2.4346918100000003,0.00073,1.602143406867981,0.0030362065881490707,-7.968708038330078,0.0002801537630148232,1159879
167259,6,1163042,69770,16.28,-2.43917588,0.00073,1.6591770648956299,0.00233093136921525,-1.9266347885131836,0.00027918824343942106,1160041
167281,6,1163203,69780,16.23,-2.40532342,0.00073,1.6138551235198975,0.002124346327036619,-4.819826602935791,0.0002800095244310796,1160202
167304,6,1163363,69790,16.15,-2.35839305,0.00073,1.5981805324554443,0.0025295461528003216,-11.452714920043945,0.00027842249255627394,1160362
167327,6,1163524,69800,16.16,-2.36631044,0.00073,1.6134440898895264,0.0022628228180110455,-32.42705154418945,0.0002678181044757366,1160523
167350,6,1163684,69810,16.14,-2.35699513,0.00073,1.593758463859558,0.001905212877318263,4.359407901763916,0.00026350709958933294,1160683
167372,6,1163844,69820,16.1,-2.3236546700000003,0.00073,1.6369359493255615,0.0026271757669746876,3.944204330444336,0.00026706085191108286,1160843
167395,6,1164005,69830,16.1,-2.3228849900000004,0.00073,1.5617088079452515,0.0038766965735703707,-15.323110580444336,0.00026797520695254207,1161004
167420,6,1164180,69840,16.23,-2.42698367,0.00073,1.6200405359268188,0.002337342593818903,53.6268310546875,0.0002948466863017529,1161179
167447,6,1164367,69850,16.48,-2.60689318,0.00073,1.611981987953186,0.002309259958565235,6.508237838745117,0.00033058697590604424,1161366
167471,6,1164540,69860,16.6,-2.7136345800000004,0.00073,1.6202157735824585,0.007414048537611961,-12.069601058959961,0.00033010999322868884,1161539
167494,6,1164706,69870,16.64,-2.75064529,0.00073,1.595499873161316,0.004307391121983528,-25.04367446899414,0.00030765554402023554,1161705
167518,6,1164872,69880,16.69,-2.76731917,0.00073,1.620025634765625,0.0035587979946285486,-15.977193832397461,0.00029017365886829793,1161871
167541,6,1165035,69890,16.72,-2.77776861,0.00073,1.589779257774353,0.0032365527004003525,-9.337018966674805,0.00028955473680980504,1162034
167563,6,1165196,69900,16.72,-2.7869575900000014,0.00073,1.6262239217758179,0.0031281523406505585,10.999322891235352,0.0002841964305844158,1162195
167587,6,1165360,69910,16.76,-2.82165227,0.00073,1.6143319606781006,0.003192027099430561,5.606423854827881,0.0002926250163000077,1162359
167609,6,1165521,69920,16.77,-2.83878987,0.00073,1.621906042098999,0.006535940803587437,-1.8992698192596436,0.0002921615669038147,1162520
167634,6,1165694,69930,16.89,-3.0298031299999995,0.00073,1.534451961517334,0.003994252998381853,94.5001449584961,0.0003866732004098594,1162693
167663,6,1165898,69940,17.18,-3.5234394400000006,0.00073,1.3366906642913818,0.008860880509018898,68.8101806640625,0.000521039473824203,1162897
167697,6,1166143,69950,17.76,-4.0912864099999995,0.00073,1.3766306638717651,0.003409012220799923,-28.973979949951172,0.0006086365901865065,1163142
167723,6,1166324,69960,17.84,-4.24827714,0.00073,1.5285362005233765,0.003549296176061034,-82.17495727539062,0.0005311632994562387,1163323
167749,6,1166506,69970,18.0,-4.30158573,0.00073,1.5641448497772217,0.0032193472143262625,-41.25083923339844,0.0004629291361197829,1163505
167772,6,1166675,69980,18.03,-4.30944946,0.00073,1.6188005208969116,0.00299242464825511,-50.50395965576172,0.0004158627416472882,1163674
167795,6,1166836,69990,18.01,-4.31345756,0.00073,1.6486302614212036,0.003198751714080572,-40.85265350341797,0.0003775743825826794,1163835
167817,6,1166995,70000,17.99,-4.3129656999999995,0.00073,1.5775039196014404,0.001804035622626543,-50.81720733642578,0.00034878752194345,1163994
167840,6,1167156,70010,17.96,-4.299172430000001,0.00073,1.5994261503219604,0.0024927412159740925,-22.908479690551758,0.00032460057991556823,1164155
167863,6,1167318,70020,17.97,-4.298851319999999,0.00073,1.6435925960540771,0.002380989957600832,-16.336368560791016,0.00030436282395385206,1164317
167885,6,1167478,70030,17.84,-4.10357079,0.00073,1.6320205926895142,0.0038652955554425716,-19.024198532104492,0.0002951682545244694,1164477
167908,6,1167640,70040,17.42,-3.5124450500000006,0.00073,1.6501226425170898,0.00210618507117033,-3.9725499153137207,0.00029180318233557045,1164639
167930,6,1167799,70050,16.56,-2.758875230000001,0.00073,1.5906145572662354,0.002156771719455719,-3.912935733795166,0.0002853035693988204,1164798
167952,6,1167959,70060,16.35,-2.5060777,0.00073,1.6080121994018555,0.003268071450293064,-8.524750709533691,0.0002830752346199006,1164958
167975,6,1168118,70070,16.12,-2.42800749,0.00073,1.6255056858062744,0.004262662958353758,12.320060729980469,0.0002825821575243026,1165117
167998,6,1168282,70080,16.07,-2.42682437,0.00073,1.5420129299163818,0.002457210561260581,-13.594512939453125,0.00028010326786898077,1165281
168021,6,1168443,70090,16.07,-2.43867905,0.00073,1.6128100156784058,0.003164258785545826,-6.85849666595459,0.0002801323716994375,1165442
168044,6,1168604,70100,16.09,-2.43404237,0.00073,1.581777811050415,0.0031325945165008307,-7.283413410186768,0.00027790016611106694,1165603
