time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/episodes,train/n_updates,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/actor_loss,train/ent_coef
198640,-153.51883508,49.47,7,1416762,28580,1413761,8.269840240478516,41.683841705322266,0.00073,54.70744323730469,0.03802279755473137
198708,-152.31925760000001,49.4,7,1417255,28590,1414254,1.2853176593780518,41.838409423828125,0.00073,60.26357650756836,0.03778093680739403
198777,-149.46183498999997,49.48,7,1417755,28600,1414754,-1.728192925453186,55.849388122558594,0.00073,56.5596809387207,0.03773150593042374
198843,-151.00848157000001,49.43,7,1418237,28610,1415236,6.151611804962158,45.14044189453125,0.00073,62.91059875488281,0.03833853080868721
198912,-147.37675073999998,49.43,7,1418737,28620,1415736,-3.4636306762695312,39.34775924682617,0.00073,70.72909545898438,0.03733910992741585
198981,-147.31123127000004,49.52,7,1419237,28630,1416236,-4.682609558105469,77.06050872802734,0.00073,63.003265380859375,0.03785063698887825
199051,-148.75071106,49.52,7,1419737,28640,1416736,-1.875183343887329,68.63545227050781,0.00073,56.668304443359375,0.03727717325091362
199120,-144.55600678,49.61,7,1420237,28650,1417236,3.122971534729004,39.42157745361328,0.00073,57.271453857421875,0.037588320672512054
199189,-144.34281180999997,49.75,7,1420737,28660,1417736,-0.27552330493927,34.87620162963867,0.00073,61.999671936035156,0.03781367465853691
199257,-143.54748693000002,49.75,7,1421237,28670,1418236,-1.524422526359558,40.893836975097656,0.00073,63.306373596191406,0.038387492299079895
199328,-142.11378073000003,49.75,7,1421737,28680,1418736,-1.3654043674468994,39.361419677734375,0.00073,69.88511657714844,0.038870442658662796
199396,-139.57297203,49.82,7,1422237,28690,1419236,-1.3560444116592407,37.94630813598633,0.00073,59.3416862487793,0.037904586642980576
199465,-138.88614796000002,49.77,7,1422732,28700,1419731,-1.3921732902526855,38.03275680541992,0.00073,50.18397521972656,0.03833117336034775
199533,-134.79202027000002,49.95,7,1423232,28710,1420231,-2.413874626159668,32.977386474609375,0.00073,67.69606018066406,0.0379788801074028
199601,-136.87587327999998,49.95,7,1423732,28720,1420731,-1.4490981101989746,42.0504035949707,0.00073,64.73590850830078,0.037889424711465836
199671,-135.85813395000002,49.95,7,1424232,28730,1421231,-1.5394331216812134,40.25357437133789,0.00073,56.45598602294922,0.03725956380367279
199741,-133.80352249,49.95,7,1424732,28740,1421731,1.9558614492416382,38.38934326171875,0.00073,68.27338409423828,0.03773738071322441
199810,-134.73606737000003,49.95,7,1425232,28750,1422231,-0.17230775952339172,38.29423522949219,0.00073,63.35594177246094,0.03846022114157677
199880,-133.69942207000003,49.95,7,1425732,28760,1422731,-0.9726718664169312,41.237648010253906,0.00073,55.098793029785156,0.03811999037861824
199949,-135.01991151000001,49.95,7,1426232,28770,1423231,0.5421769618988037,50.22206115722656,0.00073,72.33201599121094,0.038206785917282104
200016,-135.49465891000003,49.82,7,1426719,28780,1423718,-0.19091296195983887,40.671897888183594,0.00073,62.9519157409668,0.03741839528083801
200084,-136.04167991,49.82,7,1427219,28790,1424218,-4.156920433044434,33.61677932739258,0.00073,72.30902099609375,0.036774892359972
200153,-134.52736817,49.87,7,1427719,28800,1424718,-1.879971981048584,42.37428283691406,0.00073,47.94799041748047,0.037222281098365784
200222,-134.77025421,49.87,7,1428219,28810,1425218,0.9663489460945129,41.759002685546875,0.00073,55.731346130371094,0.03729937970638275
200291,-134.62037852999998,49.87,7,1428719,28820,1425718,-2.802539587020874,46.76137161254883,0.00073,65.6729736328125,0.03689831495285034
200359,-136.72622548,49.8,7,1429212,28830,1426211,11.109137535095215,39.52039337158203,0.00073,42.351783752441406,0.03724793717265129
200428,-139.10827903,49.75,7,1429707,28840,1426706,-6.955615043640137,36.617637634277344,0.00073,58.34516143798828,0.03718659654259682
200496,-138.11232491,49.75,7,1430207,28850,1427206,2.1185479164123535,48.62749099731445,0.00073,68.36613464355469,0.037023525685071945
200564,-136.0985617,49.75,7,1430707,28860,1427706,-0.8597203493118286,39.038780212402344,0.00073,63.49977111816406,0.037845008075237274
200630,-140.36620467,49.65,7,1431197,28870,1428196,3.597707748413086,38.37377166748047,0.00073,49.89568328857422,0.03699474409222603
200698,-140.38175712,49.78,7,1431697,28880,1428696,1.344008445739746,43.711612701416016,0.00073,51.55023193359375,0.038471244275569916
200767,-139.48921281,49.78,7,1432197,28890,1429196,-7.267961025238037,33.88581848144531,0.00073,59.05493927001953,0.03709613159298897
200835,-138.16544353999998,49.78,7,1432697,28900,1429696,7.420566558837891,39.229286193847656,0.00073,59.243408203125,0.0366772785782814
200904,-138.89954495,49.78,7,1433197,28910,1430196,-5.783290863037109,40.53388214111328,0.00073,52.67198944091797,0.0370350144803524
200971,-138.24039770000002,49.67,7,1433686,28920,1430685,0.8428313732147217,43.52635192871094,0.00073,47.342830657958984,0.03591000661253929
201041,-136.02607328,49.74,7,1434186,28930,1431185,3.9093563556671143,41.48431396484375,0.00073,62.172943115234375,0.03767230734229088
201111,-135.62452965999998,49.79,7,1434686,28940,1431685,-7.858132839202881,39.40171813964844,0.00073,60.92987060546875,0.03608539700508118
201178,-136.21339622000002,49.68,7,1435175,28950,1432174,9.91601848602295,43.44816589355469,0.00073,54.97969436645508,0.036528080701828
201246,-139.05031135000002,49.63,7,1435670,28960,1432669,3.8749423027038574,40.31581115722656,0.00073,42.16889953613281,0.03734798729419708
201315,-133.97080307,49.73,7,1436170,28970,1433169,-2.293285608291626,44.949745178222656,0.00073,63.874855041503906,0.03705887123942375
201386,-132.09896842,49.73,7,1436670,28980,1433669,-4.084285736083984,40.09553527832031,0.00073,66.7986068725586,0.03680536523461342
201455,-134.15718069,49.73,7,1437170,28990,1434169,-0.8041136264801025,41.79620361328125,0.00073,60.636253356933594,0.03705011308193207
201523,-137.40456457,49.73,7,1437670,29000,1434669,1.4234232902526855,57.61232376098633,0.00073,62.49164581298828,0.03689619526267052
201592,-137.67289345999998,49.73,7,1438170,29010,1435169,-0.6684984564781189,33.02415084838867,0.00073,65.01274108886719,0.03747830539941788
201659,-137.51829927000003,49.84,7,1438670,29020,1435669,2.1054587364196777,49.92517852783203,0.00073,71.09616088867188,0.03661511465907097
201726,-142.99852721,49.72,7,1439158,29030,1436157,-0.8902473449707031,47.145469665527344,0.00073,54.51629638671875,0.03765849396586418
201794,-139.99868273,49.72,7,1439658,29040,1436657,-2.576472759246826,37.30779266357422,0.00073,60.38385009765625,0.03701118007302284
201863,-138.44811519,49.83,7,1440158,29050,1437157,0.028200984001159668,43.85464859008789,0.00073,61.52140426635742,0.036446236073970795
201930,-141.59114993,49.79,7,1440649,29060,1437648,-0.21976804733276367,39.342857360839844,0.00073,74.16942596435547,0.03665004298090935
201996,-145.648808,49.67,7,1441137,29070,1438136,3.475189447402954,46.11321258544922,0.00073,58.396270751953125,0.03659321740269661
202065,-145.12647081,49.67,7,1441637,29080,1438636,4.82915735244751,35.11839294433594,0.00073,67.8897476196289,0.0362599678337574
202133,-145.24352365000001,49.66,7,1442136,29090,1439135,9.505210876464844,36.064456939697266,0.00073,69.36993408203125,0.035867609083652496
202202,-144.08048378,49.66,7,1442636,29100,1439635,1.8920419216156006,54.54373550415039,0.00073,56.51606369018555,0.03728373348712921
202272,-142.33658989999998,49.66,7,1443136,29110,1440135,-2.9028077125549316,45.549156188964844,0.00073,71.45773315429688,0.03756484016776085
202341,-146.25776610000003,49.56,7,1443626,29120,1440625,-0.6695435047149658,42.17319107055664,0.00073,70.16942596435547,0.037401583045721054
202411,-141.75351399,49.68,7,1444126,29130,1441125,0.7207965850830078,35.18259811401367,0.00073,63.00569152832031,0.038277920335531235
202478,-143.03724282,49.62,7,1444620,29140,1441619,7.206364631652832,44.23411560058594,0.00073,67.53740692138672,0.03670308738946915
202547,-145.44788422,49.62,7,1445120,29150,1442119,-1.012620449066162,40.68323516845703,0.00073,66.96930694580078,0.037574101239442825
202617,-140.51029680000002,49.71,7,1445620,29160,1442619,10.989761352539062,36.17213439941406,0.00073,56.47230529785156,0.03797152265906334
202687,-137.14279922,49.83,7,1446120,29170,1443119,-7.1024298667907715,44.27155303955078,0.00073,64.33331298828125,0.03768904134631157
202758,-139.18928448000003,49.83,7,1446620,29180,1443619,-3.437748908996582,44.24311828613281,0.00073,61.66766357421875,0.0378774031996727
202827,-140.91735983,49.84,7,1447120,29190,1444119,-4.6492838859558105,49.555667877197266,0.00073,72.10682678222656,0.03782237321138382
202896,-143.18683915000003,49.84,7,1447620,29200,1444619,4.210441589355469,41.71830749511719,0.00073,61.68637466430664,0.038486309349536896
202967,-145.78160526000002,49.84,7,1448120,29210,1445119,-1.7076623439788818,39.32312774658203,0.00073,60.25341796875,0.03977392241358757
203036,-143.55734693,49.94,7,1448620,29220,1445619,-0.567082405090332,41.900718688964844,0.00073,67.79393005371094,0.039280008524656296
203104,-144.98784148000001,49.9,7,1449116,29230,1446115,-10.94293212890625,41.07691955566406,0.00073,62.892738342285156,0.03834954649209976
203173,-147.53167621,49.83,7,1449603,29240,1446602,-1.947776198387146,38.17498016357422,0.00073,54.307861328125,0.03865768015384674
203243,-146.21304969,49.83,7,1450103,29250,1447102,-1.569481372833252,52.302452087402344,0.00073,64.21923828125,0.03965836018323898
203312,-147.64274670999998,49.83,7,1450603,29260,1447602,-3.5052428245544434,49.312599182128906,0.00073,61.784156799316406,0.038791608065366745
203380,-149.11750558000003,49.83,7,1451103,29270,1448102,4.15054178237915,48.03907775878906,0.00073,56.78193664550781,0.04016723856329918
203449,-150.41509323999998,49.81,7,1451601,29280,1448600,-0.3823363780975342,51.830509185791016,0.00073,61.275413513183594,0.03851716220378876
203517,-150.83651007999998,49.74,7,1452094,29290,1449093,9.477076530456543,52.41119384765625,0.00073,65.02498626708984,0.039168890565633774
203587,-148.39256852,49.74,7,1452594,29300,1449593,1.0403207540512085,67.41270446777344,0.00073,53.7686653137207,0.0400431826710701
203657,-149.52070596,49.74,7,1453094,29310,1450093,4.729160785675049,41.4263916015625,0.00073,68.60626220703125,0.040793925523757935
203725,-148.21117397000003,49.74,7,1453594,29320,1450593,2.384443521499634,39.2448616027832,0.00073,56.18601989746094,0.040869273245334625
203793,-149.55131091,49.78,7,1454094,29330,1451093,-4.448503494262695,37.33622360229492,0.00073,65.16439056396484,0.040869470685720444
203862,-148.17381475000002,49.91,7,1454594,29340,1451593,1.302708625793457,41.86769104003906,0.00073,52.50191116333008,0.041228506714105606
203931,-149.29201145,49.91,7,1455094,29350,1452093,-0.7888739109039307,48.644920349121094,0.00073,67.27476501464844,0.041070885956287384
204000,-148.33409361,49.84,7,1455587,29360,1452586,4.137544631958008,43.81228256225586,0.00073,57.47378921508789,0.040049802511930466
204068,-147.80830039,49.74,7,1456077,29370,1453076,3.0959033966064453,47.160980224609375,0.00073,45.44623947143555,0.03960004448890686
204136,-146.35100617,49.76,7,1456577,29380,1453576,-8.837474822998047,40.725852966308594,0.00073,66.88623809814453,0.04003491625189781
204206,-142.89104523,49.83,7,1457077,29390,1454076,4.867763519287109,47.71897888183594,0.00073,54.28349685668945,0.03994620963931084
204275,-144.17700514,49.83,7,1457577,29400,1454576,-0.4286532402038574,44.076904296875,0.00073,51.41294860839844,0.0394144207239151
204344,-142.32482725000003,49.83,7,1458077,29410,1455076,-4.631787300109863,56.447975158691406,0.00073,63.28123474121094,0.039858315140008926
204412,-144.51263528,49.79,7,1458573,29420,1455572,0.4736507534980774,45.77385330200195,0.00073,62.78012466430664,0.04019944742321968
204481,-143.43691928,49.79,7,1459073,29430,1456072,2.7537221908569336,52.83815002441406,0.00073,57.177406311035156,0.03960244357585907
204549,-142.68858461,49.68,7,1459562,29440,1456561,0.7610382437705994,51.041648864746094,0.00073,43.31214904785156,0.04016968235373497
204618,-143.88745576000002,49.6,7,1460054,29450,1457053,6.523697853088379,61.0723876953125,0.00073,50.72069549560547,0.041869696229696274
204686,-146.89240357999998,49.48,7,1460535,29460,1457534,-0.5816733837127686,50.221778869628906,0.00073,64.09761047363281,0.042160000652074814
204755,-146.51100732,49.58,7,1461035,29470,1458034,3.9336295127868652,45.652862548828125,0.00073,47.661678314208984,0.04260452464222908
204825,-148.43518901,49.58,7,1461535,29480,1458534,-2.826866626739502,47.21331024169922,0.00073,60.54457473754883,0.04264119639992714
204894,-150.62999619,49.49,7,1462026,29490,1459025,-3.3309972286224365,48.669891357421875,0.00073,54.32674026489258,0.04411518573760986
204964,-149.22266822999998,49.49,7,1462526,29500,1459525,3.972842216491699,61.52293395996094,0.00073,44.213165283203125,0.042488954961299896
205031,-152.10751711,49.31,7,1463008,29510,1460007,2.025543451309204,56.030887603759766,0.00073,62.304805755615234,0.04290394112467766
205099,-151.15639103,49.25,7,1463498,29520,1460497,3.453559398651123,58.06877899169922,0.00073,55.47188949584961,0.043523937463760376
205169,-152.0985972,49.19,7,1463992,29530,1460991,-0.18221735954284668,48.14128875732422,0.00073,48.41720199584961,0.04358500614762306
205238,-153.60595969000002,49.22,7,1464484,29540,1461483,14.255455017089844,79.51676177978516,0.00073,41.171085357666016,0.04413113370537758
205308,-153.92803044000001,49.3,7,1464984,29550,1461983,0.39314568042755127,57.56696319580078,0.00073,52.529457092285156,0.044528666883707047
205378,-151.72683370000001,49.49,7,1465484,29560,1462483,-5.180629730224609,61.33470916748047,0.00073,42.21876907348633,0.044400814920663834
205446,-150.05667307,49.49,7,1465984,29570,1462983,-7.594548225402832,50.734832763671875,0.00073,52.447444915771484,0.044130850583314896
205517,-146.17571484,49.49,7,1466484,29580,1463483,-0.34253764152526855,56.34587097167969,0.00073,56.39521026611328,0.044914647936820984
205588,-145.91925561999997,49.58,7,1466984,29590,1463983,1.779630184173584,52.30274200439453,0.00073,50.945167541503906,0.04406863823533058
205657,-146.48114786,49.58,7,1467484,29600,1464483,-2.308209180831909,54.6169319152832,0.00073,56.57045364379883,0.04526040703058243
205728,-143.9462242,49.74,7,1467982,29610,1464981,3.1198511123657227,54.49748611450195,0.00073,51.284236907958984,0.04453907161951065
205797,-144.65382878,49.72,7,1468470,29620,1465469,2.8584604263305664,45.79370880126953,0.00073,45.41195297241211,0.04446369782090187
205866,-141.97429573000002,49.78,7,1468970,29630,1465969,1.2930291891098022,62.15283203125,0.00073,46.80775451660156,0.04356543347239494
205935,-140.57311898999998,49.86,7,1469470,29640,1466469,2.262066125869751,50.258392333984375,0.00073,43.731285095214844,0.044689156115055084
206005,-139.88257003,49.86,7,1469970,29650,1466969,1.3771814107894897,76.50218200683594,0.00073,48.986053466796875,0.04506314918398857
206074,-139.07684469999995,49.86,7,1470470,29660,1467469,4.4816694259643555,55.17591857910156,0.00073,25.5308837890625,0.04504479095339775
206143,-140.63851379000002,49.86,7,1470970,29670,1467969,4.0643815994262695,55.230010986328125,0.00073,37.57105255126953,0.04546511173248291
206212,-141.58650694000002,49.86,7,1471470,29680,1468469,0.2631863057613373,75.14350891113281,0.00073,31.9134521484375,0.045225728303194046
206281,-141.94872963000003,49.86,7,1471970,29690,1468969,2.2250521183013916,61.47454833984375,0.00073,28.964908599853516,0.044758543372154236
206349,-142.65734066,49.75,7,1472459,29700,1469458,-0.8512543439865112,62.873558044433594,0.00073,52.79344940185547,0.0446912907063961
206419,-143.53478341,49.77,7,1472959,29710,1469958,1.1386405229568481,55.904083251953125,0.00073,31.2625789642334,0.04453557729721069
206488,-140.92111855,49.89,7,1473459,29720,1470458,-0.19880276918411255,63.170814514160156,0.00073,33.99264144897461,0.04486187547445297
206559,-139.42294638,49.89,7,1473959,29730,1470958,0.14839601516723633,60.739166259765625,0.00073,39.87110137939453,0.04397912696003914
206626,-140.07703200999998,49.75,7,1474445,29740,1471444,6.38089656829834,48.85972595214844,0.00073,41.9476318359375,0.045679524540901184
206696,-139.05925810000005,49.75,7,1474945,29750,1471944,-0.49504756927490234,50.03072738647461,0.00073,50.45406723022461,0.04545559361577034
206765,-141.17822913,49.71,7,1475441,29760,1472440,4.967712879180908,72.85133361816406,0.00073,45.47789764404297,0.045591384172439575
206835,-142.8700064,49.71,7,1475941,29770,1472940,-2.360049247741699,53.80739212036133,0.00073,55.48375701904297,0.045290764421224594
206902,-144.03586746,49.56,7,1476426,29780,1473425,-5.321784019470215,55.459693908691406,0.00073,42.46825408935547,0.04589252173900604
206970,-143.32256633999998,49.56,7,1476926,29790,1473925,4.236407279968262,55.98515319824219,0.00073,42.28229522705078,0.044811736792325974
