time/episodes,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/actor_loss,train/ent_coef_loss,train/critic_loss,train/n_updates
2030,82122,7,558.17842409,10890,41.18,0.2937590181827545,0.00073,-793.2374267578125,0.9595098495483398,1551.5980224609375,79121
2040,82470,7,557.8928396799998,10939,39.66,0.2930816113948822,0.00073,-824.39404296875,3.216029644012451,776.2891845703125,79469
2050,82894,7,629.92572582,10997,39.51,0.32337436079978943,0.00073,-837.908447265625,2.2775652408599854,934.626708984375,79893
2060,83192,7,594.76256611,11038,37.49,0.34888747334480286,0.00073,-875.3782348632812,0.5758541822433472,2046.2916259765625,80191
2070,83656,7,566.30340623,11103,37.13,0.3558405339717865,0.00073,-890.4679565429688,-1.9115574359893799,430.318603515625,80655
2080,84041,7,461.19260697000004,11156,36.07,0.36353257298469543,0.00073,-914.6570434570312,-0.32826799154281616,794.30126953125,81040
2090,84509,7,355.26628438,11220,36.11,0.3438066840171814,0.00073,-878.9674072265625,-2.1044089794158936,1665.519287109375,81508
2100,85009,7,375.36963011,11288,36.11,0.33756503462791443,0.00073,-927.5942993164062,-1.287829875946045,616.2324829101562,82008
2110,85509,7,499.14202840999997,11357,37.13,0.32428786158561707,0.00073,-882.954833984375,-0.6216919422149658,1017.8524169921875,82508
2120,86009,7,613.3065282499999,11427,40.01,0.3235739767551422,0.00073,-922.55126953125,-0.8600179553031921,884.2664184570312,83008
2130,86509,7,731.3888094299999,11498,43.87,0.32494479417800903,0.00073,-939.5558471679688,1.1740236282348633,658.4586791992188,83508
2140,87005,7,876.7660134900001,11567,45.35,0.3208882212638855,0.00073,-915.75830078125,0.9794897437095642,919.3496704101562,84004
2150,87502,7,930.56872832,11635,46.08,0.33176684379577637,0.00073,-971.88232421875,2.4222662448883057,642.7971801757812,84501
2160,88002,7,1036.85235228,11705,48.1,0.3450223207473755,0.00073,-978.3654174804688,0.1059674620628357,850.3237915039062,85001
2170,88502,7,1091.5940707099999,11774,48.46,0.36453598737716675,0.00073,-1032.15576171875,-2.5691962242126465,971.6610717773438,85501
2180,89002,7,1169.19237959,11842,49.61,0.4067815840244293,0.00073,-1096.39892578125,-0.5764400959014893,1093.685546875,86001
2190,89502,7,1144.8404757399999,11911,49.93,0.41818052530288696,0.00073,-1156.933837890625,1.4212861061096191,866.8045654296875,86501
2200,90002,7,1003.86485824,11980,49.93,0.3838280439376831,0.00073,-1207.2379150390625,-1.1023955345153809,641.6433715820312,87001
2210,90501,7,878.32716367,12050,49.92,0.39346662163734436,0.00073,-1194.757568359375,-0.4825848639011383,800.3338012695312,87500
2220,90790,7,763.85692546,12089,47.81,0.381070613861084,0.00073,-1191.377197265625,0.10123634338378906,2071.0205078125,87789
2230,90956,7,645.7797622100001,12112,44.47,0.3722110390663147,0.00073,-1166.4825439453125,-3.2159602642059326,8958.0859375,87955
2240,91365,7,501.10950200999997,12168,43.6,0.35948559641838074,0.00073,-1146.8031005859375,-1.5776097774505615,887.352294921875,88364
2250,91802,7,374.85137661,12229,43.0,0.359476238489151,0.00073,-1145.154052734375,-1.389290452003479,1730.4473876953125,88801
2260,91979,7,240.50678569999997,12253,39.77,0.34949782490730286,0.00073,-1149.8173828125,-0.2639239430427551,656.1259765625,88978
2270,92270,7,82.33498875000001,12293,37.68,0.3382587730884552,0.00073,-1123.928466796875,-2.573521137237549,536.2674560546875,89269
2280,92539,7,-10.188980780000001,12331,35.37,0.32364994287490845,0.00073,-1113.2744140625,-1.5205742120742798,2105.81396484375,89538
2290,92677,7,-9.602635910000002,12350,31.75,0.3220156729221344,0.00073,-1128.9481201171875,-0.9544060230255127,656.5421142578125,89676
2300,92897,7,-9.791307790000001,12381,28.95,0.32983341813087463,0.00073,-1108.905029296875,-1.275636911392212,1523.8409423828125,89896
2310,93333,7,20.480550599999997,12441,28.32,0.3468227684497833,0.00073,-1127.778076171875,-0.6626700758934021,721.7928466796875,90332
2320,93833,7,179.46827264999996,12510,30.43,0.33123812079429626,0.00073,-1094.2305908203125,-0.9506247639656067,2133.08837890625,90832
2330,94207,7,271.81106586000004,12562,32.51,0.3323703706264496,0.00073,-1156.1583251953125,1.9445908069610596,2151.4697265625,91206
2340,94514,7,327.11418806,12604,31.49,0.3419051170349121,0.00073,-1133.0191650390625,-1.6740349531173706,1258.0826416015625,91513
2350,94943,7,356.56644548,12663,31.41,0.3899245262145996,0.00073,-1255.634521484375,-1.7446413040161133,1413.273681640625,91942
2360,95443,7,351.94217068,12732,34.64,0.3529038727283478,0.00073,-1281.12109375,-0.03167399764060974,462.2048645019531,92442
2370,95933,7,348.90046083,12801,36.63,0.33434951305389404,0.00073,-1264.519287109375,2.67193603515625,962.867431640625,92932
2380,96433,7,346.7678282500001,12873,38.94,0.3239814043045044,0.00073,-1231.05224609375,1.09359872341156,1471.2353515625,93432
2390,96815,7,385.1970772000001,12925,41.38,0.32906097173690796,0.00073,-1211.4141845703125,1.2940640449523926,1381.008056640625,93814
2400,97276,7,514.97521646,12989,43.79,0.32313433289527893,0.00073,-1165.931640625,2.3571150302886963,616.925537109375,94275
2410,97776,7,633.83340617,13058,44.43,0.30414247512817383,0.00073,-1106.075439453125,-1.7754955291748047,1461.6419677734375,94775
2420,98276,7,629.8486887,13127,44.43,0.3126891553401947,0.00073,-1066.9588623046875,-2.1879355907440186,637.13232421875,95275
2430,98754,7,668.17780821,13192,45.47,0.3108231723308563,0.00073,-1077.7158203125,-0.9559512138366699,671.3538818359375,95753
2440,99250,7,733.18626742,13261,47.36,0.3211129903793335,0.00073,-1140.28515625,-2.1724274158477783,503.94012451171875,96249
2450,99750,7,766.0811721,13330,48.07,0.3288482427597046,0.00073,-1105.37744140625,1.2358198165893555,929.9692993164062,96749
2460,100233,7,769.9084103199998,13397,47.9,0.311594694852829,0.00073,-1114.546630859375,2.4701805114746094,840.3896484375,97232
2470,100733,7,771.8397122700001,13465,48.0,0.2879891097545624,0.00073,-1170.7962646484375,0.0226290225982666,409.2342529296875,97732
2480,101166,7,818.26392286,13525,47.33,0.3032759130001068,0.00073,-1150.6341552734375,3.8414907455444336,1033.7603759765625,98165
2490,101635,7,936.63002382,13591,48.2,0.31912946701049805,0.00073,-1172.695068359375,1.2757456302642822,684.456298828125,98634
2500,102135,7,969.89090833,13660,48.59,0.3297882080078125,0.00073,-1200.58984375,1.0600521564483643,863.1087036132812,99134
2510,102579,7,932.5233792900002,13721,48.03,0.3254747986793518,0.00073,-1220.783447265625,0.2041177749633789,866.1519775390625,99578
2520,103079,7,773.21468553,13792,48.03,0.31541651487350464,0.00073,-1214.7762451171875,-0.3233349919319153,951.4273681640625,100078
2530,103579,7,638.2579378700001,13862,48.25,0.3143581748008728,0.00073,-1208.718505859375,0.9625493884086609,686.8997802734375,100578
2540,104079,7,685.7738948499999,13931,48.29,0.3250609338283539,0.00073,-1220.8380126953125,-2.0650691986083984,626.1895751953125,101078
2550,104553,7,773.85863967,13997,48.03,0.3248949348926544,0.00073,-1209.7615966796875,-1.2282483577728271,2225.57666015625,101552
2560,105053,7,938.5812385700001,14066,48.2,0.3277430236339569,0.00073,-1181.1610107421875,-2.2405848503112793,1016.7698974609375,102052
2570,105553,7,1104.39284642,14135,48.2,0.326168417930603,0.00073,-1137.9268798828125,-0.3243224620819092,894.9789428710938,102552
2580,106053,7,1226.50495847,14204,48.87,0.32017651200294495,0.00073,-1173.6153564453125,0.6243386268615723,1388.65087890625,103052
2590,106553,7,1230.87390408,14274,49.18,0.33277469873428345,0.00073,-1153.286376953125,2.1117913722991943,2487.284912109375,103552
2600,107053,7,1224.89625118,14348,49.18,0.32412686944007874,0.00073,-1141.886474609375,0.20608434081077576,603.613525390625,104052
2610,107506,7,1225.14665342,14412,49.27,0.32549232244491577,0.00073,-1162.450439453125,-0.9767112135887146,947.206298828125,104505
2620,107848,7,1229.6983189700002,14460,47.69,0.32481107115745544,0.00073,-1112.5760498046875,-2.018972635269165,813.5885009765625,104847
2630,108267,7,1294.22763989,14517,46.88,0.31868821382522583,0.00073,-1150.514404296875,-1.6969130039215088,1021.9821166992188,105266
2640,108767,7,1289.94043045,14586,46.88,0.3227587640285492,0.00073,-1089.2200927734375,-2.782744884490967,320.8331298828125,105766
2650,109267,7,1305.30909741,14655,47.14,0.3260221481323242,0.00073,-1110.3394775390625,3.5297317504882812,952.2875366210938,106266
2660,109767,7,1303.6917321199999,14724,47.14,0.3222462236881256,0.00073,-1111.2474365234375,-2.0088446140289307,557.3860473632812,106766
2670,110267,7,1313.8873383700002,14792,47.14,0.3088423013687134,0.00073,-1109.6234130859375,1.7923263311386108,2786.753662109375,107266
2680,110767,7,1315.0781898300002,14861,47.14,0.3207315504550934,0.00073,-1099.5462646484375,-1.9842917919158936,514.9744262695312,107766
2690,111267,7,1315.1374299000004,14930,47.14,0.3277941942214966,0.00073,-1119.96826171875,0.7077809572219849,919.4237670898438,108266
2700,111767,7,1323.0334897400003,15000,47.14,0.34917449951171875,0.00073,-1089.851806640625,-2.5976922512054443,1037.08251953125,108766
2710,112267,7,1356.32540287,15070,47.61,0.388850599527359,0.00073,-1217.791259765625,2.265592098236084,898.2490234375,109266
2720,112767,7,1355.9719639799996,15142,49.19,0.4245985448360443,0.00073,-1234.326416015625,0.3466077446937561,919.698974609375,109766
2730,113267,7,1296.11739851,15213,50.0,0.3884325623512268,0.00073,-1223.5712890625,-1.8755627870559692,628.9562377929688,110266
2740,113767,7,1132.6659806400003,15283,50.0,0.34433719515800476,0.00073,-1203.9365234375,0.08493530750274658,1518.90234375,110766
2750,114267,7,967.5253751599998,15353,50.0,0.32153165340423584,0.00073,-1149.729736328125,0.6753414869308472,734.7000732421875,111266
2760,114727,7,845.42332633,15417,49.6,0.3327150046825409,0.00073,-1195.889404296875,0.6717767119407654,667.7301025390625,111726
2770,115160,7,752.4471753700002,15478,48.93,0.32446473836898804,0.00073,-1202.276123046875,2.5579347610473633,639.0213012695312,112159
2780,115579,7,701.20394537,15536,48.12,0.32573217153549194,0.00073,-1132.051513671875,0.2443293035030365,8957.068359375,112578
2790,116058,7,700.2184365500001,15602,47.91,0.3273773491382599,0.00073,-1139.09033203125,3.695796489715576,985.6629638671875,113057
2800,116558,7,696.07838331,15672,47.91,0.34348568320274353,0.00073,-1128.8912353515625,-2.070444107055664,534.265625,113557
2810,116991,7,659.74120118,15733,47.24,0.3540773391723633,0.00073,-1150.38916015625,-1.0859317779541016,557.6068115234375,113990
2820,117281,7,684.0983428200001,15773,45.14,0.3726443648338318,0.00073,-1180.424560546875,2.189318895339966,1042.2203369140625,114280
2830,117781,7,683.0930427200001,15842,45.14,0.37387457489967346,0.00073,-1171.6053466796875,-1.6986836194992065,1348.9151611328125,114780
2840,118235,7,682.8554984399999,15906,44.68,0.35587093234062195,0.00073,-1094.8824462890625,-3.4540138244628906,633.6097412109375,115234
2850,118735,7,682.5506153700001,15977,44.68,0.3389027714729309,0.00073,-1145.9261474609375,1.9947530031204224,598.2129516601562,115734
2860,119235,7,761.78792038,16046,45.08,0.3391045928001404,0.00073,-1057.0345458984375,-2.572882652282715,689.571533203125,116234
2870,119735,7,756.8602096000001,16115,45.75,0.3382045328617096,0.00073,-1060.4266357421875,-1.6991586685180664,1191.921630859375,116734
2880,120204,7,761.3927470299999,16181,46.25,0.3607948422431946,0.00073,-1115.195556640625,1.6440825462341309,546.6741943359375,117203
2890,120568,7,601.56134394,16232,45.1,0.36495697498321533,0.00073,-1118.463623046875,3.3596649169921875,1411.443359375,117567
2900,121068,7,441.39630624,16301,45.1,0.34057414531707764,0.00073,-1188.1083984375,2.15735125541687,938.4884033203125,118067
2910,121568,7,333.09697661000007,16370,45.77,0.3284102976322174,0.00073,-1129.76123046875,0.020400583744049072,612.5557861328125,118567
2920,122053,7,420.3246253600001,16436,47.72,0.3369969427585602,0.00073,-1066.0460205078125,-1.943092703819275,1246.0025634765625,119052
2930,122553,7,573.2389274000001,16505,47.72,0.32156580686569214,0.00073,-1119.642822265625,-1.0045576095581055,637.41650390625,119552
2940,123053,7,711.1840615,16574,48.18,0.31669357419013977,0.00073,-1065.792236328125,-0.6613061428070068,811.376953125,120052
2950,123553,7,840.49366002,16644,48.18,0.3186648190021515,0.00073,-1119.32470703125,8.593647956848145,1072.5228271484375,120552
2960,124053,7,879.8184291600003,16713,48.18,0.3203349709510803,0.00073,-1076.2991943359375,1.399592638015747,2059.87744140625,121052
2970,124553,7,964.62567457,16785,48.18,0.3324079215526581,0.00073,-1056.045166015625,0.1838233470916748,829.9998168945312,121552
2980,125053,7,1000.2797702500002,16855,48.49,0.32937586307525635,0.00073,-1074.1641845703125,5.603839874267578,926.6861572265625,122052
2990,125553,7,1145.8682300500002,16924,49.85,0.3492090702056885,0.00073,-1122.8514404296875,-0.11240148544311523,496.57818603515625,122552
3000,126053,7,1297.35678675,16993,49.85,0.34284478425979614,0.00073,-1081.416259765625,1.7056926488876343,521.2069091796875,123052
3010,126553,7,1441.6498138899997,17062,49.85,0.34686756134033203,0.00073,-1075.923583984375,-0.32696056365966797,455.92999267578125,123552
3020,127053,7,1476.34828716,17131,50.0,0.34175994992256165,0.00073,-1125.7138671875,0.9920582175254822,1228.029296875,124052
3030,127553,7,1476.31918366,17201,50.0,0.3383003771305084,0.00073,-1119.9263916015625,0.4633539915084839,523.5108642578125,124552
3040,128053,7,1495.40997511,17271,50.0,0.33886104822158813,0.00073,-1136.3194580078125,1.543562889099121,1175.396240234375,125052
3050,128553,7,1529.8808275299996,17341,50.0,0.34551915526390076,0.00073,-1106.91943359375,1.5908684730529785,2356.64697265625,125552
3060,129053,7,1536.6690025,17411,50.0,0.34785473346710205,0.00073,-1123.859375,-1.572134017944336,449.14569091796875,126052
3070,129553,7,1533.47591363,17482,50.0,0.34302347898483276,0.00073,-1158.4820556640625,1.1908756494522095,469.2502136230469,126552
3080,130053,7,1535.1455902400005,17553,50.0,0.34164687991142273,0.00073,-1077.34521484375,-3.2077860832214355,635.90673828125,127052
3090,130553,7,1561.9453583700003,17624,50.0,0.3420933783054352,0.00073,-1140.53759765625,2.5257608890533447,1217.6556396484375,127552
3100,131053,7,1585.1851065399999,17694,50.0,0.34430965781211853,0.00073,-1146.2794189453125,0.31344810128211975,567.043212890625,128052
3110,131504,7,1586.8537888300002,17757,49.51,0.33983901143074036,0.00073,-1080.3065185546875,-1.3610320091247559,2122.4208984375,128503
3120,132004,7,1611.1483424199998,17826,49.51,0.33766910433769226,0.00073,-1175.02880859375,2.949557304382324,559.2971801757812,129003
3130,132504,7,1632.2322912900001,17896,49.51,0.3378599286079407,0.00073,-1132.6199951171875,-0.9325008392333984,1623.009033203125,129503
3140,133004,7,1648.29252506,17966,49.51,0.3388502299785614,0.00073,-1125.9931640625,-1.778958797454834,450.2724609375,130003
3150,133504,7,1650.9551672699997,18036,49.51,0.33017387986183167,0.00073,-1110.4564208984375,0.7808839678764343,545.4545288085938,130503
3160,134004,7,1649.9140524900001,18105,49.51,0.3398273289203644,0.00073,-1176.2529296875,1.194517731666565,509.907958984375,131003
3170,134504,7,1652.6920787099998,18174,49.51,0.34612715244293213,0.00073,-1235.8681640625,1.2223936319351196,500.93780517578125,131503
3180,135004,7,1647.31383052,18242,49.51,0.3481253683567047,0.00073,-1185.736083984375,-3.395028591156006,813.9149169921875,132003
3190,135325,7,1550.8791839899998,18287,47.72,0.3546551764011383,0.00073,-1186.3072509765625,-0.8149752616882324,502.9610595703125,132324
3200,135448,7,1376.5002919299995,18304,43.95,0.35830456018447876,0.00073,-1198.6171875,0.6044713854789734,786.1858520507812,132447
3210,135659,7,1230.73169688,18333,41.55,0.3514426052570343,0.00073,-1250.0457763671875,0.9187926054000854,587.115478515625,132658
3220,136136,7,1129.0327023,18400,41.32,0.3474937975406647,0.00073,-1206.5960693359375,-4.430783271789551,459.37298583984375,133135
3230,136636,7,1128.00011203,18470,41.32,0.352530837059021,0.00073,-1209.1083984375,2.04620623588562,2275.322998046875,133635
3240,137136,7,1128.07580506,18540,41.32,0.3508366048336029,0.00073,-1188.786865234375,-2.0043444633483887,526.9999389648438,134135
3250,137604,7,1118.9008772400002,18605,41.0,0.3489046096801758,0.00073,-1232.984375,2.0100886821746826,987.5184326171875,134603
3260,138104,7,1128.23610976,18675,41.0,0.3571649491786957,0.00073,-1146.269287109375,-3.0556671619415283,464.9342346191406,135103
3270,138604,7,1136.88205332,18745,41.0,0.346241295337677,0.00073,-1190.4630126953125,-1.3202862739562988,1461.812744140625,135603
3280,139104,7,1152.7799452900001,18817,41.0,0.3478461503982544,0.00073,-1179.930908203125,-1.9248437881469727,389.7007141113281,136103
3290,139604,7,1245.418269,18888,42.79,0.3441442549228668,0.00073,-1191.670654296875,1.8810795545578003,940.318359375,136603
3300,140104,7,1410.4370309300002,18958,46.56,0.34134286642074585,0.00073,-1187.4580078125,1.0775479078292847,592.12939453125,137103
3310,140604,7,1576.06384576,19028,49.45,0.34345006942749023,0.00073,-1225.696533203125,1.3601882457733154,486.4145202636719,137603
3320,141104,7,1674.46760336,19098,49.68,0.33901023864746094,0.00073,-1167.965087890625,-1.509709119796753,436.24871826171875,138103
3330,141604,7,1667.9206363199999,19168,49.68,0.3351765275001526,0.00073,-1188.127685546875,0.8279020190238953,554.1472778320312,138603
3340,142104,7,1661.92987903,19237,49.68,0.33209994435310364,0.00073,-1167.1878662109375,0.6313263177871704,434.7158203125,139103
3350,142604,7,1674.0349256900001,19306,50.0,0.3385307490825653,0.00073,-1165.696044921875,4.699855804443359,519.2510375976562,139603
3360,143104,7,1667.8302595300001,19376,50.0,0.3347878158092499,0.00073,-1146.4625244140625,-0.8921583294868469,365.78997802734375,140103
3370,143604,7,1669.42875798,19446,50.0,0.33037543296813965,0.00073,-1213.8564453125,1.5749030113220215,457.304931640625,140603
3380,144104,7,1671.4307320699997,19516,50.0,0.33760154247283936,0.00073,-1234.0325927734375,4.605556011199951,681.701416015625,141103
3390,144604,7,1672.5289746,19586,50.0,0.34880369901657104,0.00073,-1181.1754150390625,-1.347585916519165,328.4228515625,141603
3400,145104,7,1678.51810341,19656,50.0,0.3478529155254364,0.00073,-1200.59814453125,-0.5332308411598206,678.993896484375,142103
3410,145604,7,1672.2083214499999,19727,50.0,0.35848143696784973,0.00073,-1226.49951171875,1.292489767074585,492.9442138671875,142603
3420,146104,7,1663.78102163,19797,50.0,0.3609691560268402,0.00073,-1197.5291748046875,-3.4786489009857178,377.330810546875,143103
3430,146604,7,1648.4678228399998,19867,50.0,0.36904022097587585,0.00073,-1279.01171875,-2.8534841537475586,325.9425964355469,143603
3440,147099,7,1537.5386442699998,19936,49.95,0.37973645329475403,0.00073,-1277.5374755859375,-0.2559135854244232,1104.0946044921875,144098
3450,147599,7,1368.3430017300002,20007,49.95,0.3697687089443207,0.00073,-1319.1959228515625,-0.1276644468307495,2206.8916015625,144598
3460,148099,7,1200.0231718999999,20077,49.95,0.3589215576648712,0.00073,-1311.7332763671875,-1.4440360069274902,407.1114807128906,145098
3470,148599,7,1096.8981576699998,20147,49.95,0.3508111238479614,0.00073,-1274.61669921875,0.4886813759803772,1686.76806640625,145598
3480,149099,7,1102.9194334499998,20218,49.95,0.3389412462711334,0.00073,-1243.70654296875,-0.23172244429588318,355.3263854980469,146098
3490,149599,7,1106.2568333899999,20290,49.95,0.33775851130485535,0.00073,-1251.3822021484375,1.4453527927398682,660.2325439453125,146598
3500,150099,7,1108.64061265,20360,49.95,0.33923354744911194,0.00073,-1312.794677734375,0.7368136048316956,285.41632080078125,147098
3510,150599,7,1120.41730588,20429,49.95,0.32964763045310974,0.00073,-1235.2059326171875,-0.5074949860572815,367.55487060546875,147598
3520,151099,7,1133.13248403,20499,49.95,0.3280975818634033,0.00073,-1276.477294921875,0.6143178939819336,543.99169921875,148098
