rollout/ep_rew_mean,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss,train/ent_coef_loss
-207.33920997,207000,6,2070,100.0,32929,0.003649065736681223,203999,93.0007095336914,0.00073,0.32375800609588623,1.4047784805297852
-207.47047761,208000,6,2080,100.0,33073,0.0036127904895693064,204999,92.71275329589844,0.00073,0.3825879693031311,-6.656124114990234
-206.91007436,209000,6,2090,100.0,33215,0.0036664146464318037,205999,91.3740234375,0.00073,0.42507022619247437,-6.264686584472656
-206.94264431,210000,6,2100,100.0,33358,0.003612757893279195,206999,91.58595275878906,0.00073,0.35102906823158264,-5.653437614440918
-207.59232448,211000,6,2110,100.0,33497,0.0035526419524103403,207999,91.66443634033203,0.00073,0.425637423992157,11.627252578735352
-209.43102798999996,212000,6,2120,100.0,33638,0.0035265889018774033,208999,92.58895874023438,0.00073,0.3634585738182068,7.0355424880981445
-207.40903886,213000,6,2130,100.0,33805,0.0035697093699127436,209999,91.82930755615234,0.00073,0.37067484855651855,5.631131649017334
-205.65376587,214000,6,2140,100.0,33965,0.0036018334794789553,210999,91.11577606201172,0.00073,0.36088359355926514,-7.212386131286621
-204.79361370999996,215000,6,2150,100.0,34114,0.003659506794065237,211999,90.34805297851562,0.00073,0.35820072889328003,-3.6310629844665527
-205.81497197000002,216000,6,2160,100.0,34269,0.0035184859298169613,212999,91.99549865722656,0.00073,0.36145544052124023,3.86371111869812
-203.34307133999994,217000,6,2170,100.0,34429,0.003521975828334689,213999,91.51832580566406,0.00073,0.3536839485168457,2.6775870323181152
-203.00585003,218000,6,2180,100.0,34579,0.0035028373822569847,214999,91.75424194335938,0.00073,0.37170177698135376,2.31357479095459
-203.53914105000004,219000,6,2190,100.0,34721,0.0035862040240317583,215999,91.6335678100586,0.00073,0.3428109884262085,-3.8582756519317627
-202.42515266,220000,6,2200,100.0,34861,0.003442630870267749,216999,91.5648193359375,0.00073,0.3736151158809662,-5.784306526184082
-201.16722089999993,221000,6,2210,100.0,35006,0.003465319750830531,217999,90.6219253540039,0.00073,0.3318159580230713,-7.390738487243652
-200.20462048999997,222000,6,2220,100.0,35155,0.0035174828954041004,218999,90.06607818603516,0.00073,0.3769807815551758,-3.1308274269104004
-200.53178169000006,223000,6,2230,100.0,35312,0.003539692610502243,219999,91.44290924072266,0.00073,0.36589354276657104,-18.848026275634766
-201.13789362000003,224000,6,2240,100.0,35462,0.003526220563799143,220999,91.51435852050781,0.00073,0.3458113670349121,8.383232116699219
-202.31931127,225000,6,2250,100.0,35614,0.0035444893874228,221999,92.06703186035156,0.00073,0.40434855222702026,8.119049072265625
-202.6291396700001,226000,6,2260,100.0,35769,0.0035311186220496893,222999,91.88249969482422,0.00073,0.3984519839286804,9.16858959197998
-204.3489283,227000,6,2270,100.0,35918,0.0035883833188563585,223999,90.58958435058594,0.00073,0.43920329213142395,11.187800407409668
-202.89809935999997,228000,6,2280,100.0,36069,0.003621259005740285,224999,91.61502075195312,0.00073,0.332705557346344,8.134662628173828
-201.02430303999998,229000,6,2290,100.0,36220,0.003541173180565238,225999,92.08293151855469,0.00073,0.35439449548721313,-7.085899353027344
-202.28366971,230000,6,2300,100.0,36370,0.003627356141805649,226999,90.52935028076172,0.00073,0.3731379806995392,-12.433385848999023
-203.15169739,231000,6,2310,100.0,36551,0.003457969520241022,227999,91.40032958984375,0.00073,0.35213953256607056,5.040090084075928
-204.26432162000003,232000,6,2320,100.0,36746,0.0034954992588609457,228999,90.13706970214844,0.00073,0.34167662262916565,12.51843547821045
-204.61955456999996,233000,6,2330,100.0,36960,0.0034776353277266026,229999,92.34469604492188,0.00073,0.3418457508087158,17.6842041015625
-204.15100784000003,234000,6,2340,100.0,37142,0.003481906373053789,230999,88.67169189453125,0.00073,0.3700561821460724,-3.227881908416748
-203.01651800999997,235000,6,2350,100.0,37334,0.003550248919054866,231999,89.62799072265625,0.00073,0.36832767724990845,4.47686767578125
-201.74414696,236000,6,2360,100.0,37530,0.0035788414534181356,232999,89.6841812133789,0.00073,0.38487863540649414,18.747722625732422
-200.57209725,237000,6,2370,100.0,37731,0.0034800986759364605,233999,90.01667785644531,0.00073,0.3431527614593506,-2.7255945205688477
-201.95963767,238000,6,2380,100.0,37933,0.0036009610630571842,234999,89.09117889404297,0.00073,0.30615103244781494,-6.3440399169921875
-202.39566627,239000,6,2390,100.0,38135,0.0034704541321843863,235999,91.24539184570312,0.00073,0.2889217138290405,-2.5065343379974365
-201.34518815999996,240000,6,2400,100.0,38336,0.0033949369098991156,236999,89.60263061523438,0.00073,0.3170393109321594,-14.311120986938477
-201.20054004999997,241000,6,2410,100.0,38528,0.003546110587194562,237999,89.89359283447266,0.00073,0.3476402759552002,1.1933608055114746
-199.06591338,242000,6,2420,100.0,38702,0.0035474838223308325,238999,89.11136627197266,0.00073,0.38614240288734436,8.83728313446045
-199.64132521,243000,6,2430,100.0,38868,0.003589932108297944,239999,90.48408508300781,0.00073,0.3321790397167206,-3.868856430053711
-199.9300642,244000,6,2440,100.0,39069,0.0036126940976828337,240999,89.70362854003906,0.00073,0.33017563819885254,-12.20067024230957
-198.33669935,245000,6,2450,100.0,39267,0.003661962691694498,241999,89.5946044921875,0.00073,0.40530651807785034,-5.006686687469482
-199.16810380000004,246000,6,2460,100.0,39461,0.003686935640871525,242999,88.1366195678711,0.00073,0.33584463596343994,-2.5325138568878174
-200.53184591,247000,6,2470,100.0,39664,0.0036674621514976025,243999,89.49822998046875,0.00073,0.314299076795578,-10.426179885864258
-199.60095231999995,248000,6,2480,100.0,39868,0.003730196738615632,244999,90.18089294433594,0.00073,0.3460656404495239,-13.19571590423584
-199.95375195,249000,6,2490,100.0,40075,0.0037488199304789305,245999,86.92601776123047,0.00073,0.39776867628097534,-5.556783199310303
-200.57487786000002,250000,6,2500,100.0,40274,0.0036564648617058992,246999,90.4150161743164,0.00073,0.379760205745697,-0.44477641582489014
-199.55901615000002,251000,6,2510,100.0,40465,0.0037141041830182076,247999,87.50101470947266,0.00073,0.422354519367218,1.0248172283172607
-199.55190102,252000,6,2520,100.0,40665,0.0037481121253222227,248999,87.75125122070312,0.00073,0.37506717443466187,0.0652925968170166
-199.87385549,253000,6,2530,100.0,40848,0.0037012810353189707,249999,86.41283416748047,0.00073,0.39034339785575867,-3.9565236568450928
-199.43942911000002,254000,6,2540,100.0,41024,0.003612859407439828,250999,86.5630111694336,0.00073,0.3753821551799774,1.7913979291915894
-199.72272171,255000,6,2550,100.0,41209,0.0037026756908744574,251999,88.88726043701172,0.00073,0.3376074433326721,-1.8849570751190186
-199.24053487,256000,6,2560,100.0,41404,0.0036041494458913803,252999,88.51905059814453,0.00073,0.36930400133132935,1.1774985790252686
-198.37861757999997,257000,6,2570,100.0,41601,0.003651474602520466,253999,89.2579116821289,0.00073,0.4042053818702698,1.8829457759857178
-199.30720966,258000,6,2580,100.0,41767,0.0036211709957569838,254999,88.39434051513672,0.00073,0.3552052974700928,-12.0159912109375
-201.15357218,259000,6,2590,100.0,41922,0.0035852447617799044,255999,87.64907836914062,0.00073,0.3421069383621216,3.1334519386291504
-201.40295495,260000,6,2600,100.0,42092,0.0034869955852627754,256999,86.72621154785156,0.00073,0.29490816593170166,-12.1596040725708
-201.33254515000002,261000,6,2610,100.0,42261,0.003535703057423234,257999,86.64568328857422,0.00073,0.33641886711120605,-2.504520893096924
-201.91121217999998,262000,6,2620,100.0,42417,0.003573531284928322,258999,89.42609405517578,0.00073,0.3154789209365845,9.07285213470459
-201.82555562000002,263000,6,2630,100.0,42565,0.0036277538165450096,259999,86.2757568359375,0.00073,0.4029645323753357,-1.0126397609710693
-201.77520327000002,264000,6,2640,100.0,42707,0.00369092496111989,260999,87.66594696044922,0.00073,0.40835896134376526,2.4879403114318848
-202.28104508999994,265000,6,2650,100.0,42855,0.003737976076081395,261999,86.9356460571289,0.00073,0.3633712828159332,8.798999786376953
-201.65832547,266000,6,2660,100.0,42995,0.0036746810656040907,262999,87.32184600830078,0.00073,0.4017142057418823,0.4882693290710449
-202.1558449,267000,6,2670,100.0,43134,0.0037363774608820677,263999,87.44125366210938,0.00073,0.4037124812602997,5.343508720397949
-200.73480403999994,268000,6,2680,100.0,43274,0.0036298304330557585,264999,85.9662094116211,0.00073,0.39301514625549316,-7.022735118865967
-199.91683659999998,269000,6,2690,100.0,43413,0.003605024190619588,265999,88.76959228515625,0.00073,0.4314395785331726,7.8769755363464355
-200.27627863,270000,6,2700,100.0,43556,0.003621003357693553,266999,89.20344543457031,0.00073,0.3386862874031067,5.785679817199707
-201.15449587000003,271000,6,2710,100.0,43697,0.003672873368486762,267999,88.7207260131836,0.00073,0.38634830713272095,10.219306945800781
-199.06667365,272000,6,2720,100.0,43837,0.0036178433801978827,268999,86.32505798339844,0.00073,0.3776465654373169,4.606251239776611
-197.01201689999994,273000,6,2730,100.0,43977,0.0036650076508522034,269999,88.08891296386719,0.00073,0.4188867211341858,9.890483856201172
-197.52237596000006,274000,6,2740,100.0,44125,0.0036170361563563347,270999,87.17424011230469,0.00073,0.3668299913406372,-3.576620578765869
-198.64402628,275000,6,2750,100.0,44284,0.0037291476037353277,271999,88.49656677246094,0.00073,0.38593390583992004,-0.03932476043701172
-199.28932457999997,276000,6,2760,100.0,44456,0.003613653825595975,272999,87.52946472167969,0.00073,0.40943652391433716,11.7084321975708
-199.03092935000004,277000,6,2770,100.0,44627,0.003733051009476185,273999,87.0534439086914,0.00073,0.43589991331100464,5.411109924316406
-199.74171198000005,278000,6,2780,100.0,44791,0.0035890608560293913,274999,87.15641784667969,0.00073,0.4251638650894165,16.77159881591797
-197.67375591999996,279000,6,2790,100.0,44969,0.0036318819038569927,275999,88.31110382080078,0.00073,0.437405526638031,0.2886354923248291
-196.52329301,280000,6,2800,100.0,45145,0.0037121812347322702,276999,87.013427734375,0.00073,0.43270525336265564,-4.856326580047607
-196.16822273000002,281000,6,2810,100.0,45319,0.0036317710764706135,277999,87.83659362792969,0.00073,0.4359357953071594,12.141578674316406
-196.11146718000003,282000,6,2820,100.0,45493,0.0037183836102485657,278999,85.44972229003906,0.00073,0.4859561622142792,-3.548326015472412
-195.16561948000003,283000,6,2830,100.0,45661,0.0038083926774561405,279999,86.92777252197266,0.00073,0.40470921993255615,3.7036454677581787
-195.63649574000002,284000,6,2840,100.0,45832,0.0038377242162823677,280999,86.85191345214844,0.00073,0.4357515573501587,-4.74894905090332
-194.17325209999998,285000,6,2850,100.0,46008,0.0039032597560435534,281999,85.22560119628906,0.00073,0.4500330686569214,4.953863143920898
-197.19815803000006,286000,6,2860,100.0,46189,0.003925950266420841,282999,86.52803039550781,0.00073,0.46809881925582886,-1.2395671606063843
-197.33115815000002,287000,6,2870,100.0,46363,0.003789567621424794,283999,86.34346771240234,0.00073,0.43839287757873535,10.29769229888916
-199.07604822000002,288000,6,2880,100.0,46530,0.003829788416624069,284999,85.18311309814453,0.00073,0.395824670791626,-3.808138370513916
-199.15302287999998,289000,6,2890,100.0,46697,0.003808405250310898,285999,86.68162536621094,0.00073,0.480236291885376,-4.4776458740234375
-199.09133199,290000,6,2900,100.0,46865,0.0037200720980763435,286999,85.47061920166016,0.00073,0.3381340503692627,-3.7725491523742676
-198.25309147999997,291000,6,2910,100.0,47029,0.003842829493805766,287999,85.2557601928711,0.00073,0.47271645069122314,-2.0517477989196777
-200.04520405000005,292000,6,2920,100.0,47200,0.0038263641763478518,288999,87.07919311523438,0.00073,0.38336169719696045,-0.43047523498535156
-201.81853437,293000,6,2930,100.0,47372,0.003797604702413082,289999,86.20182037353516,0.00073,0.42925459146499634,2.3003125190734863
-201.65941998,294000,6,2940,100.0,47544,0.0039020872209221125,290999,85.19990539550781,0.00073,0.5200831890106201,11.98967456817627
-204.4193408,295000,6,2950,100.0,47710,0.0038758974988013506,291999,86.01042175292969,0.00073,0.4414256513118744,-0.788365364074707
-201.54369291999998,296000,6,2960,100.0,47873,0.0036632446572184563,292999,85.8149642944336,0.00073,0.4366779923439026,-8.185710906982422
-201.28040277999997,297000,6,2970,100.0,48043,0.003780599217861891,293999,82.75434875488281,0.00073,0.47022050619125366,6.271846771240234
-200.58315866,298000,6,2980,100.0,48206,0.003832554444670677,294999,84.53815460205078,0.00073,0.48672306537628174,-3.0121257305145264
-201.70672314,299000,6,2990,100.0,48364,0.003717683255672455,295999,87.6988754272461,0.00073,0.44326838850975037,2.6874074935913086
-202.32981073000002,300000,6,3000,100.0,48533,0.003724978305399418,296999,85.73908996582031,0.00073,0.41443681716918945,16.636159896850586
-202.05864701999997,301000,6,3010,100.0,48700,0.0037094263825565577,297999,86.46417236328125,0.00073,0.4512569308280945,14.044022560119629
-202.02697975000004,302000,6,3020,100.0,48871,0.0036821269895881414,298999,87.56380462646484,0.00073,0.3945051431655884,2.0786259174346924
-202.13289168,303000,6,3030,100.0,49039,0.003583356272429228,299999,85.69300079345703,0.00073,0.43589216470718384,1.602447271347046
-202.65959305000007,304000,6,3040,100.0,49209,0.003639936912804842,300999,84.63306427001953,0.00073,0.4136556386947632,1.961024522781372
-201.92112507,305000,6,3050,100.0,49376,0.0036943815648555756,301999,85.9684829711914,0.00073,0.4516642689704895,5.467244625091553
-200.07365168000004,306000,6,3060,100.0,49537,0.0037804064340889454,302999,85.59679412841797,0.00073,0.47212910652160645,-9.094903945922852
-201.11201436,307000,6,3070,100.0,49702,0.003682701149955392,303999,85.55184173583984,0.00073,0.5720785856246948,-8.372082710266113
-202.72302621999998,308000,6,3080,100.0,49871,0.0037787952460348606,304999,84.63548278808594,0.00073,0.4362099766731262,-4.737842559814453
-201.71273355000002,309000,6,3090,100.0,50037,0.003662165254354477,305999,84.4853744506836,0.00073,0.4530954957008362,4.3168864250183105
-198.77357837,310000,6,3100,100.0,50195,0.003838578937575221,306999,84.79851531982422,0.00073,0.4517058730125427,-5.75458288192749
-199.19781530999998,311000,6,3110,100.0,50351,0.0037265841383486986,307999,85.89537811279297,0.00073,0.4918025732040405,-4.113729476928711
-199.09685956000004,312000,6,3120,100.0,50511,0.003773985430598259,308999,84.32947540283203,0.00073,0.41168713569641113,3.220245838165283
-199.01811189,313000,6,3130,100.0,50659,0.003802582388743758,309999,85.25247192382812,0.00073,0.3894127607345581,-1.4871413707733154
-198.60339456999998,314000,6,3140,100.0,50809,0.003761258674785495,310999,85.59941101074219,0.00073,0.5387383103370667,16.553178787231445
-196.80271246,315000,6,3150,100.0,50961,0.003731639590114355,311999,84.57209777832031,0.00073,0.41444075107574463,-0.15604954957962036
-198.19172152,316000,6,3160,100.0,51112,0.003886776277795434,312999,83.34454345703125,0.00073,0.4714204967021942,-7.00121545791626
-196.23433714000006,317000,6,3170,100.0,51260,0.003881109179928899,313999,83.56996154785156,0.00073,0.5378836393356323,13.925223350524902
-192.7677879,318000,6,3180,100.0,51407,0.0036268699914216995,314999,83.84779357910156,0.00073,0.4242338240146637,15.642558097839355
-194.88813281000003,319000,6,3190,100.0,51551,0.003762455191463232,315999,82.88872528076172,0.00073,0.4133903384208679,1.3169903755187988
-197.49339836,320000,6,3200,100.0,51694,0.003838998032733798,316999,83.04637908935547,0.00073,0.4045187830924988,-4.498144626617432
-197.29461705999998,321000,6,3210,100.0,51835,0.003672255203127861,317999,84.10386657714844,0.00073,0.40986067056655884,4.792092323303223
-197.40379461,322000,6,3220,100.0,51975,0.003760679392144084,318999,82.00790405273438,0.00073,0.3885444402694702,16.20358657836914
-196.27786134,323000,6,3230,100.0,52128,0.0037052419502288103,319999,84.37686157226562,0.00073,0.42983686923980713,0.1660163402557373
-194.02061502,324000,6,3240,100.0,52277,0.003812480717897415,320999,84.4371337890625,0.00073,0.5350958108901978,-12.432432174682617
-194.21362799,325000,6,3250,100.0,52433,0.003597422270104289,321999,85.64153289794922,0.00073,0.3370130658149719,9.01278305053711
-193.18099099999995,326000,6,3260,100.0,52608,0.0036350630689412355,322999,82.72061920166016,0.00073,0.4489594101905823,12.492897987365723
-194.05126056,327000,6,3270,100.0,52775,0.0036172138061374426,323999,83.02198791503906,0.00073,0.3618030250072479,8.350361824035645
-194.01292125999996,328000,6,3280,100.0,52932,0.003666068660095334,324999,83.27989959716797,0.00073,0.38196009397506714,9.054458618164062
-194.0878727799999,329000,6,3290,100.0,53095,0.00374917546287179,325999,83.0920181274414,0.00073,0.4659768342971802,10.995882034301758
-193.08576927,330000,6,3300,100.0,53276,0.0038273457903414965,326999,82.95970153808594,0.00073,0.4142707586288452,10.12806510925293
-192.60861505999998,331000,6,3310,100.0,53444,0.0037776115350425243,327999,82.86888122558594,0.00073,0.5277315378189087,10.608686447143555
-192.47897675999994,332000,6,3320,100.0,53617,0.0037547091487795115,328999,81.37030029296875,0.00073,0.3779211640357971,14.5089111328125
-193.21746523,333000,6,3330,100.0,53800,0.0037944207433611155,329999,82.48136901855469,0.00073,0.4220614433288574,-2.2621402740478516
-193.89084447999997,334000,6,3340,100.0,53984,0.0040656570345163345,330999,82.6432876586914,0.00073,0.5032778978347778,5.582679271697998
-194.00137969999992,335000,6,3350,100.0,54151,0.0038344115018844604,331999,81.06529235839844,0.00073,0.38920167088508606,11.93142318725586
-193.96463759999997,336000,6,3360,100.0,54316,0.003824833547696471,332999,80.35955047607422,0.00073,0.41329604387283325,-6.209616184234619
-194.80014286000002,337000,6,3370,100.0,54484,0.00366875808686018,333999,80.62194061279297,0.00073,0.4543655812740326,7.219758033752441
