time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/actor_loss,train/critic_loss,train/n_updates,train/ent_coef,train/ent_coef_loss,train/learning_rate
120180,6,65.12,17232,2120,-14.86688817,-126.6271743774414,66.54359436035156,117179,0.059615325182676315,6.649709701538086,0.00073
120845,6,65.42,17331,2130,-8.369000149999998,-97.66769409179688,85.85796356201172,117844,0.05973455309867859,1.3070751428604126,0.00073
121553,6,65.92,17434,2140,2.450830150000003,-110.27548217773438,77.08540344238281,118552,0.06047348305583,2.9407825469970703,0.00073
122303,6,67.38,17542,2150,23.955025640000002,-116.68610382080078,69.77298736572266,119302,0.059115614742040634,6.2623467445373535,0.00073
122966,6,67.63,17639,2160,32.083905900000005,-103.83395385742188,71.12149810791016,119965,0.05839227885007858,-7.172309875488281,0.00073
123629,6,67.26,17734,2170,34.34693052,-95.92789459228516,64.30210876464844,120628,0.05945344269275665,-4.14321231842041,0.00073
124202,6,66.37,17818,2180,39.07470664,-86.81389617919922,73.73905944824219,121201,0.05874735489487648,5.979962348937988,0.00073
124883,6,65.68,17919,2190,35.83973264,-106.04347229003906,62.0708122253418,121882,0.061754800379276276,1.301936388015747,0.00073
125367,6,64.04,17990,2200,33.14575785,-95.76520538330078,78.99581909179688,122366,0.060222264379262924,7.240342140197754,0.00073
126117,6,65.88,18098,2210,38.48857543000001,-116.3369140625,89.5894546508789,123116,0.0618472583591938,4.567773818969727,0.00073
126867,6,66.87,18210,2220,47.809565160000005,-101.19953918457031,79.47842407226562,123866,0.06162019819021225,1.508776307106018,0.00073
127556,6,67.11,18312,2230,60.73188585999999,-112.56189727783203,63.80506896972656,124555,0.059641625732183456,-6.81177282333374,0.00073
128260,6,67.07,18416,2240,55.61675873,-101.84733581542969,63.53873062133789,125259,0.06053301319479942,0.27213606238365173,0.00073
128942,6,66.39,18517,2250,43.05649577,-95.6972885131836,86.10968017578125,125941,0.061388980597257614,-0.7713363170623779,0.00073
129653,6,66.87,18623,2260,45.77229579,-120.44009399414062,92.83373260498047,126652,0.06108127906918526,1.0755877494812012,0.00073
130335,6,67.06,18723,2270,50.77039613999998,-104.81929779052734,68.5548095703125,127334,0.059378888458013535,5.621799945831299,0.00073
130936,6,67.34,18816,2280,49.080992430000016,-102.11894226074219,76.1197509765625,127935,0.05806165561079979,-10.045113563537598,0.00073
131668,6,67.85,18933,2290,49.26441590999999,-117.89530944824219,73.95527648925781,128667,0.059442102909088135,1.6650035381317139,0.00073
132393,6,70.26,19040,2300,59.58335378999999,-105.70499420166016,74.47377014160156,129392,0.06256916373968124,-0.08258792757987976,0.00073
133105,6,69.88,19143,2310,49.10476557999998,-109.89483642578125,71.91287231445312,130104,0.05992794409394264,0.7848156690597534,0.00073
133788,6,69.21,19243,2320,31.994500479999996,-99.06101989746094,53.593116760253906,130787,0.0611167773604393,-3.064516067504883,0.00073
134538,6,69.82,19352,2330,24.999223269999995,-112.68470001220703,68.01689147949219,131537,0.0591106116771698,5.228054046630859,0.00073
135158,6,68.98,19445,2340,16.90452413,-125.38668823242188,54.128509521484375,132157,0.05755377560853958,-1.5130772590637207,0.00073
135908,6,69.66,19555,2350,18.7444682,-111.12979125976562,90.44654846191406,132907,0.060053493827581406,4.059208393096924,0.00073
136658,6,70.05,19671,2360,16.12987891,-120.30842590332031,63.382938385009766,133657,0.059955012053251266,1.1918952465057373,0.00073
137379,6,70.44,19787,2370,16.365296259999997,-116.58140563964844,59.77847671508789,134378,0.05989834666252136,-2.501095771789551,0.00073
138049,6,71.13,19886,2380,31.417013439999995,-133.44937133789062,69.00101470947266,135048,0.06051230803132057,1.179755687713623,0.00073
138708,6,70.4,19982,2390,17.286859580000005,-122.79965209960938,65.88885498046875,135707,0.0610467754304409,-5.829250812530518,0.00073
139415,6,70.22,20087,2400,33.86492139,-103.05109405517578,58.958282470703125,136414,0.060502830892801285,-2.152982234954834,0.00073
140093,6,69.88,20187,2410,45.03208484999999,-124.31858825683594,78.81365203857422,137092,0.05953621119260788,-2.844416856765747,0.00073
140786,6,69.98,20290,2420,52.405389570000004,-113.80953216552734,69.46267700195312,137785,0.0598793551325798,5.801747798919678,0.00073
141451,6,69.13,20387,2430,47.083760890000015,-116.59049987792969,62.38419723510742,138450,0.05927102640271187,-0.7846494317054749,0.00073
142118,6,69.6,20484,2440,63.01494786999999,-115.53448486328125,84.63458251953125,139117,0.058829616755247116,-5.744359016418457,0.00073
142814,6,69.06,20586,2450,76.15715323,-129.81332397460938,73.72445678710938,139813,0.057551540434360504,-4.207079887390137,0.00073
143532,6,68.74,20691,2460,73.75382953999998,-119.52223205566406,59.46691131591797,140531,0.0576457716524601,-3.277867317199707,0.00073
144212,6,68.33,20789,2470,74.58959608,-95.72479248046875,64.90284729003906,141211,0.057313308119773865,-4.742775917053223,0.00073
144920,6,68.71,20891,2480,58.52673639999999,-120.49136352539062,58.468666076660156,141919,0.05926648899912834,-0.4837987422943115,0.00073
145523,6,68.15,20976,2490,74.91017801000001,-131.94308471679688,63.06808090209961,142522,0.0598224475979805,2.9341540336608887,0.00073
146237,6,68.22,21077,2500,57.70689337000002,-118.05290222167969,59.392822265625,143236,0.06020437926054001,1.822951316833496,0.00073
146942,6,68.49,21177,2510,71.31084841,-119.7130355834961,62.042457580566406,143941,0.058167748153209686,-6.1977219581604,0.00073
147621,6,68.35,21274,2520,85.46955073000001,-128.2689208984375,76.47925567626953,144620,0.05917743593454361,-1.5369116067886353,0.00073
148313,6,68.62,21372,2530,93.07253080000001,-112.4940185546875,55.29755401611328,145312,0.056812748312950134,0.009444758296012878,0.00073
148985,6,68.67,21468,2540,88.85455151000002,-120.86956787109375,65.58373260498047,145984,0.05939614772796631,4.77375602722168,0.00073
149695,6,68.81,21569,2550,85.7204841,-111.81861877441406,58.304718017578125,146694,0.05693534389138222,-0.3548939824104309,0.00073
150445,6,69.13,21677,2560,98.36323727999998,-115.92970275878906,69.61446380615234,147444,0.05543530732393265,6.808808326721191,0.00073
151157,6,69.45,21778,2570,97.01241150999996,-113.66291809082031,65.31874084472656,148156,0.05746433883905411,1.0048408508300781,0.00073
151863,6,69.43,21877,2580,105.71411301,-121.57311248779297,60.597900390625,148862,0.055425014346838,2.8706789016723633,0.00073
152543,6,70.2,21978,2590,111.73812520000001,-134.14633178710938,55.83817672729492,149542,0.05694342032074928,-4.608943939208984,0.00073
153164,6,69.27,22068,2600,106.24570668,-142.2537841796875,81.95584106445312,150163,0.056150030344724655,0.41649699211120605,0.00073
153824,6,68.82,22172,2610,101.20586873000002,-132.64794921875,63.407196044921875,150823,0.05660318583250046,-2.5318806171417236,0.00073
154466,6,68.45,22270,2620,79.81524699000002,-134.536376953125,63.29499053955078,151465,0.05586150288581848,-3.72611665725708,0.00073
155116,6,68.03,22362,2630,77.49618676999998,-126.8118896484375,72.49168395996094,152115,0.05741705000400543,4.44832706451416,0.00073
155697,6,67.12,22445,2640,67.51330499999999,-129.3373565673828,60.118080139160156,152696,0.056667838245630264,-6.403562545776367,0.00073
156317,6,66.22,22536,2650,48.03066809,-139.06936645507812,72.59420013427734,153316,0.057547133415937424,-1.9388197660446167,0.00073
156993,6,65.48,22640,2660,29.22172917,-134.098388671875,100.97496032714844,153992,0.05880367383360863,1.4696917533874512,0.00073
157670,6,65.13,22740,2670,34.41412143,-134.07810974121094,72.92678833007812,154669,0.059210360050201416,-5.2176103591918945,0.00073
158261,6,63.98,22827,2680,21.714884259999998,-146.80804443359375,66.26593017578125,155260,0.06000138446688652,-5.927557468414307,0.00073
158962,6,64.19,22929,2690,32.06872687,-155.1520233154297,84.89970397949219,155961,0.059987179934978485,0.9473135471343994,0.00073
159712,6,65.48,23037,2700,53.47745716,-146.76690673828125,84.5179672241211,156711,0.06013299524784088,-1.6547520160675049,0.00073
160424,6,66.0,23140,2710,53.40960495,-164.6260986328125,83.88111877441406,157423,0.058154989033937454,7.970475196838379,0.00073
161130,6,66.64,23241,2720,79.05904619,-139.26556396484375,75.3669204711914,158129,0.0593472421169281,3.330500841140747,0.00073
161773,6,66.57,23334,2730,73.98125773,-133.82733154296875,97.77468872070312,158772,0.0608682744204998,0.6545963287353516,0.00073
162460,6,67.63,23434,2740,80.69103399000001,-138.0325927734375,77.51579284667969,159459,0.059549953788518906,-1.0482903718948364,0.00073
163170,6,68.53,23541,2750,92.46684198999999,-144.83255004882812,65.16834259033203,160169,0.05843507498502731,3.7552413940429688,0.00073
163851,6,68.58,23639,2760,101.79936525,-168.13192749023438,69.20751953125,160850,0.057719774544239044,5.81249475479126,0.00073
164507,6,68.37,23734,2770,94.28270102000002,-163.9127655029297,72.41316986083984,161506,0.05885734036564827,-5.719303607940674,0.00073
165180,6,69.19,23831,2780,91.99087287,-142.52267456054688,77.68794250488281,162179,0.058852680027484894,-1.306368350982666,0.00073
165849,6,68.87,23928,2790,76.75741821999999,-157.72195434570312,54.90380096435547,162848,0.0560259185731411,-0.6177055239677429,0.00073
166423,6,67.11,24012,2800,59.71772489,-141.4580841064453,78.59142303466797,163422,0.0581834614276886,-0.901854932308197,0.00073
167059,6,66.35,24103,2810,44.51784048999999,-130.78756713867188,80.52220153808594,164058,0.057843443006277084,-1.5191553831100464,0.00073
167648,6,65.18,24189,2820,25.85137302,-144.35292053222656,83.60121154785156,164647,0.05718526616692543,-4.878591060638428,0.00073
168289,6,65.16,24280,2830,35.68860644,-153.84988403320312,78.40577697753906,165288,0.056984081864356995,-3.111311912536621,0.00073
168952,6,64.92,24377,2840,42.71957445,-165.37478637695312,75.64566040039062,165951,0.05652153119444847,9.134682655334473,0.00073
169682,6,65.12,24484,2850,41.19150498,-148.92520141601562,88.82791137695312,166681,0.05914798378944397,0.04507637023925781,0.00073
170378,6,65.27,24585,2860,44.49293157,-137.65042114257812,80.23483276367188,167377,0.0591588020324707,2.9978222846984863,0.00073
171001,6,64.94,24676,2870,43.22570185999999,-161.98568725585938,84.53877258300781,168000,0.05781494453549385,-5.718714714050293,0.00073
171751,6,65.71,24786,2880,60.84478056000001,-153.57492065429688,70.69029235839844,168750,0.058238644152879715,3.4088902473449707,0.00073
172501,6,66.52,24896,2890,76.16491151,-152.69479370117188,104.7691650390625,169500,0.0584188736975193,0.14654242992401123,0.00073
173112,6,66.89,24986,2900,78.00756741,-163.27171325683594,110.86082458496094,170111,0.05619320645928383,3.778907060623169,0.00073
173678,6,66.19,25071,2910,70.61649074,-156.34246826171875,76.0601806640625,170677,0.05784981697797775,-11.30837345123291,0.00073
174384,6,67.36,25175,2920,74.22013348,-160.29412841796875,75.75363159179688,171383,0.05670386925339699,-3.968263626098633,0.00073
175134,6,68.45,25285,2930,74.54011919,-151.23538208007812,76.45896911621094,172133,0.058188747614622116,0.0745576024055481,0.00073
175806,6,68.54,25384,2940,66.27032673000001,-158.63201904296875,80.32591247558594,172805,0.05790538340806961,0.5722646713256836,0.00073
176527,6,68.45,25492,2950,58.70180958,-144.0982666015625,89.32176208496094,173526,0.0581747367978096,-5.074958324432373,0.00073
177227,6,68.49,25603,2960,55.30270043999999,-166.80807495117188,77.34184265136719,174226,0.06007165089249611,-1.1231837272644043,0.00073
177913,6,69.12,25708,2970,59.14068586999999,-140.4554443359375,93.14009094238281,174912,0.05790672451257706,1.5993061065673828,0.00073
178607,6,68.56,25809,2980,59.299095349999995,-149.91204833984375,85.88282775878906,175606,0.05955862998962402,7.2279558181762695,0.00073
179179,6,66.78,25891,2990,30.41254041,-147.15817260742188,80.81358337402344,176178,0.06036398932337761,-3.9432995319366455,0.00073
179851,6,67.39,25988,3000,35.47082710999999,-165.01708984375,65.57626342773438,176850,0.05979485437273979,-6.002453804016113,0.00073
180601,6,69.23,26096,3010,61.99018021999999,-159.4431610107422,70.3297348022461,177600,0.05982883647084236,3.1549062728881836,0.00073
181351,6,69.67,26206,3020,84.07287910000001,-141.57859802246094,94.427734375,178350,0.05950697883963585,-1.4798052310943604,0.00073
182042,6,69.08,26306,3030,81.23328146,-150.55508422851562,72.92808532714844,179041,0.05868406593799591,-3.8707892894744873,0.00073
182708,6,69.02,26401,3040,78.37301147,-139.44761657714844,78.66398620605469,179707,0.058091964572668076,-4.34210205078125,0.00073
183368,6,68.41,26498,3050,86.48309627,-162.21908569335938,89.81787109375,180367,0.05828806757926941,-5.25239372253418,0.00073
183951,6,67.24,26583,3060,70.36696344,-154.96060180664062,82.70332336425781,180950,0.05934012308716774,-2.238947868347168,0.00073
184701,6,67.88,26693,3070,98.27882584000001,-150.63409423828125,62.522727966308594,181700,0.057353675365448,-4.4965033531188965,0.00073
185351,6,67.44,26788,3080,87.83029092000001,-144.12803649902344,94.5665512084961,182350,0.058542072772979736,0.0009211301803588867,0.00073
186019,6,68.4,26885,3090,105.80100577999998,-161.27540588378906,77.31193542480469,183018,0.05996401607990265,-1.3296831846237183,0.00073
186769,6,69.18,26993,3100,108.21557995999997,-167.1768798828125,85.93389892578125,183768,0.059180326759815216,2.931087017059326,0.00073
187465,6,68.64,27093,3110,97.13890735,-164.03652954101562,69.72795104980469,184464,0.059798464179039,-3.1886672973632812,0.00073
188174,6,68.23,27200,3120,71.975499,-173.9711151123047,91.07806396484375,185173,0.05806585028767586,-0.9817819595336914,0.00073
188924,6,68.82,27310,3130,71.17986214,-170.41940307617188,87.81742858886719,185923,0.05965489521622658,-1.6374894380569458,0.00073
189674,6,69.66,27418,3140,89.13156694999999,-163.60910034179688,71.67506408691406,186673,0.05897946655750275,-2.211716413497925,0.00073
190357,6,69.89,27516,3150,85.12017161,-170.84011840820312,81.53919982910156,187356,0.057491593062877655,4.013548851013184,0.00073
191018,6,70.67,27612,3160,109.54504045,-170.56124877929688,70.04219818115234,188017,0.05712852254509926,6.26873254776001,0.00073
191675,6,69.74,27707,3170,93.66483529000001,-158.8643798828125,76.30670928955078,188674,0.0593065470457077,1.6505086421966553,0.00073
192422,6,70.71,27815,3180,101.32488894999999,-190.766357421875,81.30882263183594,189421,0.0585470013320446,-0.8586581945419312,0.00073
193051,6,70.32,27905,3190,96.66028713000003,-169.7865753173828,77.69929504394531,190050,0.058129746466875076,-5.973875045776367,0.00073
193797,6,70.28,28014,3200,111.25476987999998,-176.62855529785156,69.09375,190796,0.05605539306998253,1.9623351097106934,0.00073
194507,6,70.42,28117,3210,116.22461467000001,-177.26657104492188,76.66845703125,191506,0.05691663920879364,-9.389752388000488,0.00073
195142,6,69.68,28207,3220,112.74372372000002,-185.00076293945312,90.64527893066406,192141,0.05618607997894287,-0.2709956169128418,0.00073
195803,6,68.79,28306,3230,115.75930613,-155.8384552001953,87.94172668457031,192802,0.058980394154787064,-1.7079542875289917,0.00073
196487,6,68.13,28408,3240,107.56390192999999,-177.40420532226562,86.84249877929688,193486,0.05869894102215767,0.06663411855697632,0.00073
197102,6,67.45,28498,3250,104.96952454000001,-153.95407104492188,92.04188537597656,194101,0.057551976293325424,3.355884552001953,0.00073
197832,6,68.14,28604,3260,114.29247332000003,-153.2314453125,83.25563049316406,194831,0.05938054621219635,-1.435123324394226,0.00073
198573,6,68.98,28710,3270,104.72709457,-155.9846954345703,77.822265625,195572,0.059447575360536575,1.7882825136184692,0.00073
199146,6,67.24,28793,3280,93.99216958000001,-187.854248046875,81.2072525024414,196145,0.05855420231819153,-1.601377010345459,0.00073
199896,6,68.45,28903,3290,113.77197060999997,-169.28326416015625,75.12982177734375,196895,0.059442657977342606,-2.269763469696045,0.00073
200602,6,68.05,29005,3300,100.83632804000001,-151.60491943359375,73.30784606933594,197601,0.057646170258522034,-6.624384880065918,0.00073
201222,6,67.15,29094,3310,97.4573798,-154.01437377929688,98.64772033691406,198221,0.056287214159965515,-7.017526149749756,0.00073
201972,6,68.3,29203,3320,128.29219609,-163.5133056640625,83.64302062988281,198971,0.057483479380607605,0.3395066261291504,0.00073
202669,6,68.66,29303,3330,130.5575125,-163.4830780029297,72.2440185546875,199668,0.05568408966064453,5.118415832519531,0.00073
203271,6,67.84,29391,3340,125.91136836,-191.02064514160156,61.13636016845703,200270,0.0561593733727932,4.245835781097412,0.00073
203954,6,68.52,29489,3350,140.30876308,-191.11651611328125,86.3836898803711,200953,0.054841652512550354,3.107351303100586,0.00073
204661,6,68.29,29592,3360,118.19331252999999,-165.34780883789062,69.98292541503906,201660,0.056386273354291916,10.03111743927002,0.00073
205343,6,67.7,29692,3370,122.09481580999999,-160.42919921875,81.51220703125,202342,0.05620923265814781,-6.648555755615234,0.00073
205998,6,68.52,29787,3380,116.54538251999999,-170.90240478515625,83.4024658203125,202997,0.055888958275318146,1.9690001010894775,0.00073
206700,6,68.04,29899,3390,108.91035617,-169.1092071533203,77.67237854003906,203699,0.05683434382081032,4.3053765296936035,0.00073
207420,6,68.18,30013,3400,123.10003869,-177.2750701904297,68.70259094238281,204419,0.05812213942408562,-10.329734802246094,0.00073
208087,6,68.65,30112,3410,122.6812355,-185.65142822265625,94.73397827148438,205086,0.057098388671875,5.456298828125,0.00073
208785,6,68.13,30214,3420,105.68216381,-156.79327392578125,90.92129516601562,205784,0.056942783296108246,-0.9339197874069214,0.00073
209431,6,67.62,30309,3430,92.12083652,-192.75079345703125,94.56639099121094,206430,0.05686311796307564,-0.9740830659866333,0.00073
210181,6,69.1,30419,3440,102.34902536,-172.1000518798828,75.71611022949219,207180,0.054713115096092224,6.258279323577881,0.00073
210931,6,69.77,30529,3450,95.20327964000002,-164.73825073242188,95.82421875,207930,0.05540713667869568,-3.4568099975585938,0.00073
211657,6,69.96,30634,3460,101.11586181000001,-165.26388549804688,94.23985290527344,208656,0.0565226748585701,3.115900993347168,0.00073
212287,6,69.44,30725,3470,94.16916495999997,-167.1471710205078,71.85055541992188,209286,0.0540742464363575,-11.268304824829102,0.00073
213015,6,70.17,30829,3480,118.55085476000002,-176.70590209960938,84.87488555908203,210014,0.05561566725373268,-1.83327317237854,0.00073
