time/total_timesteps,time/time_elapsed,time/episodes,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/critic_loss,train/ent_coef,train/learning_rate,train/n_updates,train/ent_coef_loss,train/actor_loss
204000,29729,2040,100.0,6,771.0361744200001,0.2521324157714844,0.016436651349067688,0.00073,200999,-0.25830164551734924,-394.8783264160156
205000,29878,2050,100.0,6,771.2380118599999,0.41516149044036865,0.015280378051102161,0.00073,201999,-2.5496885776519775,-394.88909912109375
206000,30026,2060,100.0,6,771.24166261,0.6296811103820801,0.01803348772227764,0.00073,202999,-0.6456946134567261,-394.6023864746094
207000,30176,2070,100.0,6,771.28323747,0.1654597520828247,0.017614103853702545,0.00073,203999,-1.381386160850525,-395.759521484375
208000,30330,2080,100.0,6,771.28040173,0.1969948410987854,0.015670768916606903,0.00073,204999,-2.0574560165405273,-395.290771484375
209000,30482,2090,100.0,6,771.2791463899999,0.4612988233566284,0.015315918251872063,0.00073,205999,0.003705039620399475,-395.384521484375
210000,30635,2100,100.0,6,771.27699898,0.8905661106109619,0.017713449895381927,0.00073,206999,1.1977773904800415,-394.9774169921875
211000,30788,2110,100.0,6,771.2727235900003,0.4383888840675354,0.014347073622047901,0.00073,207999,-0.5967833995819092,-395.1728210449219
212000,30941,2120,100.0,6,771.2719167799999,0.21011069416999817,0.016468243673443794,0.00073,208999,0.1883838176727295,-394.76153564453125
213000,31088,2130,100.0,6,771.27422174,0.2752877473831177,0.01479716319590807,0.00073,209999,0.8670361042022705,-394.83026123046875
214000,31237,2140,100.0,6,771.2716138,0.3112141788005829,0.01371578499674797,0.00073,210999,2.4863221645355225,-393.3721008300781
215000,31385,2150,100.0,6,771.2316292500001,0.5860527753829956,0.01776469312608242,0.00073,211999,0.9733110666275024,-395.6652526855469
216000,31535,2160,100.0,6,771.1440091,0.6296439170837402,0.016784878447651863,0.00073,212999,-0.3168107569217682,-394.77276611328125
217000,31685,2170,100.0,6,771.05984669,0.5844958424568176,0.01619104854762554,0.00073,213999,3.577500104904175,-395.2626953125
218000,31833,2180,100.0,6,771.01835947,0.4173743724822998,0.015531996265053749,0.00073,214999,-1.0982756614685059,-395.2193603515625
219000,31981,2190,100.0,6,771.01669333,0.09979163110256195,0.015820086002349854,0.00073,215999,-1.5862460136413574,-395.58349609375
220000,32130,2200,100.0,6,771.0202768199998,1.1512572765350342,0.014689391478896141,0.00073,216999,0.828230619430542,-394.6807861328125
221000,32279,2210,100.0,6,770.9727678500001,0.27592775225639343,0.01567750982940197,0.00073,217999,-0.6292699575424194,-394.7566833496094
222000,32428,2220,100.0,6,771.0095852100001,0.4879704713821411,0.016060201451182365,0.00073,218999,-0.7593216896057129,-395.5224609375
223000,32576,2230,100.0,6,771.0472298799999,0.698973536491394,0.01623915694653988,0.00073,219999,2.17132306098938,-393.398681640625
224000,32728,2240,100.0,6,771.0486832800001,0.7717249393463135,0.017527537420392036,0.00073,220999,1.5211572647094727,-394.27813720703125
225000,32880,2250,100.0,6,771.0865619799999,1.0588741302490234,0.01850542612373829,0.00073,221999,1.7489285469055176,-395.5672912597656
226000,33032,2260,100.0,6,747.1319685999999,1.9284082651138306,0.018203459680080414,0.00073,222999,2.7120957374572754,-395.45501708984375
227000,33184,2270,100.0,6,704.5333570100001,1.0732340812683105,0.02544221468269825,0.00073,223999,-1.53201425075531,-393.796630859375
228000,33337,2280,100.0,6,704.4937311000001,0.586821973323822,0.01915024034678936,0.00073,224999,1.3333821296691895,-394.03173828125
229000,33490,2290,100.0,6,704.4524417099998,0.546072781085968,0.016425510868430138,0.00073,225999,1.8267171382904053,-394.02362060546875
230000,33643,2300,100.0,6,704.0795108999997,1.1156845092773438,0.031177179887890816,0.00073,226999,1.2069190740585327,-395.6131896972656
231000,33797,2310,100.0,6,704.0827164400001,0.3328005373477936,0.022359004244208336,0.00073,227999,0.47927606105804443,-395.38397216796875
232000,33950,2320,100.0,6,703.9570669799999,0.23689313232898712,0.02280660718679428,0.00073,228999,0.6060807704925537,-394.70526123046875
233000,34101,2330,100.0,6,703.83165034,0.47321203351020813,0.01895987242460251,0.00073,229999,-0.2785664200782776,-393.12109375
234000,34254,2340,100.0,6,703.4697213200001,0.35776177048683167,0.024353578686714172,0.00073,230999,-0.9956068992614746,-394.81756591796875
235000,34407,2350,100.0,6,701.08900364,0.7068126201629639,0.03122645802795887,0.00073,231999,-0.8918329477310181,-395.0672607421875
236000,34560,2360,100.0,6,724.9952372700001,0.24550151824951172,0.018437795341014862,0.00073,232999,-2.0452797412872314,-394.5721435546875
237000,34712,2370,100.0,6,767.67349491,0.3794410228729248,0.019414782524108887,0.00073,233999,-1.8060948848724365,-396.1497497558594
238000,34864,2380,100.0,6,767.7099211500001,0.14526230096817017,0.01730669103562832,0.00073,234999,-0.8894243240356445,-394.2027587890625
239000,35016,2390,100.0,6,767.7902179599998,0.49503856897354126,0.016175484284758568,0.00073,235999,0.8352034091949463,-392.7879333496094
240000,35169,2400,100.0,6,768.12245626,0.532529354095459,0.015118756331503391,0.00073,236999,-0.10406605899333954,-394.0979309082031
241000,35321,2410,100.0,6,768.16619057,0.4320143759250641,0.016207439824938774,0.00073,237999,0.40557944774627686,-393.6617431640625
242000,35473,2420,100.0,6,768.2954716,0.21646174788475037,0.014175456017255783,0.00073,238999,-0.17236506938934326,-394.6978454589844
243000,35625,2430,100.0,6,768.3809147900001,0.20758704841136932,0.015257305465638638,0.00073,239999,-2.6813175678253174,-395.6456604003906
244000,35777,2440,100.0,6,768.70388946,0.8202919960021973,0.01534033752977848,0.00073,240999,1.3864293098449707,-394.6044921875
245000,35928,2450,100.0,6,771.08588579,0.1540878415107727,0.016779612749814987,0.00073,241999,-1.6580272912979126,-394.69122314453125
246000,36078,2460,100.0,6,771.17959354,0.7156535387039185,0.015062614344060421,0.00073,242999,2.2538745403289795,-393.91632080078125
247000,36228,2470,100.0,6,771.1037318799999,0.3720111548900604,0.014929975382983685,0.00073,243999,-1.604102373123169,-395.0867004394531
248000,36375,2480,100.0,6,771.1497777299998,0.24565573036670685,0.014049336314201355,0.00073,244999,0.7967932224273682,-394.2623596191406
249000,36522,2490,100.0,6,771.1523943000002,0.2435903251171112,0.015747524797916412,0.00073,245999,-1.9927144050598145,-396.1440124511719
250000,36673,2500,100.0,6,771.1918853100001,0.20313380658626556,0.014044768176972866,0.00073,246999,-1.127502679824829,-394.8268127441406
251000,36821,2510,100.0,6,771.1952291199999,1.1070458889007568,0.013790460303425789,0.00073,247999,0.9392477869987488,-394.7276611328125
252000,36969,2520,100.0,6,771.11661046,0.4468272030353546,0.016859373077750206,0.00073,248999,-2.3030223846435547,-395.39691162109375
253000,37116,2530,100.0,6,771.11829142,0.2985880374908447,0.013559740968048573,0.00073,249999,2.1662471294403076,-393.6979675292969
254000,37264,2540,100.0,6,771.15937072,0.4588932394981384,0.014191004447638988,0.00073,250999,-2.189330577850342,-395.8752136230469
255000,37408,2550,100.0,6,771.2008251,0.696710467338562,0.013894697651267052,0.00073,251999,1.6133980751037598,-394.8454284667969
256000,37555,2560,100.0,6,771.2406779800002,0.5517703294754028,0.01706509478390217,0.00073,252999,-1.736475944519043,-393.96807861328125
257000,37706,2570,100.0,6,771.36154599,0.7808687090873718,0.018051089718937874,0.00073,253999,-1.0122050046920776,-394.350341796875
258000,37858,2580,100.0,6,771.3583173,0.6938295364379883,0.018424401059746742,0.00073,254999,0.6024681329727173,-395.5394592285156
259000,38011,2590,100.0,6,771.1886397999998,0.2979378402233124,0.027135934680700302,0.00073,255999,0.3101194500923157,-394.9640808105469
260000,38164,2600,100.0,6,771.1770293300001,0.36223942041397095,0.017960242927074432,0.00073,256999,-2.2434709072113037,-395.31341552734375
261000,38317,2610,100.0,6,771.00826158,0.29089730978012085,0.02438705787062645,0.00073,257999,1.4753220081329346,-394.235595703125
262000,38470,2620,100.0,6,769.94498901,0.23815059661865234,0.019581979140639305,0.00073,258999,1.1540007591247559,-396.33001708984375
263000,38623,2630,100.0,6,769.80730142,0.2406213879585266,0.024161413311958313,0.00073,259999,-2.9513866901397705,-393.73681640625
264000,38775,2640,100.0,6,769.80563058,0.3041963577270508,0.01689530536532402,0.00073,260999,0.5581063628196716,-394.7676086425781
265000,38927,2650,100.0,6,769.68555987,0.1903054416179657,0.015454609878361225,0.00073,261999,-1.3371261358261108,-395.2001953125
266000,39078,2660,100.0,6,769.68632821,0.2915430963039398,0.017313368618488312,0.00073,262999,0.6524978280067444,-394.5076599121094
267000,39229,2670,100.0,6,769.6449587299999,0.27031809091567993,0.013627983629703522,0.00073,263999,-2.5115966796875,-395.7535095214844
268000,39381,2680,100.0,6,769.64885075,0.3083077669143677,0.013348077423870564,0.00073,264999,-0.5340980291366577,-393.7496337890625
269000,39532,2690,100.0,6,769.7807018400001,0.31955283880233765,0.01689314655959606,0.00073,265999,-0.7417526841163635,-394.71929931640625
270000,39685,2700,100.0,6,769.7448476000001,0.23506177961826324,0.01559070497751236,0.00073,266999,-1.289033055305481,-393.83056640625
271000,39839,2710,100.0,6,769.8742424800001,0.32566261291503906,0.014434069395065308,0.00073,267999,-2.636970043182373,-394.2413024902344
272000,39991,2720,100.0,6,771.01872852,0.11186232417821884,0.012700799852609634,0.00073,268999,1.874258279800415,-393.5176086425781
273000,40143,2730,100.0,6,771.1982197099999,0.5561412572860718,0.015108565799891949,0.00073,269999,-0.08986616134643555,-395.5423889160156
274000,40300,2740,100.0,6,771.1994828700001,0.5082727074623108,0.017923010513186455,0.00073,270999,0.3749985694885254,-393.373046875
275000,40454,2750,100.0,6,771.2387102300002,0.403941810131073,0.014576621353626251,0.00073,271999,-0.9243514537811279,-395.2856750488281
276000,40609,2760,100.0,6,771.23965486,0.27824321389198303,0.016352683305740356,0.00073,272999,-2.3197481632232666,-394.91339111328125
277000,40762,2770,100.0,6,771.2423511400001,0.42180585861206055,0.026462895795702934,0.00073,273999,1.3506851196289062,-395.61224365234375
278000,40914,2780,100.0,6,771.1468633799999,0.4650762379169464,0.03041001968085766,0.00073,274999,-1.9038498401641846,-394.88787841796875
279000,41067,2790,100.0,6,771.10344725,0.4925066828727722,0.018647031858563423,0.00073,275999,-1.8200652599334717,-395.8028259277344
280000,41221,2800,100.0,6,770.9477740100001,1.1027542352676392,0.017992310225963593,0.00073,276999,1.691996693611145,-394.8045654296875
281000,41372,2810,100.0,6,770.89407851,0.38138115406036377,0.022234346717596054,0.00073,277999,-1.4264919757843018,-394.51824951171875
282000,41521,2820,100.0,6,770.80423121,0.18568573892116547,0.017966188490390778,0.00073,278999,-0.8733478784561157,-396.0346984863281
283000,41671,2830,100.0,6,770.6814092900001,0.5286784172058105,0.014345938339829445,0.00073,279999,-0.9821215867996216,-395.49041748046875
284000,41823,2840,100.0,6,770.63723585,0.2133035957813263,0.017229801043868065,0.00073,280999,-1.263039469718933,-394.04986572265625
285000,41973,2850,100.0,6,770.6731515400002,0.4257846474647522,0.015136435627937317,0.00073,281999,-0.44058874249458313,-395.36676025390625
286000,42122,2860,100.0,6,770.7119984200002,0.1537950336933136,0.015121250413358212,0.00073,282999,-0.30046239495277405,-396.07196044921875
287000,42271,2870,100.0,6,770.66782088,0.7827807068824768,0.017124786972999573,0.00073,283999,1.8642933368682861,-394.22821044921875
288000,42419,2880,100.0,6,770.67310132,0.37904661893844604,0.01860884204506874,0.00073,284999,-0.7924798727035522,-395.39239501953125
289000,42574,2890,100.0,6,770.63064624,0.8362702131271362,0.0185532346367836,0.00073,285999,0.06468263268470764,-394.51763916015625
290000,42726,2900,100.0,6,770.62340976,1.1125380992889404,0.030257849022746086,0.00073,286999,4.434437274932861,-396.2317199707031
291000,42878,2910,100.0,6,770.5361602700001,0.8164541721343994,0.0346691720187664,0.00073,287999,-2.2503557205200195,-394.5924072265625
292000,43034,2920,100.0,6,770.61751253,0.3167964816093445,0.015620180405676365,0.00073,288999,-2.003951072692871,-394.8022155761719
293000,43189,2930,100.0,6,770.6142675700003,0.3290973901748657,0.01603313721716404,0.00073,289999,2.0392465591430664,-394.9192199707031
294000,43342,2940,100.0,6,770.53412142,0.3681791126728058,0.01781490258872509,0.00073,290999,1.8639131784439087,-394.3744201660156
295000,43495,2950,100.0,6,770.5377808900001,0.2573522925376892,0.013291322626173496,0.00073,291999,-0.3934367299079895,-393.047607421875
296000,43647,2960,100.0,6,770.50094708,0.5286849141120911,0.014387363567948341,0.00073,292999,-0.008206546306610107,-395.9981384277344
297000,43798,2970,100.0,6,770.53914676,0.2823246717453003,0.014690211042761803,0.00073,293999,-1.1620628833770752,-394.1093444824219
298000,43950,2980,100.0,6,770.62935116,0.38510048389434814,0.01334337517619133,0.00073,294999,0.5764291882514954,-394.5166015625
299000,44102,2990,100.0,6,770.7553687099999,0.5814683437347412,0.01549563743174076,0.00073,295999,0.06488683819770813,-394.07769775390625
300000,44254,3000,100.0,6,770.9680126600001,0.21705573797225952,0.012990315444767475,0.00073,296999,-1.8927358388900757,-395.9029541015625
301000,44406,3010,100.0,6,771.1498976899999,0.10789836943149567,0.012969760224223137,0.00073,297999,0.678360641002655,-396.40185546875
302000,44557,3020,100.0,6,771.15653664,0.3189160227775574,0.012583911418914795,0.00073,298999,1.308310627937317,-394.9561767578125
303000,44710,3030,100.0,6,771.24280321,0.40045085549354553,0.014174125157296658,0.00073,299999,2.2519216537475586,-395.35382080078125
304000,44864,3040,100.0,6,771.36388003,0.5909616947174072,0.012253248132765293,0.00073,300999,-0.14346104860305786,-396.0899658203125
305000,45018,3050,100.0,6,771.32425979,0.14203782379627228,0.011180264875292778,0.00073,301999,-0.5205257534980774,-396.95867919921875
306000,45172,3060,100.0,6,771.24282335,0.13464057445526123,0.010792282409965992,0.00073,302999,2.5923149585723877,-396.1646423339844
307000,45325,3070,100.0,6,771.2464299699999,0.31663912534713745,0.010490018874406815,0.00073,303999,-1.1399916410446167,-396.8334655761719
308000,45478,3080,100.0,6,771.1643800799998,0.11946747452020645,0.013161974027752876,0.00073,304999,-0.5608360171318054,-396.8087463378906
309000,45633,3090,100.0,6,771.1616818000001,0.1724773645401001,0.009980582632124424,0.00073,305999,-0.7682546973228455,-396.5497131347656
310000,45793,3100,100.0,6,771.1196042400001,0.4154956340789795,0.009910324588418007,0.00073,306999,1.4960674047470093,-396.63714599609375
311000,45947,3110,100.0,6,771.0357153499999,0.09361469000577927,0.011413928121328354,0.00073,307999,0.05426822602748871,-397.2838134765625
312000,46099,3120,100.0,6,770.9932944199999,0.1382906585931778,0.009171344339847565,0.00073,308999,-1.2196732759475708,-396.9181823730469
313000,46250,3130,100.0,6,771.03044292,0.06332437694072723,0.009003747254610062,0.00073,309999,2.222179651260376,-397.2337341308594
314000,46403,3140,100.0,6,771.03195917,0.13962091505527496,0.011355997994542122,0.00073,310999,-1.6289851665496826,-397.1985778808594
315000,46557,3150,100.0,6,771.0726115699998,0.07633912563323975,0.009724709205329418,0.00073,311999,-0.7019790410995483,-396.9219970703125
316000,46707,3160,100.0,6,771.1512261199999,0.12611161172389984,0.008162442594766617,0.00073,312999,0.3654968738555908,-396.78509521484375
317000,46860,3170,100.0,6,771.1126850499999,0.06222151219844818,0.008612961508333683,0.00073,313999,-0.5322128534317017,-397.67547607421875
318000,47011,3180,100.0,6,771.11238939,0.18408486247062683,0.0086870938539505,0.00073,314999,4.137393474578857,-396.35711669921875
319000,47161,3190,100.0,6,771.07059063,0.16735386848449707,0.009431194514036179,0.00073,315999,1.6187255382537842,-397.1590881347656
320000,47311,3200,100.0,6,771.0710858300001,0.16239070892333984,0.008139717392623425,0.00073,316999,0.3889346420764923,-397.23974609375
321000,47461,3210,100.0,6,771.1078868,0.059459928423166275,0.008928266353905201,0.00073,317999,-1.610414743423462,-397.2478332519531
322000,47613,3220,100.0,6,771.1456195199999,0.2597147822380066,0.008808673359453678,0.00073,318999,-0.8535571098327637,-397.3150329589844
323000,47766,3230,100.0,6,770.2145461299999,0.1479010432958603,0.017091592773795128,0.00073,319999,-0.3017272353172302,-398.0747985839844
324000,47922,3240,100.0,6,769.88785309,0.3609502911567688,0.014858315698802471,0.00073,320999,1.6862341165542603,-396.72418212890625
325000,48077,3250,100.0,6,769.80061156,0.13310275971889496,0.013038639910519123,0.00073,321999,-0.8628979921340942,-396.5554504394531
326000,48231,3260,100.0,6,769.7562931499998,0.08230787515640259,0.007821699604392052,0.00073,322999,1.4294517040252686,-397.311767578125
327000,48390,3270,100.0,6,769.6698712699998,0.22054974734783173,0.007939294911921024,0.00073,323999,3.439450263977051,-397.35369873046875
328000,48546,3280,100.0,6,769.38016741,0.22752779722213745,0.014968303963541985,0.00073,324999,0.4252180755138397,-397.3248291015625
329000,48698,3290,100.0,6,769.2969795800002,0.1121893972158432,0.01024316344410181,0.00073,325999,-0.061870038509368896,-395.8416748046875
330000,48852,3300,100.0,6,769.3350828799998,0.044488340616226196,0.009918777272105217,0.00073,326999,0.8609196543693542,-397.3515625
331000,49003,3310,100.0,6,769.3700043099999,0.06665529310703278,0.00888863392174244,0.00073,327999,-1.0820984840393066,-396.70379638671875
332000,49154,3320,100.0,6,769.3338777800001,0.09398509562015533,0.008604288101196289,0.00073,328999,-1.4690545797348022,-397.37744140625
333000,49308,3330,100.0,6,770.2626139,0.17688149213790894,0.008834757842123508,0.00073,329999,1.9255473613739014,-395.3492431640625
334000,49461,3340,100.0,6,770.5444844400002,0.34855586290359497,0.01133892685174942,0.00073,330999,1.780584454536438,-397.1903076171875
335000,49614,3350,100.0,6,770.2983258900001,0.20084041357040405,0.010786793194711208,0.00073,331999,-1.8385237455368042,-397.5439758300781
336000,49767,3360,100.0,6,770.08876466,0.17870187759399414,0.011419981718063354,0.00073,332999,-1.769115686416626,-397.3299865722656
337000,49920,3370,100.0,6,769.7266291,0.1731092631816864,0.011053947731852531,0.00073,333999,-0.39142391085624695,-397.2093505859375
