time/episodes,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/actor_loss,train/ent_coef
5840,6,85577,731.02936675,584000,100.0,580999,1.2924306392669678,0.09500686824321747,0.00073,-382.5198669433594,0.015501860529184341
5850,6,85737,731.11516355,585000,100.0,581999,0.5945923328399658,0.041130706667900085,0.00073,-383.0688171386719,0.016710417345166206
5860,6,85897,731.17762347,586000,100.0,582999,0.334017276763916,0.06090430170297623,0.00073,-383.23944091796875,0.01595902070403099
5870,6,86057,730.93052492,587000,100.0,583999,0.04119732975959778,0.13431133329868317,0.00073,-383.0669250488281,0.016240255907177925
5880,6,86218,730.9431251100002,588000,100.0,584999,-0.08957783877849579,0.123387411236763,0.00073,-383.020751953125,0.016470184549689293
5890,6,86377,730.8120454200001,589000,100.0,585999,0.8869963884353638,0.10233020782470703,0.00073,-382.12884521484375,0.01639443077147007
5900,6,86537,730.98978647,590000,100.0,586999,0.5225576162338257,0.1276797205209732,0.00073,-382.48846435546875,0.016436416655778885
5910,6,86697,731.2071611099999,591000,100.0,587999,-0.4987538158893585,0.05130234733223915,0.00073,-382.59735107421875,0.015628039836883545
5920,6,86856,731.35966296,592000,100.0,588999,0.32039815187454224,0.06031186878681183,0.00073,-382.8202209472656,0.016323819756507874
5930,6,87016,731.52620301,593000,100.0,589999,-0.7764642238616943,0.04876028746366501,0.00073,-383.27020263671875,0.01671280711889267
5940,6,87175,731.59413667,594000,100.0,590999,0.26761701703071594,0.07379192858934402,0.00073,-382.9901428222656,0.01584724523127079
5950,6,87333,731.7218713700001,595000,100.0,591999,-0.15403741598129272,0.08761424571275711,0.00073,-382.9218444824219,0.018142862245440483
5960,6,87490,731.8905148599998,596000,100.0,592999,0.8978562355041504,0.09985163807868958,0.00073,-382.8536682128906,0.018022999167442322
5970,6,87648,732.1080947299998,597000,100.0,593999,-0.4515247046947479,0.049144938588142395,0.00073,-383.4156188964844,0.016655631363391876
5980,6,87806,732.2756403400001,598000,100.0,594999,0.5990442037582397,0.08602096140384674,0.00073,-382.1932678222656,0.017762446776032448
5990,6,87964,732.6443945500001,599000,100.0,595999,1.1925104856491089,0.024900637567043304,0.00073,-383.5918273925781,0.017438262701034546
6000,6,88122,732.4824834799999,600000,100.0,596999,2.0044054985046387,0.04771154746413231,0.00073,-383.02264404296875,0.015781035646796227
6010,6,88274,732.4445361899999,601000,100.0,597999,-1.6598243713378906,0.06650184839963913,0.00073,-382.8764343261719,0.018633246421813965
6020,6,88428,732.28991029,602000,100.0,598999,-1.546318769454956,0.04920491576194763,0.00073,-383.51171875,0.018224477767944336
6030,6,88580,732.1295080799999,603000,100.0,599999,-0.10606423020362854,0.1337798684835434,0.00073,-383.52581787109375,0.017660772427916527
6040,6,88733,732.1933314700001,604000,100.0,600999,0.7839083075523376,0.02578023448586464,0.00073,-383.0732116699219,0.018451590090990067
6050,6,88886,732.2313416000001,605000,100.0,601999,0.8385061621665955,0.13017182052135468,0.00073,-382.9308166503906,0.01775207556784153
6060,6,89036,732.2080484199998,606000,100.0,602999,-0.11473685503005981,0.05286388844251633,0.00073,-383.2165222167969,0.018778027966618538
6070,6,89185,732.4609284100002,607000,100.0,603999,1.4422606229782104,0.03657329082489014,0.00073,-382.8838195800781,0.018954245373606682
6080,6,89337,732.4609522800002,608000,100.0,604999,-1.3671722412109375,0.042071182280778885,0.00073,-383.8810119628906,0.018447618931531906
6090,6,89489,732.51150948,609000,100.0,605999,1.3570032119750977,0.11742059141397476,0.00073,-382.3567199707031,0.019782021641731262
6100,6,89637,732.8204341900001,610000,100.0,606999,2.517624616622925,0.06058479845523834,0.00073,-382.7995910644531,0.020050598308444023
6110,6,89787,732.9854898799998,611000,100.0,607999,-0.4967462420463562,0.09547537565231323,0.00073,-383.1277160644531,0.020243767648935318
6120,6,89938,733.24001693,612000,100.0,608999,-0.33976566791534424,0.05482420325279236,0.00073,-382.7869567871094,0.02001982554793358
6130,6,90088,733.59335702,613000,100.0,609999,0.8331481218338013,0.04333070293068886,0.00073,-383.1348876953125,0.020252056419849396
6140,6,90239,733.8014948499999,614000,100.0,610999,-0.09574896097183228,0.09997039288282394,0.00073,-383.37750244140625,0.02141152322292328
6150,6,90388,733.8505733199999,615000,100.0,611999,-0.28119999170303345,0.07438170909881592,0.00073,-383.75250244140625,0.020405523478984833
6160,6,90538,733.9723560199997,616000,100.0,612999,0.23130013048648834,0.08450771868228912,0.00073,-383.238525390625,0.020456256344914436
6170,6,90688,733.7162890099999,617000,100.0,613999,-1.2574915885925293,0.04260878637433052,0.00073,-383.8056640625,0.020343398675322533
6180,6,90838,733.85784414,618000,100.0,614999,-0.8290741443634033,0.13189294934272766,0.00073,-383.5856018066406,0.021668413653969765
6190,6,90988,733.9212999100001,619000,100.0,615999,-0.23272264003753662,0.2738807797431946,0.00073,-382.92498779296875,0.02136276476085186
6200,6,91136,733.6947877099999,620000,100.0,616999,0.38376790285110474,0.04644531011581421,0.00073,-382.50421142578125,0.02152535691857338
6210,6,91284,733.85820438,621000,100.0,617999,0.013352833688259125,0.1189255565404892,0.00073,-383.4541931152344,0.02252190187573433
6220,6,91433,733.7942999500001,622000,100.0,618999,-0.12166425585746765,0.10108862817287445,0.00073,-383.13641357421875,0.021881897002458572
6230,6,91580,733.7511818800001,623000,100.0,619999,-0.46035099029541016,0.0890578180551529,0.00073,-383.3525695800781,0.021940357983112335
6240,6,91730,733.60897862,624000,100.0,620999,-0.40086233615875244,0.12009567022323608,0.00073,-382.96575927734375,0.022653065621852875
6250,6,91880,733.74025665,625000,100.0,621999,-0.27407413721084595,0.05693837255239487,0.00073,-382.98828125,0.0230704378336668
6260,6,92030,733.77181824,626000,100.0,622999,1.2553589344024658,0.16569188237190247,0.00073,-382.7877197265625,0.02272506058216095
6270,6,92178,734.10054285,627000,100.0,623999,1.3207035064697266,0.0682763010263443,0.00073,-382.29107666015625,0.023605553433299065
6280,6,92327,734.1875867199998,628000,100.0,624999,0.36235344409942627,0.07461488246917725,0.00073,-382.9020690917969,0.02297750487923622
6290,6,92477,734.18971612,629000,100.0,625999,0.024928018450737,0.10517919808626175,0.00073,-382.581298828125,0.02221343293786049
6300,6,92625,734.6036358500002,630000,100.0,626999,-0.9564591646194458,0.037078969180583954,0.00073,-383.7334289550781,0.0246615931391716
6310,6,92774,734.4321885800001,631000,100.0,627999,-0.2912658452987671,0.031119447201490402,0.00073,-383.73193359375,0.024617621675133705
6320,6,92924,734.4545445100001,632000,100.0,628999,0.3200170695781708,0.04678746312856674,0.00073,-382.94000244140625,0.02369818650186062
6330,6,93072,734.5377717300001,633000,100.0,629999,-1.0474523305892944,0.09464386850595474,0.00073,-383.0736389160156,0.023705510422587395
6340,6,93220,734.70519356,634000,100.0,630999,-1.4901635646820068,0.05513603240251541,0.00073,-383.6607971191406,0.024640075862407684
6350,6,93370,734.62659086,635000,100.0,631999,-0.641022264957428,0.07434825599193573,0.00073,-383.3221130371094,0.02367370016872883
6360,6,93518,734.7395212099999,636000,100.0,632999,0.32002174854278564,0.14733484387397766,0.00073,-383.3660583496094,0.023037070408463478
6370,6,93666,734.5571746,637000,100.0,633999,0.3077867925167084,0.047925569117069244,0.00073,-383.2368469238281,0.024649212136864662
6380,6,93814,734.56278466,638000,100.0,634999,0.8660048246383667,0.04260224848985672,0.00073,-382.3348693847656,0.023589180782437325
6390,6,93962,734.72611898,639000,100.0,635999,-0.24433663487434387,0.24427813291549683,0.00073,-383.1012878417969,0.022412477061152458
6400,6,94111,734.6653953400001,640000,100.0,636999,-0.33088433742523193,0.07516538351774216,0.00073,-383.1028137207031,0.02523590624332428
6410,6,94261,734.60093125,641000,100.0,637999,0.12176196277141571,0.08225845545530319,0.00073,-382.98785400390625,0.022748727351427078
6420,6,94409,734.78180362,642000,100.0,638999,1.2210783958435059,0.06144256144762039,0.00073,-382.6232604980469,0.022898348048329353
6430,6,94558,734.7167045999998,643000,100.0,639999,0.9804149866104126,0.11061997711658478,0.00073,-381.95556640625,0.025289705023169518
6440,6,94707,734.7023378799998,644000,100.0,640999,-0.12270358204841614,0.09630872309207916,0.00073,-382.94061279296875,0.024375589564442635
6450,6,94858,733.89702077,645000,100.0,641999,1.0130032300949097,0.09266673028469086,0.00073,-382.1227111816406,0.025730639696121216
6460,6,95007,733.77560837,646000,100.0,642999,-0.13159751892089844,0.06133081018924713,0.00073,-383.19366455078125,0.026065966114401817
6470,6,95157,734.0577919199999,647000,100.0,643999,0.39473018050193787,0.03230142965912819,0.00073,-383.7477111816406,0.024740153923630714
6480,6,95306,734.02937384,648000,100.0,644999,-1.2760870456695557,0.08927524834871292,0.00073,-383.6166687011719,0.025215307250618935
6490,6,95455,733.86112411,649000,100.0,645999,-1.244317650794983,0.03994236886501312,0.00073,-383.58319091796875,0.025477062910795212
6500,6,95606,733.9586224,650000,100.0,646999,-0.008821278810501099,0.06555172055959702,0.00073,-383.1875915527344,0.024155447259545326
6510,6,95756,734.14256374,651000,100.0,647999,-0.6384149193763733,0.07464286684989929,0.00073,-383.4527893066406,0.02644093707203865
6520,6,95906,733.7650135199998,652000,100.0,648999,1.304222583770752,0.04128611087799072,0.00073,-382.42840576171875,0.02488221786916256
6530,6,96055,733.7676291899999,653000,100.0,649999,-1.651288390159607,0.09016216546297073,0.00073,-384.49932861328125,0.023586256429553032
6540,6,96205,733.8007069499998,654000,100.0,650999,-1.16532301902771,0.05140116810798645,0.00073,-384.42449951171875,0.026101799681782722
6550,6,96354,734.67760047,655000,100.0,651999,0.3493503928184509,0.06376002728939056,0.00073,-382.56781005859375,0.027142470702528954
6560,6,96506,734.7883688200001,656000,100.0,652999,0.3801215589046478,0.03087112493813038,0.00073,-383.5184326171875,0.024563582614064217
6570,6,96656,734.7943113900001,657000,100.0,653999,1.1099048852920532,0.09783204644918442,0.00073,-382.1717224121094,0.026818934828042984
6580,6,96806,734.8150472799998,658000,100.0,654999,-0.30085504055023193,0.05840171128511429,0.00073,-382.85888671875,0.028012217953801155
6590,6,96954,734.96776962,659000,100.0,655999,-0.6264495849609375,0.11574778705835342,0.00073,-383.36505126953125,0.027303675189614296
6600,6,97103,734.8176303400002,660000,100.0,656999,0.4702761173248291,0.12070105224847794,0.00073,-383.1540222167969,0.027147389948368073
6610,6,97254,734.9036521099999,661000,100.0,657999,-0.4456689655780792,0.06975796818733215,0.00073,-383.2035217285156,0.029007870703935623
6620,6,97406,735.3402092499999,662000,100.0,658999,-0.6257166862487793,0.07365068793296814,0.00073,-383.9171142578125,0.027473084628582
6630,6,97554,735.4173150699999,663000,100.0,659999,0.8000262975692749,0.0668584480881691,0.00073,-383.076416015625,0.025545654818415642
6640,6,97704,735.4139452199998,664000,100.0,660999,0.28430092334747314,0.06780815124511719,0.00073,-383.57269287109375,0.027887985110282898
6650,6,97853,735.4702800000002,665000,100.0,661999,0.006118327379226685,0.07234300673007965,0.00073,-383.62530517578125,0.02868887223303318
6660,6,98003,733.3421641600003,666000,100.0,662999,-0.9808374643325806,0.041905127465724945,0.00073,-384.5811462402344,0.027802007272839546
6670,6,98150,733.21576772,667000,100.0,663999,0.6654950976371765,0.13348457217216492,0.00073,-381.9617919921875,0.027415655553340912
6680,6,98296,733.0555429,668000,100.0,664999,0.05930414795875549,0.0785033106803894,0.00073,-383.7579040527344,0.028916144743561745
6690,6,98443,733.05083722,669000,100.0,665999,0.09834079444408417,0.046234749257564545,0.00073,-383.84930419921875,0.025911785662174225
6700,6,98588,733.0918161500001,670000,100.0,666999,-1.8521854877471924,0.16064141690731049,0.00073,-383.40460205078125,0.028451941907405853
6710,6,98736,732.9300526599999,671000,100.0,667999,0.15308767557144165,0.13567517697811127,0.00073,-383.6626892089844,0.029239140450954437
6720,6,98883,732.7471475699999,672000,100.0,668999,0.8201104402542114,0.04537896811962128,0.00073,-384.2090759277344,0.0268856193870306
6730,6,99030,732.7961851,673000,100.0,669999,-1.2404054403305054,0.10663921386003494,0.00073,-384.05328369140625,0.02579321525990963
6740,6,99179,732.7057589,674000,100.0,670999,-0.6983243823051453,0.031332820653915405,0.00073,-383.9290771484375,0.027324408292770386
6750,6,99327,732.69850953,675000,100.0,671999,0.09328827261924744,0.054040148854255676,0.00073,-383.4143371582031,0.02817033976316452
6760,6,99476,734.8433083500001,676000,100.0,672999,0.7001297473907471,0.22623662650585175,0.00073,-383.7371826171875,0.02671090140938759
6770,6,99623,734.9515897599999,677000,100.0,673999,-0.005934268236160278,0.10481475293636322,0.00073,-384.31890869140625,0.025970028713345528
6780,6,99771,735.1860350900001,678000,100.0,674999,-0.5481392741203308,0.07527025043964386,0.00073,-383.58026123046875,0.027762476354837418
6790,6,99920,735.15769807,679000,100.0,675999,-0.4781571626663208,0.07013680040836334,0.00073,-384.03076171875,0.0280347540974617
6800,6,100069,735.3696392100001,680000,100.0,676999,0.9032455682754517,0.16032832860946655,0.00073,-382.85357666015625,0.027564216405153275
6810,6,100218,735.4628902200001,681000,100.0,677999,0.2258685976266861,0.1026666909456253,0.00073,-383.9628601074219,0.027773717418313026
6820,6,100367,735.6186701399998,682000,100.0,678999,0.3113308250904083,0.09369891881942749,0.00073,-384.0380554199219,0.027167487889528275
6830,6,100516,735.6391911299996,683000,100.0,679999,1.3742287158966064,1.9519765377044678,0.00073,-382.9453430175781,0.02688845992088318
6840,6,100666,735.8125876200002,684000,100.0,680999,-0.21699948608875275,0.04572982341051102,0.00073,-384.5230712890625,0.02539919503033161
6850,6,100816,735.7028368199999,685000,100.0,681999,-0.11037585139274597,0.09862150251865387,0.00073,-383.85888671875,0.02691005915403366
6860,6,100965,735.8551660499999,686000,100.0,682999,-1.379971981048584,0.0984809622168541,0.00073,-383.8822326660156,0.025812501087784767
6870,6,101115,735.9404936199998,687000,100.0,683999,0.4937036335468292,0.057399727404117584,0.00073,-383.01495361328125,0.026577239856123924
6880,6,101263,736.00875438,688000,100.0,684999,-0.4434075951576233,0.052939705550670624,0.00073,-384.54083251953125,0.026658928021788597
6890,6,101412,736.1359713699999,689000,100.0,685999,0.8477838039398193,0.0992082953453064,0.00073,-383.8539123535156,0.027653759345412254
6900,6,101562,735.7321917900001,690000,100.0,686999,-0.5638614892959595,0.038020115345716476,0.00073,-384.2830505371094,0.02707221917808056
6910,6,101712,735.8216606699997,691000,100.0,687999,-0.6340068578720093,0.09884745627641678,0.00073,-384.2705078125,0.028711775317788124
6920,6,101863,735.8344193599999,692000,100.0,688999,0.16166618466377258,0.07833918184041977,0.00073,-383.8342590332031,0.026397431269288063
6930,6,102010,735.97741952,693000,100.0,689999,-0.47481533885002136,0.2507081627845764,0.00073,-384.2857360839844,0.028087306767702103
6940,6,102161,735.93454584,694000,100.0,690999,0.8007946014404297,0.08130232989788055,0.00073,-383.4847106933594,0.02794506587088108
6950,6,102310,736.0388375800001,695000,100.0,691999,0.8863809108734131,0.11667048186063766,0.00073,-383.5143737792969,0.02748175337910652
6960,6,102459,736.0241208400001,696000,100.0,692999,0.40479016304016113,0.10704988241195679,0.00073,-383.98126220703125,0.0276680625975132
6970,6,102608,736.0110323399999,697000,100.0,693999,1.1636161804199219,0.055587634444236755,0.00073,-383.5924072265625,0.02755088545382023
6980,6,102757,735.8672890900002,698000,100.0,694999,0.1694822907447815,0.13021038472652435,0.00073,-383.7217712402344,0.027295192703604698
6990,6,102907,735.8255158500001,699000,100.0,695999,0.06840422749519348,0.08957358449697495,0.00073,-384.4577331542969,0.02442181296646595
7000,6,103055,736.0932692700001,700000,100.0,696999,0.4572848677635193,0.08336177468299866,0.00073,-384.012939453125,0.030481208115816116
7010,6,103203,736.0106137799999,701000,100.0,697999,-0.44712474942207336,0.14611442387104034,0.00073,-384.2385559082031,0.02845209836959839
7020,6,103351,736.06933812,702000,100.0,698999,1.7424880266189575,0.0769347995519638,0.00073,-383.0086669921875,0.02859587036073208
7030,6,103500,735.9685384700001,703000,100.0,699999,0.7647015452384949,0.17698770761489868,0.00073,-383.6941223144531,0.02746373973786831
7040,6,103648,736.0159141400003,704000,100.0,700999,-0.2507110834121704,0.05930548161268234,0.00073,-384.71502685546875,0.028778281062841415
7050,6,103795,736.1434450400004,705000,100.0,701999,0.4609034061431885,0.10301139950752258,0.00073,-384.0082092285156,0.02964375913143158
