time,pro_sup,deviation,flexion,cmc_abduction,cmc_flexion,mp_flexion,ip_flexion,mcp2_flexion,mcp2_abduction,pm2_flexion,md2_flexion,mcp3_flexion,mcp3_abduction,pm3_flexion,md3_flexion,mcp4_flexion,mcp4_abduction,pm4_flexion,md4_flexion,mcp5_flexion,mcp5_abduction,pm5_flexion,md5_flexion
3.622,-0.0007401853471658496,-0.0012875716428919419,-0.009302800890224429,0.05066412879139361,-0.03580920544494908,1.622490404494096e-07,-4.222371593627113e-06,-0.0003816763032899932,0.15119956642419535,-0.00013991288916409233,0.17526914988573963,-0.04032752371510874,0.2646190745029639,-0.05857266485802894,0.07083742965192712,0.023443591601738267,0.04720630896996436,0.00039234251376061495,0.00017253960590743169,0.009506747161331739,-0.018775928315084817,1.2291150350100237e-05,0.00014425551189308254
3.624,-0.0007485070403248319,-0.0012882384061891322,-0.009340705026936251,0.05066326081142681,-0.035812145566067016,-1.321208202174241e-07,-4.532684545590638e-06,-0.00036332658355318746,0.1512088704780633,-0.00013198894522346925,0.1752681026233825,-0.04066622717368787,0.2646182084871654,-0.05772988460479951,0.06232422426117999,0.023446813628049852,0.04722030709707516,0.0003908171666200918,0.00017200648597808342,0.009506618861544367,-0.018779670891377657,8.306569307287393e-06,0.00014383529564013898
3.626,-0.0007563791663981102,-0.0012887201819259256,-0.00937661890574457,0.05066269937854331,-0.03581549472878078,-3.365235242515675e-07,-4.770179884771135e-06,-0.00034556687140807016,0.15121625814974304,-0.00012460331823546433,0.17526706906113107,-0.04100031174936076,0.26461933103733737,-0.056900232838934965,0.05382104979337872,0.023449599625348566,0.04723455035741591,0.00038895795981240045,0.00017131537337998278,0.009506129392358157,-0.018783134518387444,4.051893677822076e-06,0.00014331136539434
3.628,-0.0007637820655792602,-0.00128903559198175,-0.00941055754263464,0.050662417319636895,-0.03581917572734344,-4.572305968978031e-07,-4.939938885768675e-06,-0.00032843320111061497,0.15122211591832319,-0.0001177226626832957,0.1752660547983633,-0.04132837051513494,0.2646221667622876,-0.05608685690677182,0.045328256410878516,0.02345202478900895,0.047248997990243256,0.00038681482124987824,0.00017048774150702894,0.009505345362726033,-0.01878636920831626,-4.2939624703350535e-07,0.00014269770254376804
3.63,-0.0007707035984642595,-0.001289203739374722,-0.009442551957071204,0.050662387701142966,-0.03582311646969048,-5.005734880957512e-07,-5.0471824106322865e-06,-0.0003119500571544808,0.15122675507207328,-0.00011131373477726541,0.17526506437969722,-0.041649195604869016,0.26462645670270396,-0.055292357693830854,0.036846214078960805,0.023454159910049524,0.04726361237084349,0.0003844353581760454,0.00016954435597506438,0.009504085888236383,-0.018789414383852225,-4.420529749983197e-06,0.0001418711521402023
3.632,-0.0007771396423481647,-0.0012892417220732155,-0.009472643596565404,0.05066258236368777,-0.03582725171307709,-4.7304160044723423e-07,-5.097363712423807e-06,-0.00029613297353747855,0.15123042476317278,-0.0001053440849657938,0.17526410118174077,-0.04196176513718469,0.2646319588774862,-0.0545188525133896,0.028375312524443343,0.02345606880906969,0.04727835847720934,0.00038186369467403317,0.00016850475721964434,0.009502477465234182,-0.018792315672931898,-7.963184345904259e-06,0.00014089330274933743
3.634,-0.000783091998803869,-0.0012891658887685246,-0.009500884315346523,0.05066297393466921,-0.035831522155942756,-3.8127993153928713e-07,-5.095978377481705e-06,-0.00028098898800910126,0.15123332490944955,-9.978222096985731e-05,0.17526316802968217,-0.04226522788776338,0.26463844951799836,-0.053768031412174525,0.019915961235750484,0.023457810006903286,0.04729320428049034,0.0003791407626304784,0.0001673872594395836,0.009500628055077998,-0.018795113409629933,-1.1096475913916257e-05,0.00013981116205430243
3.636,-0.0007885674444612585,-0.0012889916526192717,-0.009527334277828786,0.05066353609976068,-0.03583587455732136,-2.3196113305412099e-07,-5.048485048161836e-06,-0.00026651801458871716,0.15123561566731336,-9.459790497712563e-05,0.17526226732752842,-0.042558889299531666,0.2646457233289934,-0.053041208065497294,0.011468589251351387,0.023459436591509366,0.04730812071392367,0.000376304161846793,0.0001662088508200685,0.009498628904434162,-0.018797843163256597,-1.3856912865121636e-05,0.00013866108891252938
3.638,-0.0007935768656055219,-0.0012887333744989594,-0.009552060105642898,0.05066424383357632,-0.03584026168709765,-3.168581445957821e-08,-4.9602347627737714e-06,-0.0002527140741739646,0.15123742511033536,-8.976236311394169e-05,0.1752614011265834,-0.04284219785433804,0.26465359342515693,-0.05233936558637399,0.0030336447152520297,0.023460996230133715,0.0473230816139249,0.0003733881002241822,0.00016498513335077195,0.009496556412502268,-0.018800536159274014,-1.6278422635843805e-05,0.00013747147356312492
3.64,-0.0007981344791473123,-0.0012884043006317755,-0.009575133252535704,0.05066507358170756,-0.03584464214969538,2.1309811793802215e-07,-4.836410535730935e-06,-0.00023956638584395624,0.1512388554516174,-8.52484228614676e-05,0.17526057115914528,-0.04311473192070581,0.26466189100735954,-0.05166319772343901,-0.005388405738658909,0.023462531290074487,0.047338063634131754,0.0003704234032958001,0.00016373029740054932,0.009494473930019011,-0.018803219636666226,-1.8392424567483485e-05,0.00013626460743695787
3.642,-0.0008008153944405433,-0.0012879090149545958,-0.009595884872529837,0.05066659066116803,-0.03584989136402382,5.919146275091669e-07,-4.626154313436603e-06,-0.00022885315070407883,0.151239854423882,-8.171653300342457e-05,0.17526024166434687,-0.04333368133970971,0.2646603885894249,-0.05092491192949538,-0.012733582838325163,0.023463753936811636,0.047353294789902696,0.0003672560960617903,0.00016240316357418998,0.009492230604086447,-0.018805636840301072,-2.0654115310762677e-05,0.00013521015430002239
3.644,-0.0008021603103789211,-0.001287443343894139,-0.009616072826361888,0.05066857915535648,-0.03585490776380699,9.074162563889571e-07,-4.3381748599590325e-06,-0.00021983945679010348,0.1512406161435412,-7.880940030400096e-05,0.17526049785863781,-0.04351761475941701,0.26465242283760015,-0.0501528581959559,-0.01911428034499477,0.023465602590840778,0.04736830909286442,0.000364292055961224,0.00016112286377179444,0.00949070240939179,-0.018808388462875983,-2.281828526947805e-05,0.00013431634360012252
3.646,-0.0008026044895300504,-0.0012871455309542128,-0.009636895374391653,0.05067082261908615,-0.03585907789387597,1.1091707573924266e-06,-3.99867761308806e-06,-0.0002119534296918586,0.15124128930745348,-7.602242900126971e-05,0.17526121298936082,-0.04368059506883608,0.26464059567301035,-0.049369530329739945,-0.02463196508960094,0.02346854916059577,0.04738286109502824,0.00036180494203205715,0.00015999132034540277,0.009490326256029493,-0.018811784332302274,-2.4741160670947737e-05,0.00013361306088972545
3.648,-0.0008024943399540245,-0.0012871083405662555,-0.009659118284752743,0.05067313519662106,-0.03586211697308521,1.212177203650613e-06,-3.6350939405260123e-06,-0.000204782451799709,0.1512419549610102,-7.308269028315426e-05,0.1752622834810929,-0.04383306485200813,0.26462690584345766,-0.0485925470547619,-0.02937825805035437,0.02347276406454598,0.04739685355282281,0.0003599496270056338,0.00015908085961816504,0.009491248599830132,-0.01881593898290324,-2.6350376007268602e-05,0.00013312453894680635
3.65,-0.0008021010275659692,-0.0012873885957161485,-0.00968317643758639,0.05067537263142819,-0.03586395640003915,1.2544338480360664e-06,-3.2699926248804263e-06,-0.0001979687470698562,0.15124264611473143,-6.993473269963114e-05,0.17526361626578404,-0.04398258026692624,0.26461285960406733,-0.047835483935893236,-0.033435898927746066,0.023478228100935968,0.04741028497446367,0.0003587845288866729,0.00015843210343726702,0.009493430713722195,-0.018820841364082297,-2.7622739086148024e-05,0.0001328593631644987
3.652,-0.0008016319742993301,-0.0012880153740573695,-0.009709258589005754,0.05067743311919124,-0.035864662832882414,1.275865655154046e-06,-2.919625891723885e-06,-0.0001912788376368653,0.15124336976442967,-6.660875868475963e-05,0.17526513363948298,-0.04413441312982458,0.26459956337261104,-0.04710857581491094,-0.03687960750410571,0.023484810400793726,0.04742321139266614,0.00035829626988142176,0.00015805740857998424,0.009496724450105104,-0.018826405857576976,-2.8566959286283052e-05,0.00013280942600770758
3.654,-0.0008012411183438035,-0.0012889968136819297,-0.009737374977187121,0.050679252803632585,-0.035864381288673114,1.3093225475499913e-06,-2.594422181356047e-06,-0.0001846447707589974,0.1512441197896296,-6.314544945783866e-05,0.17526677993996545,-0.04429204443018872,0.2645878012643084,-0.04641930934807137,-0.03977685431830652,0.023492321215521292,0.04743571959538211,0.00035842221651377577,0.00015794660727742402,0.009500924896829032,-0.018832508018060624,-2.9211008444458798e-05,0.00013295283417848457
3.656,-0.000801038192431256,-0.0012903255182195163,-0.009767409114739063,0.05068079892640281,-0.03586329632773281,1.378031413927748e-06,-2.3001286605381213e-06,-0.0001780822996054419,0.15124488247726475,-5.96032386294823e-05,0.17526850710426814,-0.04445756826463537,0.26457809986167546,-0.04577292233868464,-0.04218855155279862,0.023500546314100725,0.04744790919642176,0.0003590690358814328,0.0001580731551326287,0.009505805416261434,-0.01883900841658921,-2.9593474065706944e-05,0.0001332580573084465
3.658,-0.0008010969067703146,-0.001291982806164399,-0.00979915741651299,0.05068206262388483,-0.0358616060683694,1.4960365257298417e-06,-2.0390130820711077e-06,-0.0001715504378951172,0.15124563930650814,-5.609674349593565e-05,0.17527025185453912,-0.04463202055881817,0.2645707820775765,-0.045172823607773596,-0.04416967344008949,0.02350926899382659,0.04745988096915381,0.00036012716437736314,0.0001583997856730698,0.009511140304488241,-0.018845768025780734,-2.9757773690679953e-05,0.00013368803603103202
3.66,-0.0008014615537118174,-0.001293942379313411,-0.009832363092869422,0.05068305283215769,-0.03585950400111796,1.6694203352027213e-06,-1.8108766705636928e-06,-0.0001650339746547418,0.15124637314846298,-5.272990611077586e-05,0.1752719576399443,-0.044815642195139165,0.2645660114889312,-0.04462094430065347,-0.04576981400857233,0.023518285627777538,0.047471728806600236,0.0003614823578517927,0.00015888351487006966,0.009516720425573938,-0.01885265873800737,-2.9747501097822875e-05,0.00013420389753044144
3.662,-0.0008021528902164283,-0.0012961730890156057,-0.00986674069585376,0.05068379072371751,-0.03585716820078707,1.8982497574196956e-06,-1.6138828422509178e-06,-0.00015853379031255795,0.1512470714745901,-4.9570385191908136e-05,0.17527356924662735,-0.045008091286325644,0.26456382897537845,-0.044118032314496174,-0.0470336897605431,0.023527414098875182,0.047483535372054776,0.00036302370044872075,0.00015947956415682786,0.009522361618968009,-0.018859568897281215,-2.9603733746596178e-05,0.00013476777805229877
3.664,-0.0008031731314885432,-0.0012986410575077216,-0.009901994447395942,0.05068430515685012,-0.035854755295385274,2.178430899422832e-06,-1.4451812333696468e-06,-0.00015205795897435737,0.1512477302551951,-4.660761297820258e-05,0.17527502206412535,-0.045208612564309324,0.26456418277023963,-0.04366389822568364,-0.04800159336059338,0.023536498049455363,0.047495370015351306,0.00036464895565711114,0.0001601442901424671,0.00952790867178798,-0.01886640579149884,-2.936346917526437e-05,0.0001353448197733869
3.666,-0.0008045105292438114,-0.0013013114698001086,-0.009937832035843027,0.05068462903581064,-0.03585239736985432,2.5032682200802354e-06,-1.3013672635680638e-06,-0.0001456237096982213,0.15124834542205792,-4.3833711596697696e-05,0.17527627696839354,-0.045416171010589104,0.2645669529646876,-0.04325761992767714,-0.048709803656301,0.023545408524325438,0.04750728819690073,0.0003662679305164233,0.0001608372682331384,0.009533236477340364,-0.018873096166877955,-2.905870728228156e-05,0.00013590442641901116
3.668,-0.000806143017948908,-0.0013041497852978052,-0.009973974153511506,0.050684796570007656,-0.03585020147069672,2.864706090268121e-06,-1.1788109869888761e-06,-0.00013925361291483037,0.15124891342036947,-4.1242286352384685e-05,0.17527731353634932,-0.04562955693431725,0.2645719713505007,-0.04289771276873091,-0.04919095689446165,0.023554043489352236,0.04751933194282229,0.00036780415482125483,0.00016152261218432964,0.009538248996248807,-0.018879585359291393,-2.8716208269471843e-05,0.00013642094406597212
3.67,-0.0008080412640354136,-0.0013071226174260317,-0.010010160950479503,0.05068484127973648,-0.03584825058523593,3.2542451967590687e-06,-1.0738863989236983e-06,-0.000132972706914164,0.15124943151376097,-3.8827580861073887e-05,0.17527812490675398,-0.045847467459108074,0.26457903737943755,-0.04258227040704073,-0.049474383194199625,0.023562326150473767,0.04753153092472949,0.00036919538171342894,0.00016216970022199024,0.009542876984907214,-0.018885835625740532,-2.8357619092725072e-05,0.00013687388053922376
3.672,-0.0008101711885614294,-0.0013101983497964204,-0.010046156093031538,0.05068479461600251,-0.03584660553557057,3.6635798415352676e-06,-9.831272287141738e-07,-0.00012680638599711066,0.15124989791761598,-3.6583914107901886e-05,0.17527871388222074,-0.046068568834592746,0.26458793088421556,-0.042309080965911634,-0.04958641188724446,0.023570202562676865,0.047543903885962746,0.0003703932552949566,0.00016275344645422628,0.009547075031234212,-0.018891824051130327,-2.799983223896806e-05,0.0001372477911475103
3.674,-0.000812496027561622,-0.0013133475452589973,-0.010081748986352411,0.0506846850715439,-0.03584530738493872,4.0850101678672575e-06,-9.033287603765465e-07,-0.00012077889907802191,0.15125031181706788,-3.4505332614784533e-05,0.1752790899731554,-0.04629154323341144,0.2645984221075092,-0.042075722375188855,-0.04955064889444826,0.023577638876222017,0.04755646021903454,0.00037136241951645285,0.00016325423847658241,0.009550818279322795,-0.018897540291070207,-2.7655477705885972e-05,0.00013753193821719177
3.676,-0.0008149779887716323,-0.0013165431938580556,-0.010116755613335353,0.05068453767474394,-0.03584438007241316,4.511681369609249e-06,-8.316100536615295e-07,-0.00011491233176363675,0.15125067331130054,-3.258542290180548e-05,0.17527926716069422,-0.04651512306074613,0.2646102795011989,-0.04187964019314823,-0.04938822892789002,0.023584618462410074,0.04756920156120538,0.0003720792805669411,0.00016365764203889194,0.009554099105771723,-0.018902984326017048,-2.7333477604266832e-05,0.00013771981049725518
3.678,-0.0008175795583431961,-0.001319760837043483,-0.010151018351814261,0.05068437377419167,-0.035843833080067736,4.937695495534805e-06,-7.654470742625152e-07,-0.00010922596620998219,0.151250983314297,-3.081724003741794e-05,0.17527926221105955,-0.04673811527325935,0.26462327568627997,-0.04171821070023098,-0.04911804498077072,0.023591139083686638,0.04758212332114717,0.0003725305829729214,0.0001639539540664694,0.009556923922067926,-0.018908164339164122,-2.7039614529775713e-05,0.0001378085686263487
3.68,-0.0008202645064390444,-0.0013229785982703669,-0.01018440505849765,0.050684211037308406,-0.03584366400216453,5.358133540211712e-06,-7.026844549673284e-07,-0.00010373593151502536,0.15125124343339338,-2.9193317212262137e-05,0.17527909341431813,-0.046959417761486474,0.26463719190262713,-0.041588791629313095,-0.048756957285027915,0.023597210215835933,0.047595216083299335,0.00037271191712497093,0.0001641376675803586,0.009559310212277487,-0.018913094784846273,-2.6777081179150978e-05,0.00013779846561715674
3.682,-0.0008229986361168521,-0.00132617714414495,-0.010216807647007007,0.050684063600771385,-0.035843860933983215,5.76901766985242e-06,-6.415316350170691e-07,-9.845507326141227e-05,0.15125145584035452,-2.7705728987375937e-05,0.17527877965054325,-0.04717802948063663,0.26465182122567976,-0.041488762535277376,-0.048319983672548784,0.023602850588293176,0.04760846686071311,0.00037262624197763073,0.0001642068967189823,0.009561283868011217,-0.018917794681749745,-2.654699078058961e-05,0.000137692277051516
