rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,train/n_updates,train/actor_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/critic_loss
100.0,206792,28634,373.71315796999994,2070,7,203791,-179.50827026367188,0.09057191759347916,-0.12859290838241577,0.00073,14.15211296081543
100.0,207792,28779,366.5775624499999,2080,7,204791,-174.1219024658203,0.08854193985462189,1.1638444662094116,0.00073,17.09918212890625
100.0,208792,28923,368.70102165000003,2090,7,205791,-170.27362060546875,0.08979564905166626,0.08052076399326324,0.00073,13.852045059204102
100.0,209792,29065,382.77312305,2100,7,206791,-164.47265625,0.09204497188329697,-0.15738458931446075,0.00073,13.03317928314209
100.0,210792,29207,392.70766481,2110,7,207791,-167.7311553955078,0.08959800750017166,0.9929959774017334,0.00073,15.853242874145508
100.0,211792,29349,396.68937604,2120,7,208791,-175.87374877929688,0.09216563403606415,-0.5506346821784973,0.00073,12.964783668518066
100.0,212792,29489,419.70987704000004,2130,7,209791,-176.70452880859375,0.08930417150259018,0.5485667586326599,0.00073,16.12137222290039
100.0,213792,29631,417.3104331599999,2140,7,210791,-191.60064697265625,0.08923961222171783,0.4439244866371155,0.00073,18.923458099365234
100.0,214792,29773,403.11159308999993,2150,7,211791,-186.15609741210938,0.0886382907629013,-0.8821790218353271,0.00073,14.43259048461914
100.0,215792,29915,388.7110538999999,2160,7,212791,-183.41273498535156,0.0898975133895874,-0.005608066916465759,0.00073,19.45098876953125
100.0,216792,30059,380.31132036999986,2170,7,213791,-167.4728546142578,0.08933921903371811,0.48913460969924927,0.00073,22.583433151245117
100.0,217792,30200,362.68558827,2180,7,214791,-170.9193572998047,0.08728684484958649,0.0665048137307167,0.00073,15.290877342224121
100.0,218792,30341,346.60652151999994,2190,7,215791,-175.5369873046875,0.08812244236469269,-0.0328463539481163,0.00073,18.569965362548828
100.0,219792,30484,361.36159053999995,2200,7,216791,-163.51783752441406,0.08826199918985367,0.15642186999320984,0.00073,17.573177337646484
100.0,220792,30623,358.0015013099999,2210,7,217791,-163.46434020996094,0.08783315122127533,-1.0604878664016724,0.00073,14.663751602172852
100.0,221792,30766,353.50283312,2220,7,218791,-179.94361877441406,0.08810819685459137,0.14071834087371826,0.00073,14.713425636291504
100.0,222792,30906,352.59769482,2230,7,219791,-176.8572540283203,0.08801760524511337,-1.4383363723754883,0.00073,12.828676223754883
100.0,223792,31048,358.93753416,2240,7,220791,-191.371337890625,0.08792965859174728,-0.8560394048690796,0.00073,19.70379066467285
100.0,224792,31190,377.04530802,2250,7,221791,-172.80062866210938,0.08935240656137466,-0.7177375555038452,0.00073,13.828920364379883
100.0,225792,31330,403.09789307000005,2260,7,222791,-169.9100341796875,0.09020822495222092,-0.7763559818267822,0.00073,13.085783004760742
100.0,226792,31471,413.10640391,2270,7,223791,-174.14854431152344,0.089302659034729,-0.7314484715461731,0.00073,16.863544464111328
100.0,227792,31611,425.5942423999999,2280,7,224791,-175.79043579101562,0.08924693614244461,0.44909006357192993,0.00073,19.442710876464844
100.0,228792,31751,452.374604,2290,7,225791,-183.03665161132812,0.08932700008153915,0.5899837017059326,0.00073,15.971430778503418
100.0,229792,31894,435.30846400999997,2300,7,226791,-164.1925811767578,0.08947677910327911,0.8260839581489563,0.00073,17.440872192382812
100.0,230792,32036,429.17354278000005,2310,7,227791,-175.552490234375,0.09190688282251358,-0.7845328450202942,0.00073,22.022850036621094
100.0,231792,32178,436.26804087999994,2320,7,228791,-179.2938232421875,0.09149637818336487,-0.20741334557533264,0.00073,15.38473892211914
100.0,232792,32322,419.40528532,2330,7,229791,-187.90362548828125,0.08813711255788803,0.9651535749435425,0.00073,16.060636520385742
100.0,233792,32466,416.0288916500001,2340,7,230791,-159.68772888183594,0.08917699754238129,-0.33529120683670044,0.00073,12.790422439575195
100.0,234792,32610,411.67107987,2350,7,231791,-180.136474609375,0.08754173666238785,0.30043384432792664,0.00073,16.533432006835938
100.0,235792,32751,405.5621118899999,2360,7,232791,-180.20947265625,0.08448883891105652,-0.44955742359161377,0.00073,15.697498321533203
100.0,236792,32895,424.53087788000005,2370,7,233791,-181.66961669921875,0.08762797713279724,-0.0258120596408844,0.00073,14.470258712768555
100.0,237792,33037,411.66790080999994,2380,7,234791,-183.64938354492188,0.08389513939619064,0.32603368163108826,0.00073,14.562531471252441
100.0,238792,33179,404.87196019000004,2390,7,235791,-170.38247680664062,0.08592850714921951,0.9741291403770447,0.00073,14.257583618164062
100.0,239792,33322,412.08384891999987,2400,7,236791,-168.87094116210938,0.08635012060403824,0.7504406571388245,0.00073,20.73768424987793
100.0,240792,33464,407.92967559000004,2410,7,237791,-175.7817840576172,0.08526410162448883,0.1792333722114563,0.00073,17.34987449645996
100.0,241792,33606,398.8934664899999,2420,7,238791,-178.0313262939453,0.08924276381731033,0.7246986627578735,0.00073,22.430648803710938
100.0,242792,33746,419.9678310999999,2430,7,239791,-174.5496826171875,0.0882050096988678,0.6346163153648376,0.00073,16.503557205200195
100.0,243792,33888,430.85978895000005,2440,7,240791,-174.61288452148438,0.08730003982782364,-0.07917821407318115,0.00073,17.57101058959961
100.0,244792,34031,434.88828888999996,2450,7,241791,-186.75405883789062,0.08826460689306259,-0.5426591634750366,0.00073,17.735097885131836
100.0,245792,34173,422.12989922,2460,7,242791,-190.84571838378906,0.0906781554222107,0.5971770882606506,0.00073,18.84557342529297
100.0,246792,34312,411.93420922999996,2470,7,243791,-181.13319396972656,0.0889798253774643,0.3176226019859314,0.00073,16.15802764892578
100.0,247792,34452,408.5265815500001,2480,7,244791,-166.8673553466797,0.09075504541397095,-0.6843351721763611,0.00073,14.376999855041504
100.0,248792,34593,408.00266333,2490,7,245791,-167.98313903808594,0.09013904631137848,-0.23806631565093994,0.00073,16.900590896606445
100.0,249792,34733,389.87226601000003,2500,7,246791,-181.7043914794922,0.09137885272502899,0.17912030220031738,0.00073,20.358205795288086
100.0,250792,34875,392.61636697,2510,7,247791,-163.0095672607422,0.09106922894716263,-0.6837724447250366,0.00073,13.95704460144043
100.0,251792,35016,397.00422329,2520,7,248791,-173.79165649414062,0.0892140194773674,-0.6084587574005127,0.00073,15.30307674407959
100.0,252792,35158,379.0070828900001,2530,7,249791,-177.24713134765625,0.09173781424760818,-0.40164855122566223,0.00073,16.37371826171875
100.0,253792,35304,378.48880383999995,2540,7,250791,-174.73040771484375,0.09191714227199554,-0.8105645179748535,0.00073,14.184837341308594
100.0,254792,35445,384.4387943100001,2550,7,251791,-165.0746612548828,0.09033671766519547,0.3723822236061096,0.00073,16.647769927978516
100.0,255792,35590,396.08312445,2560,7,252791,-170.82424926757812,0.08946076035499573,-0.5938912630081177,0.00073,18.219287872314453
100.0,256792,35732,400.0553106099999,2570,7,253791,-186.10415649414062,0.08629932254552841,0.905751645565033,0.00073,14.27010440826416
100.0,257792,35874,426.13692973,2580,7,254791,-168.0244598388672,0.09130652993917465,1.1880372762680054,0.00073,16.297988891601562
100.0,258792,36018,424.23224304999997,2590,7,255791,-182.48394775390625,0.08953313529491425,-0.34431493282318115,0.00073,14.687494277954102
100.0,259792,36161,433.93128956999993,2600,7,256791,-177.890625,0.09113392978906631,-0.3901579678058624,0.00073,15.105541229248047
100.0,260792,36305,433.33253522,2610,7,257791,-174.1383056640625,0.0913052037358284,-1.1898013353347778,0.00073,14.996016502380371
100.0,261792,36446,428.69381416,2620,7,258791,-182.33956909179688,0.08933199942111969,0.8028342127799988,0.00073,16.07109832763672
100.0,262792,36587,445.86426310999997,2630,7,259791,-164.9136962890625,0.09171824157238007,0.5282895565032959,0.00073,15.842185020446777
100.0,263792,36730,438.98053410000006,2640,7,260791,-171.13180541992188,0.08901207894086838,-0.03374677896499634,0.00073,15.071128845214844
100.0,264792,36870,422.89601573,2650,7,261791,-164.82159423828125,0.09134574234485626,-1.1994554996490479,0.00073,16.59056854248047
100.0,265792,37014,416.72555094,2660,7,262791,-173.13975524902344,0.09093937277793884,-0.5649830102920532,0.00073,18.637338638305664
100.0,266792,37155,406.5364084,2670,7,263791,-174.49790954589844,0.09028712660074234,-0.1379154473543167,0.00073,14.768253326416016
100.0,267792,37298,378.5630921,2680,7,264791,-179.39346313476562,0.0929587110877037,0.1154729574918747,0.00073,15.583208084106445
100.0,268792,37439,375.92498784000003,2690,7,265791,-180.9862060546875,0.0888640284538269,0.5041435956954956,0.00073,20.265716552734375
100.0,269792,37581,384.7746033499999,2700,7,266791,-179.97164916992188,0.08844524621963501,-0.10741452127695084,0.00073,16.88474464416504
100.0,270792,37723,396.03810681999994,2710,7,267791,-183.27883911132812,0.08929075300693512,-0.025000736117362976,0.00073,19.79470443725586
100.0,271792,37866,383.44112997999997,2720,7,268791,-176.57989501953125,0.09168487787246704,0.48696181178092957,0.00073,16.409770965576172
100.0,272792,38009,368.48487689000007,2730,7,269791,-168.05072021484375,0.08889161795377731,0.04994410276412964,0.00073,25.34825897216797
100.0,273792,38150,360.36451866000004,2740,7,270791,-178.0313720703125,0.08820309489965439,-0.02184799313545227,0.00073,16.680030822753906
100.0,274792,38291,359.74730848000013,2750,7,271791,-173.3688201904297,0.09190743416547775,-0.20290252566337585,0.00073,21.094364166259766
100.0,275792,38434,370.54419187999997,2760,7,272791,-178.72808837890625,0.09287231415510178,-1.2332322597503662,0.00073,16.84526824951172
100.0,276792,38577,373.76020726999997,2770,7,273791,-172.28988647460938,0.08511523902416229,-0.6159532070159912,0.00073,12.951387405395508
100.0,277792,38721,398.93487892999997,2780,7,274791,-182.42491149902344,0.08922059834003448,0.4177359640598297,0.00073,16.845958709716797
100.0,278792,38863,404.31743802999995,2790,7,275791,-182.81890869140625,0.09231040626764297,0.5021767020225525,0.00073,17.272411346435547
100.0,279792,39007,395.19752841,2800,7,276791,-183.6599578857422,0.08721955120563507,-0.6067073941230774,0.00073,20.605358123779297
100.0,280792,39150,383.61877007000004,2810,7,277791,-168.3864288330078,0.08807234466075897,0.15490034222602844,0.00073,23.09967613220215
100.0,281792,39293,383.08753593000006,2820,7,278791,-186.607421875,0.08826292306184769,0.7222553491592407,0.00073,17.42230224609375
100.0,282792,39435,392.08523164999997,2830,7,279791,-182.88363647460938,0.08811746537685394,-0.7928874492645264,0.00073,20.054157257080078
100.0,283792,39578,399.40802134000006,2840,7,280791,-169.84054565429688,0.08803603053092957,0.4856112003326416,0.00073,16.773338317871094
100.0,284792,39721,407.32832702,2850,7,281791,-169.11669921875,0.08748037368059158,-0.33395054936408997,0.00073,16.982179641723633
100.0,285792,39864,412.65325745999985,2860,7,282791,-189.62185668945312,0.08939757943153381,-0.09305694699287415,0.00073,17.570659637451172
99.48,286740,40001,418.62381157,2870,7,283739,-169.53509521484375,0.09036359935998917,-0.09927129745483398,0.00073,13.539819717407227
99.48,287740,40144,418.8887965799999,2880,7,284739,-174.92665100097656,0.09080099314451218,0.32556670904159546,0.00073,16.552597045898438
99.48,288740,40287,413.46988710000005,2890,7,285739,-186.1691436767578,0.09124468266963959,0.718695878982544,0.00073,20.350746154785156
99.48,289740,40430,403.92700818000003,2900,7,286739,-186.67279052734375,0.08672504127025604,0.28266578912734985,0.00073,20.004047393798828
99.48,290740,40574,397.21494543999995,2910,7,287739,-189.2019805908203,0.08573898673057556,0.07781228423118591,0.00073,17.09804916381836
99.48,291740,40719,395.8731768,2920,7,288739,-180.69625854492188,0.0879736915230751,-0.05816856026649475,0.00073,13.873319625854492
99.48,292740,40862,409.25631431,2930,7,289739,-176.60585021972656,0.08791768550872803,-0.5264618992805481,0.00073,18.275835037231445
99.48,293740,41005,401.17229627,2940,7,290739,-188.9900665283203,0.09011547267436981,-0.6903069615364075,0.00073,17.058361053466797
99.48,294740,41148,392.63090958,2950,7,291739,-174.740478515625,0.08880531787872314,-0.41875672340393066,0.00073,17.235124588012695
99.48,295740,41291,384.00464984999996,2960,7,292739,-182.6170654296875,0.08866811543703079,0.8312575817108154,0.00073,15.478130340576172
100.0,296740,41434,379.62687889,2970,7,293739,-176.05819702148438,0.08757492899894714,-1.0577731132507324,0.00073,19.56336784362793
100.0,297740,41577,354.15948125,2980,7,294739,-182.68516540527344,0.08907022327184677,0.020390570163726807,0.00073,18.24911117553711
100.0,298740,41720,363.71622666,2990,7,295739,-175.32794189453125,0.09076060354709625,-1.1006617546081543,0.00073,20.290523529052734
100.0,299740,41864,383.22191554999995,3000,7,296739,-188.69068908691406,0.08671016246080399,0.4764742851257324,0.00073,23.902545928955078
100.0,300740,42007,375.43196942000003,3010,7,297739,-172.1144561767578,0.0895446389913559,0.5901938676834106,0.00073,18.13263511657715
100.0,301740,42148,399.90622551000007,3020,7,298739,-175.77369689941406,0.08890191465616226,0.8781024813652039,0.00073,19.868610382080078
100.0,302740,42291,399.23118445,3030,7,299739,-185.35182189941406,0.0888020321726799,0.27312350273132324,0.00073,16.772260665893555
100.0,303740,42434,413.36561525999997,3040,7,300739,-180.8270263671875,0.08570504188537598,0.17310866713523865,0.00073,17.59822654724121
100.0,304740,42576,423.74644001,3050,7,301739,-182.0941162109375,0.08887588977813721,-0.14491750299930573,0.00073,17.10555076599121
100.0,305740,42718,414.6845903699999,3060,7,302739,-174.21768188476562,0.08533971011638641,-0.119437575340271,0.00073,15.182727813720703
100.0,306740,42860,404.91017870999997,3070,7,303739,-160.46710205078125,0.08848685771226883,1.4971697330474854,0.00073,21.23052215576172
100.0,307740,43001,415.84775907000005,3080,7,304739,-188.1465301513672,0.0885612964630127,0.07943599671125412,0.00073,12.645983695983887
100.0,308740,43145,394.00466026999993,3090,7,305739,-181.4065704345703,0.0848306193947792,-0.6307950019836426,0.00073,19.859004974365234
100.0,309740,43289,389.31785103999994,3100,7,306739,-185.26296997070312,0.08536529541015625,-0.492228239774704,0.00073,17.77312660217285
100.0,310740,43434,417.10911907999997,3110,7,307739,-156.3556671142578,0.08797614276409149,-0.25754404067993164,0.00073,21.481189727783203
100.0,311740,43577,409.04828858,3120,7,308739,-192.18943786621094,0.08666826039552689,0.7368178963661194,0.00073,16.632829666137695
100.0,312740,43719,403.12302569999997,3130,7,309739,-180.63973999023438,0.08358041942119598,-0.24633696675300598,0.00073,18.495500564575195
100.0,313740,43861,403.1989042,3140,7,310739,-178.3570098876953,0.08189588785171509,-0.5758419632911682,0.00073,17.007431030273438
100.0,314740,44003,399.59401503999993,3150,7,311739,-167.62127685546875,0.08629456907510757,-0.5091269612312317,0.00073,25.154041290283203
100.0,315740,44145,368.3365929400001,3160,7,312739,-179.02906799316406,0.08554244041442871,0.1316395103931427,0.00073,21.609195709228516
100.0,316740,44288,355.2527011199999,3170,7,313739,-168.90213012695312,0.08415912836790085,0.17298156023025513,0.00073,18.38690185546875
100.0,317740,44429,369.11785486,3180,7,314739,-188.358642578125,0.08334952592849731,0.5776891708374023,0.00073,18.466386795043945
100.0,318740,44571,381.29373452,3190,7,315739,-186.27133178710938,0.08316702395677567,1.1121020317077637,0.00073,14.443988800048828
100.0,319740,44713,379.5752299900001,3200,7,316739,-175.72726440429688,0.08388398587703705,-0.5697252154350281,0.00073,18.95369529724121
100.0,320740,44854,384.48824541999994,3210,7,317739,-179.7764434814453,0.08121497184038162,0.3665558695793152,0.00073,14.320513725280762
100.0,321740,44997,369.92591729,3220,7,318739,-172.4063262939453,0.08457189053297043,-0.054686807096004486,0.00073,20.441898345947266
100.0,322740,45139,359.2934992,3230,7,319739,-180.50511169433594,0.08340176939964294,0.5214272737503052,0.00073,14.948380470275879
100.0,323740,45283,351.30276783,3240,7,320739,-186.43222045898438,0.08466780185699463,-0.8661999702453613,0.00073,17.944541931152344
100.0,324740,45424,352.49762349,3250,7,321739,-186.31619262695312,0.08496307581663132,-0.025319576263427734,0.00073,18.283695220947266
100.0,325740,45566,400.67068204,3260,7,322739,-191.05068969726562,0.08342646807432175,-0.2444448322057724,0.00073,15.193426132202148
100.0,326740,45711,425.38599890999996,3270,7,323739,-180.3668212890625,0.08402261137962341,-0.44728392362594604,0.00073,16.00465202331543
100.0,327740,45855,424.6173578400002,3280,7,324739,-193.6654052734375,0.08411271125078201,0.04203692078590393,0.00073,17.079912185668945
100.0,328740,45999,424.7247961999999,3290,7,325739,-193.37445068359375,0.08375730365514755,0.4833553433418274,0.00073,15.409341812133789
100.0,329740,46142,425.44797073999996,3300,7,326739,-175.853515625,0.08448091894388199,-0.1968277096748352,0.00073,15.757942199707031
98.99,330639,46271,397.69438740000004,3310,7,327638,-188.09930419921875,0.08121557533740997,0.9257376194000244,0.00073,16.939668655395508
98.99,331639,46413,414.73814726999996,3320,7,328638,-205.7997589111328,0.08295908570289612,0.2553262710571289,0.00073,18.49462127685547
98.99,332639,46554,425.9045237099999,3330,7,329638,-184.02098083496094,0.08675019443035126,-0.621426522731781,0.00073,22.207548141479492
98.99,333639,46697,422.87407794000006,3340,7,330638,-177.47317504882812,0.0823037400841713,0.3066381514072418,0.00073,15.962671279907227
98.99,334639,46839,412.30220922,3350,7,331638,-197.85690307617188,0.08556243032217026,-0.3730316162109375,0.00073,20.119853973388672
98.99,335639,46982,399.27906734,3360,7,332638,-181.41458129882812,0.08553197979927063,-0.02505415678024292,0.00073,19.72651481628418
