time/fps,time/episodes,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,train/ent_coef,train/actor_loss,train/n_updates,train/ent_coef_loss,train/learning_rate,train/critic_loss
7,2460,386.6643725399999,143875,100.0,19507,0.020035449415445328,-209.99290466308594,140874,-3.4791243076324463,0.00073,10.20191764831543
7,2470,385.83694356,144875,100.0,19650,0.01909114420413971,-209.89395141601562,141874,1.4656765460968018,0.00073,10.117462158203125
7,2480,382.5620451300001,145875,100.0,19792,0.018766172230243683,-209.01092529296875,142874,13.048929214477539,0.00073,11.67376708984375
7,2490,383.66699872000004,146875,100.0,19934,0.01849638856947422,-208.18008422851562,143874,-6.513533115386963,0.00073,10.007089614868164
7,2500,385.50590359,147875,100.0,20075,0.019347840920090675,-211.27110290527344,144874,-4.305987358093262,0.00073,6.738656997680664
7,2510,387.0138808,148875,100.0,20216,0.019403617829084396,-209.5118408203125,145874,-5.046546459197998,0.00073,7.407715320587158
7,2520,387.34356103,149875,100.0,20358,0.01909717172384262,-207.38345336914062,146874,-8.25721549987793,0.00073,6.617354393005371
7,2530,388.67839199,150875,100.0,20503,0.018459022045135498,-209.0402069091797,147874,9.614301681518555,0.00073,8.232375144958496
7,2540,385.59569783000006,151875,100.0,20644,0.018828002735972404,-207.659912109375,148874,-1.396242618560791,0.00073,15.195399284362793
7,2550,383.7149136799999,152875,100.0,20786,0.018749739974737167,-208.38714599609375,149874,0.3362531065940857,0.00073,6.8453192710876465
7,2560,383.98377625999996,153875,100.0,20927,0.018750512972474098,-207.22354125976562,150874,-11.907495498657227,0.00073,11.044981002807617
7,2570,385.16887747,154875,100.0,21069,0.018008824437856674,-210.12722778320312,151874,-8.071654319763184,0.00073,19.664194107055664
7,2580,386.7300982,155875,100.0,21211,0.018108056858181953,-210.5408172607422,152874,-0.158616304397583,0.00073,6.264376640319824
7,2590,387.8418206400001,156875,100.0,21352,0.017880260944366455,-210.07626342773438,153874,4.6350603103637695,0.00073,7.778542518615723
7,2600,387.89139265000006,157875,100.0,21494,0.018082421272993088,-208.4178009033203,154874,8.4168062210083,0.00073,7.6244707107543945
7,2610,389.57653377,158875,100.0,21636,0.018431048840284348,-208.21109008789062,155874,-0.9793920516967773,0.00073,8.133859634399414
7,2620,392.37415740999995,159875,100.0,21776,0.018087690696120262,-211.50485229492188,156874,0.35836029052734375,0.00073,37.867027282714844
7,2630,390.07092619,160875,100.0,21920,0.01867583580315113,-208.55621337890625,157874,0.12218308448791504,0.00073,20.333553314208984
7,2640,395.4949662799999,161875,100.0,22062,0.017893413081765175,-211.86709594726562,158874,-6.852453231811523,0.00073,7.744529724121094
7,2650,395.7558561200001,162875,100.0,22205,0.01871342770755291,-211.837646484375,159874,-8.729171752929688,0.00073,9.376462936401367
7,2660,393.89109549000005,163875,100.0,22350,0.01800570823252201,-212.06211853027344,160874,-1.4440985918045044,0.00073,8.283445358276367
7,2670,393.06265251,164875,100.0,22494,0.017636435106396675,-212.64950561523438,161874,0.713250994682312,0.00073,12.011115074157715
7,2680,388.34936410999995,165777,99.02,22624,0.017876075580716133,-215.2960205078125,162776,-1.3065990209579468,0.00073,18.022972106933594
7,2690,390.33574492,166777,99.02,22767,0.018486183136701584,-212.50685119628906,163776,-2.601182222366333,0.00073,9.766980171203613
7,2700,388.91110036,167777,99.02,22909,0.017620764672756195,-216.3843231201172,164776,7.940170764923096,0.00073,13.814596176147461
7,2710,385.77602588,168777,99.02,23050,0.01808471605181694,-215.62631225585938,165776,2.9591102600097656,0.00073,15.507835388183594
7,2720,384.67553105999997,169777,99.02,23193,0.016842812299728394,-216.89407348632812,166776,3.348440170288086,0.00073,5.269502639770508
7,2730,387.42660403,170777,99.02,23337,0.01778995245695114,-218.31869506835938,167776,0.6380787491798401,0.00073,6.675592422485352
7,2740,384.71409998,171777,99.02,23478,0.01681320182979107,-217.7751922607422,168776,3.861611843109131,0.00073,9.971587181091309
7,2750,383.43363642,172777,99.02,23619,0.01796213537454605,-221.2047576904297,169776,-5.686703205108643,0.00073,7.729372501373291
7,2760,387.6668900000001,173777,99.02,23762,0.01747221313416958,-216.0699920654297,170776,4.104637145996094,0.00073,11.74884033203125
7,2770,386.96201721,174777,99.02,23903,0.017138494178652763,-214.54214477539062,171776,11.109650611877441,0.00073,9.89681625366211
7,2780,395.41604490000003,175777,100.0,24042,0.01720128208398819,-215.89048767089844,172776,-5.009906768798828,0.00073,10.656463623046875
7,2790,396.42063029999997,176777,100.0,24183,0.016795486211776733,-215.92572021484375,173776,4.431429862976074,0.00073,7.366779327392578
7,2800,397.54488683999995,177777,100.0,24324,0.01685645431280136,-214.40777587890625,174776,6.354088306427002,0.00073,6.305381774902344
7,2810,398.73569033000007,178777,100.0,24466,0.017479104921221733,-216.5181884765625,175776,-0.3802782893180847,0.00073,72.22515869140625
7,2820,399.39982275999995,179777,100.0,24607,0.01721339300274849,-216.38595581054688,176776,2.637077569961548,0.00073,6.69408655166626
7,2830,398.97780611,180777,100.0,24753,0.01703617349267006,-215.9307098388672,177776,-10.351792335510254,0.00073,7.759079456329346
7,2840,399.58144627,181777,100.0,24896,0.017446056008338928,-218.35385131835938,178776,-12.251447677612305,0.00073,6.524928092956543
7,2850,407.81608350000005,182777,100.0,25039,0.017211178317666054,-218.96517944335938,179776,5.656523704528809,0.00073,8.947030067443848
7,2860,407.31255810000005,183777,100.0,25181,0.01698176935315132,-217.1035919189453,180776,8.214421272277832,0.00073,8.477250099182129
7,2870,408.96712865999996,184777,100.0,25322,0.016757311299443245,-219.36044311523438,181776,-3.4252796173095703,0.00073,5.421932697296143
7,2880,404.32243551999994,185777,100.0,25463,0.016583705320954323,-218.1574249267578,182776,-2.283496141433716,0.00073,6.339231967926025
7,2890,397.86979847000003,186777,100.0,25605,0.01663038693368435,-221.134033203125,183776,-4.298311710357666,0.00073,9.348037719726562
7,2900,396.25558155,187777,100.0,25746,0.01658882200717926,-217.97665405273438,184776,1.8627163171768188,0.00073,5.4556169509887695
7,2910,397.0516372800001,188777,100.0,25888,0.01639251597225666,-220.64492797851562,185776,-4.585259914398193,0.00073,8.785280227661133
7,2920,397.05076836000006,189777,100.0,26031,0.016550667583942413,-217.1467742919922,186776,-2.798212766647339,0.00073,6.1922607421875
7,2930,397.7978893800001,190777,100.0,26173,0.01663673110306263,-220.00331115722656,187776,3.4108192920684814,0.00073,10.896705627441406
7,2940,395.3485592699999,191777,100.0,26315,0.016411278396844864,-223.036376953125,188776,-9.575478553771973,0.00073,5.535694122314453
7,2950,389.96761091999986,192777,100.0,26457,0.01640843041241169,-222.87474060058594,189776,4.90736198425293,0.00073,6.864208221435547
7,2960,389.7739280200001,193777,100.0,26599,0.01632184162735939,-217.8582305908203,190776,-4.589380264282227,0.00073,6.6467509269714355
7,2970,393.22208412000015,194777,100.0,26743,0.01804739609360695,-219.45492553710938,191776,6.756020545959473,0.00073,7.503665924072266
7,2980,395.35447978000013,195777,100.0,26885,0.017205720767378807,-219.4218292236328,192776,15.687793731689453,0.00073,7.316029071807861
7,2990,405.49878262,196777,100.0,27025,0.01723240502178669,-219.29241943359375,193776,-5.030022621154785,0.00073,6.948685646057129
7,3000,407.7666714100001,197777,100.0,27166,0.016214320436120033,-222.18003845214844,194776,-1.1486088037490845,0.00073,17.633056640625
7,3010,407.64085062,198777,100.0,27306,0.016677962616086006,-217.25950622558594,195776,5.537883758544922,0.00073,16.133604049682617
7,3020,410.63947083999994,199777,100.0,27447,0.016345402225852013,-220.58248901367188,196776,2.337630271911621,0.00073,15.564903259277344
7,3030,408.13080873,200777,100.0,27588,0.01650955341756344,-220.38084411621094,197776,1.8146607875823975,0.00073,8.655569076538086
7,3040,415.14340746999994,201777,100.0,27731,0.017327813431620598,-222.49642944335938,198776,-10.676986694335938,0.00073,8.523477554321289
7,3050,417.134376,202777,100.0,27874,0.017014481127262115,-222.58143615722656,199776,-8.30722427368164,0.00073,8.421184539794922
7,3060,422.61531114999997,203777,100.0,28017,0.017648911103606224,-222.18824768066406,200776,4.604081153869629,0.00073,6.737678527832031
7,3070,420.09983658,204777,100.0,28159,0.016572676599025726,-225.63851928710938,201776,0.16311955451965332,0.00073,7.597212791442871
7,3080,419.60052982,205777,100.0,28302,0.016887251287698746,-227.1167755126953,202776,-1.0810095071792603,0.00073,7.819390296936035
7,3090,412.0719190699999,206777,100.0,28444,0.01696128584444523,-227.9684600830078,203776,-7.6882500648498535,0.00073,8.523000717163086
7,3100,411.98150280999994,207777,100.0,28588,0.01646999642252922,-226.88278198242188,204776,-2.6810569763183594,0.00073,8.669050216674805
7,3110,407.52111182999994,208777,100.0,28731,0.01681021973490715,-226.69686889648438,205776,-2.109445810317993,0.00073,6.887223243713379
7,3120,407.75743414,209777,100.0,28874,0.01715938001871109,-228.1324920654297,206776,-13.94249153137207,0.00073,5.8610382080078125
7,3130,409.45018963000007,210777,100.0,29018,0.0165737122297287,-228.96388244628906,207776,-7.683845043182373,0.00073,7.999007225036621
7,3140,405.3893410400001,211777,100.0,29163,0.016899043694138527,-230.82139587402344,208776,6.8776068687438965,0.00073,7.691839694976807
7,3150,401.46144097,212777,100.0,29306,0.016178855672478676,-227.72164916992188,209776,12.43027400970459,0.00073,7.089414596557617
7,3160,400.42305831,213777,100.0,29450,0.01661490648984909,-229.22207641601562,210776,4.823084831237793,0.00073,9.189743041992188
7,3170,404.96491184000007,214777,100.0,29594,0.01626683957874775,-229.46971130371094,211776,-2.586629629135132,0.00073,8.00146770477295
7,3180,404.19180859,215777,100.0,29738,0.01720525324344635,-229.2597198486328,212776,-0.24847674369812012,0.00073,32.26922607421875
7,3190,402.61495064,216679,99.02,29867,0.01643090881407261,-229.73760986328125,213678,12.884078979492188,0.00073,18.101364135742188
7,3200,402.38949842,217679,99.02,30010,0.017196353524923325,-228.70111083984375,214678,-10.464370727539062,0.00073,8.730106353759766
7,3210,413.27113584,218679,99.02,30154,0.017797496169805527,-230.9940643310547,215678,-4.899650573730469,0.00073,61.89799880981445
7,3220,417.83898794,219679,99.02,30297,0.017424125224351883,-233.87269592285156,216678,-4.442190170288086,0.00073,6.186988353729248
7,3230,416.26605265,220679,99.02,30440,0.01792626827955246,-237.06280517578125,217678,1.2093377113342285,0.00073,9.444417953491211
7,3240,413.93302923999994,221679,99.02,30584,0.01833450049161911,-237.46768188476562,218678,-7.582839488983154,0.00073,7.825780868530273
7,3250,413.8628689499999,222679,99.02,30726,0.017463017255067825,-237.00933837890625,219678,2.92689847946167,0.00073,9.109626770019531
7,3260,407.29801126,223679,99.02,30869,0.017229808494448662,-232.3489227294922,220678,-9.791263580322266,0.00073,6.942963600158691
7,3270,396.2153024000001,224581,98.04,30997,0.017645368352532387,-238.57069396972656,221580,2.855820894241333,0.00073,9.204058647155762
7,3280,397.5010578399999,225581,98.04,31140,0.01794189214706421,-235.57904052734375,222580,-0.9541964530944824,0.00073,10.591222763061523
7,3290,402.69324257999983,226581,99.02,31283,0.019650908187031746,-235.39935302734375,223580,-4.567676067352295,0.00073,23.699989318847656
7,3300,410.90618925,227581,99.02,31424,0.01780424453318119,-235.08367919921875,224580,-1.1124293804168701,0.00073,10.783791542053223
7,3310,400.70789040000005,228581,99.02,31569,0.017119871452450752,-235.311279296875,225580,-0.5091809034347534,0.00073,9.73719596862793
7,3320,394.48211950999996,229581,99.02,31712,0.018387069925665855,-235.2375946044922,226580,-1.4149253368377686,0.00073,8.220157623291016
7,3330,398.12290423999997,230581,99.02,31854,0.016746217384934425,-240.50619506835938,227580,-3.589803695678711,0.00073,6.798775672912598
7,3340,399.5977590499999,231581,99.02,31997,0.017563538625836372,-239.59335327148438,228580,-0.9024605751037598,0.00073,19.314029693603516
7,3350,402.82215161999994,232581,99.02,32142,0.01716780848801136,-239.58453369140625,229580,-11.520308494567871,0.00073,11.815361022949219
7,3360,410.21717255,233581,99.02,32284,0.01719331182539463,-234.24087524414062,230580,-8.41529369354248,0.00073,9.27436637878418
7,3370,419.7481861,234581,100.0,32428,0.016671840101480484,-234.6221160888672,231580,-4.910674095153809,0.00073,6.650446891784668
7,3380,422.8639834,235581,100.0,32571,0.017068300396203995,-233.28854370117188,232580,-6.68923282623291,0.00073,10.432698249816895
7,3390,425.10739879999994,236581,100.0,32714,0.0182558074593544,-234.95794677734375,233580,7.625296115875244,0.00073,9.163373947143555
7,3400,414.45245239,237581,100.0,32858,0.017213985323905945,-234.69879150390625,234580,2.1175129413604736,0.00073,7.166143417358398
7,3410,420.36329612000003,238581,100.0,33002,0.017318537458777428,-232.788330078125,235580,-10.561014175415039,0.00073,10.717516899108887
7,3420,411.1549251799999,239483,99.02,33133,0.01743430458009243,-231.10348510742188,236482,-2.0347740650177,0.00073,6.3158159255981445
7,3430,406.2157420099999,240483,99.02,33276,0.017319362610578537,-236.92941284179688,237482,6.593276023864746,0.00073,9.05381965637207
7,3440,408.87615119000003,241483,99.02,33420,0.016971811652183533,-231.61599731445312,238482,-1.8781507015228271,0.00073,11.087154388427734
7,3450,404.22502021,242385,98.04,33549,0.016917038708925247,-233.0009765625,239384,4.742805480957031,0.00073,12.166816711425781
7,3460,402.94224111000005,243385,98.04,33693,0.01752682775259018,-236.9616241455078,240384,1.953580617904663,0.00073,6.157405376434326
7,3470,401.1348398799999,244385,98.04,33836,0.017115872353315353,-234.26583862304688,241384,6.032981872558594,0.00073,9.257410049438477
7,3480,394.86693719000004,245385,98.04,33978,0.0184326134622097,-236.21279907226562,242384,-6.129582405090332,0.00073,6.2343854904174805
7,3490,390.55653847,246385,98.04,34120,0.017038904130458832,-236.45082092285156,243384,-0.7617051601409912,0.00073,7.885719299316406
7,3500,396.73467934,247385,98.04,34262,0.016170062124729156,-234.360107421875,244384,-2.9458539485931396,0.00073,6.790632724761963
7,3510,397.58324819999996,248385,98.04,34406,0.018179215490818024,-239.3486785888672,245384,-0.9177570343017578,0.00073,23.71562957763672
7,3520,407.89193886,249385,99.02,34549,0.015960199758410454,-237.17984008789062,246384,-3.63787841796875,0.00073,6.529225826263428
7,3530,410.25522327,250385,99.02,34691,0.01623692736029625,-238.04014587402344,247384,10.28032112121582,0.00073,8.387085914611816
7,3540,407.0068413000001,251385,99.02,34833,0.0171347688883543,-236.64271545410156,248384,4.842154502868652,0.00073,11.473072052001953
7,3550,410.73663272000005,252385,100.0,34974,0.016755282878875732,-235.12989807128906,249384,-11.782257080078125,0.00073,10.907870292663574
7,3560,415.8534291799999,253385,100.0,35114,0.016237298026680946,-235.00643920898438,250384,5.672544956207275,0.00073,8.090231895446777
7,3570,410.97482413000006,254385,100.0,35255,0.01637909933924675,-238.1412353515625,251384,0.09024238586425781,0.00073,10.009703636169434
7,3580,414.43179882000004,255385,100.0,35397,0.017175449058413506,-240.2530517578125,252384,-7.487293720245361,0.00073,7.691376686096191
7,3590,409.96793443,256385,100.0,35540,0.017249060794711113,-240.17507934570312,253384,16.001062393188477,0.00073,6.919329643249512
7,3600,414.35698057,257385,100.0,35682,0.017033526673913002,-236.5459442138672,254384,-7.549978256225586,0.00073,7.5632524490356445
7,3610,414.4293138299999,258385,100.0,35823,0.017258036881685257,-236.79307556152344,255384,-6.202970504760742,0.00073,7.753665924072266
7,3620,408.59494459999996,259385,100.0,35966,0.017802903428673744,-238.23284912109375,256384,-6.3771867752075195,0.00073,14.883376121520996
7,3630,411.2600547499999,260385,100.0,36109,0.017579466104507446,-240.36111450195312,257384,-4.797346591949463,0.00073,7.720612049102783
7,3640,412.8451574899999,261385,100.0,36252,0.01818970777094364,-246.4490203857422,258384,-11.37771987915039,0.00073,7.345815181732178
7,3650,422.62007715999994,262385,100.0,36397,0.01799069717526436,-243.6919403076172,259384,-0.10918274521827698,0.00073,16.683765411376953
7,3660,416.59579502,263385,100.0,36541,0.017189180478453636,-242.85888671875,260384,12.468758583068848,0.00073,8.124195098876953
7,3670,425.03597799999994,264385,100.0,36682,0.018124617636203766,-242.46974182128906,261384,0.471523642539978,0.00073,7.825500965118408
7,3680,423.73147236,265385,100.0,36825,0.018561048433184624,-248.55905151367188,262384,-2.0051109790802,0.00073,10.72747802734375
7,3690,430.9594201600001,266385,100.0,36967,0.01797865703701973,-245.16018676757812,263384,3.170178174972534,0.00073,55.38338088989258
7,3700,426.04732905000003,267385,100.0,37109,0.01800183579325676,-247.78271484375,264384,3.1850080490112305,0.00073,9.004372596740723
7,3710,425.28690482999997,268385,100.0,37250,0.01846310682594776,-247.52687072753906,265384,0.3503456115722656,0.00073,8.188034057617188
7,3720,439.59093200999996,269385,100.0,37392,0.018425991758704185,-245.27737426757812,266384,1.4948391914367676,0.00073,30.89291000366211
7,3730,440.31068308999994,270385,100.0,37534,0.01829165406525135,-248.1092987060547,267384,-1.4143072366714478,0.00073,10.473995208740234
7,3740,455.3782750000001,271385,100.0,37676,0.01852814480662346,-243.550048828125,268384,7.597129821777344,0.00073,8.474081039428711
7,3750,447.05829781999995,272385,100.0,37819,0.018551554530858994,-248.05918884277344,269384,-6.573614120483398,0.00073,9.367256164550781
7,3760,452.07086139,273385,100.0,37961,0.017634466290473938,-244.6747589111328,270384,7.159079551696777,0.00073,14.018420219421387
7,3770,457.74887386999995,274385,100.0,38107,0.018272101879119873,-247.86520385742188,271384,2.6810622215270996,0.00073,8.984469413757324
7,3780,458.21737047999994,275385,100.0,38250,0.018600670620799065,-247.23321533203125,272384,-5.22936487197876,0.00073,11.833279609680176
7,3790,461.45240705,276385,100.0,38390,0.018947139382362366,-245.22552490234375,273384,1.3024431467056274,0.00073,13.725826263427734
7,3800,463.12819971000005,277385,100.0,38532,0.017952006310224533,-243.6273651123047,274384,2.7265541553497314,0.00073,9.316766738891602
