time/fps,time/total_timesteps,rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/ep_len_mean,train/ent_coef,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss
8,15381,27.80426561,380,1742,87.04,0.28440794348716736,350.3072509765625,-1251.7532958984375,0.00073,12380,-5.2528462409973145
8,16223,24.44331618,390,1854,87.19,0.26189786195755005,210.31024169921875,-1152.12158203125,0.00073,13222,0.061464548110961914
8,17142,24.80182737,400,1978,87.17,0.23497958481311798,239.32269287109375,-1047.014892578125,0.00073,14141,-0.3208875060081482
8,18142,23.755517119999993,410,2113,88.36,0.21318534016609192,169.02880859375,-969.749267578125,0.00073,15141,-3.4961185455322266
8,19001,33.70211716,420,2230,89.43,0.18992124497890472,164.4460906982422,-889.0171508789062,0.00073,16000,4.49137020111084
8,19834,30.603658060000008,430,2342,88.26,0.16104741394519806,138.2652130126953,-806.93701171875,0.00073,16833,-0.7632430195808411
8,20834,36.0801438,440,2478,90.24,0.14007115364074707,100.31903076171875,-720.602294921875,0.00073,17833,-0.8709794878959656
8,21570,38.08496847999999,450,2578,89.75,0.12699764966964722,262.88177490234375,-654.782958984375,0.00073,18569,-4.4159746170043945
8,22505,45.538788219999994,460,2703,89.1,0.10940823704004288,74.16693115234375,-580.9650268554688,0.00073,19504,-0.3782308101654053
8,23505,50.21704288,470,2840,89.38,0.09646114706993103,51.5076904296875,-509.514404296875,0.00073,20504,-4.017496109008789
8,24421,61.65758703,480,2964,90.4,0.08078455179929733,35.768733978271484,-457.6383972167969,0.00073,21420,2.6654014587402344
8,25421,80.30240574,490,3100,91.98,0.07236117869615555,41.79167175292969,-407.2947082519531,0.00073,22420,9.592199325561523
8,26341,82.43974477,500,3225,91.99,0.06686615198850632,26.144493103027344,-366.5445556640625,0.00073,23340,-1.898858666419983
8,27341,104.39241299999998,510,3361,91.99,0.060752954334020615,25.954971313476562,-327.07183837890625,0.00073,24340,1.4555895328521729
8,28316,122.49555875000001,520,3495,93.15,0.053985968232154846,21.784202575683594,-299.0957946777344,0.00073,25315,-0.4479736387729645
8,29316,151.39960022,530,3635,94.82,0.049402035772800446,20.07565689086914,-271.2483215332031,0.00073,26315,-3.425999641418457
8,30316,176.59859838000003,540,3772,94.82,0.04573528841137886,12.475332260131836,-253.45016479492188,0.00073,27315,1.5637140274047852
8,31316,203.13544396999998,550,3907,97.46,0.0432160459458828,10.090518951416016,-235.12501525878906,0.00073,28315,-0.971432626247406
7,32316,223.64007120000002,560,4044,98.11,0.04132997617125511,12.1473388671875,-226.0917510986328,0.00073,29315,-8.437042236328125
7,33258,246.17907630999997,570,4173,97.53,0.04013816639780998,9.96484375,-223.4796905517578,0.00073,30257,-3.5881783962249756
7,34083,240.59576275000003,580,4287,96.62,0.039248742163181305,9.99569320678711,-216.1151123046875,0.00073,31082,-8.709429740905762
7,35083,254.82150499000002,590,4423,96.62,0.03884298354387283,11.19791030883789,-211.9004669189453,0.00073,32082,-2.024613618850708
7,36083,284.92655398,600,4561,97.42,0.03830449655652046,9.299732208251953,-210.15328979492188,0.00073,33082,-2.5750885009765625
7,37083,295.19323363999996,610,4696,97.42,0.03778623044490814,16.63741683959961,-210.75221252441406,0.00073,34082,0.21285945177078247
7,38083,304.17966071999996,620,4831,97.67,0.038451261818408966,12.373580932617188,-212.14749145507812,0.00073,35082,-1.6817269325256348
7,39083,308.33392797,630,4969,97.67,0.03706645965576172,20.43341064453125,-213.42015075683594,0.00073,36082,1.4648449420928955
7,40083,312.03682227999997,640,5105,97.67,0.036761585623025894,9.311518669128418,-211.57464599609375,0.00073,37082,2.4207308292388916
7,41083,317.7326093600001,650,5242,97.67,0.0349879264831543,7.8395891189575195,-209.83456420898438,0.00073,38082,3.074215888977051
7,42083,323.94144161,660,5378,97.67,0.033867403864860535,6.452064514160156,-208.58758544921875,0.00073,39082,-2.9652316570281982
7,43083,333.02133502000004,670,5514,98.25,0.03337632864713669,7.358377456665039,-206.95709228515625,0.00073,40082,3.156139373779297
7,44083,356.62920331000004,680,5650,100.0,0.033470313996076584,20.008516311645508,-205.17030334472656,0.00073,41082,-0.07868170738220215
7,45083,362.10839455999997,690,5787,100.0,0.031156374141573906,5.694854259490967,-203.2198486328125,0.00073,42082,-10.636539459228516
7,46083,361.42848639000005,700,5923,100.0,0.03049280121922493,8.005646705627441,-203.51092529296875,0.00073,43082,0.47346240282058716
7,47083,362.61238442999996,710,6060,100.0,0.031139925122261047,6.9658613204956055,-201.94384765625,0.00073,44082,3.775373935699463
7,48083,363.9849210699999,720,6201,100.0,0.029853273183107376,6.084708213806152,-199.06773376464844,0.00073,45082,9.888410568237305
7,49083,365.4344831099999,730,6339,100.0,0.029647335410118103,5.737675666809082,-202.48056030273438,0.00073,46082,4.109326362609863
7,50083,366.8904269299999,740,6479,100.0,0.029310675337910652,6.173208236694336,-202.54721069335938,0.00073,47082,-4.561703681945801
7,51083,368.07030619000005,750,6617,100.0,0.029284290969371796,12.271329879760742,-202.6654052734375,0.00073,48082,5.413322448730469
7,52083,366.9552142900001,760,6753,100.0,0.02837553434073925,4.633917808532715,-201.66549682617188,0.00073,49082,-7.891068458557129
7,53083,368.74027144,770,6888,100.0,0.0274476557970047,4.852177143096924,-199.78970336914062,0.00073,50082,2.6837706565856934
7,54083,369.9339283099999,780,7023,100.0,0.0269936453551054,4.734930515289307,-199.152587890625,0.00073,51082,1.7157843112945557
7,55083,369.19754233,790,7159,100.0,0.026635097339749336,6.8695244789123535,-198.87501525878906,0.00073,52082,1.8858718872070312
7,56083,371.21105365000005,800,7293,100.0,0.02583606354892254,4.632685661315918,-200.26727294921875,0.00073,53082,-6.5409369468688965
7,57083,372.50110971000004,810,7429,100.0,0.02674921415746212,5.139542102813721,-201.7299041748047,0.00073,54082,-2.917701244354248
7,58083,368.01008458999996,820,7565,100.0,0.026447562500834465,6.072841167449951,-202.19247436523438,0.00073,55082,-0.13682091236114502
7,59083,368.25386607,830,7700,100.0,0.026125328615307808,5.568323135375977,-203.83229064941406,0.00073,56082,-0.31822073459625244
7,60083,371.32488165999996,840,7836,100.0,0.025744127109646797,4.5709333419799805,-205.6604766845703,0.00073,57082,-13.038286209106445
7,61083,367.1977578599999,850,7970,100.0,0.025665326043963432,5.589391708374023,-204.75592041015625,0.00073,58082,9.391640663146973
7,62083,368.58352213,860,8106,100.0,0.025100503116846085,10.689595222473145,-203.70526123046875,0.00073,59082,11.595463752746582
7,63083,369.13914019,870,8241,100.0,0.02479160577058792,3.993626117706299,-205.30783081054688,0.00073,60082,-0.035109639167785645
7,64083,368.78783299,880,8374,100.0,0.024319183081388474,4.259535312652588,-203.87155151367188,0.00073,61082,-1.2416155338287354
7,65083,371.5754831999999,890,8509,100.0,0.02363700605928898,5.439638137817383,-203.68948364257812,0.00073,62082,4.5472612380981445
7,66083,370.79912971,900,8643,100.0,0.023421311751008034,3.708261251449585,-204.478515625,0.00073,63082,-5.169583320617676
7,67083,370.42351251,910,8777,100.0,0.02356467954814434,3.3102540969848633,-206.36070251464844,0.00073,64082,-4.688497543334961
7,68083,373.48337818000005,920,8914,100.0,0.02298049069941044,4.356171131134033,-205.3297119140625,0.00073,65082,-11.113191604614258
7,69083,371.69183096,930,9048,100.0,0.02278522029519081,6.498969078063965,-204.38555908203125,0.00073,66082,1.9275251626968384
7,70083,373.75255712000006,940,9184,100.0,0.021816786378622055,7.0318098068237305,-203.4641876220703,0.00073,67082,8.768216133117676
7,71083,375.47292529,950,9321,100.0,0.0222473107278347,3.599351644515991,-203.75953674316406,0.00073,68082,3.7206015586853027
7,72083,376.40432717,960,9457,100.0,0.021840933710336685,5.159607887268066,-203.09112548828125,0.00073,69082,-0.4337822198867798
7,73083,379.0126147600001,970,9593,100.0,0.02160738967359066,4.160789966583252,-201.69322204589844,0.00073,70082,-7.208064079284668
7,74083,378.64013272000005,980,9730,100.0,0.020988622680306435,3.3416924476623535,-203.31268310546875,0.00073,71082,-6.788562774658203
7,75083,377.3681941100001,990,9866,100.0,0.021665427833795547,4.942649841308594,-203.37451171875,0.00073,72082,-10.202622413635254
7,76083,379.1107873499999,1000,10002,100.0,0.02061605267226696,3.16908597946167,-204.4822540283203,0.00073,73082,0.9395112991333008
7,77083,381.86366073,1010,10137,100.0,0.020251210778951645,4.087889194488525,-204.64646911621094,0.00073,74082,-1.5255638360977173
7,78083,387.83694433,1020,10272,100.0,0.020940393209457397,8.253665924072266,-204.37667846679688,0.00073,75082,2.9418914318084717
7,79083,396.68549661,1030,10409,100.0,0.021099533885717392,3.1582794189453125,-206.46946716308594,0.00073,76082,5.997097969055176
7,80083,401.0404300999999,1040,10546,100.0,0.02147550694644451,8.968435287475586,-208.06979370117188,0.00073,77082,-1.2290855646133423
7,81083,415.94433205999997,1050,10684,100.0,0.022079365327954292,3.687469959259033,-209.22596740722656,0.00073,78082,-13.133026123046875
7,82083,425.7355624099999,1060,10822,100.0,0.02261916734278202,3.664977788925171,-213.49386596679688,0.00073,79082,-0.9819104075431824
7,83083,439.91816058000006,1070,10961,100.0,0.02235766127705574,7.03110933303833,-215.74464416503906,0.00073,80082,-8.144309997558594
7,84083,460.63811065000004,1080,11101,100.0,0.022397402673959732,4.481157302856445,-219.16929626464844,0.00073,81082,-5.043570518493652
7,85083,478.26978435999996,1090,11240,100.0,0.02431745082139969,4.602593421936035,-224.08795166015625,0.00073,82082,-6.617304801940918
7,86083,508.96657160999996,1100,11378,100.0,0.02414749562740326,6.704738140106201,-227.40335083007812,0.00073,83082,6.896211624145508
7,87083,524.972333,1110,11517,100.0,0.024703703820705414,4.508008003234863,-231.4049835205078,0.00073,84082,-2.2308058738708496
7,88083,553.74254358,1120,11656,100.0,0.026206128299236298,4.833337306976318,-236.98403930664062,0.00073,85082,3.309046506881714
7,89083,581.84618031,1130,11796,100.0,0.02655566670000553,5.863373756408691,-242.03329467773438,0.00073,86082,4.142918586730957
7,90083,609.8635633199999,1140,11936,100.0,0.026872968301177025,6.400861740112305,-246.9811553955078,0.00073,87082,1.843077301979065
7,91083,623.5566909600001,1150,12078,100.0,0.027689840644598007,5.146420478820801,-251.78599548339844,0.00073,88082,-0.5362752676010132
7,92083,641.97471567,1160,12219,100.0,0.028614256531000137,8.82439136505127,-253.3670196533203,0.00073,89082,-2.3671932220458984
7,93083,658.9571517100001,1170,12359,100.0,0.02819625660777092,5.377140998840332,-256.5277404785156,0.00073,90082,-1.7431472539901733
7,94083,674.8570280600001,1180,12498,100.0,0.029497291892766953,5.618325233459473,-262.6595764160156,0.00073,91082,0.9015929698944092
7,95083,690.87972806,1190,12637,100.0,0.028476379811763763,5.956011772155762,-271.0783386230469,0.00073,92082,9.312552452087402
7,96083,681.2795402,1200,12776,100.0,0.028440697118639946,5.962637901306152,-270.6465148925781,0.00073,93082,5.959009647369385
7,97083,700.33779499,1210,12916,100.0,0.0283222533762455,5.624397277832031,-273.3565673828125,0.00073,94082,-2.8679659366607666
7,98083,705.83246293,1220,13058,100.0,0.029395949095487595,5.195911407470703,-273.4178771972656,0.00073,95082,3.3305063247680664
7,99083,709.1312641800001,1230,13200,100.0,0.03050486370921135,6.151864051818848,-278.0182189941406,0.00073,96082,1.7154375314712524
7,100083,713.0321823199998,1240,13339,100.0,0.030136793851852417,7.553999900817871,-280.6314392089844,0.00073,97082,1.5346567630767822
7,101083,724.0547507900001,1250,13480,100.0,0.030964214354753494,23.91436004638672,-280.1544189453125,0.00073,98082,-9.482349395751953
7,102083,732.3031097600001,1260,13620,100.0,0.03019724041223526,5.655692100524902,-283.6781311035156,0.00073,99082,3.686396598815918
7,103083,735.5806804399998,1270,13761,100.0,0.03125820308923721,6.9233551025390625,-285.1136779785156,0.00073,100082,4.507397174835205
7,104083,737.5999346199999,1280,13899,100.0,0.030757900327444077,5.554499626159668,-284.1881103515625,0.00073,101082,-0.4565390944480896
7,105083,740.5630211,1290,14038,100.0,0.031015105545520782,5.724603652954102,-288.65423583984375,0.00073,102082,4.1333465576171875
7,106083,756.85581535,1300,14179,100.0,0.031318821012973785,5.982538223266602,-289.1998596191406,0.00073,103082,-1.7283616065979004
7,107083,752.6459884600002,1310,14319,100.0,0.030908128246665,4.691241264343262,-291.71856689453125,0.00073,104082,-1.932553768157959
7,108083,751.42805623,1320,14459,100.0,0.030202431604266167,4.88760232925415,-293.2066955566406,0.00073,105082,1.8827582597732544
7,109083,750.54854627,1330,14600,100.0,0.03104574978351593,18.117897033691406,-292.00592041015625,0.00073,106082,0.7079521417617798
7,110083,750.43303669,1340,14739,100.0,0.031140882521867752,7.374052047729492,-295.5150451660156,0.00073,107082,2.4403789043426514
7,111083,749.9705997100001,1350,14879,100.0,0.030107134953141212,4.968833923339844,-298.68157958984375,0.00073,108082,3.409276008605957
7,112083,747.2803220000001,1360,15018,100.0,0.029934674501419067,7.7162065505981445,-297.6584777832031,0.00073,109082,2.4949357509613037
7,113083,747.46122669,1370,15158,100.0,0.03072916716337204,5.041293144226074,-296.792724609375,0.00073,110082,17.053266525268555
7,114083,743.6336151399998,1380,15300,100.0,0.030481934547424316,4.878811836242676,-300.68414306640625,0.00073,111082,5.566133975982666
7,115083,744.8321519899999,1390,15441,100.0,0.030309978872537613,4.677107810974121,-299.56268310546875,0.00073,112082,0.31960320472717285
7,116083,745.70577129,1400,15580,100.0,0.030305448919534683,5.2544450759887695,-301.705078125,0.00073,113082,2.9257586002349854
7,117083,751.16082237,1410,15721,100.0,0.0308845192193985,5.484255790710449,-301.0516052246094,0.00073,114082,2.2574515342712402
7,118083,752.8251781299998,1420,15861,100.0,0.030204014852643013,4.7499237060546875,-299.6483154296875,0.00073,115082,3.917941093444824
7,119083,753.69033375,1430,16001,100.0,0.030330298468470573,4.4881744384765625,-302.13018798828125,0.00073,116082,-2.341855525970459
7,120083,754.0264362200002,1440,16142,100.0,0.03016434796154499,16.510631561279297,-303.0828552246094,0.00073,117082,-2.4682435989379883
7,121083,755.50049933,1450,16284,100.0,0.02998703345656395,4.772077560424805,-305.0835266113281,0.00073,118082,-4.743640422821045
7,122083,759.31279697,1460,16425,100.0,0.03078536130487919,4.789088249206543,-305.03216552734375,0.00073,119082,-5.508767604827881
7,123083,754.35497208,1470,16565,100.0,0.030441228300333023,4.2899017333984375,-305.33233642578125,0.00073,120082,-3.271942615509033
7,124083,757.9198956800001,1480,16705,100.0,0.0297307837754488,5.008297443389893,-304.7375183105469,0.00073,121082,-1.8236445188522339
7,125083,758.16240048,1490,16846,100.0,0.030544454231858253,4.607717514038086,-309.02996826171875,0.00073,122082,-1.8241024017333984
7,126083,757.9038161099999,1500,16986,100.0,0.030558235943317413,4.6451520919799805,-306.3435974121094,0.00073,123082,4.044924736022949
7,127083,757.46667982,1510,17126,100.0,0.03054846078157425,33.2081298828125,-303.7749328613281,0.00073,124082,-0.6036994457244873
7,128083,757.5244014499999,1520,17264,100.0,0.031254976987838745,7.163405418395996,-308.4511413574219,0.00073,125082,4.985833168029785
7,129083,757.77090893,1530,17403,100.0,0.030786866322159767,5.769376754760742,-312.0511474609375,0.00073,126082,4.3626203536987305
7,130083,757.8447255500001,1540,17543,100.0,0.029786990955471992,6.140470504760742,-314.81451416015625,0.00073,127082,5.041946887969971
7,131083,757.0171436200002,1550,17682,100.0,0.030212434008717537,5.358761787414551,-313.4967041015625,0.00073,128082,-6.248546600341797
7,132083,756.93420257,1560,17820,100.0,0.031026821583509445,5.075268268585205,-314.41278076171875,0.00073,129082,0.12322473526000977
7,133083,762.09003763,1570,17959,100.0,0.031168194487690926,5.020940780639648,-315.6178894042969,0.00073,130082,-2.3224613666534424
7,134083,762.7898924799998,1580,18101,100.0,0.030688803642988205,4.437591075897217,-312.72088623046875,0.00073,131082,-1.212606430053711
7,135083,761.2705899599999,1590,18241,100.0,0.031143058091402054,4.207752704620361,-314.30712890625,0.00073,132082,2.388947010040283
7,136083,759.8432706000002,1600,18382,100.0,0.030417025089263916,8.731121063232422,-316.1474304199219,0.00073,133082,1.6425033807754517
7,137083,760.0030540299999,1610,18523,100.0,0.03105543926358223,4.754571914672852,-314.6688232421875,0.00073,134082,-0.18255186080932617
7,138083,759.1309868799998,1620,18663,100.0,0.030440624803304672,3.588667392730713,-316.6758728027344,0.00073,135082,3.435544013977051
7,139083,759.1257847100001,1630,18802,100.0,0.030024785548448563,3.83428692817688,-316.6952819824219,0.00073,136082,5.67560338973999
7,140083,759.42104261,1640,18939,100.0,0.029885441064834595,5.7735514640808105,-316.9033203125,0.00073,137082,0.9570046663284302
7,141083,757.9920255000001,1650,19077,100.0,0.031130624935030937,4.657443046569824,-318.2486572265625,0.00073,138082,-7.270205974578857
7,142083,758.75840522,1660,19217,100.0,0.030017534270882607,3.5637001991271973,-313.529052734375,0.00073,139082,-6.036308288574219
7,143083,759.4301730899999,1670,19356,100.0,0.029493972659111023,16.01511573791504,-315.1455078125,0.00073,140082,-2.195948600769043
7,144083,759.9693139800002,1680,19495,100.0,0.03028835728764534,28.826419830322266,-316.6413269042969,0.00073,141082,1.6248230934143066
7,145083,760.56332192,1690,19634,100.0,0.030647141858935356,5.309386253356934,-316.9075012207031,0.00073,142082,1.2837377786636353
7,146083,761.9163873599999,1700,19774,100.0,0.029770873486995697,6.329639434814453,-318.0647888183594,0.00073,143082,-2.3019955158233643
7,147083,761.3618944,1710,19913,100.0,0.029437294229865074,6.622312545776367,-317.1715393066406,0.00073,144082,2.2193572521209717
7,148083,762.39913237,1720,20053,100.0,0.029425961896777153,4.31190299987793,-317.9292297363281,0.00073,145082,-0.9017473459243774
7,149083,762.1157280200001,1730,20194,100.0,0.030534669756889343,6.1198039054870605,-319.23992919921875,0.00073,146082,-0.09382885694503784
7,150083,760.8581604600002,1740,20334,100.0,0.02888897992670536,3.384486675262451,-319.38763427734375,0.00073,147082,-1.6510484218597412
7,151083,763.30166361,1750,20473,100.0,0.029549267143011093,3.129611015319824,-319.98028564453125,0.00073,148082,-7.485761642456055
7,152083,761.60043852,1760,20611,100.0,0.028743857517838478,4.217267990112305,-318.9584045410156,0.00073,149082,-0.6986868381500244
7,153083,761.8507100699999,1770,20750,100.0,0.029343845322728157,4.404389381408691,-319.89007568359375,0.00073,150082,-1.4835128784179688
7,154083,761.77373234,1780,20890,100.0,0.029095865786075592,4.128694534301758,-321.5157470703125,0.00073,151082,-1.3936703205108643
7,155083,762.8566401899999,1790,21033,100.0,0.029022736474871635,5.192009925842285,-323.3035583496094,0.00073,152082,0.7299888134002686
7,156083,763.1024735599999,1800,21175,100.0,0.029405448585748672,3.1577343940734863,-324.02569580078125,0.00073,153082,3.1536314487457275
7,157083,763.4256464000001,1810,21316,100.0,0.028979051858186722,3.676107168197632,-326.1006164550781,0.00073,154082,4.307388782501221
7,158083,762.2360349999998,1820,21455,100.0,0.028027081862092018,5.368642807006836,-326.46697998046875,0.00073,155082,11.347123146057129
7,159083,762.72328919,1830,21594,100.0,0.02907353639602661,6.190801620483398,-325.6343688964844,0.00073,156082,-3.5004594326019287
7,160083,764.22549825,1840,21734,100.0,0.028645150363445282,4.802248954772949,-324.6718444824219,0.00073,157082,-7.045001983642578
7,161083,764.3697097100002,1850,21873,100.0,0.029497601091861725,3.6746151447296143,-327.15283203125,0.00073,158082,-7.7201995849609375
7,162083,766.2375574600001,1860,22013,100.0,0.02787451073527336,4.131797790527344,-323.70123291015625,0.00073,159082,2.680314302444458
7,163083,765.97144336,1870,22153,100.0,0.028155814856290817,3.3551573753356934,-329.1253356933594,0.00073,160082,3.0734715461730957
7,164083,765.64408066,1880,22292,100.0,0.028387274593114853,4.980895519256592,-330.04718017578125,0.00073,161082,-10.503568649291992
7,165083,765.5484704300002,1890,22432,100.0,0.028737490996718407,4.470239162445068,-330.33258056640625,0.00073,162082,-2.813723564147949
7,166083,765.5298714500001,1900,22573,100.0,0.02858036383986473,4.421321868896484,-331.6864013671875,0.00073,163082,-1.888200283050537
7,167083,766.10881573,1910,22712,100.0,0.027258872985839844,3.4059648513793945,-334.9584655761719,0.00073,164082,10.327844619750977
7,168083,756.1682219100002,1920,22852,100.0,0.027961986139416695,6.489559173583984,-331.78302001953125,0.00073,165082,-3.104952335357666
7,169083,717.0180771700001,1930,22993,100.0,0.028363509103655815,4.74666690826416,-330.888916015625,0.00073,166082,-2.7682809829711914
7,170083,716.0015838999998,1940,23133,100.0,0.028909623622894287,5.261969566345215,-328.1127624511719,0.00073,167082,-3.1777331829071045
7,171083,716.0729944799999,1950,23272,100.0,0.028292443603277206,4.433640003204346,-330.2069091796875,0.00073,168082,-4.024316310882568
7,172083,716.4033011300002,1960,23412,100.0,0.028593430295586586,6.132640361785889,-329.68707275390625,0.00073,169082,-1.7094594240188599
7,173083,716.66312339,1970,23552,100.0,0.027351001277565956,3.3821487426757812,-329.8702392578125,0.00073,170082,-9.267221450805664
7,174083,717.135794,1980,23693,100.0,0.027401454746723175,4.3438568115234375,-329.82354736328125,0.00073,171082,5.925259590148926
7,175083,717.0942120899999,1990,23834,100.0,0.027768585830926895,4.650156497955322,-333.9079895019531,0.00073,172082,-3.185272216796875
7,176083,717.3117764100002,2000,23974,100.0,0.027148833498358727,3.6644821166992188,-330.57769775390625,0.00073,173082,-4.414134979248047
7,177083,717.4912352599999,2010,24114,100.0,0.027963286265730858,3.4859297275543213,-330.4086608886719,0.00073,174082,-12.447338104248047
7,178083,728.7805222300001,2020,24254,100.0,0.027525201439857483,3.6277403831481934,-334.0406188964844,0.00073,175082,1.969179630279541
7,179083,768.24616113,2030,24395,100.0,0.026268187910318375,5.606036186218262,-331.7684020996094,0.00073,176082,-0.5648941993713379
7,180083,769.53222146,2040,24536,100.0,0.026634925976395607,3.4673523902893066,-333.4631042480469,0.00073,177082,3.8994646072387695
7,181083,769.5177140299999,2050,24676,100.0,0.027299873530864716,3.896015167236328,-328.32305908203125,0.00073,178082,0.12331581115722656
7,182083,769.4035278,2060,24816,100.0,0.026997212320566177,3.724438190460205,-332.75567626953125,0.00073,179082,-1.9291934967041016
7,183083,769.43192891,2070,24956,100.0,0.027288250625133514,4.579606533050537,-331.2133483886719,0.00073,180082,1.9229472875595093
7,184083,769.5429655399998,2080,25094,100.0,0.0264165960252285,3.719515085220337,-329.5257568359375,0.00073,181082,-0.8148215413093567
7,185083,769.7764959599999,2090,25236,100.0,0.026515239849686623,3.348278522491455,-334.0530090332031,0.00073,182082,-3.9850664138793945
7,186083,770.0531535699998,2100,25375,100.0,0.027441583573818207,3.7689146995544434,-333.8834228515625,0.00073,183082,-1.7443771362304688
7,187083,770.18648191,2110,25515,100.0,0.027153784409165382,5.179131507873535,-330.49688720703125,0.00073,184082,7.486774444580078
7,188083,770.6517252600001,2120,25658,100.0,0.027029214426875114,4.350078582763672,-330.778076171875,0.00073,185082,-0.9427438974380493
7,189083,770.6549928199998,2130,25799,100.0,0.026068346574902534,3.435208320617676,-331.82379150390625,0.00073,186082,-1.0058072805404663
7,190083,770.64049554,2140,25939,100.0,0.026548823341727257,5.445651531219482,-335.2829284667969,0.00073,187082,10.183209419250488
7,191083,770.77219202,2150,26078,100.0,0.026439839974045753,2.9988393783569336,-338.6989440917969,0.00073,188082,-4.932855606079102
7,192083,770.87787976,2160,26218,100.0,0.02676202356815338,4.170657634735107,-335.4163513183594,0.00073,189082,5.407767295837402
7,193083,770.89025608,2170,26357,100.0,0.02613411843776703,4.206758975982666,-336.77130126953125,0.00073,190082,2.467365264892578
7,194083,770.7799862100001,2180,26496,100.0,0.0261356383562088,4.460358619689941,-338.5413513183594,0.00073,191082,3.2256460189819336
7,195083,770.78463969,2190,26636,100.0,0.026501258835196495,3.6699466705322266,-339.84039306640625,0.00073,192082,1.3920522928237915
7,196083,770.5501937199998,2200,26777,100.0,0.026168866083025932,3.6019628047943115,-342.16107177734375,0.00073,193082,-5.127276420593262
7,197083,770.5881590800001,2210,26918,100.0,0.02636639028787613,3.597834587097168,-342.28765869140625,0.00073,194082,-0.7410317063331604
7,198083,769.8632705500002,2220,27061,100.0,0.026090625673532486,3.3068490028381348,-342.58795166015625,0.00073,195082,-1.8601206541061401
7,199083,769.9708022199999,2230,27201,100.0,0.025561878457665443,3.7421889305114746,-342.45391845703125,0.00073,196082,0.9667360186576843
7,200083,770.0404563800003,2240,27342,100.0,0.02559436485171318,4.070539474487305,-339.3852844238281,0.00073,197082,-2.4752659797668457
7,201083,770.1118721199999,2250,27485,100.0,0.025055313482880592,2.590937852859497,-341.8902587890625,0.00073,198082,-0.6985315084457397
7,202083,770.0991137300001,2260,27628,100.0,0.025933194905519485,3.518588066101074,-342.2965087890625,0.00073,199082,-5.908522129058838
7,203083,770.30460779,2270,27769,100.0,0.02569659613072872,2.8856406211853027,-340.85943603515625,0.00073,200082,2.602041244506836
7,204083,770.4111044800002,2280,27910,100.0,0.024691786617040634,3.4633615016937256,-341.2822570800781,0.00073,201082,3.7095887660980225
7,205083,769.4262534999999,2290,28050,100.0,0.025713933631777763,3.5820236206054688,-343.14971923828125,0.00073,202082,-3.759681224822998
7,206083,768.16897822,2300,28190,100.0,0.02568541094660759,3.518955945968628,-341.93597412109375,0.00073,203082,4.968184471130371
7,207083,768.1982427500001,2310,28333,100.0,0.024347547441720963,3.4231839179992676,-344.05181884765625,0.00073,204082,1.094887375831604
7,208083,768.8796756799999,2320,28474,100.0,0.024398526176810265,2.9175782203674316,-346.99920654296875,0.00073,205082,-4.358676433563232
7,209083,768.84899721,2330,28614,100.0,0.02461984008550644,3.2562246322631836,-345.5334777832031,0.00073,206082,2.941225051879883
7,210083,768.9384811200002,2340,28755,100.0,0.024951718747615814,2.7891855239868164,-348.3302917480469,0.00073,207082,-1.049857258796692
7,211083,768.9660269699999,2350,28897,100.0,0.02482777088880539,4.295242786407471,-347.2702941894531,0.00073,208082,2.642472743988037
7,212083,769.05938671,2360,29037,100.0,0.025189649313688278,3.3778254985809326,-350.1492919921875,0.00073,209082,0.6259417533874512
7,213083,769.0633833200002,2370,29180,100.0,0.024244843050837517,3.7022933959960938,-345.6470947265625,0.00073,210082,-3.479810953140259
7,214083,768.9972291899999,2380,29321,100.0,0.024476710706949234,2.878359794616699,-347.71807861328125,0.00073,211082,6.945864200592041
7,215083,770.2225453700001,2390,29463,100.0,0.024097763001918793,3.3973588943481445,-346.8753356933594,0.00073,212082,-5.507335662841797
7,216083,771.6727650499998,2400,29605,100.0,0.024327417835593224,11.49018669128418,-345.62451171875,0.00073,213082,1.5321457386016846
7,217083,771.5433928799998,2410,29746,100.0,0.023450948297977448,4.052947998046875,-344.9478759765625,0.00073,214082,-6.105583190917969
7,218083,771.6087284399999,2420,29886,100.0,0.023380806669592857,3.1262001991271973,-347.7037048339844,0.00073,215082,5.18745231628418
7,219083,771.1177914000001,2430,30026,100.0,0.02401040308177471,3.642948627471924,-344.9186706542969,0.00073,216082,2.4874987602233887
7,220083,771.1345115899998,2440,30169,100.0,0.024090174585580826,3.4339675903320312,-347.8110656738281,0.00073,217082,3.336099624633789
7,221083,771.1223147699998,2450,30311,100.0,0.02357691340148449,2.7413084506988525,-348.18115234375,0.00073,218082,-5.7498908042907715
7,222083,771.0934717399999,2460,30452,100.0,0.023134618997573853,4.088702201843262,-345.0902404785156,0.00073,219082,0.3192062973976135
7,223083,770.98691757,2470,30594,100.0,0.02348964288830757,2.8933401107788086,-347.9444274902344,0.00073,220082,3.569416046142578
7,224083,770.9510505399999,2480,30734,100.0,0.02332902140915394,3.2406301498413086,-349.5921936035156,0.00073,221082,0.7615292072296143
7,225083,770.5790981700001,2490,30876,100.0,0.02311161905527115,3.3289380073547363,-348.38427734375,0.00073,222082,-0.2711828351020813
7,226083,770.1916528300003,2500,31017,100.0,0.024147771298885345,4.148321628570557,-347.90301513671875,0.00073,223082,11.206029891967773
