time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/ent_coef,train/learning_rate,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/n_updates
13570,100.0,1357000,185949,-196.00746966000008,7,0.004753585904836655,0.00073,0.33751600980758667,66.6457748413086,5.411736488342285,1353999
13580,100.0,1358000,186089,-194.72441579,7,0.004710747394710779,0.00073,0.288398414850235,67.9898910522461,4.4486236572265625,1354999
13590,100.0,1359000,186228,-193.5950213,7,0.004753103479743004,0.00073,0.30568835139274597,67.44107818603516,-5.339502334594727,1355999
13600,100.0,1360000,186367,-192.99295055999994,7,0.004822209011763334,0.00073,0.35966500639915466,67.33402252197266,13.033378601074219,1356999
13610,100.0,1361000,186507,-193.88741114,7,0.004810628946870565,0.00073,0.31799250841140747,66.9551773071289,2.1894211769104004,1357999
13620,100.0,1362000,186646,-193.73608714000005,7,0.0046723028644919395,0.00073,0.32720229029655457,67.95721435546875,-1.1931557655334473,1358999
13630,100.0,1363000,186787,-195.15983346000004,7,0.004823706112802029,0.00073,0.278320848941803,65.67044067382812,1.2983150482177734,1359999
13640,100.0,1364000,186926,-195.24649193000002,7,0.004587988369166851,0.00073,0.3215909004211426,67.57691192626953,13.4982328414917,1360999
13650,100.0,1365000,187066,-194.35491484000002,7,0.004882188513875008,0.00073,0.3147197365760803,69.15922546386719,1.310856580734253,1361999
13660,100.0,1366000,187206,-194.51988475,7,0.004731070250272751,0.00073,0.3291403353214264,67.63483428955078,-6.500647068023682,1362999
13670,100.0,1367000,187345,-195.32286510000003,7,0.004816380795091391,0.00073,0.23281587660312653,67.7083511352539,-0.7197105288505554,1363999
13680,100.0,1368000,187486,-196.34839040999998,7,0.004603042732924223,0.00073,0.26491448283195496,68.16570281982422,-5.8988728523254395,1364999
13690,100.0,1369000,187627,-196.16902755999996,7,0.0046342830173671246,0.00073,0.31019172072410583,69.8511734008789,-3.4442014694213867,1365999
13700,100.0,1370000,187767,-196.59705977000002,7,0.004761185497045517,0.00073,0.3446105122566223,67.32818603515625,1.6924570798873901,1366999
13710,100.0,1371000,187907,-195.34654708,7,0.0049361735582351685,0.00073,0.2837976813316345,69.58451843261719,-9.075433731079102,1367999
13720,100.0,1372000,188048,-196.84127919,7,0.004896185826510191,0.00073,0.2964872121810913,71.21258544921875,-4.239439487457275,1368999
13730,100.0,1373000,188188,-198.35242303000004,7,0.004799944814294577,0.00073,0.31300196051597595,67.13424682617188,0.8391139507293701,1369999
13740,100.0,1374000,188328,-197.69864156,7,0.004877109080553055,0.00073,0.29462534189224243,69.17086029052734,2.16737699508667,1370999
13750,100.0,1375000,188468,-201.62598178999997,7,0.0049371314235031605,0.00073,0.2860284447669983,67.64432525634766,-1.8405699729919434,1371999
13760,100.0,1376000,188608,-201.39386991,7,0.004761185497045517,0.00073,0.29699671268463135,68.43463897705078,-0.5345143675804138,1372999
13770,100.0,1377000,188747,-200.58584529,7,0.004822249989956617,0.00073,0.2846716642379761,68.65530395507812,-6.453122615814209,1373999
13780,100.0,1378000,188886,-199.71954110000001,7,0.004687448497861624,0.00073,0.2773718237876892,69.4141616821289,-9.221447944641113,1374999
13790,100.0,1379000,189026,-201.08089824,7,0.0047973450273275375,0.00073,0.3272690773010254,69.48635864257812,-0.09650397300720215,1375999
13800,100.0,1380000,189165,-199.36430727000004,7,0.00487801618874073,0.00073,0.2855299711227417,69.40538787841797,1.8439606428146362,1376999
13810,100.0,1381000,189303,-198.29570285999998,7,0.004786587320268154,0.00073,0.29337939620018005,69.31394958496094,9.372668266296387,1377999
13820,100.0,1382000,189443,-197.03720726,7,0.004684014245867729,0.00073,0.28425300121307373,68.41230773925781,0.5062308311462402,1378999
13830,100.0,1383000,189580,-197.01359447000002,7,0.00471729738637805,0.00073,0.39968037605285645,69.10968780517578,-9.176217079162598,1379999
13840,100.0,1384000,189717,-196.08968158,7,0.00464529637247324,0.00073,0.41486555337905884,69.32405853271484,-5.265740871429443,1380999
13850,100.0,1385000,189854,-195.54123651,7,0.004775284789502621,0.00073,0.29953891038894653,68.57315063476562,3.7554824352264404,1381999
13860,100.0,1386000,189991,-193.55835931000001,7,0.004819310270249844,0.00073,0.28959494829177856,70.82864379882812,3.4557530879974365,1382999
13870,100.0,1387000,190130,-192.30349145,7,0.0048634144477546215,0.00073,0.2498711794614792,68.92149353027344,-0.37143075466156006,1383999
13880,100.0,1388000,190269,-193.31569327999998,7,0.0047294460237026215,0.00073,0.3020039200782776,69.85533142089844,-5.290396690368652,1384999
13890,100.0,1389000,190408,-193.92471504000002,7,0.004896562080830336,0.00073,0.36704832315444946,67.280029296875,5.845471382141113,1385999
13900,100.0,1390000,190548,-193.99235028999996,7,0.004972637630999088,0.00073,0.32970309257507324,69.42633056640625,-0.607231855392456,1386999
13910,100.0,1391000,190685,-193.03497043,7,0.004821226932108402,0.00073,0.3273070454597473,68.80419158935547,3.0571389198303223,1387999
13920,100.0,1392000,190824,-192.32346600999998,7,0.005050437059253454,0.00073,0.42436346411705017,66.59771728515625,-1.115461826324463,1388999
13930,100.0,1393000,190963,-190.49797654000002,7,0.004703636281192303,0.00073,0.3365932106971741,69.30595397949219,-7.539065837860107,1389999
13940,100.0,1394000,191103,-191.86901391999996,7,0.004840189125388861,0.00073,0.3326561152935028,68.34020233154297,0.10482418537139893,1390999
13950,100.0,1395000,191242,-190.29585284,7,0.004670534282922745,0.00073,0.4332178831100464,68.16280364990234,-4.894051551818848,1391999
13960,100.0,1396000,191382,-192.07678252999995,7,0.004734096582978964,0.00073,0.37270230054855347,68.4640121459961,6.709159851074219,1392999
13970,100.0,1397000,191521,-193.00439221,7,0.0048069097101688385,0.00073,0.32566118240356445,67.70209503173828,2.722959041595459,1393999
13980,100.0,1398000,191661,-193.30987043999997,7,0.004713333211839199,0.00073,0.34602123498916626,68.57064819335938,11.385015487670898,1394999
13990,100.0,1399000,191802,-192.94170159,7,0.004810752812772989,0.00073,0.29294735193252563,68.7906723022461,-1.4554028511047363,1395999
14000,100.0,1400000,191942,-195.73748560999996,7,0.004681446589529514,0.00073,0.3311496675014496,69.66118621826172,8.597172737121582,1396999
14010,100.0,1401000,192083,-197.09702652000004,7,0.0048638503067195415,0.00073,0.34129244089126587,67.08169555664062,13.052948951721191,1397999
14020,100.0,1402000,192223,-197.11196452000001,7,0.004813123028725386,0.00073,0.26878488063812256,68.1896743774414,-1.929971694946289,1398999
14030,100.0,1403000,192363,-194.63593962,7,0.0047835963778197765,0.00073,0.38156038522720337,69.5782699584961,-4.461826324462891,1399999
14040,100.0,1404000,192501,-194.61506114000002,7,0.004773363005369902,0.00073,0.32321009039878845,68.28923797607422,2.190507650375366,1400999
14050,100.0,1405000,192643,-195.85271454999994,7,0.004848292097449303,0.00073,0.3443063497543335,68.20972442626953,-0.1886969804763794,1401999
14060,100.0,1406000,192782,-196.14377788000004,7,0.004781413823366165,0.00073,0.3473964333534241,68.66606903076172,-3.852756977081299,1402999
14070,100.0,1407000,192921,-195.24699134999994,7,0.004800379276275635,0.00073,0.33276811242103577,68.5344009399414,14.873740196228027,1403999
14080,100.0,1408000,193062,-193.01591574999998,7,0.004797471221536398,0.00073,0.3303626775741577,69.72106170654297,0.23577070236206055,1404999
14090,100.0,1409000,193202,-191.11967573000004,7,0.004802824929356575,0.00073,0.3163847029209137,68.73942565917969,5.280327796936035,1405999
14100,100.0,1410000,193342,-188.80349595999996,7,0.004825497977435589,0.00073,0.33100420236587524,68.35786437988281,-9.9921875,1406999
14110,100.0,1411000,193481,-187.29899308,7,0.004698897246271372,0.00073,0.30669867992401123,67.3448486328125,3.8279714584350586,1407999
14120,100.0,1412000,193620,-188.11868342999998,7,0.004584172740578651,0.00073,0.3537822663784027,65.95936584472656,11.581683158874512,1408999
14130,100.0,1413000,193761,-190.74293559,7,0.00469013350084424,0.00073,0.3039860129356384,71.05747985839844,-0.3035968542098999,1409999
14140,100.0,1414000,193902,-190.52749143999998,7,0.004616742022335529,0.00073,0.3448638916015625,68.1315689086914,2.8095200061798096,1410999
14150,100.0,1415000,194043,-188.69327719,7,0.004556475672870874,0.00073,0.28165724873542786,69.2450180053711,0.5778838396072388,1411999
14160,100.0,1416000,194185,-188.02033722000004,7,0.004729254636913538,0.00073,0.35493597388267517,69.72331237792969,8.442567825317383,1412999
14170,100.0,1417000,194327,-189.51640145000005,7,0.004739557858556509,0.00073,0.33753976225852966,68.24249267578125,-15.467735290527344,1413999
14180,100.0,1418000,194466,-189.68684270999998,7,0.0047998325899243355,0.00073,0.3151416480541229,67.97947692871094,2.1215829849243164,1414999
14190,100.0,1419000,194605,-191.78223862000002,7,0.00482327351346612,0.00073,0.4021928310394287,68.45909881591797,5.732484340667725,1415999
14200,100.0,1420000,194747,-191.7622966,7,0.004712488502264023,0.00073,0.36493414640426636,68.3448257446289,0.45600825548171997,1416999
14210,100.0,1421000,194889,-192.70488387,7,0.004693406634032726,0.00073,0.37164145708084106,70.35334777832031,6.074878215789795,1417999
14220,100.0,1422000,195031,-193.36574647,7,0.004858238622546196,0.00073,0.3357144594192505,66.40767669677734,2.3589723110198975,1418999
14230,100.0,1423000,195171,-193.90554544999998,7,0.00489923357963562,0.00073,0.37628817558288574,69.02517700195312,-0.24532771110534668,1419999
14240,100.0,1424000,195311,-194.65832457999997,7,0.004827283788472414,0.00073,0.36649250984191895,66.74199676513672,-4.6285810470581055,1420999
14250,100.0,1425000,195454,-195.21067722,7,0.004708173684775829,0.00073,0.3666662573814392,68.76359558105469,8.257699966430664,1421999
14260,100.0,1426000,195595,-196.62159304999997,7,0.004828416742384434,0.00073,0.3107030391693115,66.74846649169922,17.09347152709961,1422999
14270,100.0,1427000,195738,-196.41275083000005,7,0.004580851178616285,0.00073,0.37988966703414917,69.64160919189453,0.9662177562713623,1423999
14280,100.0,1428000,195880,-199.54552636,7,0.004645464941859245,0.00073,0.2815300226211548,68.26544952392578,6.3657684326171875,1424999
14290,100.0,1429000,196025,-199.53389154,7,0.004683618899434805,0.00073,0.367828369140625,68.82272338867188,-2.539069175720215,1425999
14300,100.0,1430000,196168,-198.99687419000006,7,0.004712380468845367,0.00073,0.3233352601528168,71.00414276123047,-4.0315165519714355,1426999
14310,100.0,1431000,196311,-199.51978037,7,0.0046348487958312035,0.00073,0.28792065382003784,69.1358871459961,17.829988479614258,1427999
14320,100.0,1432000,196451,-197.20654801,7,0.00460177892819047,0.00073,0.3180520534515381,71.83425903320312,-8.513655662536621,1428999
14330,100.0,1433000,196592,-196.73316916000005,7,0.004609790630638599,0.00073,0.3126518726348877,68.60660552978516,-6.843832969665527,1429999
14340,100.0,1434000,196731,-195.82116639,7,0.004684356041252613,0.00073,0.25867077708244324,69.68781280517578,0.07037365436553955,1430999
14350,100.0,1435000,196872,-195.46434662,7,0.004677050746977329,0.00073,0.36700257658958435,69.38381958007812,2.66343355178833,1431999
14360,100.0,1436000,197012,-195.39394571999998,7,0.0047960346564650536,0.00073,0.3143079876899719,68.4034423828125,0.5546009540557861,1432999
14370,100.0,1437000,197154,-194.41504419999998,7,0.004582686349749565,0.00073,0.28610873222351074,68.4653549194336,-8.835348129272461,1433999
14380,100.0,1438000,197293,-191.99270792999997,7,0.004738848190754652,0.00073,0.32888054847717285,69.13294219970703,6.122297286987305,1434999
14390,100.0,1439000,197434,-192.01495816000002,7,0.004796281456947327,0.00073,0.3443884551525116,68.07198333740234,4.756824016571045,1435999
14400,100.0,1440000,197574,-193.56574258,7,0.004647702444344759,0.00073,0.3642463982105255,69.8321762084961,-4.891182899475098,1436999
14410,100.0,1441000,197716,-194.46166047000003,7,0.00477422121912241,0.00073,0.32378649711608887,68.96429443359375,-4.4185638427734375,1437999
14420,100.0,1442000,197856,-194.63824535,7,0.004830765537917614,0.00073,0.3131546378135681,70.00428771972656,-6.4249653816223145,1438999
14430,100.0,1443000,197997,-195.3370247,7,0.004766223952174187,0.00073,0.2995578646659851,69.4693832397461,-1.2282241582870483,1439999
14440,100.0,1444000,198139,-195.99179065999996,7,0.004693169612437487,0.00073,0.34703314304351807,68.9834976196289,-1.1534696817398071,1440999
14450,100.0,1445000,198283,-197.12826954,7,0.004747216589748859,0.00073,0.32839518785476685,68.53147888183594,1.4557931423187256,1441999
14460,100.0,1446000,198424,-196.10284395000002,7,0.004657248500734568,0.00073,0.29670190811157227,69.58056640625,3.5650763511657715,1442999
14470,100.0,1447000,198564,-197.74411963000003,7,0.00474920216947794,0.00073,0.3072444200515747,68.48993682861328,5.0540242195129395,1443999
14480,100.0,1448000,198705,-198.76118239,7,0.004562024027109146,0.00073,0.30190563201904297,67.4561767578125,4.300514221191406,1444999
14490,100.0,1449000,198846,-199.40315107000004,7,0.004633759148418903,0.00073,0.26254504919052124,67.6883773803711,-9.247337341308594,1445999
14500,100.0,1450000,198987,-199.07133678,7,0.0047440798953175545,0.00073,0.29279205203056335,69.52609252929688,6.028024673461914,1446999
14510,100.0,1451000,199127,-198.65477057,7,0.004663650877773762,0.00073,0.29253265261650085,70.11598205566406,8.621610641479492,1447999
14520,100.0,1452000,199269,-201.63302391999997,7,0.004659396596252918,0.00073,0.3267379403114319,70.34637451171875,-4.448887825012207,1448999
14530,100.0,1453000,199409,-199.48576382999997,7,0.004636301193386316,0.00073,0.3355352580547333,67.90481567382812,9.737104415893555,1449999
14540,100.0,1454000,199548,-198.96202923,7,0.004632628057152033,0.00073,0.26968151330947876,69.60962677001953,-7.721776485443115,1450999
14550,100.0,1455000,199688,-199.41723258000005,7,0.004520885646343231,0.00073,0.2709810137748718,68.60462951660156,17.70193099975586,1451999
14560,100.0,1456000,199829,-200.03673694,7,0.004496554844081402,0.00073,0.3689216375350952,69.0665054321289,0.7817678451538086,1452999
14570,100.0,1457000,199968,-200.43033602,7,0.004475482739508152,0.00073,0.28590044379234314,68.51107788085938,-7.8667731285095215,1453999
14580,100.0,1458000,200109,-202.53425248000002,7,0.004562187008559704,0.00073,0.29830384254455566,68.49262237548828,-7.373108863830566,1454999
14590,100.0,1459000,200248,-201.22465076000003,7,0.00451185368001461,0.00073,0.27172333002090454,68.79299926757812,-7.555311679840088,1455999
14600,100.0,1460000,200390,-200.30942991999996,7,0.004753182642161846,0.00073,0.31624841690063477,69.53720092773438,2.972730875015259,1456999
14610,100.0,1461000,200530,-201.31802851,7,0.0045746127143502235,0.00073,0.3430066406726837,68.02745056152344,-0.12817776203155518,1457999
14620,100.0,1462000,200671,-198.80763277000003,7,0.004693704191595316,0.00073,0.34083297848701477,67.94954681396484,1.0760209560394287,1458999
14630,100.0,1463000,200809,-200.38153477,7,0.00472324388101697,0.00073,0.2996443510055542,68.52098846435547,-5.900648593902588,1459999
14640,100.0,1464000,200948,-200.03472327,7,0.004595441743731499,0.00073,0.31449460983276367,68.72949981689453,7.279899597167969,1460999
14650,100.0,1465000,201087,-199.73866503000005,7,0.004765862599015236,0.00073,0.2959253489971161,69.43366241455078,1.5860413312911987,1461999
14660,100.0,1466000,201227,-199.54698772000003,7,0.004650892689824104,0.00073,0.31489527225494385,68.01252746582031,-5.76702356338501,1462999
14670,100.0,1467000,201368,-198.58283522000002,7,0.004741415847092867,0.00073,0.33193108439445496,69.27558898925781,-2.362403392791748,1463999
14680,100.0,1468000,201507,-195.06830390999997,7,0.004851058125495911,0.00073,0.3212222456932068,67.86549377441406,-5.0391693115234375,1464999
14690,100.0,1469000,201647,-193.50414607000002,7,0.00476133543998003,0.00073,0.26801756024360657,70.41770935058594,-7.554871559143066,1465999
14700,100.0,1470000,201786,-193.39291525999997,7,0.004731205757707357,0.00073,0.35992491245269775,68.85202026367188,5.0306243896484375,1466999
14710,100.0,1471000,201927,-191.62150519,7,0.004812301602214575,0.00073,0.3121242821216583,68.86003875732422,3.1281979084014893,1467999
14720,100.0,1472000,202068,-190.60330502,7,0.004812512546777725,0.00073,0.29614850878715515,70.23532104492188,9.476472854614258,1468999
14730,100.0,1473000,202209,-190.77050802000005,7,0.004957019817084074,0.00073,0.3992341458797455,67.50227355957031,4.5099568367004395,1469999
14740,100.0,1474000,202349,-191.13671174000004,7,0.004931543488055468,0.00073,0.3819306492805481,67.42647552490234,-5.049891948699951,1470999
14750,100.0,1475000,202495,-190.06783464,7,0.004897421225905418,0.00073,0.32367751002311707,69.4951400756836,2.270927906036377,1471999
