time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/episodes,train/learning_rate,train/n_updates,train/ent_coef,train/actor_loss,train/critic_loss,train/ent_coef_loss
6,258.41960615999994,96.09,1371914,206954,14900,0.00073,1368913,0.4014245569705963,-2856.330078125,2694.00146484375,-2.071284294128418
6,257.18496528,96.26,1372914,207098,14910,0.00073,1369913,0.413891077041626,-2912.2919921875,3322.91162109375,-0.1239931732416153
6,245.84430866,96.24,1373908,207242,14920,0.00073,1370907,0.414883017539978,-2945.203125,4274.01416015625,0.11125949025154114
6,235.65635682999996,96.83,1374908,207382,14930,0.00073,1371907,0.4236036539077759,-3006.493896484375,4558.65625,0.821732759475708
6,230.05501014,95.85,1375810,207512,14940,0.00073,1372809,0.42353811860084534,-3132.5322265625,4491.921875,-0.013782322406768799
6,230.57518804999995,94.89,1376714,207643,14950,0.00073,1373713,0.41953617334365845,-3159.04150390625,3918.9189453125,0.15009531378746033
6,242.05729094000003,95.12,1377714,207788,14960,0.00073,1374713,0.520433783531189,-3129.832763671875,3559.22314453125,-1.5990264415740967
6,233.96675908999998,95.69,1378714,207931,14970,0.00073,1375713,0.4945831000804901,-3331.106689453125,4261.9912109375,0.5464624762535095
6,227.77901117000002,95.08,1379616,208062,14980,0.00073,1376615,0.48553574085235596,-3471.874755859375,3883.3115234375,-0.7259229421615601
6,230.46113150999997,96.65,1380616,208206,14990,0.00073,1377615,0.4831586182117462,-3465.676025390625,8178.580078125,-0.14199145138263702
6,225.03569174999996,97.02,1381616,208350,15000,0.00073,1378615,0.5291165113449097,-3581.443115234375,5905.92431640625,-0.6598528623580933
6,231.51825277,97.02,1382616,208492,15010,0.00073,1379615,0.5273888111114502,-3803.087646484375,4974.8994140625,-0.09768971800804138
6,237.56873892,96.8,1383588,208630,15020,0.00073,1380587,0.5210385918617249,-3890.154052734375,4919.6552734375,-0.03278396278619766
6,244.88891853999996,96.8,1384588,208774,15030,0.00073,1381587,0.5123753547668457,-3871.143310546875,5568.5234375,-1.3360421657562256
6,250.78641301,96.8,1385490,208903,15040,0.00073,1382489,0.5072546601295471,-4123.8935546875,6926.673828125,0.7335082292556763
6,250.9679821100001,97.76,1386490,209046,15050,0.00073,1383489,0.4875762462615967,-4098.119140625,4618.7080078125,0.3994724750518799
6,238.36681864,97.23,1387437,209183,15060,0.00073,1384436,0.5091271996498108,-3940.52734375,4507.16748046875,1.8993403911590576
6,237.87003281,95.65,1388279,209305,15070,0.00073,1385278,0.5465627312660217,-3905.813232421875,5996.9130859375,-1.5402607917785645
6,235.1562674,95.12,1389128,209427,15080,0.00073,1386127,0.5181988477706909,-3998.106201171875,9558.994140625,0.2411777526140213
6,225.28606199,95.01,1390117,209572,15090,0.00073,1387116,0.5845165252685547,-4232.63916015625,13296.119140625,-0.07460097968578339
6,217.56245880999998,94.63,1391079,209711,15100,0.00073,1388078,0.5418047904968262,-4253.3271484375,8204.5361328125,-0.5063656568527222
6,210.16430981000002,93.11,1391927,209835,15110,0.00073,1388926,0.5442222356796265,-4061.94140625,4451.18798828125,-1.3835023641586304
6,204.70639661,93.39,1392927,209980,15120,0.00073,1389926,0.5550388693809509,-4208.3916015625,6063.3408203125,-0.782557487487793
6,207.87832621999993,92.41,1393829,210111,15130,0.00073,1390828,0.5366107225418091,-4284.3994140625,17153.1953125,1.1981878280639648
6,201.12943557000003,93.39,1394829,210255,15140,0.00073,1391828,0.5802078247070312,-4157.68017578125,5549.5908203125,-1.4393889904022217
6,196.43049534,92.96,1395786,210392,15150,0.00073,1392785,0.5577875375747681,-4276.9814453125,5601.65234375,-1.0623154640197754
6,193.6010118,92.51,1396688,210523,15160,0.00073,1393687,0.5346462726593018,-4196.48974609375,6193.619140625,0.5116440057754517
6,199.59400366999995,92.34,1397513,210641,15170,0.00073,1394512,0.5435982942581177,-4310.42822265625,6547.3955078125,-0.6491864919662476
6,200.94745404000005,93.85,1398513,210786,15180,0.00073,1395512,0.5564767122268677,-4212.634765625,5546.21533203125,0.20095136761665344
6,209.74200083,93.4,1399457,210921,15190,0.00073,1396456,0.5342085957527161,-4152.71728515625,6161.24365234375,-0.2788136601448059
6,221.51746727999998,92.8,1400359,211051,15200,0.00073,1397358,0.5708072185516357,-4135.3212890625,5017.15771484375,-2.1758055686950684
6,226.80635866999992,93.34,1401261,211180,15210,0.00073,1398260,0.5940912365913391,-4227.0830078125,6534.7724609375,-0.6886794567108154
6,235.92151049,93.34,1402261,211323,15220,0.00073,1399260,0.583305835723877,-4146.7138671875,6269.810546875,0.698296070098877
6,234.24573559000004,94.32,1403261,211465,15230,0.00073,1400260,0.5842213034629822,-4471.19677734375,6845.52490234375,1.187435269355774
6,242.41100938999998,94.32,1404261,211608,15240,0.00073,1401260,0.5946882963180542,-4274.46044921875,6967.26318359375,0.02990172803401947
6,236.26655908999993,94.25,1405211,211745,15250,0.00073,1402210,0.5854272246360779,-4276.0791015625,7598.1962890625,-0.1584160327911377
6,239.95377005999998,95.23,1406211,211890,15260,0.00073,1403210,0.6007745862007141,-4439.7255859375,7955.17236328125,0.9626148343086243
6,245.08271371000004,96.98,1407211,212035,15270,0.00073,1404210,0.5781044363975525,-4393.0751953125,6793.119140625,0.7824795842170715
6,246.97686342,95.02,1408015,212153,15280,0.00073,1405014,0.5963645577430725,-4279.8056640625,6695.47216796875,0.06872063875198364
6,250.03565878999996,95.58,1409015,212297,15290,0.00073,1406014,0.6366894245147705,-4438.43212890625,9199.6748046875,-0.41992059350013733
6,246.58005227,96.56,1410015,212445,15300,0.00073,1407014,0.625817060470581,-4434.91015625,9873.9580078125,-0.10103049874305725
6,254.52995547999996,97.54,1411015,212590,15310,0.00073,1408014,0.643807053565979,-4563.8115234375,7612.9365234375,-0.21038974821567535
6,255.77578725999996,97.54,1412015,212734,15320,0.00073,1409014,0.6355072259902954,-4633.474609375,9051.1474609375,0.3006996810436249
6,247.59454546,97.54,1413015,212877,15330,0.00073,1410014,0.6663732528686523,-4619.44580078125,54699.859375,1.2751450538635254
6,247.49313531000007,96.97,1413958,213013,15340,0.00073,1410957,0.6600810885429382,-4549.998046875,6984.9541015625,1.3714545965194702
6,255.16386455,97.38,1414949,213156,15350,0.00073,1411948,0.6423249244689941,-4567.92529296875,7146.14453125,-0.08362239599227905
6,250.30990234,96.4,1415851,213286,15360,0.00073,1412850,0.6602281928062439,-4616.681640625,7812.154296875,-0.15121261775493622
6,240.10289423999996,96.4,1416851,213430,15370,0.00073,1413850,0.6475306153297424,-4806.20849609375,9405.693359375,-0.38377806544303894
6,242.64929747,98.13,1417828,213571,15380,0.00073,1414827,0.6635738611221313,-4871.939453125,9381.76953125,0.32595038414001465
6,237.58396958999998,98.13,1418828,213717,15390,0.00073,1415827,0.664692223072052,-4609.193359375,8189.4755859375,-1.0573043823242188
6,238.82831202999998,97.31,1419746,213849,15400,0.00073,1416745,0.6533368825912476,-4727.96533203125,8220.328125,-0.17945145070552826
6,230.65863989,96.87,1420702,213987,15410,0.00073,1417701,0.6398622393608093,-4581.0078125,8661.9921875,-0.938867449760437
6,219.59798457999997,96.26,1421641,214124,15420,0.00073,1418640,0.6233896613121033,-4514.38134765625,27216.0625,-0.975272536277771
6,213.88175353000003,95.22,1422537,214256,15430,0.00073,1419536,0.6138150691986084,-4548.9228515625,7844.51123046875,1.735386848449707
6,207.59546585999996,95.79,1423537,214401,15440,0.00073,1420536,0.591072142124176,-4332.802734375,7040.68359375,0.9826772809028625
6,211.37892007,94.9,1424439,214532,15450,0.00073,1421438,0.6046727895736694,-4566.52734375,7538.1279296875,-0.25947266817092896
6,207.30276438000004,95.88,1425439,214677,15460,0.00073,1422438,0.5960058569908142,-4388.46240234375,8412.283203125,-0.24249498546123505
6,212.54768088,95.88,1426439,214822,15470,0.00073,1423438,0.6191430687904358,-4373.681640625,6480.7158203125,0.5943151712417603
6,202.65804484000003,94.17,1427245,214938,15480,0.00073,1424244,0.6429509520530701,-4291.970703125,12731.140625,0.39939093589782715
6,194.46238133,93.38,1428166,215072,15490,0.00073,1425165,0.6508461833000183,-4372.5869140625,7643.8994140625,-0.9612376689910889
6,197.90897016999995,94.2,1429166,215219,15500,0.00073,1426165,0.6370473504066467,-4398.79296875,24518.453125,-0.7022773027420044
6,202.78789633,94.64,1430166,215364,15510,0.00073,1427165,0.6603104472160339,-4722.09423828125,9204.013671875,-0.1752011477947235
6,214.43455319,95.25,1431166,215508,15520,0.00073,1428165,0.6842014789581299,-4582.8134765625,9230.625,-0.1831190586090088
6,219.57356301,96.29,1432166,215652,15530,0.00073,1429165,0.6655670404434204,-4619.4873046875,8780.70703125,-0.5770235657691956
6,223.69959907999993,95.69,1433106,215786,15540,0.00073,1430105,0.6781129837036133,-4707.0185546875,14436.396484375,-0.8919527530670166
6,222.68619683,96.67,1434106,215929,15550,0.00073,1431105,0.7101699113845825,-4733.9482421875,10849.17578125,-0.49027520418167114
6,235.64845225999997,96.67,1435106,216073,15560,0.00073,1432105,0.7191412448883057,-4832.06640625,10186.01953125,-0.5318006873130798
6,224.17998936,96.49,1436088,216215,15570,0.00073,1433087,0.7456216812133789,-4657.583984375,9805.4716796875,-0.9298123121261597
6,233.55150732,97.84,1437029,216350,15580,0.00073,1434028,0.7332746386528015,-4859.53076171875,10429.1943359375,0.13602851331233978
6,242.54235035999997,96.95,1437861,216469,15590,0.00073,1434860,0.7416976690292358,-5040.5478515625,8789.068359375,-0.3874719738960266
6,237.61619276000002,96.95,1438861,216613,15600,0.00073,1435860,0.7452442049980164,-4859.5048828125,8575.5,-0.4711765944957733
6,224.06988674999997,95.97,1439763,216744,15610,0.00073,1436762,0.7538576126098633,-5027.189453125,8582.8486328125,-0.89811772108078
6,213.62148356,95.43,1440709,216882,15620,0.00073,1437708,0.7261261343955994,-4995.1025390625,9732.1796875,-0.37148138880729675
6,215.13172646999996,95.43,1441709,217026,15630,0.00073,1438708,0.7667032480239868,-5270.091796875,16432.419921875,0.26140260696411133
6,208.52198660999994,95.64,1442670,217164,15640,0.00073,1439669,0.7723764181137085,-5125.96630859375,11454.4375,-0.035690851509571075
6,205.66428702000002,95.15,1443621,217303,15650,0.00073,1440620,0.7753886580467224,-5335.0751953125,9843.8828125,0.23675526678562164
6,200.84630689999997,95.15,1444621,217448,15660,0.00073,1441620,0.7611135840415955,-5156.767578125,10206.1796875,-0.3019653558731079
6,217.77916434000002,94.8,1445568,217585,15670,0.00073,1442567,0.7934772968292236,-5297.57275390625,11163.728515625,0.31715190410614014
6,219.69898278,95.39,1446568,217732,15680,0.00073,1443567,0.8124368190765381,-5417.12353515625,16172.03125,0.33820170164108276
6,223.60015340000007,97.07,1447568,217877,15690,0.00073,1444567,0.8062425255775452,-5231.416015625,12671.802734375,-0.09801129996776581
6,225.41934396000005,95.98,1448459,218005,15700,0.00073,1445458,0.7788683176040649,-5014.17138671875,10236.6796875,-0.390817254781723
6,240.94953565000003,96.96,1449459,218149,15710,0.00073,1446458,0.802225649356842,-5519.1240234375,15090.271484375,0.6905580759048462
6,245.92295737000003,97.5,1450459,218292,15720,0.00073,1447458,0.7881958484649658,-5491.78759765625,19236.005859375,0.29353612661361694
6,244.51395207000002,97.16,1451425,218432,15730,0.00073,1448424,0.7574124336242676,-5422.4716796875,13807.236328125,0.015064477920532227
6,237.59922564000001,95.94,1452264,218554,15740,0.00073,1449263,0.812442421913147,-5436.67236328125,29918.453125,0.18267260491847992
6,244.95798785999995,96.43,1453264,218698,15750,0.00073,1450263,0.8113043308258057,-5438.42236328125,12312.4697265625,-0.5441404581069946
6,241.74564553,96.43,1454264,218842,15760,0.00073,1451263,0.7700665593147278,-5603.60595703125,14242.8662109375,0.26387807726860046
6,230.7023959,95.98,1455166,218972,15770,0.00073,1452165,0.7895025014877319,-5491.62939453125,15856.1328125,0.01705906167626381
6,218.89143861999997,94.59,1456027,219097,15780,0.00073,1453026,0.8324185609817505,-5498.68603515625,15792.1875,0.006820976734161377
6,207.11738637,93.61,1456929,219226,15790,0.00073,1453928,0.837777316570282,-5943.5302734375,15442.400390625,-0.18066614866256714
6,196.20174046,93.72,1457831,219357,15800,0.00073,1454830,0.8619690537452698,-5792.66552734375,28356.25,0.24481910467147827
6,182.49083009999998,92.95,1458754,219490,15810,0.00073,1455753,0.8566967248916626,-5854.28369140625,17614.171875,0.08800128847360611
6,183.36943080999998,92.95,1459754,219634,15820,0.00073,1456753,0.8350651860237122,-5968.861328125,17882.779296875,0.2827140688896179
6,180.3616577,92.72,1460697,219771,15830,0.00073,1457696,0.851527750492096,-5806.962890625,45975.0390625,0.014163965359330177
6,189.82512843,93.74,1461638,219908,15840,0.00073,1458637,0.8438027501106262,-6010.53515625,15939.21875,-0.2264866977930069
6,176.59674805999998,93.74,1462638,220053,15850,0.00073,1459637,0.8550035953521729,-6045.162109375,14914.892578125,0.036697208881378174
6,178.67059846000004,92.65,1463529,220183,15860,0.00073,1460528,0.8553183674812317,-6063.130859375,19886.1484375,-0.10997886955738068
6,181.31801762999999,93.63,1464529,220330,15870,0.00073,1461528,0.8607193827629089,-6121.818359375,20678.126953125,0.5149824619293213
6,179.14192538,94.16,1465443,220462,15880,0.00073,1462442,0.8593916893005371,-5838.9052734375,15100.189453125,0.28941810131073
6,183.90121619,94.01,1466330,220590,15890,0.00073,1463329,0.8315437436103821,-6165.35595703125,25658.873046875,0.25979214906692505
6,197.65970601,94.99,1467330,220735,15900,0.00073,1464329,0.850151002407074,-5967.57373046875,15358.142578125,-0.04814443737268448
6,190.78590643000004,94.73,1468227,220865,15910,0.00073,1465226,0.8867034912109375,-6244.66552734375,14195.5009765625,-0.5354752540588379
6,179.68849945,94.73,1469227,221012,15920,0.00073,1466226,0.9382022023200989,-6194.4189453125,16246.72265625,-0.015640586614608765
6,184.20342564999999,95.3,1470227,221157,15930,0.00073,1467226,0.9514964818954468,-6103.7978515625,16795.529296875,0.09588930010795593
6,187.28484096000003,95.89,1471227,221301,15940,0.00073,1468226,0.95591801404953,-6388.65185546875,21883.38671875,0.05106985196471214
6,179.97979768999994,95.89,1472227,221446,15950,0.00073,1469226,0.9584843516349792,-6626.16259765625,19343.130859375,-0.10448655486106873
6,185.66710614,96.68,1473197,221585,15960,0.00073,1470196,0.961310863494873,-6680.1181640625,16963.130859375,-0.0905701294541359
6,180.19806271000002,95.93,1474122,221718,15970,0.00073,1471121,0.8979319334030151,-6514.6982421875,16189.751953125,0.019829876720905304
6,191.20970728,96.79,1475122,221864,15980,0.00073,1472121,0.9060273766517639,-6675.62548828125,20198.08984375,-0.13970795273780823
6,190.78707278000002,97.92,1476122,222009,15990,0.00073,1473121,0.9613275527954102,-6778.60888671875,17966.43359375,0.03455526381731033
6,179.08374220000002,97.3,1477060,222144,16000,0.00073,1474059,0.9277737736701965,-6532.65478515625,18623.345703125,-0.021556029096245766
6,188.74710754,97.19,1477946,222270,16010,0.00073,1474945,0.9004074335098267,-6608.52294921875,22940.755859375,-0.0276234969496727
6,192.60710212000006,96.53,1478880,222405,16020,0.00073,1475879,0.890838086605072,-6452.8154296875,34661.4921875,-0.0845305547118187
6,188.72002276999999,96.53,1479880,222551,16030,0.00073,1476879,0.9587386250495911,-6471.41064453125,15836.29296875,-0.023480094969272614
6,187.24273709000002,96.53,1480880,222696,16040,0.00073,1477879,0.9361172318458557,-6736.4765625,16412.595703125,-0.021891972050070763
6,199.62981888,96.53,1481880,222839,16050,0.00073,1478879,0.9295237064361572,-6400.34423828125,15831.96875,0.03870163857936859
6,188.33538844000003,94.59,1482656,222953,16060,0.00073,1479655,0.9542850255966187,-6723.6435546875,27386.2421875,0.12776882946491241
6,192.10208462999998,95.34,1483656,223098,16070,0.00073,1480655,0.966755211353302,-6406.2978515625,20806.09765625,-0.015732541680336
6,176.94461452,94.53,1484575,223230,16080,0.00073,1481574,0.9634861350059509,-6654.21533203125,21073.046875,-0.013157343491911888
6,179.43873242,93.94,1485516,223367,16090,0.00073,1482515,0.9856698513031006,-6620.34130859375,16686.6015625,-0.014587008394300938
6,197.05688857000004,94.56,1486516,223512,16100,0.00073,1483515,0.9949555993080139,-6820.84130859375,17466.22265625,0.003249469678848982
6,192.93064622000003,94.97,1487443,223645,16110,0.00073,1484442,0.9594787359237671,-6450.1201171875,19075.859375,-0.07624401897192001
6,190.07609782000003,95.63,1488443,223789,16120,0.00073,1485442,0.9436286687850952,-6559.78125,22354.53125,0.05162413418292999
6,187.35607592,94.54,1489334,223918,16130,0.00073,1486333,0.989034116268158,-6484.7490234375,26831.984375,0.014308081939816475
6,182.39033521000002,93.61,1490241,224049,16140,0.00073,1487240,1.0238492488861084,-6441.6875,20073.75390625,0.00792423915117979
6,174.67659612,92.85,1491165,224182,16150,0.00073,1488164,0.9457502365112305,-6838.5830078125,22193.69921875,0.08997100591659546
6,169.07572416,94.36,1492092,224316,16160,0.00073,1489091,0.9804471731185913,-6816.37890625,22202.15234375,-0.00027968548238277435
6,174.52265026,94.36,1493092,224459,16170,0.00073,1490091,0.9000873565673828,-6522.28662109375,21189.484375,-0.08838837593793869
