time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/episodes,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/critic_loss,train/n_updates
1297303,49.86,930.87276178,7,180711,26840,0.00073,-4.795001029968262,-1653.32470703125,0.2209322601556778,1507.3857421875,1294302
1297803,49.86,954.1957856600001,7,180782,26850,0.00073,-3.912078380584717,-1491.7938232421875,0.2312774509191513,1532.738525390625,1294802
1298303,49.86,926.06893706,7,180852,26860,0.00073,-0.906320333480835,-1734.1005859375,0.23025380074977875,1762.7958984375,1295302
1298803,49.86,896.38932588,7,180923,26870,0.00073,-2.078338861465454,-1628.2843017578125,0.2223757803440094,1695.968017578125,1295802
1299303,49.89,848.26730381,7,180994,26880,0.00073,-1.9206234216690063,-1676.7867431640625,0.22452783584594727,1508.131591796875,1296302
1299803,49.89,731.1205700200001,7,181064,26890,0.00073,2.4525084495544434,-1760.426513671875,0.21942125260829926,2163.498779296875,1296802
1300303,49.89,701.5203083500002,7,181134,26900,0.00073,8.572793960571289,-1948.302490234375,0.2224573940038681,2210.5419921875,1297302
1300798,49.84,640.48291619,7,181204,26910,0.00073,-0.18637502193450928,-1692.46337890625,0.21933308243751526,1856.318603515625,1297797
1301282,49.78,682.2212410899998,7,181273,26920,0.00073,0.6695889234542847,-1698.999267578125,0.22000783681869507,1894.49169921875,1298281
1301782,49.78,675.6903178699998,7,181344,26930,0.00073,1.4631065130233765,-1788.926513671875,0.23290209472179413,2823.85498046875,1298781
1302282,49.79,666.0694797399999,7,181414,26940,0.00073,1.9272187948226929,-1770.92138671875,0.2325299084186554,1829.7999267578125,1299281
1302782,49.79,595.26113912,7,181483,26950,0.00073,0.12415134906768799,-1741.0975341796875,0.2288646697998047,1616.14208984375,1299781
1303265,49.62,588.1442264799999,7,181552,26960,0.00073,2.2021970748901367,-1813.2275390625,0.2239150106906891,10065.56640625,1300264
1303764,49.61,587.57700135,7,181622,26970,0.00073,4.739359378814697,-1757.429931640625,0.2295837253332138,1881.86328125,1300763
1304264,49.61,610.0100641299999,7,181694,26980,0.00073,-9.937357902526855,-1526.6885986328125,0.23795150220394135,1617.322998046875,1301263
1304764,49.61,617.8610805099999,7,181764,26990,0.00073,0.7664721012115479,-1826.45458984375,0.2384236752986908,2128.448486328125,1301763
1305264,49.61,595.51080346,7,181835,27000,0.00073,0.9327704906463623,-1770.642333984375,0.24933476746082306,2378.45703125,1302263
1305764,49.66,659.54591546,7,181905,27010,0.00073,1.4138023853302002,-1823.80419921875,0.24802716076374054,1818.78955078125,1302763
1306264,49.82,649.53922427,7,181975,27020,0.00073,4.181257247924805,-1863.9014892578125,0.24532918632030487,28537.048828125,1303263
1306742,49.6,641.6844930399999,7,182042,27030,0.00073,-2.2949581146240234,-1644.197021484375,0.24210050702095032,2131.30712890625,1303741
1307215,49.33,595.39212778,7,182109,27040,0.00073,6.043693542480469,-1959.37841796875,0.2432042807340622,2499.29443359375,1304214
1307715,49.33,652.86142817,7,182181,27050,0.00073,5.2271623611450195,-1866.031005859375,0.24207311868667603,16725.546875,1304714
1308215,49.5,612.37988563,7,182252,27060,0.00073,-6.304461479187012,-1672.2003173828125,0.24847041070461273,2780.0478515625,1305214
1308715,49.51,665.45043791,7,182322,27070,0.00073,0.7926919460296631,-1820.443115234375,0.25293901562690735,3683.44873046875,1305714
1309203,49.39,651.52431672,7,182392,27080,0.00073,-4.6529693603515625,-1662.306396484375,0.25857600569725037,2246.384765625,1306202
1309703,49.39,713.26095937,7,182463,27090,0.00073,0.26981639862060547,-1806.8994140625,0.26469284296035767,2053.327880859375,1306702
1310203,49.39,761.6719467800001,7,182534,27100,0.00073,-5.6553425788879395,-1589.65380859375,0.27020546793937683,3524.760498046875,1307202
1310667,49.03,764.89682448,7,182601,27110,0.00073,-4.014053821563721,-1674.5689697265625,0.26084697246551514,2897.10595703125,1307666
1311167,49.03,738.1073652599999,7,182672,27120,0.00073,3.0243959426879883,-1941.4625244140625,0.25746864080429077,2559.079833984375,1308166
1311667,49.25,765.5496362099999,7,182743,27130,0.00073,-0.0600699782371521,-1803.3807373046875,0.2576201260089874,2036.659912109375,1308666
1312167,49.52,814.7543774200001,7,182813,27140,0.00073,-6.709621429443359,-1689.8387451171875,0.25527316331863403,1723.166748046875,1309166
1312667,49.52,793.5981537399999,7,182885,27150,0.00073,2.3621749877929688,-1762.6485595703125,0.2468395233154297,1848.54052734375,1309666
1313167,49.52,836.1045370899998,7,182956,27160,0.00073,-1.5264220237731934,-1963.734375,0.24617360532283783,2605.6162109375,1310166
1313667,49.52,773.5294259499999,7,183027,27170,0.00073,-3.9287524223327637,-1707.5244140625,0.24748672544956207,2296.222412109375,1310666
1314152,49.49,808.7243659499999,7,183096,27180,0.00073,-0.6430278420448303,-1743.0037841796875,0.25183799862861633,2675.4326171875,1311151
1314652,49.49,846.8436592800001,7,183167,27190,0.00073,-5.40431547164917,-1864.03076171875,0.24803686141967773,1870.2576904296875,1311651
1315152,49.49,815.6228235399998,7,183236,27200,0.00073,-1.734450101852417,-1879.795654296875,0.2491219937801361,1961.7171630859375,1312151
1315652,49.85,819.3790762900001,7,183306,27210,0.00073,-7.8863396644592285,-1638.61328125,0.24954348802566528,1919.7757568359375,1312651
1316152,49.85,796.15979399,7,183376,27220,0.00073,-0.7668242454528809,-1859.716796875,0.24434570968151093,1583.2083740234375,1313151
1316652,49.85,746.80308611,7,183447,27230,0.00073,-5.465304374694824,-1673.865966796875,0.24307207763195038,1936.90771484375,1313651
1317152,49.85,735.4503019200002,7,183517,27240,0.00073,-1.9813629388809204,-1764.5673828125,0.2379479855298996,2097.817626953125,1314151
1317651,49.84,714.7275258699999,7,183587,27250,0.00073,-2.5555098056793213,-1813.039794921875,0.24187889695167542,2572.8037109375,1314650
1318151,49.84,683.6636376500002,7,183658,27260,0.00073,2.3732025623321533,-1916.1114501953125,0.2344544529914856,2873.071044921875,1315150
1318651,49.84,663.5816305000001,7,183728,27270,0.00073,-5.791941165924072,-1783.130126953125,0.24105893075466156,2129.20654296875,1315650
1319151,49.99,591.6751522,7,183799,27280,0.00073,1.9808566570281982,-2061.9365234375,0.23599065840244293,1975.052490234375,1316150
1319651,49.99,564.6036692399999,7,183869,27290,0.00073,-2.10317325592041,-1816.2808837890625,0.23765866458415985,1477.008544921875,1316650
1320151,49.99,569.94915752,7,183941,27300,0.00073,2.0813310146331787,-1970.455078125,0.2328045815229416,2296.254638671875,1317150
1320651,49.99,551.49546949,7,184013,27310,0.00073,-1.913421630859375,-1819.7318115234375,0.2423601895570755,1579.198486328125,1317650
1321151,49.99,596.7200614899999,7,184083,27320,0.00073,3.3061423301696777,-1917.27783203125,0.22916552424430847,1898.1251220703125,1318150
1321651,49.99,649.4455107099999,7,184154,27330,0.00073,3.558619499206543,-1829.6787109375,0.23753096163272858,1683.9193115234375,1318650
1322143,49.91,608.4793434999999,7,184223,27340,0.00073,-5.411697864532471,-1821.2626953125,0.23631440103054047,1576.3837890625,1319142
1322643,49.92,633.97519503,7,184293,27350,0.00073,3.118114709854126,-2008.7930908203125,0.23746588826179504,1808.9290771484375,1319642
1323143,49.92,664.9688964400001,7,184363,27360,0.00073,5.103060722351074,-1969.435791015625,0.23535558581352234,20051.1484375,1320142
1323643,49.92,654.14059402,7,184433,27370,0.00073,0.627726674079895,-1933.759033203125,0.23533987998962402,1855.6219482421875,1320642
1324143,49.92,659.72651997,7,184505,27380,0.00073,-2.2066612243652344,-1856.1279296875,0.2362775355577469,1369.7957763671875,1321142
1324639,49.88,639.59173556,7,184575,27390,0.00073,8.682172775268555,-1871.9600830078125,0.23197144269943237,2505.937744140625,1321638
1325139,49.88,662.10701578,7,184645,27400,0.00073,0.691438615322113,-1826.0391845703125,0.23511239886283875,1940.573486328125,1322138
1325639,49.88,609.48722258,7,184715,27410,0.00073,3.2596426010131836,-1932.41845703125,0.23649343848228455,5548.408203125,1322638
1326139,49.88,612.67115216,7,184784,27420,0.00073,-4.071648597717285,-1688.27783203125,0.23868601024150848,1790.0341796875,1323138
1326639,49.88,629.8289461500001,7,184855,27430,0.00073,2.5997822284698486,-1888.6085205078125,0.24316592514514923,1988.5477294921875,1323638
1327139,49.96,689.64251995,7,184926,27440,0.00073,3.771639108657837,-1977.27978515625,0.24349936842918396,2348.749755859375,1324138
1327639,49.96,641.7680081899999,7,184996,27450,0.00073,3.600771427154541,-1889.18603515625,0.23892229795455933,1877.0458984375,1324638
1328098,49.55,642.4368421,7,185060,27460,0.00073,6.455374717712402,-1961.882568359375,0.23977996408939362,2406.939453125,1325097
1328598,49.55,701.45820226,7,185131,27470,0.00073,3.245476722717285,-1898.1846923828125,0.24418523907661438,1696.5537109375,1325597
1329097,49.54,669.81449971,7,185202,27480,0.00073,-7.578132152557373,-1775.89794921875,0.24135830998420715,1657.0048828125,1326096
1329565,49.26,702.07539529,7,185268,27490,0.00073,4.889235019683838,-1899.451416015625,0.24500179290771484,1963.0438232421875,1326564
1330065,49.26,694.4874141800001,7,185338,27500,0.00073,-3.053859233856201,-1659.8798828125,0.2390303760766983,2126.297119140625,1327064
1330565,49.26,716.97887028,7,185409,27510,0.00073,5.263975620269775,-1879.1982421875,0.23957021534442902,1950.750732421875,1327564
1331065,49.26,660.38126824,7,185481,27520,0.00073,-5.194096565246582,-1526.9482421875,0.23555739223957062,1900.2374267578125,1328064
1331565,49.26,613.4663392100001,7,185553,27530,0.00073,2.675147771835327,-1847.4788818359375,0.23457558453083038,2265.448486328125,1328564
1332065,49.26,654.8911861199999,7,185624,27540,0.00073,-0.4655815362930298,-1754.033447265625,0.24152527749538422,2160.49853515625,1329064
1332565,49.26,723.3300338500001,7,185694,27550,0.00073,0.6851353645324707,-1946.63525390625,0.23801548779010773,1802.3375244140625,1329564
1333065,49.67,735.6636560000001,7,185764,27560,0.00073,-2.6699090003967285,-1702.8477783203125,0.2482682168483734,1434.7850341796875,1330064
1333565,49.67,672.6093584199999,7,185834,27570,0.00073,-2.3610150814056396,-1673.990234375,0.24255132675170898,1995.556884765625,1330564
1334034,49.37,739.6358691900001,7,185900,27580,0.00073,-8.1764497756958,-1621.7005615234375,0.24362044036388397,1689.95947265625,1331033
1334500,49.35,702.8141504300002,7,185966,27590,0.00073,-5.008103847503662,-1665.3343505859375,0.23576200008392334,1900.939697265625,1331499
1335000,49.35,641.1670693399999,7,186037,27600,0.00073,-0.7852135300636292,-1776.77197265625,0.23478706181049347,1674.237548828125,1331999
1335500,49.35,715.354271,7,186108,27610,0.00073,0.0710347592830658,-1868.30419921875,0.24293696880340576,2476.31591796875,1332499
1336000,49.35,749.6633075799999,7,186179,27620,0.00073,-3.764380693435669,-1724.906494140625,0.24357418715953827,1728.292724609375,1332999
1336500,49.35,761.2396338400001,7,186249,27630,0.00073,3.2781882286071777,-1874.6112060546875,0.23596860468387604,1657.096923828125,1333499
1337000,49.35,729.9984933300001,7,186320,27640,0.00073,1.2543730735778809,-1767.701904296875,0.24039456248283386,1568.7899169921875,1333999
1337497,49.32,665.9130279899999,7,186391,27650,0.00073,-3.8907523155212402,-1727.103271484375,0.2324822098016739,1690.388427734375,1334496
1337997,49.32,676.7734326600001,7,186461,27660,0.00073,-1.979308009147644,-1718.6060791015625,0.23922450840473175,1766.3572998046875,1334996
1338497,49.32,723.99502471,7,186531,27670,0.00073,-7.732988357543945,-1552.230712890625,0.2398836314678192,1342.703857421875,1335496
1338997,49.63,697.98299536,7,186602,27680,0.00073,0.11069077253341675,-1813.1595458984375,0.24978592991828918,1752.935791015625,1335996
1339497,49.97,762.9477796900001,7,186673,27690,0.00073,-3.41916561126709,-1699.63623046875,0.25569579005241394,1406.676025390625,1336496
1339997,49.97,818.53677866,7,186743,27700,0.00073,1.1258289813995361,-1856.792724609375,0.2472076416015625,1945.4027099609375,1336996
1340497,49.97,745.33437844,7,186814,27710,0.00073,-3.7691774368286133,-1717.8702392578125,0.26199835538864136,1852.2269287109375,1337496
1340997,49.97,818.5561933199999,7,186884,27720,0.00073,-2.17085599899292,-1760.47314453125,0.256588339805603,1421.814697265625,1337996
1341497,49.97,752.94595267,7,186955,27730,0.00073,3.61507248878479,-1811.5411376953125,0.24832624197006226,2079.61181640625,1338496
1341997,49.97,732.69434987,7,187026,27740,0.00073,-8.532718658447266,-1622.757568359375,0.24261769652366638,1737.7509765625,1338996
1342491,49.94,820.5248491100001,7,187097,27750,0.00073,4.78271484375,-1882.9417724609375,0.246613547205925,2340.034423828125,1339490
1342991,49.94,810.5334224500001,7,187169,27760,0.00073,-0.9226754903793335,-1765.343505859375,0.2488119900226593,1730.716552734375,1339990
1343491,49.94,804.8623458399999,7,187239,27770,0.00073,6.200784206390381,-1878.319580078125,0.25152328610420227,1947.5201416015625,1340490
1343991,49.94,802.57704871,7,187309,27780,0.00073,-1.366701364517212,-1673.7655029296875,0.2390192747116089,1678.9012451171875,1340990
1344491,49.94,786.46957983,7,187380,27790,0.00073,3.4953689575195312,-1950.1563720703125,0.2424072027206421,1966.12841796875,1341490
1344991,49.94,821.9541910400002,7,187450,27800,0.00073,0.49529004096984863,-1914.84130859375,0.24730680882930756,1622.39599609375,1341990
1345491,49.94,890.5816803099999,7,187520,27810,0.00073,-5.344268321990967,-1606.8248291015625,0.24454167485237122,1748.033935546875,1342490
1345991,49.94,828.84658991,7,187591,27820,0.00073,1.4867663383483887,-1920.830078125,0.2413770705461502,2069.438232421875,1342990
1346491,49.94,877.5433977899999,7,187662,27830,0.00073,-1.816615343093872,-1701.8953857421875,0.23699700832366943,1763.4742431640625,1343490
1346991,49.94,896.2923649500001,7,187734,27840,0.00073,-1.5698659420013428,-1724.0494384765625,0.23833338916301727,1561.109130859375,1343990
1347491,50.0,864.0358538400002,7,187805,27850,0.00073,3.2924227714538574,-1801.83349609375,0.2341938316822052,2161.9921875,1344490
1347991,50.0,870.3385465499999,7,187876,27860,0.00073,0.061756253242492676,-1748.571044921875,0.22463379800319672,1956.79150390625,1344990
1348491,50.0,825.9990225799999,7,187948,27870,0.00073,5.420769691467285,-1956.7347412109375,0.22419600188732147,1867.0882568359375,1345490
1348991,50.0,781.2009100600001,7,188018,27880,0.00073,-5.485653877258301,-1555.826904296875,0.22659040987491608,1729.071044921875,1345990
1349491,50.0,742.6103927099998,7,188089,27890,0.00073,3.159160852432251,-1654.32470703125,0.21749022603034973,3261.321533203125,1346490
1349991,50.0,721.90426723,7,188159,27900,0.00073,0.3852618336677551,-1654.65087890625,0.2220434695482254,2110.73486328125,1346990
1350491,50.0,674.2803713300001,7,188231,27910,0.00073,0.004241466522216797,-1820.693115234375,0.22663052380084991,2103.311279296875,1347490
1350991,50.0,661.7354424,7,188301,27920,0.00073,-1.8277677297592163,-1709.271484375,0.22707435488700867,1819.48388671875,1347990
1351472,49.81,704.59605933,7,188369,27930,0.00073,-2.0276038646698,-1765.0849609375,0.22523349523544312,1750.090576171875,1348471
1351968,49.77,753.8616601499998,7,188439,27940,0.00073,-2.0775158405303955,-1751.568603515625,0.23035120964050293,1661.3626708984375,1348967
1352468,49.77,760.5394830300003,7,188509,27950,0.00073,-0.9535987377166748,-1740.0408935546875,0.23704801499843597,3520.679443359375,1349467
1352968,49.77,717.4608428700001,7,188580,27960,0.00073,-1.189138650894165,-1712.84423828125,0.24160170555114746,1442.4769287109375,1349967
1353468,49.77,722.72793469,7,188650,27970,0.00073,-3.0524139404296875,-1783.6474609375,0.24280038475990295,1685.86962890625,1350467
1353968,49.77,785.97112055,7,188720,27980,0.00073,-4.4505815505981445,-1673.7919921875,0.262325644493103,2402.7421875,1350967
1354468,49.77,826.79237936,7,188790,27990,0.00073,-6.011059284210205,-1507.79345703125,0.25902843475341797,2334.96435546875,1351467
1354968,49.77,778.02988566,7,188859,28000,0.00073,3.1370205879211426,-1691.60302734375,0.25921186804771423,1763.885986328125,1351967
1355468,49.77,792.43447894,7,188930,28010,0.00073,1.8592534065246582,-1851.844482421875,0.2631222605705261,2033.57568359375,1352467
1355968,49.77,852.08698135,7,189000,28020,0.00073,3.352731943130493,-1847.375732421875,0.2541826069355011,2182.89990234375,1352967
1356468,49.96,823.3188728999999,7,189070,28030,0.00073,-1.5751196146011353,-1842.53125,0.25200921297073364,1792.6998291015625,1353467
1356968,50.0,800.4316878000001,7,189139,28040,0.00073,-1.603304386138916,-1713.5311279296875,0.2462068647146225,1832.5439453125,1353967
1357468,50.0,786.90297717,7,189209,28050,0.00073,2.769655704498291,-1818.2633056640625,0.24163874983787537,2340.031494140625,1354467
1357968,50.0,821.3615731500001,7,189280,28060,0.00073,-5.007061958312988,-1715.87158203125,0.24677515029907227,3125.367919921875,1354967
1358468,50.0,859.7748082800001,7,189349,28070,0.00073,2.756554126739502,-1823.1231689453125,0.24264338612556458,1857.41455078125,1355467
1358968,50.0,891.4298978400002,7,189420,28080,0.00073,0.10598787665367126,-1705.989990234375,0.2373795360326767,2229.0751953125,1355967
1359464,49.96,908.7769138999997,7,189493,28090,0.00073,3.5280473232269287,-1821.4691162109375,0.23721861839294434,4369.7646484375,1356463
1359964,49.96,944.6942733600001,7,189564,28100,0.00073,2.9021382331848145,-1849.43212890625,0.23916292190551758,1940.309326171875,1356963
