time/total_timesteps,time/episodes,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/learning_rate,train/n_updates,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/critic_loss
960000,9600,153135,6,771.3178706100001,100.0,0.00073,956999,2.0417561531066895,-395.3734436035156,0.002839776687324047,0.23335491120815277
961000,9610,153301,6,770.3289198999998,100.0,0.00073,957999,-2.744609832763672,-396.0054931640625,0.0022356498520821333,0.1044994369149208
962000,9620,153465,6,768.9791317300001,100.0,0.00073,958999,-3.3757338523864746,-396.13690185546875,0.002181136514991522,0.030215395614504814
963000,9630,153628,6,769.1231319699999,100.0,0.00073,959999,5.067881107330322,-395.8856506347656,0.0025995043106377125,0.26912909746170044
964000,9640,153797,6,769.5702081799999,100.0,0.00073,960999,-1.0697510242462158,-395.6539306640625,0.0023706979118287563,0.0713888630270958
965000,9650,153976,6,768.40163312,100.0,0.00073,961999,-4.9663543701171875,-396.1422119140625,0.0021276662591844797,0.017499394714832306
966000,9660,154152,6,768.0513668099999,100.0,0.00073,962999,-1.020891547203064,-396.11932373046875,0.002319174353033304,0.1428450644016266
967000,9670,154324,6,768.4575466899998,100.0,0.00073,963999,6.147527694702148,-395.006103515625,0.003073332831263542,0.06146339327096939
968000,9680,154480,6,768.01168009,100.0,0.00073,964999,-2.249889850616455,-396.20965576171875,0.002301219617947936,0.19980977475643158
969000,9690,154636,6,768.1181480199998,100.0,0.00073,965999,-0.8374671936035156,-395.9390869140625,0.0025023457128554583,0.03495553135871887
970000,9700,154807,6,767.3921321400001,100.0,0.00073,966999,-0.9498032927513123,-395.70135498046875,0.0025003980845212936,0.07053463906049728
971000,9710,154965,6,768.9218972200001,100.0,0.00073,967999,-2.256460666656494,-395.433349609375,0.002370962407439947,0.09260082244873047
972000,9720,155124,6,771.05007753,100.0,0.00073,968999,6.290053844451904,-395.434814453125,0.002157337963581085,0.05931633710861206
973000,9730,155279,6,770.7609104600001,100.0,0.00073,969999,-1.7960612773895264,-396.177490234375,0.0026227084454149008,0.19769558310508728
974000,9740,155432,6,770.3952063199998,100.0,0.00073,970999,-0.9310576915740967,-395.8788757324219,0.0022772876545786858,0.05771380290389061
975000,9750,155586,6,771.8562120400001,100.0,0.00073,971999,-1.7866777181625366,-395.89715576171875,0.0025270674377679825,0.21402955055236816
976000,9760,155741,6,771.87939559,100.0,0.00073,972999,0.22375524044036865,-395.92724609375,0.0026293424889445305,0.04791934788227081
977000,9770,155894,6,772.8447804900003,100.0,0.00073,973999,2.428140163421631,-395.942626953125,0.002509651705622673,0.04439558833837509
978000,9780,156054,6,772.1680576199999,100.0,0.00073,974999,-1.6586723327636719,-396.0546875,0.002471682382747531,0.029963821172714233
979000,9790,156238,6,772.1965576299999,100.0,0.00073,975999,6.084967136383057,-395.6650695800781,0.00274264020845294,0.04871456325054169
980000,9800,156402,6,773.0608917000001,100.0,0.00073,976999,4.849100589752197,-395.24395751953125,0.0024912424851208925,0.09785133600234985
981000,9810,156562,6,772.67495081,100.0,0.00073,977999,-0.3223629891872406,-395.7046203613281,0.002372587565332651,0.04002194106578827
982000,9820,156723,6,771.97546114,100.0,0.00073,978999,3.4194655418395996,-395.2608947753906,0.0028410579543560743,0.16592368483543396
983000,9830,156884,6,772.28150436,100.0,0.00073,979999,1.6170989274978638,-395.662109375,0.0024249565321952105,0.028629805892705917
984000,9840,157046,6,772.71044459,100.0,0.00073,980999,-2.2615244388580322,-395.9171142578125,0.00293170684017241,0.04598316550254822
985000,9850,157208,6,771.5135394700001,100.0,0.00073,981999,-0.14540888369083405,-395.6131286621094,0.002597795333713293,0.08703972399234772
986000,9860,157365,6,772.12698855,100.0,0.00073,982999,1.3723174333572388,-395.8731384277344,0.002706842264160514,0.08918866515159607
987000,9870,157523,6,771.5263286899999,100.0,0.00073,983999,-0.8552767038345337,-396.0545654296875,0.002942427759990096,0.04024194926023483
988000,9880,157681,6,773.13771439,100.0,0.00073,984999,3.803429365158081,-395.2925720214844,0.0030665083322674036,0.05542919784784317
989000,9890,157839,6,771.9514124899998,100.0,0.00073,985999,2.671398162841797,-395.3846130371094,0.0028365624602884054,0.1053270697593689
990000,9900,157997,6,771.0463676099998,100.0,0.00073,986999,-0.26143643260002136,-395.74169921875,0.0027073058299720287,0.07405795156955719
991000,9910,158155,6,771.3314251999999,100.0,0.00073,987999,0.17316466569900513,-395.5433654785156,0.003170875832438469,0.05774938315153122
992000,9920,158318,6,771.2793041199998,100.0,0.00073,988999,3.3896608352661133,-395.20233154296875,0.002577167470008135,0.06953462213277817
993000,9930,158484,6,770.76295537,100.0,0.00073,989999,-3.4537367820739746,-395.65338134765625,0.0025081478524953127,0.02096482925117016
994000,9940,158649,6,770.3556938399998,100.0,0.00073,990999,0.45082539319992065,-395.4620056152344,0.0031066539231687784,0.07850795239210129
995000,9950,158812,6,770.8728564700001,100.0,0.00073,991999,1.3933809995651245,-395.54150390625,0.002710741711780429,0.03933218494057655
996000,9960,158978,6,770.2156123000001,100.0,0.00073,992999,0.23410290479660034,-395.51165771484375,0.002621436957269907,0.12832753360271454
997000,9970,159142,6,770.8840521499999,100.0,0.00073,993999,1.4213624000549316,-395.81756591796875,0.002473489847034216,0.15334239602088928
998000,9980,159310,6,769.79448225,100.0,0.00073,994999,-4.827248573303223,-396.47906494140625,0.002646117238327861,0.015559080988168716
999000,9990,159481,6,770.6187467599999,100.0,0.00073,995999,-1.6738210916519165,-395.9336853027344,0.0026846404653042555,0.06305739283561707
1000000,10000,159661,6,771.4554697999998,100.0,0.00073,996999,-1.6689777374267578,-395.7635192871094,0.0022940663620829582,0.06668616831302643
1001000,10010,159828,6,769.6459388700001,100.0,0.00073,997999,1.4124425649642944,-395.5388488769531,0.002703228034079075,0.050728797912597656
1002000,10020,159981,6,770.56539005,100.0,0.00073,998999,4.412548065185547,-395.4886474609375,0.0026534723583608866,0.07373374700546265
1003000,10030,160141,6,771.1020402600001,100.0,0.00073,999999,1.5261305570602417,-395.527587890625,0.002093744231387973,0.020413711667060852
1004000,10040,160299,6,771.07899223,100.0,0.00073,1000999,4.76652717590332,-395.6123962402344,0.0025457474403083324,0.06803449988365173
1005000,10050,160457,6,771.80027539,100.0,0.00073,1001999,3.516486167907715,-395.74664306640625,0.002874661237001419,0.04888227954506874
1006000,10060,160615,6,771.5853880600001,100.0,0.00073,1002999,7.333527088165283,-395.1376647949219,0.0025515006855130196,0.04523075371980667
1007000,10070,160774,6,770.8205355,100.0,0.00073,1003999,1.6276187896728516,-395.8137512207031,0.0024155890569090843,0.021660346537828445
1008000,10080,160929,6,770.76090726,100.0,0.00073,1004999,3.002974271774292,-395.5218505859375,0.0029752047266811132,0.0792614221572876
1009000,10090,161084,6,771.84766864,100.0,0.00073,1005999,-0.30847686529159546,-396.16619873046875,0.002739520277827978,0.01931075006723404
1010000,10100,161240,6,770.7447857999999,100.0,0.00073,1006999,-1.0951699018478394,-395.69500732421875,0.003218488534912467,0.1277134120464325
1011000,10110,161395,6,771.6552335099998,100.0,0.00073,1007999,-5.11766242980957,-396.11212158203125,0.002788327634334564,0.029198363423347473
1012000,10120,161574,6,771.0307872700001,100.0,0.00073,1008999,-4.418899059295654,-396.0250549316406,0.0023511084727942944,0.03857295215129852
1013000,10130,161754,6,770.5499128100001,100.0,0.00073,1009999,-3.4955880641937256,-396.0874328613281,0.002682045567780733,0.03152697533369064
1014000,10140,161937,6,769.7865643499999,100.0,0.00073,1010999,2.1314449310302734,-395.5901794433594,0.002657373435795307,0.07490204274654388
1015000,10150,162115,6,769.3848888800001,100.0,0.00073,1011999,4.708554744720459,-395.6983337402344,0.0025202359538525343,0.1338362991809845
1016000,10160,162293,6,770.1049224000001,100.0,0.00073,1012999,2.9133644104003906,-396.1327209472656,0.002437044633552432,0.05729904770851135
1017000,10170,162482,6,770.71774834,100.0,0.00073,1013999,-1.512068271636963,-396.0443115234375,0.0027951581869274378,0.04391239583492279
1018000,10180,162674,6,771.6156194399998,100.0,0.00073,1014999,-6.232685565948486,-396.1011657714844,0.0026250870432704687,0.034492455422878265
1019000,10190,162863,6,770.9096511899999,100.0,0.00073,1015999,2.0454065799713135,-395.6624755859375,0.0028778458945453167,0.02993573620915413
1020000,10200,163069,6,772.09850045,100.0,0.00073,1016999,-0.40423583984375,-395.7774658203125,0.0026309918612241745,0.025422442704439163
1021000,10210,163261,6,772.3526863600002,100.0,0.00073,1017999,0.599087655544281,-395.5977478027344,0.0025958686601370573,0.1794169545173645
1022000,10220,163444,6,773.06994964,100.0,0.00073,1018999,2.0714409351348877,-395.5249938964844,0.0030470439232885838,0.14439108967781067
1023000,10230,163631,6,773.5822988099999,100.0,0.00073,1019999,-2.629912853240967,-396.23040771484375,0.0031637651845812798,0.040537163615226746
1024000,10240,163814,6,774.6629140099999,100.0,0.00073,1020999,-3.1294503211975098,-395.76153564453125,0.0027143957559019327,0.06166038662195206
1025000,10250,163988,6,774.29651216,100.0,0.00073,1021999,1.5949504375457764,-395.6398620605469,0.0030241389758884907,0.02454332262277603
1026000,10260,164167,6,773.4296633900001,100.0,0.00073,1022999,0.30738985538482666,-395.5111083984375,0.002677901415154338,0.1206645667552948
1027000,10270,164352,6,773.6243239200002,100.0,0.00073,1023999,2.769022226333618,-395.3692932128906,0.0028623072430491447,0.115986168384552
1028000,10280,164532,6,773.0381918100002,100.0,0.00073,1024999,3.095393180847168,-395.4837951660156,0.002984720980748534,0.08912228792905807
1029000,10290,164723,6,773.3267142499998,100.0,0.00073,1025999,0.5735435485839844,-395.6346130371094,0.002434828318655491,0.21484068036079407
1030000,10300,164909,6,772.5532244799999,100.0,0.00073,1026999,-4.49947452545166,-396.0457458496094,0.0028437781147658825,0.022474469617009163
1031000,10310,165096,6,773.10831217,100.0,0.00073,1027999,2.3548197746276855,-395.47393798828125,0.002942001214250922,0.07384030520915985
1032000,10320,165267,6,771.23438083,100.0,0.00073,1028999,-5.647146224975586,-395.9986267089844,0.002820891560986638,0.015055065974593163
1033000,10330,165426,6,771.0661996499999,100.0,0.00073,1029999,-1.8545048236846924,-396.22998046875,0.0029996749944984913,0.01329144835472107
1034000,10340,165581,6,770.40355029,100.0,0.00073,1030999,4.196822166442871,-395.27044677734375,0.0026664743199944496,0.058361805975437164
1035000,10350,165738,6,770.5060705800001,100.0,0.00073,1031999,9.37203311920166,-394.98968505859375,0.0029773691203445196,0.08119472861289978
1036000,10360,165899,6,772.6049042699998,100.0,0.00073,1032999,-1.4609564542770386,-395.6826171875,0.003005902050063014,0.18690413236618042
1037000,10370,166056,6,772.31612746,100.0,0.00073,1033999,-2.881619453430176,-395.9263610839844,0.00282685412093997,0.14041627943515778
1038000,10380,166211,6,772.2006769100001,100.0,0.00073,1034999,-1.8477380275726318,-395.4287109375,0.003481008345261216,0.061528995633125305
1039000,10390,166365,6,772.32440815,100.0,0.00073,1035999,-0.5674011707305908,-395.7489013671875,0.003099527908489108,0.040163129568099976
1040000,10400,166518,6,772.3679420300001,100.0,0.00073,1036999,0.34401655197143555,-395.65875244140625,0.0030432017520070076,0.042283929884433746
1041000,10410,166672,6,771.5037789400001,100.0,0.00073,1037999,2.4880552291870117,-395.6249084472656,0.0029453993774950504,0.048332538455724716
1042000,10420,166828,6,772.34605682,100.0,0.00073,1038999,0.4740297794342041,-395.4237060546875,0.002859167056158185,0.054829951375722885
1043000,10430,167010,6,772.2839668299999,100.0,0.00073,1039999,3.2461888790130615,-395.5147399902344,0.002661737147718668,0.07680006325244904
1044000,10440,167233,6,772.5855509300001,100.0,0.00073,1040999,1.1284732818603516,-395.8514404296875,0.002691649366170168,0.09735830128192902
1045000,10450,167428,6,772.5493282499999,100.0,0.00073,1041999,-0.66448974609375,-395.6567077636719,0.0028342679142951965,0.050909899175167084
1046000,10460,167611,6,771.7439662000002,100.0,0.00073,1042999,-0.8055233955383301,-395.952880859375,0.0024042034056037664,0.05255480110645294
1047000,10470,167798,6,772.3108571600001,100.0,0.00073,1043999,-0.49161696434020996,-395.873779296875,0.0025402423925697803,0.024224262684583664
1048000,10480,167986,6,772.3559974500001,100.0,0.00073,1044999,-3.9388270378112793,-395.8565673828125,0.002607143484055996,0.05423963442444801
1049000,10490,168168,6,772.31821206,100.0,0.00073,1045999,1.7996435165405273,-395.56219482421875,0.0025884562637656927,0.06130138784646988
1050000,10500,168347,6,772.3335437399999,100.0,0.00073,1046999,2.5502912998199463,-395.93560791015625,0.0023747379891574383,0.07896395772695541
1051000,10510,168536,6,772.43326938,100.0,0.00073,1047999,3.645197868347168,-395.8177490234375,0.002666306449100375,0.20302368700504303
1052000,10520,168727,6,772.1458128500001,100.0,0.00073,1048999,4.6919846534729,-395.5001525878906,0.002398983808234334,0.0765760987997055
1053000,10530,168912,6,772.17521026,100.0,0.00073,1049999,-5.16126823425293,-396.26434326171875,0.0026916274800896645,0.06181266903877258
1054000,10540,169093,6,771.6164028199997,100.0,0.00073,1050999,3.235865592956543,-395.9293212890625,0.0028355522081255913,0.15852636098861694
1055000,10550,169279,6,771.2682944200002,100.0,0.00073,1051999,5.863653659820557,-395.5689392089844,0.002995335729792714,0.05015800893306732
1056000,10560,169467,6,770.917117,100.0,0.00073,1052999,1.5853075981140137,-395.7557067871094,0.002889021299779415,0.06120525673031807
1057000,10570,169656,6,770.3951040699999,100.0,0.00073,1053999,1.2552411556243896,-395.395263671875,0.002519593108445406,0.049579180777072906
1058000,10580,169842,6,770.6372284199999,100.0,0.00073,1054999,0.05573320388793945,-395.7265930175781,0.002777945715934038,0.032329317182302475
1059000,10590,170021,6,770.5663320499999,100.0,0.00073,1055999,-3.228276491165161,-396.33819580078125,0.0027616084553301334,0.02582305669784546
1060000,10600,170204,6,771.5864252199999,100.0,0.00073,1056999,-2.9923782348632812,-395.75299072265625,0.002851965371519327,0.0478954091668129
1061000,10610,170388,6,771.9893381099998,100.0,0.00073,1057999,-2.6876769065856934,-395.82611083984375,0.0027232011780142784,0.05879836902022362
1062000,10620,170580,6,772.7672626200001,100.0,0.00073,1058999,3.926471710205078,-395.4806213378906,0.0027719438076019287,0.21823063492774963
1063000,10630,170759,6,773.0525866,100.0,0.00073,1059999,3.8580987453460693,-395.1075134277344,0.002632423536852002,0.07387718558311462
1064000,10640,170925,6,773.82957936,100.0,0.00073,1060999,0.19490456581115723,-395.7828369140625,0.002556254854425788,0.026653902605175972
1065000,10650,171081,6,774.8663524800002,100.0,0.00073,1061999,3.4833507537841797,-395.695556640625,0.0028316162060946226,0.14851370453834534
1066000,10660,171242,6,775.31866078,100.0,0.00073,1062999,-2.3743462562561035,-395.48504638671875,0.00247411266900599,0.06520417332649231
1067000,10670,171406,6,775.93577545,100.0,0.00073,1063999,-1.8021646738052368,-396.0423583984375,0.0026001897640526295,0.038567252457141876
1068000,10680,171567,6,775.64657846,100.0,0.00073,1064999,13.445242881774902,-395.08746337890625,0.0030448578763753176,0.19714081287384033
1069000,10690,171728,6,775.1470459500001,100.0,0.00073,1065999,1.0502461194992065,-395.97796630859375,0.0032859183847904205,0.03146728128194809
1070000,10700,171885,6,774.3049633,100.0,0.00073,1066999,2.0799527168273926,-395.8028564453125,0.0031033759005367756,0.07669275999069214
1071000,10710,172041,6,773.2903715199999,100.0,0.00073,1067999,5.705976486206055,-395.5021057128906,0.002540621440857649,0.03903847932815552
1072000,10720,172201,6,772.86814985,100.0,0.00073,1068999,-0.9877569079399109,-395.7683410644531,0.0028514228761196136,0.03415002301335335
1073000,10730,172359,6,772.3363191699999,100.0,0.00073,1069999,-3.1491899490356445,-395.7898864746094,0.003049241378903389,0.08045899868011475
1074000,10740,172516,6,771.14789703,100.0,0.00073,1070999,0.3014086186885834,-395.8445739746094,0.0030696727335453033,0.09854191541671753
1075000,10750,172671,6,771.2472094999998,100.0,0.00073,1071999,4.910348415374756,-395.12738037109375,0.0025268662720918655,0.3690067231655121
1076000,10760,172825,6,771.0220171499999,100.0,0.00073,1072999,3.068453788757324,-395.826171875,0.003105615731328726,0.06656702607870102
