time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,train/ent_coef,train/learning_rate,train/n_updates,train/actor_loss,train/ent_coef_loss,train/critic_loss
64528,7,476084,71.04,220.88845492999997,7290,0.05349920690059662,0.00073,473083,-279.40228271484375,-11.666141510009766,81.08909606933594
64618,7,476730,70.36,212.94047511,7300,0.05452137067914009,0.00073,473729,-277.8119201660156,-2.4922707080841064,82.33753204345703
64721,7,477480,70.67,231.07042954999994,7310,0.051398828625679016,0.00073,474479,-278.6736145019531,1.4621925354003906,95.389892578125
64823,7,478230,71.31,230.46712997000003,7320,0.05472224950790405,0.00073,475229,-271.2773742675781,0.8132184147834778,78.05604553222656
64918,7,478922,71.79,222.52660756,7330,0.05674558877944946,0.00073,475921,-284.6351013183594,-7.60328483581543,65.94237518310547
65020,7,479661,71.72,226.92076305000003,7340,0.053415995091199875,0.00073,476660,-262.78662109375,2.398873805999756,103.08987426757812
65116,7,480348,71.44,221.91687141999998,7350,0.05583299323916435,0.00073,477347,-276.5697021484375,5.156096458435059,74.18650817871094
65208,7,481018,70.96,228.05154800000003,7360,0.057702381163835526,0.00073,478017,-296.54937744140625,5.6943793296813965,79.77047729492188
65311,7,481768,71.01,228.68737113000003,7370,0.05945945531129837,0.00073,478767,-285.6378479003906,-11.734576225280762,109.43409729003906
65408,7,482467,71.2,234.37997070999998,7380,0.055920012295246124,0.00073,479466,-286.92877197265625,-1.2489076852798462,90.1371841430664
65510,7,483217,71.33,249.13840445000002,7390,0.0562971867620945,0.00073,480216,-258.79669189453125,6.739166259765625,152.63287353515625
65602,7,483892,71.62,243.65891928000002,7400,0.05407750606536865,0.00073,480891,-287.2091979980469,-0.9250420331954956,82.50129699707031
65699,7,484608,71.28,229.15361654000003,7410,0.0543273463845253,0.00073,481607,-287.98101806640625,5.545001983642578,111.80108642578125
65799,7,485325,70.95,230.76464348999997,7420,0.05459831282496452,0.00073,482324,-275.6147766113281,-5.8919291496276855,61.57108688354492
65904,7,486075,71.53,251.02980395000003,7430,0.05369924008846283,0.00073,483074,-284.32421875,0.2657172679901123,114.63516235351562
66000,7,486764,71.03,231.72515455999994,7440,0.05553971230983734,0.00073,483763,-269.85736083984375,-5.532711505889893,80.62698364257812
66103,7,487514,71.66,230.73240899999996,7450,0.0535295233130455,0.00073,484513,-296.3078308105469,-3.0784149169921875,88.53483581542969
66206,7,488264,72.46,244.85322252000003,7460,0.05381452292203903,0.00073,485263,-287.4689636230469,0.918197751045227,84.55879211425781
66310,7,489014,72.46,244.1683709,7470,0.05257873982191086,0.00073,486013,-302.7724609375,-0.04726433753967285,82.90729522705078
66404,7,489670,72.03,236.69368895,7480,0.05225445702672005,0.00073,486669,-284.2659912109375,8.218563079833984,67.8537826538086
66503,7,490399,71.82,236.34033390000002,7490,0.053155772387981415,0.00073,487398,-286.8780822753906,-1.1170926094055176,85.45500183105469
66594,7,491058,71.66,246.48407429000002,7500,0.055362243205308914,0.00073,488057,-270.95269775390625,-0.42858219146728516,95.12838745117188
66697,7,491808,72.0,253.29380367000002,7510,0.05428515002131462,0.00073,488807,-283.341064453125,-4.296430587768555,61.172119140625
66797,7,492536,72.11,255.37877864,7520,0.054266851395368576,0.00073,489535,-289.4771728515625,5.259156703948975,89.1523666381836
66897,7,493245,71.7,248.08309632000004,7530,0.05422548949718475,0.00073,490244,-278.5700988769531,-4.487061500549316,82.65174865722656
67001,7,493995,72.31,272.80367051999997,7540,0.05335545912384987,0.00073,490994,-292.77520751953125,8.048957824707031,84.74876403808594
67101,7,494723,72.09,268.7750915799999,7550,0.05490412190556526,0.00073,491722,-293.4524230957031,2.442270278930664,88.7077865600586
67201,7,495457,71.93,257.92267181000005,7560,0.054764144122600555,0.00073,492456,-294.65875244140625,-1.7405740022659302,71.3250732421875
67299,7,496175,71.61,245.61769219,7570,0.05506039410829544,0.00073,493174,-270.76116943359375,-3.5340189933776855,107.00218200683594
67399,7,496895,72.25,249.56607950999998,7580,0.054303038865327835,0.00073,493894,-301.3524475097656,5.850367546081543,105.06817626953125
67504,7,497645,72.46,257.41922926999996,7590,0.05363473668694496,0.00073,494644,-282.57720947265625,1.1584779024124146,77.61549377441406
67604,7,498369,73.11,266.72445153,7600,0.055399395525455475,0.00073,495368,-283.0606994628906,-1.41664457321167,65.81700134277344
67708,7,499114,73.06,269.40350827,7610,0.05333276838064194,0.00073,496113,-290.6172790527344,-5.410524368286133,88.11832427978516
67807,7,499826,72.9,270.93955127000004,7620,0.055216435343027115,0.00073,496825,-308.7297668457031,-2.8169922828674316,80.76097869873047
67906,7,500549,73.04,272.49824956,7630,0.05613767355680466,0.00073,497548,-314.21575927734375,-0.0685809850692749,96.71314239501953
68007,7,501284,72.89,267.13465849,7640,0.05395544320344925,0.00073,498283,-299.3812255859375,-0.13530027866363525,77.59879302978516
68100,7,501965,72.42,282.24189869,7650,0.05368202179670334,0.00073,498964,-302.8255310058594,2.0198872089385986,88.61235046386719
68204,7,502715,72.58,291.8676408,7660,0.050652164965867996,0.00073,499714,-301.4456787109375,-3.775156021118164,88.88740539550781
68304,7,503419,72.44,292.48435607000005,7670,0.05178073048591614,0.00073,500418,-299.9960632324219,0.2478855848312378,99.14051818847656
68405,7,504139,72.44,303.92913469,7680,0.05132870748639107,0.00073,501138,-295.0950927734375,2.762025833129883,78.3583984375
68497,7,504821,71.76,273.10851174,7690,0.052960354834795,0.00073,501820,-290.6571044921875,-1.738153338432312,93.56936645507812
68598,7,505559,71.9,277.80563315,7700,0.05348043516278267,0.00073,502558,-316.41131591796875,2.990267753601074,70.43588256835938
68697,7,506268,71.54,280.41345247000004,7710,0.05424109846353531,0.00073,503267,-288.02423095703125,-3.5831775665283203,85.51164245605469
68795,7,506981,71.55,288.35770535,7720,0.05419006571173668,0.00073,503980,-309.4850158691406,-9.94008731842041,86.16685485839844
68897,7,507703,71.54,280.71591214999995,7730,0.05478665977716446,0.00073,504702,-308.146240234375,-5.959153175354004,82.62318420410156
68996,7,508424,71.4,278.54533977000006,7740,0.05396329239010811,0.00073,505423,-299.3987731933594,-1.780280590057373,87.95608520507812
69101,7,509174,72.09,287.87650522,7750,0.05480523779988289,0.00073,506173,-306.7607421875,1.244775652885437,82.86741638183594
69204,7,509886,71.71,274.02680017,7760,0.05525023862719536,0.00073,506885,-313.0281982421875,-2.4854955673217773,86.89436340332031
69303,7,510605,71.86,272.29834038,7770,0.05797925218939781,0.00073,507604,-310.8422546386719,8.224725723266602,109.00531768798828
69404,7,511321,71.82,274.60133578000006,7780,0.05807112529873848,0.00073,508320,-297.5202331542969,-4.9011125564575195,69.02015686035156
69508,7,512071,72.5,290.68982796,7790,0.057105641812086105,0.00073,509070,-321.94091796875,-1.2123618125915527,114.03488159179688
69613,7,512821,72.62,285.16953830999995,7800,0.05657896399497986,0.00073,509820,-301.8989562988281,-0.6156631708145142,104.29222869873047
69718,7,513563,72.95,275.59876698,7810,0.05626794695854187,0.00073,510562,-305.0247497558594,-0.530872106552124,95.18658447265625
69817,7,514254,72.73,262.8474166,7820,0.0565434992313385,0.00073,511253,-314.1044921875,4.068209648132324,87.23527526855469
69917,7,514964,72.61,269.91141918,7830,0.058042362332344055,0.00073,511963,-316.539306640625,-0.22003507614135742,88.77361297607422
70015,7,515677,72.53,272.55073665,7840,0.056601282209157944,0.00073,512676,-312.56982421875,5.141828536987305,121.10713195800781
70114,7,516397,72.23,270.24273992,7850,0.05527055636048317,0.00073,513396,-313.6614990234375,-3.739227294921875,72.099609375
70212,7,517108,72.22,258.43688325,7860,0.05383000150322914,0.00073,514107,-300.6148986816406,5.0107598304748535,88.15882110595703
70311,7,517828,72.23,264.53708905,7870,0.054531171917915344,0.00073,514827,-305.36041259765625,-2.4825868606567383,106.49658966064453
70414,7,518578,72.57,275.06851985,7880,0.05672489479184151,0.00073,515577,-302.052001953125,-6.584999084472656,93.01238250732422
70517,7,519309,72.38,274.30844673,7890,0.0556834414601326,0.00073,516308,-325.36395263671875,-4.987759590148926,99.5554428100586
70622,7,520059,72.38,289.77038616,7900,0.05779501795768738,0.00073,517058,-318.6048583984375,-5.377368450164795,90.037353515625
70727,7,520809,72.46,293.40939102,7910,0.0549810566008091,0.00073,517808,-320.85662841796875,1.8840211629867554,93.2837905883789
70830,7,521542,72.88,303.91769611,7920,0.05714256688952446,0.00073,518541,-323.00445556640625,-4.691849708557129,72.88868713378906
70934,7,522292,73.28,307.03099196,7930,0.05500999465584755,0.00073,519291,-305.961669921875,7.8671345710754395,106.62126159667969
71038,7,523042,73.65,315.06109119,7940,0.054486531764268875,0.00073,520041,-314.44134521484375,4.988463878631592,77.85008239746094
71140,7,523782,73.85,305.11869941000003,7950,0.05491643026471138,0.00073,520781,-307.002685546875,4.464309215545654,77.2204818725586
71244,7,524531,74.23,323.20751266,7960,0.05535384640097618,0.00073,521530,-323.165771484375,1.5846108198165894,87.84915161132812
71342,7,525241,74.13,329.11001663999997,7970,0.05641131103038788,0.00073,522240,-301.7027282714844,5.8697404861450195,100.68052673339844
71445,7,525991,74.13,319.46691447,7980,0.05497152730822563,0.00073,522990,-313.4261474609375,0.2374488115310669,75.68873596191406
71546,7,526719,74.1,331.81006426000005,7990,0.056428611278533936,0.00073,523718,-299.0663757324219,-5.8280439376831055,86.5106201171875
71650,7,527469,74.1,324.68302274999996,8000,0.05493554845452309,0.00073,524468,-310.1379089355469,-9.722475051879883,73.48069763183594
71751,7,528189,73.8,327.48113286000006,8010,0.0564827062189579,0.00073,525188,-318.9142761230469,-3.3600552082061768,92.82306671142578
71848,7,528891,73.49,322.5936209200001,8020,0.05348416045308113,0.00073,525890,-312.1142578125,-3.8099846839904785,77.00718688964844
71953,7,529641,73.49,325.23211746,8030,0.05555306375026703,0.00073,526640,-312.5067138671875,-12.395313262939453,129.4631805419922
72054,7,530340,72.98,309.08181688,8040,0.05284292995929718,0.00073,527339,-308.85284423828125,2.438824415206909,95.81561279296875
72150,7,531046,72.64,312.03056650999997,8050,0.05293453857302666,0.00073,528045,-309.5091552734375,2.038640022277832,88.94620513916016
72247,7,531754,72.23,310.42157692999996,8060,0.05326090008020401,0.00073,528753,-306.9481201171875,-0.9246522784233093,83.20281982421875
72348,7,532491,72.5,310.77612596,8070,0.05274685099720955,0.00073,529490,-313.6901550292969,0.5624196529388428,78.61475372314453
72452,7,533241,72.5,318.38464865000003,8080,0.05271344631910324,0.00073,530240,-309.6590270996094,3.5093836784362793,76.58309936523438
72547,7,533919,72.0,302.20290398000003,8090,0.0549408383667469,0.00073,530918,-320.8577880859375,0.24189019203186035,112.58611297607422
72645,7,534630,71.61,281.47995355,8100,0.05252321437001228,0.00073,531629,-318.33953857421875,-0.6360970735549927,76.11644744873047
72746,7,535356,71.67,272.88014279,8110,0.05359089374542236,0.00073,532355,-319.6143493652344,-10.960794448852539,52.69078826904297
72843,7,536061,71.7,269.39861266,8120,0.0531056709587574,0.00073,533060,-298.4649353027344,4.548571586608887,113.53819274902344
72947,7,536811,71.7,266.38875722,8130,0.05180126428604126,0.00073,533810,-300.8179016113281,4.885587692260742,75.16302490234375
73051,7,537549,72.09,279.12548517999994,8140,0.05120987072587013,0.00073,534548,-303.47674560546875,2.0907084941864014,72.35748291015625
73156,7,538297,72.51,287.86050930999994,8150,0.05280425399541855,0.00073,535296,-318.6605224609375,0.6731077432632446,85.46769714355469
73260,7,539047,72.93,304.37059893,8160,0.05408155545592308,0.00073,536046,-298.03826904296875,4.069292068481445,93.50564575195312
73362,7,539782,72.91,300.24460280999995,8170,0.05333079770207405,0.00073,536781,-319.4285888671875,-6.291763782501221,90.15974426269531
73457,7,540460,72.19,291.17882262,8180,0.05298827961087227,0.00073,537459,-316.3818359375,7.415473461151123,79.2749252319336
73561,7,541205,72.86,292.21242352999997,8190,0.05202532559633255,0.00073,538204,-322.9707946777344,4.882479667663574,79.46063232421875
73653,7,541875,72.45,300.87993532,8200,0.052347227931022644,0.00073,538874,-318.24334716796875,3.2655858993530273,81.11734008789062
73753,7,542574,72.18,302.50355367,8210,0.05396394804120064,0.00073,539573,-319.27008056640625,2.7137985229492188,76.56434631347656
73854,7,543308,72.47,306.51516168,8220,0.05480232462286949,0.00073,540307,-327.7567138671875,4.536094665527344,93.67235565185547
73953,7,544022,72.11,301.45539003999994,8230,0.05334705114364624,0.00073,541021,-322.1451721191406,0.13928866386413574,82.98563385009766
74055,7,544766,72.17,302.96873389,8240,0.05156267434358597,0.00073,541765,-314.17474365234375,0.16236114501953125,72.10872650146484
74158,7,545516,72.19,289.57542371,8250,0.054324910044670105,0.00073,542515,-319.9237060546875,-1.073721170425415,79.52516174316406
74256,7,546228,71.81,274.39960971000005,8260,0.05532735213637352,0.00073,543227,-318.78326416015625,-0.9925438165664673,94.77493286132812
74360,7,546978,71.96,277.42142477000004,8270,0.05479474365711212,0.00073,543977,-320.54998779296875,0.36298155784606934,77.34048461914062
74464,7,547728,72.68,287.81349606000003,8280,0.05463965982198715,0.00073,544727,-315.6275939941406,7.823903560638428,98.42803955078125
74567,7,548446,72.41,294.17421492,8290,0.054487455636262894,0.00073,545445,-332.20654296875,-4.395669937133789,84.90618896484375
74671,7,549196,73.21,295.6798518,8300,0.05232609063386917,0.00073,546195,-312.7552795410156,4.044114112854004,89.22838592529297
74771,7,549925,73.51,309.06433590000006,8310,0.0556313693523407,0.00073,546924,-316.3544921875,2.4563674926757812,96.84593200683594
74868,7,550584,72.76,298.47904478,8320,0.05128546431660652,0.00073,547583,-333.72625732421875,5.051492214202881,101.72199249267578
74971,7,551334,73.12,320.13191679999994,8330,0.05368441343307495,0.00073,548333,-313.91363525390625,6.013100624084473,76.6772689819336
75075,7,552078,73.12,303.718807,8340,0.05303850769996643,0.00073,549077,-311.7168273925781,1.6996448040008545,90.38365173339844
75179,7,552821,73.05,311.49770799000004,8350,0.053123895078897476,0.00073,549820,-316.5777587890625,4.391467094421387,76.302001953125
75280,7,553549,73.21,323.44721778,8360,0.05179838463664055,0.00073,550548,-310.61004638671875,7.439022541046143,84.57322692871094
75384,7,554299,73.21,326.74110353,8370,0.05322950705885887,0.00073,551298,-324.0163879394531,1.1289228200912476,99.77418518066406
75487,7,555044,73.16,311.74604753,8380,0.052794698625802994,0.00073,552043,-305.58673095703125,-1.2026026248931885,100.74342346191406
75590,7,555794,73.48,319.07183841,8390,0.053212326020002365,0.00073,552793,-332.47479248046875,1.436568021774292,74.75639343261719
75694,7,556544,73.48,336.43198013,8400,0.052598465234041214,0.00073,553543,-318.365478515625,4.181997299194336,78.03814697265625
75797,7,557294,73.69,335.82424126999996,8410,0.05208912119269371,0.00073,554293,-321.3297424316406,-4.408501148223877,99.7494888305664
75883,7,557913,73.29,328.01971186000003,8420,0.051988016813993454,0.00073,554912,-309.9579162597656,7.20695686340332,66.1835708618164
75984,7,558638,73.04,313.38937067,8430,0.05212930962443352,0.00073,555637,-316.75518798828125,3.891611337661743,119.50938415527344
76088,7,559382,73.04,324.07733074,8440,0.05211469903588295,0.00073,556381,-323.67828369140625,8.228676795959473,100.66116333007812
76188,7,560114,72.93,312.28922578,8450,0.05290626361966133,0.00073,557113,-327.7377014160156,-6.945741176605225,79.22073364257812
76293,7,560864,73.15,307.87208873000003,8460,0.05311940982937813,0.00073,557863,-320.14520263671875,4.663543224334717,81.94013977050781
76383,7,561515,72.16,290.55615349,8470,0.05168265104293823,0.00073,558514,-321.37750244140625,3.1763439178466797,78.24302673339844
76481,7,562232,71.88,295.64382486999995,8480,0.05226396396756172,0.00073,559231,-315.2389831542969,13.067686080932617,108.75164794921875
76575,7,562916,71.22,290.42231066000005,8490,0.05189501494169235,0.00073,559915,-323.5903625488281,-2.5693836212158203,82.41232299804688
76672,7,563618,70.74,271.73127829,8500,0.051874950528144836,0.00073,560617,-330.81524658203125,1.832456350326538,70.73358154296875
76776,7,564368,70.74,280.47638313000004,8510,0.05307478830218315,0.00073,561367,-336.9022216796875,2.2291758060455322,93.50275421142578
76879,7,565118,72.05,310.09452496,8520,0.053483277559280396,0.00073,562117,-331.43292236328125,-8.014434814453125,78.24620819091797
