time/fps,time/episodes,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/actor_loss
6,18270,1316843,190778,74.44,501.6185426,6.622344017028809,0.00073,1313842,-2.8620004653930664,0.018024735152721405,-409.13427734375
6,18280,1317593,190888,74.44,499.40265528000003,4.396079063415527,0.00073,1314592,5.8324689865112305,0.021719448268413544,-401.00347900390625
6,18290,1318071,190957,71.72,435.52141059,19.1502685546875,0.00073,1315070,31.117752075195312,0.026757653802633286,-404.1814270019531
6,18300,1318807,191063,71.58,372.06702755,15.731674194335938,0.00073,1315806,-6.945430755615234,0.03260179981589317,-402.29412841796875
6,18310,1319557,191173,72.14,324.98729243,12.129446029663086,0.00073,1316556,2.2322652339935303,0.028288640081882477,-391.2640380859375
6,18320,1320307,191285,72.14,305.41715189999996,9.427502632141113,0.00073,1317306,6.18017053604126,0.0251066442579031,-381.7484130859375
6,18330,1321057,191395,72.14,307.37060981999997,4.495399475097656,0.00073,1318056,-6.2143874168396,0.019048966467380524,-383.2528076171875
6,18340,1321807,191506,72.14,308.32735578,3.6627721786499023,0.00073,1318806,-1.500864028930664,0.017517903819680214,-373.6000671386719
6,18350,1322557,191617,72.14,309.81655003,4.203550338745117,0.00073,1319556,1.7294964790344238,0.0175359807908535,-376.4623107910156
6,18360,1323307,191727,72.14,311.08411351,4.389261245727539,0.00073,1320306,7.668282985687256,0.01712016575038433,-371.7066650390625
6,18370,1324048,191834,72.05,303.45833912,6.493674278259277,0.00073,1321047,0.3014185428619385,0.029669171199202538,-369.68072509765625
6,18380,1324791,191943,71.98,290.4904094,7.950864315032959,0.00073,1321790,-11.240885734558105,0.03756451606750488,-372.22802734375
6,18390,1325508,192050,74.37,341.12534056000004,6.6870222091674805,0.00073,1322507,-7.447999000549316,0.026721429079771042,-369.59393310546875
6,18400,1326258,192160,74.51,403.48841939000005,6.805808067321777,0.00073,1323257,14.472539901733398,0.017669465392827988,-370.6023864746094
6,18410,1327008,192270,74.51,488.12261640000014,4.791983604431152,0.00073,1324007,8.349138259887695,0.016940295696258545,-373.07257080078125
6,18420,1327758,192379,74.51,516.00450925,3.2671942710876465,0.00073,1324757,-5.657793045043945,0.01690739393234253,-372.7707214355469
6,18430,1328508,192488,74.51,516.4151618300001,6.13301944732666,0.00073,1325507,16.540061950683594,0.016882678493857384,-366.1649169921875
6,18440,1329258,192596,74.51,516.11756699,3.370781660079956,0.00073,1326257,14.752735137939453,0.015933601185679436,-370.71612548828125
6,18450,1330008,192707,74.51,515.91456035,5.11407470703125,0.00073,1327007,13.95529842376709,0.016169477254152298,-367.1656188964844
6,18460,1330758,192816,74.51,515.7662535000001,3.0361061096191406,0.00073,1327757,3.4200024604797363,0.015620827674865723,-368.427001953125
6,18470,1331508,192926,74.6,524.00961685,2.275395154953003,0.00073,1328507,-6.76572322845459,0.015733841806650162,-371.9986267089844
6,18480,1332258,193037,74.67,539.3923647400001,2.634209632873535,0.00073,1329257,-2.040876626968384,0.015575041994452477,-372.86663818359375
6,18490,1333008,193147,75.0,551.11664191,7.093099117279053,0.00073,1330007,-3.287468671798706,0.018212854862213135,-371.2965087890625
6,18500,1333758,193256,75.0,549.0641111900001,3.6592886447906494,0.00073,1330757,2.963808059692383,0.021161479875445366,-372.2104187011719
6,18510,1334508,193363,75.0,546.8397363600001,2.8758106231689453,0.00073,1331507,14.378931045532227,0.018232926726341248,-362.7241516113281
6,18520,1335258,193475,75.0,546.9873796400001,3.5572316646575928,0.00073,1332257,-0.3922138214111328,0.0162751954048872,-374.22027587890625
6,18530,1336008,193586,75.0,546.94297775,2.8483638763427734,0.00073,1333007,-3.1276135444641113,0.016150351613759995,-367.3961486816406
6,18540,1336758,193698,75.0,546.5893014499999,2.677123546600342,0.00073,1333757,-5.266838550567627,0.015307324938476086,-374.4557800292969
6,18550,1337508,193810,75.0,546.51285741,4.61722469329834,0.00073,1334507,14.222291946411133,0.014413696713745594,-370.3620910644531
6,18560,1338258,193924,75.0,545.83008907,3.973637580871582,0.00073,1335257,8.539435386657715,0.015600871294736862,-367.2272033691406
6,18570,1339008,194034,75.0,545.7697004300001,3.0289247035980225,0.00073,1336007,-0.9385497570037842,0.016535522416234016,-372.0231628417969
6,18580,1339758,194143,75.0,545.5091045999999,4.817183494567871,0.00073,1336757,7.623288154602051,0.017430631443858147,-374.55609130859375
6,18590,1340402,194237,73.94,488.39936389999997,14.705456733703613,0.00073,1337401,4.003321647644043,0.01968774013221264,-373.2161865234375
6,18600,1341023,194328,72.65,400.68468142,12.877440452575684,0.00073,1338022,0.6782805919647217,0.023248644545674324,-374.23992919921875
6,18610,1341773,194441,72.65,313.30375762000006,4.9812421798706055,0.00073,1338772,-17.936494827270508,0.022243885323405266,-374.3945617675781
6,18620,1342477,194548,72.19,297.59799742000007,6.415725231170654,0.00073,1339476,-4.639556884765625,0.021801196038722992,-372.4471740722656
6,18630,1343227,194662,72.19,295.82700780000005,6.161650657653809,0.00073,1340226,-5.689864158630371,0.01987164281308651,-363.2499084472656
6,18640,1343977,194771,72.19,293.2743763,5.868873119354248,0.00073,1340976,-23.516069412231445,0.020257266238331795,-374.4674377441406
6,18650,1344727,194880,72.19,292.08717416,10.126249313354492,0.00073,1341726,18.4510498046875,0.01993410848081112,-364.6185607910156
6,18660,1345477,194989,72.19,261.54859597,4.841179370880127,0.00073,1342476,-13.408817291259766,0.04016020894050598,-375.98236083984375
6,18670,1346227,195098,72.19,249.33340933999997,4.50065803527832,0.00073,1343226,-10.793469429016113,0.024355169385671616,-374.0099792480469
6,18680,1346977,195216,72.19,249.41185542000005,6.66673469543457,0.00073,1343976,-0.40782642364501953,0.019424432888627052,-367.20263671875
6,18690,1347727,195332,73.25,308.31897018,4.402087688446045,0.00073,1344726,-2.9175593852996826,0.01758088357746601,-375.6590576171875
6,18700,1348477,195442,74.54,399.51052252,4.800381660461426,0.00073,1345476,-4.632087230682373,0.01686217077076435,-370.7308044433594
6,18710,1349227,195551,74.54,489.59242044,3.403714895248413,0.00073,1346226,15.297410011291504,0.016580043360590935,-369.00567626953125
6,18720,1349977,195658,75.0,505.9901467800001,6.756078243255615,0.00073,1346976,10.097012519836426,0.017362436279654503,-371.40777587890625
6,18730,1350727,195762,75.0,507.99900422999997,3.7036421298980713,0.00073,1347726,-14.444122314453125,0.017586659640073776,-373.80670166015625
6,18740,1351477,195867,75.0,511.28163029999996,4.598175048828125,0.00073,1348476,-13.046270370483398,0.01728575862944126,-370.5238342285156
6,18750,1352227,195973,75.0,512.63109063,4.663455963134766,0.00073,1349226,7.4893798828125,0.01610911823809147,-367.4841003417969
6,18760,1352977,196079,75.0,543.5716736899999,1.8798154592514038,0.00073,1349976,-11.59669017791748,0.016084833070635796,-371.2754821777344
6,18770,1353727,196184,75.0,556.10853133,4.111608028411865,0.00073,1350726,-7.171994686126709,0.015236948616802692,-364.4377746582031
6,18780,1354477,196289,75.0,556.39209137,3.1774396896362305,0.00073,1351476,-21.970703125,0.017189910635352135,-375.2173156738281
6,18790,1355227,196394,75.0,555.79122007,3.9923837184906006,0.00073,1352226,18.6474609375,0.020932257175445557,-366.84930419921875
6,18800,1355977,196498,75.0,553.09329167,4.9651288986206055,0.00073,1352976,-0.44800901412963867,0.03028567135334015,-365.0875549316406
6,18810,1356727,196602,75.0,551.39466012,5.372241020202637,0.00073,1353726,-9.337118148803711,0.02053752914071083,-368.52911376953125
6,18820,1357477,196707,75.0,550.23333394,3.398209571838379,0.00073,1354476,-5.554831504821777,0.016804803162813187,-368.12237548828125
6,18830,1358227,196813,75.0,549.73916059,7.634975433349609,0.00073,1355226,0.5681192874908447,0.017019521445035934,-365.33447265625
6,18840,1358940,196912,74.63,484.17068142000005,10.305286407470703,0.00073,1355939,1.8608849048614502,0.024061519652605057,-377.2667541503906
6,18850,1359587,197002,73.6,387.14910081,7.047740936279297,0.00073,1356586,-6.249786376953125,0.022625338286161423,-368.65093994140625
6,18860,1360337,197106,73.6,347.67838672000005,4.426976203918457,0.00073,1357336,-8.494199752807617,0.022549496963620186,-373.4759216308594
6,18870,1361087,197211,73.6,344.00567794999995,3.2531638145446777,0.00073,1358086,-2.062494993209839,0.020045937970280647,-362.9420166015625
6,18880,1361837,197315,73.6,342.37714100000005,15.619955062866211,0.00073,1358836,9.634525299072266,0.019505009055137634,-357.730712890625
6,18890,1362587,197419,73.6,342.84560936,2.996595859527588,0.00073,1359586,-8.26134204864502,0.016210971400141716,-366.32098388671875
6,18900,1363337,197525,73.6,345.3920137599999,5.52665901184082,0.00073,1360336,28.27111053466797,0.017060529440641403,-356.55047607421875
6,18910,1364087,197630,73.6,347.27517500999994,6.9446563720703125,0.00073,1361086,-0.011752128601074219,0.017011845484375954,-363.78070068359375
6,18920,1364837,197735,73.6,348.04849329999996,8.32893180847168,0.00073,1361836,4.620297908782959,0.01727701537311077,-362.604736328125
6,18930,1365587,197840,73.6,347.40394489999994,4.421447277069092,0.00073,1362586,7.345508575439453,0.01627969741821289,-364.2254638671875
6,18940,1366337,197943,73.97,413.30981177,8.095893859863281,0.00073,1363336,7.550425052642822,0.016489900648593903,-363.8161315917969
6,18950,1367087,198048,75.0,510.51818812,3.0671820640563965,0.00073,1364086,-3.250631332397461,0.016060851514339447,-364.3533630371094
6,18960,1367837,198153,75.0,550.7242549599999,2.9883241653442383,0.00073,1364836,0.3004584312438965,0.014933008700609207,-371.57147216796875
6,18970,1368587,198259,75.0,554.5179457500001,2.895169734954834,0.00073,1365586,1.279496669769287,0.016371985897421837,-365.7839050292969
6,18980,1369337,198362,75.0,555.91054567,5.427523612976074,0.00073,1366336,-1.81233811378479,0.015843616798520088,-363.0577697753906
6,18990,1370087,198466,75.0,555.95478585,4.99503755569458,0.00073,1367086,24.49031639099121,0.015599115751683712,-364.04345703125
6,19000,1370837,198569,75.0,556.5433997299999,3.6370720863342285,0.00073,1367836,-5.189412593841553,0.01530655100941658,-366.78460693359375
6,19010,1371587,198674,75.0,556.79114544,10.875482559204102,0.00073,1368586,9.152702331542969,0.014910182915627956,-363.1983337402344
6,19020,1372337,198777,75.0,556.4776666799999,2.041555881500244,0.00073,1369336,-7.288698196411133,0.01518429908901453,-372.4132080078125
6,19030,1373087,198880,75.0,557.71094765,3.007781744003296,0.00073,1370086,18.2908935546875,0.015592556446790695,-363.9842834472656
6,19040,1373837,198985,75.0,557.7240011900001,3.028745174407959,0.00073,1370836,2.0732133388519287,0.014389442279934883,-373.92828369140625
6,19050,1374587,199090,75.0,557.62337617,4.158230781555176,0.00073,1371586,-0.6132478713989258,0.01533038541674614,-364.0144958496094
6,19060,1375337,199194,75.0,556.1173489,3.438519239425659,0.00073,1372336,-1.0547237396240234,0.016927463933825493,-366.26898193359375
6,19070,1376087,199299,75.0,553.62279523,4.973352432250977,0.00073,1373086,-19.405452728271484,0.01604658178985119,-369.146728515625
6,19080,1376837,199404,75.0,553.1180912100001,3.039976119995117,0.00073,1373836,5.496981143951416,0.014787069521844387,-365.6634521484375
6,19090,1377587,199507,75.0,553.2519238900001,3.6148204803466797,0.00073,1374586,1.131026268005371,0.015803959220647812,-365.72747802734375
6,19100,1378337,199612,75.0,553.1834917799999,9.61092472076416,0.00073,1375336,-0.46219468116760254,0.01678607054054737,-374.0334777832031
6,19110,1379087,199717,75.0,553.1922402699998,3.204453945159912,0.00073,1376086,-21.086441040039062,0.01713726855814457,-370.9163513183594
6,19120,1379837,199822,75.0,554.12377053,6.33839750289917,0.00073,1376836,-16.86625862121582,0.016909530386328697,-371.1962585449219
6,19130,1380449,199908,73.62,523.95991986,58.86139678955078,0.00073,1377448,279.40582275390625,0.03284681588411331,-454.8879089355469
6,19140,1380897,199970,70.6,443.48215722000003,149.6104278564453,0.00073,1377896,163.6089324951172,0.05617867037653923,-646.1497192382812
6,19150,1381606,200069,70.19,377.87732043000005,59.71880340576172,0.00073,1378605,41.22412109375,0.08338138461112976,-673.6119384765625
6,19160,1382356,200174,70.19,329.55969526999996,18.603496551513672,0.00073,1379355,-13.13951301574707,0.09036353975534439,-620.4127807617188
6,19170,1383106,200279,70.19,310.64498024999995,24.200088500976562,0.00073,1380105,-30.247304916381836,0.07424759119749069,-547.2954711914062
6,19180,1383856,200384,70.19,307.01663354,17.214752197265625,0.00073,1380855,-30.483964920043945,0.05304183438420296,-497.5127868652344
6,19190,1384606,200489,70.19,302.93477079,5.881582260131836,0.00073,1381605,-26.049415588378906,0.03716150298714638,-466.712158203125
6,19200,1385356,200593,70.19,300.48359244,8.2322998046875,0.00073,1382355,-11.509692192077637,0.026969343423843384,-433.6872253417969
6,19210,1386106,200698,70.19,297.46053084000005,7.703037261962891,0.00073,1383105,-2.495129346847534,0.022860093042254448,-414.9192810058594
6,19220,1386820,200797,69.83,289.20977718,8.261588096618652,0.00073,1383819,9.656886100769043,0.02127343788743019,-412.4452819824219
6,19230,1387532,200897,70.83,309.48160227999995,8.638297080993652,0.00073,1384531,5.387092113494873,0.018699802458286285,-396.0709228515625
6,19240,1388282,201002,73.85,385.80848176000006,6.804647445678711,0.00073,1385281,-13.35159683227539,0.019275572150945663,-394.40814208984375
6,19250,1389032,201107,74.26,451.38310885,5.4351325035095215,0.00073,1386031,-5.531733512878418,0.018083680421113968,-389.1719970703125
6,19260,1389782,201211,74.26,500.72725538,5.027294158935547,0.00073,1386781,-6.56295919418335,0.017768140882253647,-384.79449462890625
6,19270,1390532,201318,74.26,521.56825886,3.842611312866211,0.00073,1387531,-5.795598983764648,0.017050404101610184,-378.55889892578125
6,19280,1391282,201423,74.26,525.6502362800001,8.503800392150879,0.00073,1388281,16.66862678527832,0.017397815361618996,-374.6909484863281
6,19290,1392032,201529,74.26,529.3200211999999,9.504229545593262,0.00073,1389031,15.321409225463867,0.017807351425290108,-373.7508544921875
6,19300,1392782,201634,74.26,531.6987767,3.485027313232422,0.00073,1389781,-1.7762479782104492,0.01940852589905262,-376.4252624511719
6,19310,1393532,201739,74.26,534.59296764,9.660001754760742,0.00073,1390531,6.69098424911499,0.01771198771893978,-367.37841796875
6,19320,1394282,201844,74.62,542.4576907700001,3.5610413551330566,0.00073,1391281,-2.7663910388946533,0.01580161601305008,-374.4139099121094
6,19330,1395032,201949,75.0,552.4151210000001,3.5092945098876953,0.00073,1392031,-2.941226005554199,0.017270566895604134,-371.159423828125
6,19340,1395782,202055,75.0,556.1830530899999,4.011663913726807,0.00073,1392781,3.0507102012634277,0.01616297848522663,-364.955810546875
6,19350,1396532,202160,75.0,556.4905262499999,2.4001173973083496,0.00073,1393531,-9.836260795593262,0.015266970731317997,-370.7317199707031
6,19360,1397282,202265,75.0,556.81384321,2.925132989883423,0.00073,1394281,-5.578288555145264,0.01520280260592699,-364.41693115234375
6,19370,1398032,202370,75.0,557.27731632,2.014619827270508,0.00073,1395031,-6.696603298187256,0.01594877988100052,-370.982666015625
6,19380,1398782,202476,75.0,557.61533394,3.3784360885620117,0.00073,1395781,1.1669213771820068,0.014524889178574085,-370.6632385253906
6,19390,1399532,202582,75.0,557.72209272,4.483701705932617,0.00073,1396531,-10.394315719604492,0.016968583688139915,-366.2274475097656
6,19400,1400282,202687,75.0,557.83639349,4.8702545166015625,0.00073,1397281,-9.952413558959961,0.016141582280397415,-368.1158447265625
6,19410,1401032,202791,75.0,546.5373155199999,2.742619514465332,0.00073,1398031,0.8018949031829834,0.01638704352080822,-368.6081237792969
6,19420,1401782,202897,75.0,543.56579214,2.7525694370269775,0.00073,1398781,-13.041661262512207,0.015814874321222305,-365.3753662109375
6,19430,1402532,203002,75.0,543.30675125,2.921809673309326,0.00073,1399531,-9.49642562866211,0.01457084622234106,-372.0169982910156
6,19440,1403282,203108,75.0,543.4644231999999,3.8023509979248047,0.00073,1400281,9.722740173339844,0.015326292254030704,-370.8400573730469
6,19450,1404032,203213,75.0,541.53504924,16.571701049804688,0.00073,1401031,7.259667873382568,0.029656659811735153,-379.8901672363281
6,19460,1404460,203273,71.78,455.03305934000014,21.664907455444336,0.00073,1401459,24.323596954345703,0.040203485637903214,-390.8583984375
6,19470,1405168,203374,71.36,365.84946510000003,20.7198486328125,0.00073,1402167,-15.744428634643555,0.042076461017131805,-382.85931396484375
6,19480,1405918,203480,71.36,282.65007434999995,5.660035133361816,0.00073,1402917,-12.343291282653809,0.03012797236442566,-380.1619873046875
