time/fps,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss,train/learning_rate,train/critic_loss
7,773.8908011,131291,944136,9670,100.0,0.004376415628939867,941135,-0.849768877029419,-396.5205993652344,0.00073,0.18403233587741852
7,770.6969878299999,131430,945136,9680,100.0,0.0041724443435668945,942135,-3.3048644065856934,-396.4153747558594,0.00073,0.2185605764389038
7,771.6105026099999,131569,946136,9690,100.0,0.004175911191850901,943135,5.861469268798828,-396.54736328125,0.00073,0.10337229818105698
7,771.6928930099999,131709,947136,9700,100.0,0.004220596980303526,944135,8.543336868286133,-396.6488037109375,0.00073,0.23606613278388977
7,771.67082588,131847,948136,9710,100.0,0.004304058384150267,945135,10.54594898223877,-396.2598571777344,0.00073,0.25491344928741455
7,771.5726149100001,131989,949136,9720,100.0,0.00459156883880496,946135,-0.19075775146484375,-397.07598876953125,0.00073,0.18775764107704163
7,771.3181382399999,132126,950136,9730,100.0,0.004431560635566711,947135,4.306515693664551,-396.56597900390625,0.00073,0.30404365062713623
7,771.2890716200001,132265,951136,9740,100.0,0.004128778353333473,948135,-3.6859912872314453,-396.9404602050781,0.00073,0.12859635055065155
7,771.27597089,132404,952136,9750,100.0,0.0042634811252355576,949135,4.757700443267822,-396.7151794433594,0.00073,0.1701679825782776
7,771.2883192599999,132543,953136,9760,100.0,0.004049741197377443,950135,6.180029392242432,-396.499267578125,0.00073,0.10514421761035919
7,771.6257729099999,132684,954136,9770,100.0,0.004220667295157909,951135,5.2745537757873535,-396.8349609375,0.00073,0.16616511344909668
7,774.67438209,132825,955136,9780,100.0,0.004346437286585569,952135,-3.0715153217315674,-395.8511047363281,0.00073,0.2321707308292389
7,774.72929641,132966,956136,9790,100.0,0.004199694376438856,953135,-11.903291702270508,-396.55859375,0.00073,0.13510531187057495
7,774.6858952000001,133106,957136,9800,100.0,0.004167469218373299,954135,-6.660432815551758,-396.655517578125,0.00073,0.19616645574569702
7,774.71758944,133247,958136,9810,100.0,0.004073994234204292,955135,-2.6390328407287598,-396.8348388671875,0.00073,0.09481069445610046
7,774.8123941599999,133387,959136,9820,100.0,0.004106177948415279,956135,-6.216504096984863,-396.2752990722656,0.00073,0.16275770962238312
7,774.72725672,133528,960136,9830,100.0,0.004119054414331913,957135,0.6193084716796875,-396.3955078125,0.00073,0.28569233417510986
7,774.6770405300001,133670,961136,9840,100.0,0.004317005630582571,958135,-11.79415225982666,-396.0057067871094,0.00073,0.1630745232105255
7,772.12202628,133809,962136,9850,100.0,0.0039743538945913315,959135,9.845860481262207,-396.09521484375,0.00073,0.19519618153572083
7,770.9953583000001,133950,963136,9860,100.0,0.003994212951511145,960135,-0.10265004634857178,-396.2572021484375,0.00073,0.10526998341083527
7,771.00091345,134091,964136,9870,100.0,0.003970843739807606,961135,15.9584321975708,-395.68206787109375,0.00073,0.16252371668815613
7,771.0945368600001,134234,965136,9880,100.0,0.0036943075247108936,962135,7.026608467102051,-396.033447265625,0.00073,0.10466505587100983
7,771.1729137599999,134374,966136,9890,100.0,0.003746600355952978,963135,-10.720283508300781,-396.10638427734375,0.00073,0.1789940893650055
7,771.3301425900002,134515,967136,9900,100.0,0.003777638543397188,964135,-2.2550415992736816,-395.76251220703125,0.00073,0.1639479249715805
7,771.4128124099998,134658,968136,9910,100.0,0.003948518540710211,965135,-6.2077789306640625,-395.8500671386719,0.00073,0.12117213755846024
7,771.4354922500003,134810,969136,9920,100.0,0.003835708135738969,966135,16.39625358581543,-395.5555725097656,0.00073,0.15869154036045074
7,771.72805212,134965,970136,9930,100.0,0.0038257092237472534,967135,2.454404592514038,-395.8399963378906,0.00073,0.1479095071554184
7,771.85907874,135120,971136,9940,100.0,0.003780752420425415,968135,16.285858154296875,-395.4372253417969,0.00073,0.25845447182655334
7,774.4220552999999,135267,972136,9950,100.0,0.003615256631746888,969135,-18.173885345458984,-395.8643493652344,0.00073,0.11767549812793732
7,775.5348879999999,135406,973136,9960,100.0,0.0037179263308644295,970135,-0.048787593841552734,-395.2801513671875,0.00073,0.0758710503578186
7,775.55563837,135545,974136,9970,100.0,0.003689167322590947,971135,10.56850528717041,-395.2618713378906,0.00073,0.12764084339141846
7,774.69287242,135682,975136,9980,100.0,0.004214507527649403,972135,15.473190307617188,-395.5484619140625,0.00073,0.14904269576072693
7,772.7916693700001,135817,976136,9990,100.0,0.004319468047469854,973135,2.325542688369751,-396.7072448730469,0.00073,0.16811181604862213
7,769.3056842999998,135956,977136,10000,100.0,0.004067307338118553,974135,4.987562656402588,-396.35870361328125,0.00073,0.18253391981124878
7,769.2665420799999,136095,978136,10010,100.0,0.0038811424747109413,975135,9.44809341430664,-396.2966613769531,0.00073,0.11946197599172592
7,769.34105377,136233,979136,10020,100.0,0.003913036081939936,976135,0.25946301221847534,-396.6315002441406,0.00073,0.23350003361701965
7,769.4019375,136370,980136,10030,100.0,0.003704655449837446,977135,-13.904852867126465,-395.7331848144531,0.00073,0.16512364149093628
7,769.40953574,136512,981136,10040,100.0,0.003721713088452816,978135,2.8834378719329834,-396.03875732421875,0.00073,0.11891500651836395
7,769.4237703699999,136650,982136,10050,100.0,0.003552753711119294,979135,6.265841484069824,-395.7632751464844,0.00073,0.08674553036689758
7,769.4372798699999,136789,983136,10060,100.0,0.003532169386744499,980135,-1.1347789764404297,-396.32135009765625,0.00073,0.20983174443244934
7,767.8099864500001,136930,984136,10070,100.0,0.0037880337331444025,981135,-6.94963264465332,-396.3695068359375,0.00073,0.2523900270462036
7,762.4035789100001,137070,985136,10080,100.0,0.003991102334111929,982135,6.275321006774902,-396.06365966796875,0.00073,0.22323328256607056
7,749.99385,137210,986136,10090,100.0,0.004484608769416809,983135,14.924027442932129,-396.4537658691406,0.00073,0.33061808347702026
7,752.9749757200002,137351,987136,10100,100.0,0.0045301239006221294,984135,-7.7657012939453125,-396.67376708984375,0.00073,0.23111270368099213
7,752.37447237,137492,988136,10110,100.0,0.004014073871076107,985135,-4.698208808898926,-396.16973876953125,0.00073,0.1458715796470642
7,752.2783762199999,137631,989136,10120,100.0,0.0038341465406119823,986135,-16.686540603637695,-396.59173583984375,0.00073,0.1400652527809143
7,752.2317945899998,137773,990136,10130,100.0,0.0037498853635042906,987135,1.7997875213623047,-396.1629943847656,0.00073,0.17086844146251678
7,752.2269915999999,137915,991136,10140,100.0,0.003908168990164995,988135,-8.870420455932617,-396.10302734375,0.00073,0.13256818056106567
7,752.27068881,138054,992136,10150,100.0,0.0038812183775007725,989135,-5.1677656173706055,-395.9276123046875,0.00073,0.21601322293281555
7,752.3030278399998,138196,993136,10160,100.0,0.003923184238374233,990135,-6.933565139770508,-395.697509765625,0.00073,0.19418564438819885
7,753.9646449999999,138337,994136,10170,100.0,0.003930767998099327,991135,-6.878439426422119,-396.20294189453125,0.00073,0.12541043758392334
7,759.0393039699999,138480,995136,10180,100.0,0.003954235464334488,992135,-3.390373706817627,-395.9630126953125,0.00073,0.11637056618928909
7,773.20145336,138618,996136,10190,100.0,0.003726170165464282,993135,5.113560199737549,-396.23321533203125,0.00073,0.2421639859676361
7,773.37086291,138758,997136,10200,100.0,0.003801449202001095,994135,-0.9656949043273926,-396.060302734375,0.00073,0.3373444974422455
7,774.0129975100001,138898,998136,10210,100.0,0.0035226778127253056,995135,-10.667152404785156,-396.12847900390625,0.00073,0.24507778882980347
7,774.0953806000001,139039,999136,10220,100.0,0.00347425090149045,996135,-7.879883289337158,-396.0576171875,0.00073,0.23431597650051117
7,773.3705880100002,139181,1000136,10230,100.0,0.005757980979979038,997135,78.41613006591797,-396.8826904296875,0.00073,0.30333101749420166
7,771.2557794200001,139322,1001136,10240,100.0,0.005584364291280508,998135,3.176328420639038,-397.9806823730469,0.00073,0.19775404036045074
7,769.8363735600001,139465,1002136,10250,100.0,0.004329601302742958,999135,-3.0606367588043213,-397.3509521484375,0.00073,0.1683429479598999
7,769.7750483800003,139606,1003136,10260,100.0,0.003960226196795702,1000135,5.8242082595825195,-397.2088623046875,0.00073,0.13338816165924072
7,769.7714026699999,139747,1004136,10270,100.0,0.003878482151776552,1001135,-6.844183444976807,-397.3160095214844,0.00073,0.306280255317688
7,763.9113977800002,139888,1005136,10280,100.0,0.0055372510105371475,1002135,9.492698669433594,-397.8505554199219,0.00073,0.493976354598999
7,718.8308944500002,140032,1006136,10290,100.0,0.01946667768061161,1003135,22.983301162719727,-426.9541320800781,0.00073,2.436797618865967
7,702.21877013,140176,1007136,10300,100.0,0.02010270021855831,1004135,-19.1380615234375,-441.775634765625,0.00073,1.6183990240097046
7,702.0007786800002,140317,1008136,10310,100.0,0.011938724666833878,1005135,-17.775741577148438,-432.84307861328125,0.00073,0.7505530118942261
7,702.02618771,140458,1009136,10320,100.0,0.008303639478981495,1006135,-10.38624382019043,-422.4485778808594,0.00073,0.3908900022506714
7,702.6753626199998,140598,1010136,10330,100.0,0.006640336476266384,1007135,-8.771003723144531,-415.4403076171875,0.00073,0.28956401348114014
7,704.77057774,140740,1011136,10340,100.0,0.005933842621743679,1008135,-14.582002639770508,-410.41412353515625,0.00073,0.2720547318458557
7,705.99195074,140883,1012136,10350,100.0,0.007689915131777525,1009135,19.56552505493164,-407.7455139160156,0.00073,0.49701663851737976
7,694.7140939399999,141023,1013136,10360,100.0,0.014141908846795559,1010135,1.3750300407409668,-411.68017578125,0.00073,0.8063998222351074
7,674.39911542,141163,1014136,10370,100.0,0.012353369034826756,1011135,2.008713483810425,-417.12298583984375,0.00073,0.8162933588027954
7,681.28713644,141306,1015136,10380,100.0,0.009164826013147831,1012135,-5.698068618774414,-417.34332275390625,0.00073,0.35919368267059326
7,726.26659298,141447,1016136,10390,100.0,0.007098534610122442,1013135,-4.399779319763184,-413.5495910644531,0.00073,0.2925671339035034
7,743.0434045199999,141586,1017136,10400,100.0,0.005398851353675127,1014135,-10.065777778625488,-408.92535400390625,0.00073,0.26832056045532227
7,743.2438815300001,141727,1018136,10410,100.0,0.00495616439729929,1015135,3.3176465034484863,-404.8844299316406,0.00073,0.4944036900997162
7,743.1458606500001,141870,1019136,10420,100.0,0.007732608821243048,1016135,44.38501739501953,-404.384521484375,0.00073,0.45853912830352783
7,720.8205934200003,142011,1020136,10430,100.0,0.02374701388180256,1017135,25.380983352661133,-435.7659912109375,0.00073,3.8605635166168213
7,696.54943149,142151,1021136,10440,100.0,0.0292196124792099,1018135,-6.546875,-467.2799072265625,0.00073,2.985236644744873
7,694.88687162,142295,1022136,10450,100.0,0.02417192980647087,1019135,-3.7218730449676514,-476.9377746582031,0.00073,1.9618346691131592
7,702.9514338499998,142436,1023136,10460,100.0,0.015795543789863586,1020135,-13.606935501098633,-468.55584716796875,0.00073,1.2028963565826416
7,721.5289873300001,142579,1024136,10470,100.0,0.011806899681687355,1021135,3.2978625297546387,-450.66766357421875,0.00073,1.2277629375457764
7,719.96714537,142720,1025136,10480,100.0,0.013950623571872711,1022135,2.038943290710449,-443.78460693359375,0.00073,0.9447767734527588
7,717.16094703,142858,1026136,10490,100.0,0.010729113593697548,1023135,-6.234954833984375,-437.23455810546875,0.00073,0.45456379652023315
7,717.18353938,142995,1027136,10500,100.0,0.008305951952934265,1024135,-6.607504844665527,-427.9324645996094,0.00073,0.603184700012207
7,717.09184364,143134,1028136,10510,100.0,0.007115991320461035,1025135,4.052910804748535,-420.09765625,0.00073,0.42342865467071533
7,717.0521086900002,143273,1029136,10520,100.0,0.007759124506264925,1026135,1.4600919485092163,-414.8411560058594,0.00073,0.3772159218788147
7,739.1596908199999,143412,1030136,10530,100.0,0.008160870522260666,1027135,-0.27944713830947876,-412.74365234375,0.00073,0.42073532938957214
7,763.24321572,143550,1031136,10540,100.0,0.008326969109475613,1028135,7.055497169494629,-410.422119140625,0.00073,0.46130236983299255
7,764.0635413899998,143690,1032136,10550,100.0,0.010327878408133984,1029135,-0.13658559322357178,-411.7706298828125,0.00073,0.5775846242904663
7,757.1891265700001,143829,1033136,10560,100.0,0.009670375846326351,1030135,10.071122169494629,-412.6126708984375,0.00073,0.5264107584953308
7,755.9273985899999,143969,1034136,10570,100.0,0.008642846718430519,1031135,-5.286993026733398,-411.0760498046875,0.00073,0.5360899567604065
7,757.40692698,144108,1035136,10580,100.0,0.008475380018353462,1032135,22.6924991607666,-410.42572021484375,0.00073,0.6526463031768799
7,760.28821804,144247,1036136,10590,100.0,0.010333690792322159,1033135,6.513378620147705,-410.0557861328125,0.00073,0.5364415645599365
7,760.2093039800001,144386,1037136,10600,100.0,0.008209376595914364,1034135,-8.497764587402344,-411.2782287597656,0.00073,0.4242854416370392
7,760.1887789300001,144525,1038136,10610,100.0,0.00704176863655448,1035135,-4.275984287261963,-409.2144775390625,0.00073,0.39553117752075195
7,760.1657701600002,144665,1039136,10620,100.0,0.006059351377189159,1036135,18.60379981994629,-406.2662048339844,0.00073,0.4312743544578552
7,760.4258774899998,144805,1040136,10630,100.0,0.006294167134910822,1037135,-0.9778722524642944,-404.50860595703125,0.00073,0.21699824929237366
7,759.7701948300002,144945,1041136,10640,100.0,0.006682095117866993,1038135,3.444794178009033,-404.70928955078125,0.00073,0.30088770389556885
7,758.0762247600001,145085,1042136,10650,100.0,0.006305342074483633,1039135,-18.02545166015625,-404.51947021484375,0.00073,0.21465615928173065
7,767.0947990400001,145228,1043136,10660,100.0,0.006473084911704063,1040135,3.7515792846679688,-403.1776123046875,0.00073,0.2816566526889801
7,769.35760372,145370,1044136,10670,100.0,0.006938231643289328,1041135,2.051802158355713,-403.14251708984375,0.00073,0.32826393842697144
7,769.4842175699999,145510,1045136,10680,100.0,0.0074582952074706554,1042135,-2.4916937351226807,-403.7665710449219,0.00073,0.31294605135917664
7,769.5184488399999,145653,1046136,10690,100.0,0.006757490336894989,1043135,-1.9191988706588745,-404.777587890625,0.00073,0.35962244868278503
7,769.60919691,145795,1047136,10700,100.0,0.006266370881348848,1044135,5.646015167236328,-404.1538391113281,0.00073,0.18920007348060608
7,769.6453153900002,145936,1048136,10710,100.0,0.005446869879961014,1045135,3.2507777214050293,-402.9563903808594,0.00073,0.2627818286418915
7,769.752286,146077,1049136,10720,100.0,0.005334805231541395,1046135,4.891571998596191,-401.2884216308594,0.00073,0.28398364782333374
7,769.0541193500003,146220,1050136,10730,100.0,0.005147136282175779,1047135,-15.732830047607422,-400.1759033203125,0.00073,0.15029647946357727
7,766.9476274899998,146362,1051136,10740,100.0,0.005461342632770538,1048135,-1.1459999084472656,-399.9471740722656,0.00073,0.24777919054031372
7,766.8428962400001,146504,1052136,10750,100.0,0.009915310889482498,1049135,14.766120910644531,-405.83624267578125,0.00073,0.9473078846931458
7,757.5106826399999,146647,1053136,10760,100.0,0.01610049419105053,1050135,-3.9068245887756348,-418.75885009765625,0.00073,1.3466084003448486
7,758.0834556100001,146788,1054136,10770,100.0,0.011959714815020561,1051135,3.5527896881103516,-420.3457946777344,0.00073,0.9038325548171997
7,758.0948458500002,146929,1055136,10780,100.0,0.009056109935045242,1052135,1.0588053464889526,-417.7425537109375,0.00073,0.39315664768218994
7,757.9673314099999,147071,1056136,10790,100.0,0.007391162682324648,1053135,-0.5239681005477905,-413.63104248046875,0.00073,0.3587212562561035
7,757.94444862,147214,1057136,10800,100.0,0.006509991362690926,1054135,-1.0588953495025635,-409.9508056640625,0.00073,0.49926474690437317
7,757.9409068300001,147355,1058136,10810,100.0,0.00605523819103837,1055135,-7.58574914932251,-407.296630859375,0.00073,0.2648477554321289
7,757.8560889999999,147499,1059136,10820,100.0,0.005650002509355545,1056135,8.65212631225586,-403.94268798828125,0.00073,0.4178217351436615
7,758.51745839,147641,1060136,10830,100.0,0.005674290936440229,1057135,-6.085351943969727,-402.6880187988281,0.00073,0.30881059169769287
7,761.3667597999997,147784,1061136,10840,100.0,0.005590500310063362,1058135,-1.0993988513946533,-401.6631774902344,0.00073,0.4816279709339142
