time/time_elapsed,time/fps,rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/total_timesteps,train/ent_coef,train/ent_coef_loss,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate
49911,7,662.01684975,3680,100.0,368000,0.018363140523433685,4.910880088806152,364999,-313.687744140625,1.3781579732894897,0.00073
50048,7,663.4431557600001,3690,100.0,369000,0.017823059111833572,-7.413299083709717,365999,-315.2684326171875,1.5719159841537476,0.00073
50185,7,664.03281221,3700,100.0,370000,0.018664227798581123,5.30168342590332,366999,-314.9539794921875,2.1590704917907715,0.00073
50322,7,644.96870577,3710,100.0,371000,0.023378320038318634,17.91679573059082,367999,-345.8042297363281,5.42680025100708,0.00073
50459,7,557.52265179,3720,100.0,372000,0.019542839378118515,-0.1623222827911377,368999,-352.973876953125,3.278543472290039,0.00073
50597,7,492.9850534100001,3730,100.0,373000,0.023729728534817696,9.734457015991211,369999,-337.25994873046875,4.264041900634766,0.00073
50734,7,403.03470038,3740,100.0,374000,0.07478819042444229,-6.853621482849121,370999,-496.13482666015625,13.086443901062012,0.00073
50873,7,313.14010909,3750,100.0,375000,0.04720187932252884,2.3037569522857666,371999,-489.83233642578125,7.135709762573242,0.00073
51012,7,228.2362874,3760,100.0,376000,0.038306910544633865,-14.519855499267578,372999,-468.4585266113281,4.241686820983887,0.00073
51151,7,161.27528266000002,3770,100.0,377000,0.02425443008542061,-4.752726078033447,373999,-412.5189208984375,2.8239023685455322,0.00073
51290,7,149.47426267,3780,100.0,378000,0.02276311069726944,-3.0614473819732666,374999,-380.26776123046875,2.5363073348999023,0.00073
51428,7,130.45536618999998,3790,100.0,379000,0.020219625905156136,8.985443115234375,375999,-359.1725158691406,3.2666890621185303,0.00073
51567,7,129.01964067,3800,100.0,380000,0.017592472955584526,4.754837512969971,376999,-346.34967041015625,2.326319694519043,0.00073
51705,7,148.16634019999998,3810,100.0,381000,0.018713539466261864,-2.4178571701049805,377999,-341.7861328125,1.8330045938491821,0.00073
51845,7,235.50689627,3820,100.0,382000,0.017382407560944557,-2.5647287368774414,378999,-334.0172119140625,2.2124850749969482,0.00073
51984,7,299.65304617,3830,100.0,383000,0.018619149923324585,-7.120184898376465,379999,-335.7370910644531,1.551594614982605,0.00073
52121,7,389.02421774000004,3840,100.0,384000,0.01690048724412918,0.8113462924957275,380999,-327.6027526855469,1.9138957262039185,0.00073
52259,7,479.07082058,3850,100.0,385000,0.016758190467953682,7.45776891708374,381999,-328.78387451171875,1.397822618484497,0.00073
52398,7,563.75327133,3860,100.0,386000,0.017087550833821297,-6.118334770202637,382999,-332.23822021484375,1.7439035177230835,0.00073
52536,7,630.6950057399999,3870,100.0,387000,0.016977129504084587,-3.948439359664917,383999,-328.0106201171875,1.2856180667877197,0.00073
52674,7,642.1866738699999,3880,100.0,388000,0.016559509560465813,-3.4663610458374023,384999,-327.1790771484375,1.2572276592254639,0.00073
52811,7,661.20526107,3890,100.0,389000,0.01628441922366619,-0.27906155586242676,385999,-326.1494445800781,1.1042470932006836,0.00073
52950,7,662.72793376,3900,100.0,390000,0.015962962061166763,2.974769115447998,386999,-328.58563232421875,1.402846336364746,0.00073
53090,7,662.5105897999998,3910,100.0,391000,0.015880944207310677,7.277356147766113,387999,-325.36566162109375,1.5058839321136475,0.00073
53227,7,662.78264166,3920,100.0,392000,0.01627795211970806,-1.6480607986450195,388999,-324.99481201171875,1.393200397491455,0.00073
53366,7,663.50308603,3930,100.0,393000,0.015943625941872597,-0.3806222677230835,389999,-332.6603088378906,1.092165231704712,0.00073
53506,7,663.94603181,3940,100.0,394000,0.01573685184121132,13.285564422607422,390999,-323.6098937988281,0.9588257074356079,0.00073
53644,7,663.9896682900002,3950,100.0,395000,0.01514413207769394,2.459592819213867,391999,-331.89361572265625,1.3036251068115234,0.00073
53782,7,664.28285733,3960,100.0,396000,0.015783114358782768,-2.817378282546997,392999,-330.61834716796875,1.3155205249786377,0.00073
53921,7,664.3588380800002,3970,100.0,397000,0.014772601425647736,-11.3928861618042,393999,-331.0843200683594,0.7321380376815796,0.00073
54059,7,664.48113268,3980,100.0,398000,0.015242958441376686,8.444480895996094,394999,-326.665283203125,0.8906073570251465,0.00073
54198,7,664.2186875599999,3990,100.0,399000,0.014773228205740452,-1.5506083965301514,395999,-331.3984680175781,0.9100648164749146,0.00073
54339,7,663.33344567,4000,100.0,400000,0.014480864629149437,9.673733711242676,396999,-327.7618408203125,1.1447553634643555,0.00073
54478,7,663.8275633799999,4010,100.0,401000,0.014336972497403622,-0.31340014934539795,397999,-333.6962890625,1.0152877569198608,0.00073
54618,7,663.8851725999999,4020,100.0,402000,0.01446196436882019,-5.264223098754883,398999,-331.4361267089844,1.26304292678833,0.00073
54758,7,664.1873534499999,4030,100.0,403000,0.01408510934561491,7.063085556030273,399999,-331.2265930175781,0.976043701171875,0.00073
54897,7,664.94909363,4040,100.0,404000,0.013813290745019913,-2.0135650634765625,400999,-328.6012268066406,1.026362657546997,0.00073
55036,7,665.2138920199999,4050,100.0,405000,0.014804447069764137,-11.689603805541992,401999,-333.75213623046875,0.5490421652793884,0.00073
55177,7,665.3813801599999,4060,100.0,406000,0.014071213081479073,-3.2114078998565674,402999,-333.3103332519531,1.2451926469802856,0.00073
55316,7,665.61436241,4070,100.0,407000,0.013789546675980091,4.009051322937012,403999,-331.6934509277344,0.6311286687850952,0.00073
55454,7,665.9659196399999,4080,100.0,408000,0.013768856413662434,1.5964418649673462,404999,-335.08447265625,0.9706568121910095,0.00073
55592,7,666.1058730099999,4090,100.0,409000,0.01372286956757307,0.9410629272460938,405999,-330.8702697753906,1.0425329208374023,0.00073
55731,7,667.3526489000001,4100,100.0,410000,0.0133298235014081,-2.5012669563293457,406999,-335.11785888671875,1.0771689414978027,0.00073
55872,7,667.2684939200001,4110,100.0,411000,0.012976682744920254,2.622422933578491,407999,-332.9515686035156,0.9397509098052979,0.00073
56013,7,667.64645236,4120,100.0,412000,0.012528003193438053,11.541226387023926,408999,-331.2733459472656,1.018479347229004,0.00073
56151,7,667.53005661,4130,100.0,413000,0.013052785769104958,-3.5995471477508545,409999,-333.8067321777344,0.7998727560043335,0.00073
56290,7,666.34462936,4140,100.0,414000,0.012839934788644314,8.295490264892578,410999,-332.8844909667969,0.8169373273849487,0.00073
56431,7,666.40065545,4150,100.0,415000,0.012971220538020134,0.936333417892456,411999,-333.270751953125,0.982390284538269,0.00073
56569,7,666.6062481700002,4160,100.0,416000,0.013093274086713791,4.762921333312988,412999,-336.7686767578125,0.8514299988746643,0.00073
56706,7,666.71039942,4170,100.0,417000,0.012417547404766083,0.8394209742546082,413999,-337.02294921875,0.5435528755187988,0.00073
56844,7,666.6777634000001,4180,100.0,418000,0.012125801295042038,-2.723803997039795,414999,-332.8947448730469,0.7162007093429565,0.00073
56982,7,666.8148074100001,4190,100.0,419000,0.01143780816346407,11.934074401855469,415999,-337.2926330566406,0.8193715214729309,0.00073
57120,7,666.7101467800001,4200,100.0,420000,0.01298972126096487,7.447864532470703,416999,-335.5196533203125,2.8046770095825195,0.00073
57259,7,646.64105459,4210,100.0,421000,0.02101481519639492,23.951297760009766,417999,-354.9228515625,6.810880661010742,0.00073
57397,7,556.17331817,4220,100.0,422000,0.02578555978834629,1.616409182548523,418999,-368.2105712890625,7.599583148956299,0.00073
57538,7,470.29264220000005,4230,100.0,423000,0.020822646096348763,-6.095757484436035,419999,-360.40252685546875,1.850080966949463,0.00073
57679,7,375.67041951,4240,100.0,424000,0.01933976076543331,-4.720828056335449,420999,-355.71844482421875,2.2838551998138428,0.00073
57819,7,286.35471035,4250,100.0,425000,0.019855232909321785,-3.4632859230041504,421999,-349.752197265625,1.6561157703399658,0.00073
57958,7,271.5009822,4260,100.0,426000,0.0169446412473917,2.4879844188690186,422999,-343.9969177246094,1.389543056488037,0.00073
58098,7,270.91390841000003,4270,100.0,427000,0.015606183558702469,4.244185447692871,423999,-341.1033935546875,1.1144061088562012,0.00073
58237,7,271.07014912,4280,100.0,428000,0.014546388760209084,-12.317477226257324,424999,-341.1879577636719,1.0470290184020996,0.00073
58377,7,271.1831438699999,4290,100.0,429000,0.013683664612472057,4.966067314147949,425999,-338.61944580078125,1.5808136463165283,0.00073
58515,7,271.13122197,4300,100.0,430000,0.013371380977332592,3.9730257987976074,426999,-341.5274963378906,1.5559790134429932,0.00073
58654,7,289.31131866,4310,100.0,431000,0.014050401747226715,-2.8807578086853027,427999,-341.28363037109375,1.1996870040893555,0.00073
58793,7,379.5889205,4320,100.0,432000,0.014718460850417614,0.14813143014907837,428999,-344.47369384765625,1.3450788259506226,0.00073
58932,7,465.0525480899999,4330,100.0,433000,0.014570936560630798,-2.454777956008911,429999,-341.2890625,0.9904532432556152,0.00073
59072,7,560.62329373,4340,100.0,434000,0.013043583370745182,-0.7167451977729797,430999,-335.3143005371094,1.1624643802642822,0.00073
59213,7,649.9269660000002,4350,100.0,435000,0.014782212674617767,5.937512397766113,431999,-336.1900939941406,1.000999927520752,0.00073
59352,7,664.74906464,4360,100.0,436000,0.014116832055151463,-13.63383674621582,432999,-340.30810546875,0.8274407386779785,0.00073
59492,7,665.2750678100002,4370,100.0,437000,0.012904727831482887,-5.097055435180664,433999,-337.333740234375,0.8630937933921814,0.00073
59632,7,665.0139431299999,4380,100.0,438000,0.012713409028947353,0.27822816371917725,434999,-338.7892150878906,1.2623580694198608,0.00073
59771,7,665.0962839299999,4390,100.0,439000,0.012338433414697647,-13.514913558959961,435999,-342.0545654296875,0.5637096166610718,0.00073
59912,7,665.1910267299999,4400,100.0,440000,0.012568948790431023,16.27072525024414,436999,-333.977783203125,0.9716426134109497,0.00073
60053,7,667.1042408800001,4410,100.0,441000,0.011612504720687866,9.41468620300293,437999,-335.926513671875,0.7247350215911865,0.00073
60192,7,667.17702343,4420,100.0,442000,0.012109956704080105,-1.3991515636444092,438999,-337.0343017578125,0.8695490956306458,0.00073
60331,7,667.9155942599999,4430,100.0,443000,0.011598410084843636,-4.6980180740356445,439999,-338.4761962890625,0.9676328897476196,0.00073
60470,7,667.7508478200001,4440,100.0,444000,0.011347856372594833,-4.2933430671691895,440999,-338.326416015625,0.7127692699432373,0.00073
60611,7,667.6713598000001,4450,100.0,445000,0.012046724557876587,-6.258735656738281,441999,-340.0137634277344,0.60317063331604,0.00073
60748,7,667.3313917300001,4460,100.0,446000,0.011324159801006317,-2.835937023162842,442999,-335.9111328125,0.8432365655899048,0.00073
60888,7,667.06791053,4470,100.0,447000,0.010526426136493683,10.308351516723633,443999,-336.7313232421875,0.8441245555877686,0.00073
61026,7,667.25498568,4480,100.0,448000,0.010908600874245167,-12.69437026977539,444999,-341.23046875,0.7899965047836304,0.00073
61167,7,667.1823399299999,4490,100.0,449000,0.010790085420012474,-7.534923553466797,445999,-340.804931640625,0.45353445410728455,0.00073
61308,7,667.1345994899999,4500,100.0,450000,0.009820193983614445,10.823801040649414,446999,-338.9034118652344,0.6649444103240967,0.00073
61449,7,667.3056388,4510,100.0,451000,0.010644344612956047,10.16324234008789,447999,-339.0372314453125,0.6863941550254822,0.00073
61588,7,667.2296615399999,4520,100.0,452000,0.010187088511884212,0.4202895164489746,448999,-336.1587829589844,0.9710319638252258,0.00073
61728,7,667.1137159800002,4530,100.0,453000,0.010230598971247673,-3.766862392425537,449999,-343.4429016113281,0.7188851237297058,0.00073
61869,7,667.36154946,4540,100.0,454000,0.010204780846834183,-1.851359486579895,450999,-339.71063232421875,0.5815697312355042,0.00073
62009,7,667.54607506,4550,100.0,455000,0.00976666808128357,7.510828971862793,451999,-340.47955322265625,0.8076053857803345,0.00073
62148,7,667.95415388,4560,100.0,456000,0.009783709421753883,-3.353382110595703,452999,-341.0634765625,0.670915424823761,0.00073
62288,7,668.4237216700001,4570,100.0,457000,0.00933962594717741,-3.6639177799224854,453999,-341.63299560546875,0.4054533839225769,0.00073
62429,7,668.53408797,4580,100.0,458000,0.00964536052197218,14.860188484191895,454999,-338.6734619140625,0.7567106485366821,0.00073
62571,7,667.58434629,4590,100.0,459000,0.009456204250454903,19.032085418701172,455999,-340.4328308105469,0.5390304327011108,0.00073
62712,7,667.6186591899999,4600,100.0,460000,0.008588604629039764,15.152705192565918,456999,-341.67333984375,0.6006185412406921,0.00073
62851,7,667.8356887100001,4610,100.0,461000,0.008664444088935852,8.778704643249512,457999,-340.4161071777344,0.504152774810791,0.00073
62992,7,667.80224279,4620,100.0,462000,0.009830486960709095,-6.4104323387146,458999,-337.6924133300781,0.7817046642303467,0.00073
63133,7,667.8811808400001,4630,100.0,463000,0.008969085291028023,0.5037541389465332,459999,-346.1705322265625,0.5405902862548828,0.00073
63272,7,667.9301897299999,4640,100.0,464000,0.009001179598271847,7.915349006652832,460999,-341.0213317871094,0.6850492358207703,0.00073
63411,7,667.95230538,4650,100.0,465000,0.008528158068656921,-16.231443405151367,461999,-342.2134094238281,0.5691996812820435,0.00073
63550,7,667.9293155499998,4660,100.0,466000,0.008637621998786926,6.595006942749023,462999,-342.92730712890625,0.631430983543396,0.00073
63689,7,667.76706823,4670,100.0,467000,0.008362985216081142,3.886129856109619,463999,-343.1156005859375,0.49240511655807495,0.00073
63828,7,667.6501285900001,4680,100.0,468000,0.008441649377346039,-14.405016899108887,464999,-348.7481689453125,0.5169421434402466,0.00073
63968,7,668.54033286,4690,100.0,469000,0.007844177074730396,-8.234479904174805,465999,-348.254150390625,0.48330268263816833,0.00073
64107,7,668.6813429100001,4700,100.0,470000,0.007404016796499491,6.956489086151123,466999,-342.27850341796875,0.6673601865768433,0.00073
64246,7,668.5866560000001,4710,100.0,471000,0.00791566539555788,-6.70560359954834,467999,-345.20758056640625,0.47005555033683777,0.00073
64383,7,668.7482864000001,4720,100.0,472000,0.00756841292604804,12.073480606079102,468999,-344.9470520019531,0.4935905933380127,0.00073
64523,7,668.8312027900001,4730,100.0,473000,0.007769502233713865,13.220211029052734,469999,-341.58929443359375,0.6465681791305542,0.00073
64664,7,646.43008238,4740,100.0,474000,0.015655770897865295,-5.345693111419678,470999,-354.4408874511719,13.352385520935059,0.00073
64802,7,550.56443917,4750,100.0,475000,0.017234524711966515,-0.42940080165863037,471999,-369.03131103515625,2.761324882507324,0.00073
64941,7,460.53149934,4760,100.0,476000,0.01574777439236641,-3.510117769241333,472999,-360.3974304199219,2.4139626026153564,0.00073
65082,7,408.33837352,4770,100.0,477000,0.015466162003576756,-5.503507614135742,473999,-360.02325439453125,1.1281564235687256,0.00073
65222,7,348.63977757,4780,100.0,478000,0.020897531881928444,-7.390317916870117,474999,-372.17205810546875,4.261693000793457,0.00073
65362,7,256.03028530000006,4790,100.0,479000,0.01877550221979618,-0.3454701900482178,475999,-373.7052001953125,2.706061363220215,0.00073
65502,7,166.18399083,4800,100.0,480000,0.014941612258553505,4.184226036071777,476999,-361.8060607910156,1.2159473896026611,0.00073
65641,7,130.35285922999998,4810,100.0,481000,0.012419317848980427,-7.998408794403076,477999,-357.8123474121094,1.1377973556518555,0.00073
65783,7,123.40006898999998,4820,100.0,482000,0.0128310052677989,-7.308023452758789,478999,-347.4029541015625,1.3473976850509644,0.00073
65923,7,120.6855026,4830,100.0,483000,0.0122199896723032,-7.605109214782715,479999,-344.21881103515625,1.2670600414276123,0.00073
66064,7,142.41096006,4840,100.0,484000,0.011252065189182758,-1.6516867876052856,480999,-340.456787109375,1.481252670288086,0.00073
66204,7,237.37899840999998,4850,100.0,485000,0.0096874525770545,-4.483866214752197,481999,-348.57733154296875,0.9092481136322021,0.00073
66344,7,326.08505813,4860,100.0,486000,0.009256327524781227,18.352699279785156,482999,-339.46099853515625,0.8302890062332153,0.00073
66486,7,377.73583555,4870,100.0,487000,0.009717075154185295,9.408334732055664,483999,-345.46881103515625,0.8181891441345215,0.00073
66626,7,436.7355123500001,4880,100.0,488000,0.009453661739826202,-1.3572142124176025,484999,-336.70074462890625,0.8520805835723877,0.00073
66765,7,528.05472518,4890,100.0,489000,0.009067158214747906,-2.017747402191162,485999,-342.29864501953125,0.8296611309051514,0.00073
66906,7,617.63077707,4900,100.0,490000,0.00886361114680767,-14.275718688964844,486999,-344.1802062988281,0.6173672080039978,0.00073
67045,7,653.06787997,4910,100.0,491000,0.0089609669521451,-1.2078170776367188,487999,-344.9093933105469,0.6117264628410339,0.00073
67185,7,659.1815169700001,4920,100.0,492000,0.008530049584805965,-3.55837082862854,488999,-346.40155029296875,0.5979459881782532,0.00073
67325,7,661.4736686399999,4930,100.0,493000,0.00837185513228178,-2.7523276805877686,489999,-342.4391784667969,0.5341356992721558,0.00073
67464,7,661.58593775,4940,100.0,494000,0.009159308858215809,-11.76134204864502,490999,-346.76336669921875,0.4061987102031708,0.00073
67604,7,661.7586872300001,4950,100.0,495000,0.009251447394490242,11.456329345703125,491999,-339.0949401855469,0.7470353245735168,0.00073
67745,7,663.0127513399999,4960,100.0,496000,0.00897618755698204,-0.5787749886512756,492999,-339.4080810546875,0.6814208030700684,0.00073
67886,7,663.52024089,4970,100.0,497000,0.009225869551301003,7.011791229248047,493999,-342.80694580078125,0.7905259728431702,0.00073
68026,7,662.25394705,4980,100.0,498000,0.013580556958913803,14.292701721191406,494999,-348.7936096191406,2.016303300857544,0.00073
68165,7,570.71881423,4990,100.0,499000,0.055476997047662735,32.54481887817383,495999,-441.1497802734375,5.984325408935547,0.00073
68306,7,486.45564593,5000,100.0,500000,0.04015234112739563,-28.672380447387695,496999,-425.34320068359375,3.294234037399292,0.00073
68447,7,457.7642134299999,5010,100.0,501000,0.02163759432733059,-27.051301956176758,497999,-398.1129455566406,2.1595797538757324,0.00073
68590,7,442.25997437,5020,100.0,502000,0.014620768837630749,-17.09956169128418,498999,-378.29217529296875,1.173532485961914,0.00073
68731,7,440.48204986999997,5030,100.0,503000,0.011308046989142895,3.936861515045166,499999,-364.25372314453125,1.6445739269256592,0.00073
68870,7,440.50538810000006,5040,100.0,504000,0.010525001212954521,-10.135065078735352,500999,-360.8930358886719,0.9849616885185242,0.00073
69011,7,440.6179979,5050,100.0,505000,0.010324939154088497,6.163969993591309,501999,-351.6275634765625,1.2173571586608887,0.00073
69150,7,440.3901275500001,5060,100.0,506000,0.009416419081389904,-2.165090560913086,502999,-345.7475280761719,1.1831637620925903,0.00073
69290,7,440.08327659,5070,100.0,507000,0.009696131572127342,3.6464476585388184,503999,-345.1397705078125,1.094064712524414,0.00073
69430,7,442.1426233,5080,100.0,508000,0.009475170634686947,-14.178997993469238,504999,-347.7334899902344,0.5401236414909363,0.00073
69571,7,534.91199576,5090,100.0,509000,0.007923886179924011,1.4987730979919434,505999,-349.0694580078125,0.6904515027999878,0.00073
69710,7,619.31568781,5100,100.0,510000,0.008450238965451717,-2.8963894844055176,506999,-345.1219482421875,0.6875056028366089,0.00073
69848,7,648.1420582799999,5110,100.0,511000,0.008744300343096256,-6.426765441894531,507999,-347.47381591796875,0.7445428371429443,0.00073
69986,7,664.04872857,5120,100.0,512000,0.008624390698969364,3.6187050342559814,508999,-343.97235107421875,0.9765885472297668,0.00073
70124,7,665.66246107,5130,100.0,513000,0.008482584729790688,-2.2162487506866455,509999,-339.9561462402344,1.1805330514907837,0.00073
70263,7,665.43196046,5140,100.0,514000,0.008511732332408428,9.456328392028809,510999,-343.8176574707031,0.6557960510253906,0.00073
70402,7,665.18510753,5150,100.0,515000,0.00746395206078887,12.660537719726562,511999,-342.4223937988281,0.7254409790039062,0.00073
70541,7,665.06636654,5160,100.0,516000,0.008629821240901947,-7.604346752166748,512999,-348.18170166015625,1.0391147136688232,0.00073
70682,7,665.31927838,5170,100.0,517000,0.010165010578930378,3.953472137451172,513999,-345.6456298828125,1.2193803787231445,0.00073
70822,7,662.0242762599999,5180,100.0,518000,0.012583533301949501,3.5182604789733887,514999,-350.5754699707031,2.6527159214019775,0.00073
70963,7,588.02863448,5190,100.0,519000,0.012657137587666512,12.899877548217773,515999,-350.308837890625,2.5676450729370117,0.00073
71104,7,559.4800275900001,5200,100.0,520000,0.012130571529269218,3.471381425857544,516999,-341.8801574707031,1.2331243753433228,0.00073
71243,7,558.22555311,5210,100.0,521000,0.010960093699395657,12.43303108215332,517999,-343.32159423828125,1.533121109008789,0.00073
71382,7,554.54618507,5220,100.0,522000,0.010473095811903477,0.14661723375320435,518999,-342.6208801269531,0.869156002998352,0.00073
71521,7,554.0688595600001,5230,100.0,523000,0.00960988737642765,0.5481958389282227,519999,-344.6279296875,0.873553454875946,0.00073
71663,7,554.49529424,5240,100.0,524000,0.009891548193991184,-1.4126033782958984,520999,-345.77386474609375,0.6131975054740906,0.00073
71804,7,554.62805306,5250,100.0,525000,0.00943617895245552,6.74198055267334,521999,-342.0733337402344,0.9588869214057922,0.00073
71946,7,554.91861853,5260,100.0,526000,0.00840245746076107,-2.5824692249298096,522999,-346.87994384765625,0.6952238082885742,0.00073
72087,7,554.6753150400001,5270,100.0,527000,0.008095933124423027,3.0747835636138916,523999,-339.9404296875,0.6717935800552368,0.00073
72227,7,557.88595348,5280,100.0,528000,0.008722761645913124,11.080974578857422,524999,-342.44512939453125,0.6151278614997864,0.00073
72368,7,631.8194419499999,5290,100.0,529000,0.008382056839764118,-6.4310102462768555,525999,-341.9947509765625,0.5572424530982971,0.00073
72509,7,660.41960675,5300,100.0,530000,0.008274749852716923,11.741286277770996,526999,-345.12646484375,0.667209267616272,0.00073
72649,7,661.9471219999999,5310,100.0,531000,0.008253537118434906,3.3733069896698,527999,-342.8774108886719,0.6594419479370117,0.00073
72789,7,666.06220151,5320,100.0,532000,0.008252238854765892,-3.8287246227264404,528999,-343.6015930175781,1.0848171710968018,0.00073
72930,7,666.61955426,5330,100.0,533000,0.008188659325242043,11.156095504760742,529999,-340.41217041015625,0.5561313629150391,0.00073
73069,7,666.8455633199999,5340,100.0,534000,0.007203340530395508,8.240179061889648,530999,-342.3681335449219,0.7598195672035217,0.00073
73209,7,667.6563371699999,5350,100.0,535000,0.008188866078853607,5.840871810913086,531999,-344.087646484375,0.48413997888565063,0.00073
73349,7,667.91376726,5360,100.0,536000,0.008998141624033451,-20.322463989257812,532999,-350.8460693359375,0.3792302906513214,0.00073
73488,7,668.1989762799999,5370,100.0,537000,0.007905721664428711,-0.36211490631103516,533999,-342.4030456542969,0.43902072310447693,0.00073
73628,7,667.65345226,5380,100.0,538000,0.007976965047419071,2.568418502807617,534999,-343.9359130859375,0.629534125328064,0.00073
73768,7,667.85911371,5390,100.0,539000,0.00750465365126729,-9.414697647094727,535999,-347.93017578125,0.4752308130264282,0.00073
73908,7,667.71026359,5400,100.0,540000,0.007937758229672909,0.5532712936401367,536999,-345.6888427734375,0.5363427400588989,0.00073
74049,7,667.7474610200001,5410,100.0,541000,0.007203842047601938,-0.613349437713623,537999,-347.08599853515625,0.48858433961868286,0.00073
74189,7,667.0335552700001,5420,100.0,542000,0.007330626714974642,-10.13950252532959,538999,-343.42144775390625,0.8612269163131714,0.00073
74328,7,666.5035914800001,5430,100.0,543000,0.007614729925990105,4.447180271148682,539999,-341.7535705566406,0.6017882823944092,0.00073
74467,7,665.8468471399999,5440,100.0,544000,0.007496499456465244,14.272197723388672,540999,-343.5296630859375,0.713347315788269,0.00073
74606,7,665.60703715,5450,100.0,545000,0.00782096479088068,18.81494140625,541999,-341.8975524902344,0.6899250149726868,0.00073
74746,7,665.38249311,5460,100.0,546000,0.007330850698053837,15.205114364624023,542999,-338.3651123046875,0.8094357848167419,0.00073
74885,7,665.58497888,5470,100.0,547000,0.007502567954361439,-1.4114818572998047,543999,-345.65618896484375,0.448506623506546,0.00073
75024,7,666.13181188,5480,100.0,548000,0.007519895676523447,13.325796127319336,544999,-341.7396240234375,0.8783366680145264,0.00073
75162,7,665.79510416,5490,100.0,549000,0.007648828439414501,-17.132474899291992,545999,-345.6523742675781,0.42655715346336365,0.00073
75303,7,665.8626387500001,5500,100.0,550000,0.006908970884978771,-31.82000732421875,546999,-352.2540283203125,0.5147088766098022,0.00073
75445,7,665.6878642100002,5510,100.0,551000,0.0077456762082874775,10.937409400939941,547999,-341.373046875,0.8055415153503418,0.00073
75585,7,636.2601351899999,5520,100.0,552000,0.011301583610475063,2.408090591430664,548999,-346.60223388671875,1.599522590637207,0.00073
75724,7,564.9296714899999,5530,100.0,553000,0.011816677637398243,-7.2803449630737305,549999,-344.3150634765625,0.8109985589981079,0.00073
75865,7,561.89344245,5540,100.0,554000,0.013994183391332626,-1.6363604068756104,550999,-346.2791748046875,3.5957133769989014,0.00073
76005,7,472.79237274,5550,100.0,555000,0.01979147084057331,-9.720004081726074,551999,-364.28857421875,4.058579444885254,0.00073
76145,7,377.41877371999993,5560,100.0,556000,0.016888506710529327,4.742635726928711,552999,-365.3374938964844,3.9875338077545166,0.00073
76286,7,334.4921225,5570,100.0,557000,0.015213912352919579,1.1474465131759644,553999,-355.28790283203125,2.7145824432373047,0.00073
76427,7,331.51599647999996,5580,100.0,558000,0.013183311559259892,-4.940526962280273,554999,-352.1154479980469,1.8250049352645874,0.00073
76567,7,328.36840881999996,5590,100.0,559000,0.010542972944676876,-14.611872673034668,555999,-350.0341491699219,1.4215402603149414,0.00073
76708,7,319.33013565,5600,100.0,560000,0.012481404468417168,-0.7205278873443604,556999,-347.490234375,1.742209792137146,0.00073
76850,7,317.62793234,5610,100.0,561000,0.012431131675839424,-2.3593053817749023,557999,-351.10601806640625,1.148679256439209,0.00073
76991,7,326.26278188,5620,100.0,562000,0.018016640096902847,29.547988891601562,558999,-360.59674072265625,4.8794026374816895,0.00073
77134,7,310.91667818,5630,100.0,563000,0.016610700637102127,-14.458988189697266,559999,-362.5794982910156,0.945695698261261,0.00073
77277,7,277.04990005,5640,100.0,564000,0.01483632531017065,-13.161323547363281,560999,-351.12200927734375,1.6940315961837769,0.00073
77419,7,365.6080313,5650,100.0,565000,0.013689015991985798,3.7947826385498047,561999,-342.2918395996094,1.9608325958251953,0.00073
77559,7,458.26056644,5660,100.0,566000,0.011998391710221767,-8.109248161315918,562999,-342.2388000488281,1.8412054777145386,0.00073
77700,7,499.98461308,5670,100.0,567000,0.011060242541134357,17.24976921081543,563999,-331.62176513671875,1.6596453189849854,0.00073
77840,7,501.6331655999999,5680,100.0,568000,0.009970355778932571,-10.94459342956543,564999,-347.05609130859375,0.9735089540481567,0.00073
77982,7,505.11902362,5690,100.0,569000,0.009894940070807934,2.4451794624328613,565999,-340.09039306640625,1.3897457122802734,0.00073
78124,7,513.94075181,5700,100.0,570000,0.009840823709964752,11.751845359802246,566999,-337.57818603515625,0.9510153532028198,0.00073
78264,7,515.7077032199999,5710,100.0,571000,0.009159592911601067,-1.980184555053711,567999,-344.1408386230469,1.014030933380127,0.00073
78407,7,536.87684286,5720,100.0,572000,0.009691269136965275,-4.486001014709473,568999,-341.04779052734375,1.173526406288147,0.00073
78548,7,624.4827917800001,5730,100.0,573000,0.009515141136944294,9.075586318969727,569999,-335.974365234375,1.398367166519165,0.00073
78688,7,662.2987490899999,5740,100.0,574000,0.008422795683145523,-16.8565616607666,570999,-344.2000732421875,0.7694437503814697,0.00073
78829,7,662.7605214299999,5750,100.0,575000,0.008318139240145683,-3.1388649940490723,571999,-340.0790100097656,1.1766517162322998,0.00073
78969,7,665.57449774,5760,100.0,576000,0.008700454607605934,13.881828308105469,572999,-340.1242370605469,1.113898754119873,0.00073
79110,7,666.0569597,5770,100.0,577000,0.008517286740243435,-14.81197738647461,573999,-344.6904296875,0.6064220070838928,0.00073
79250,7,667.1877481,5780,100.0,578000,0.008169591426849365,19.085973739624023,574999,-336.410888671875,1.083268404006958,0.00073
79391,7,667.14176414,5790,100.0,579000,0.007956667803227901,-14.949735641479492,575999,-345.5274353027344,0.6042690873146057,0.00073
