rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/episodes,time/total_timesteps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,train/ent_coef,train/ent_coef_loss
477.39462972999985,73.19,68176,7,7010,493438,0.00073,-358.1229553222656,490437,8.313974380493164,0.015808548778295517,9.356382369995117
476.64556221,73.19,68281,7,7020,494188,0.00073,-365.5054626464844,491187,1.8562332391738892,0.014046449214220047,-2.5027549266815186
470.55733799000006,73.19,68388,7,7030,494938,0.00073,-363.5906677246094,491937,1.9742443561553955,0.019362954422831535,22.732242584228516
462.5729823900001,72.98,68491,7,7040,495667,0.00073,-370.1841125488281,492666,2.6379289627075195,0.017122875899076462,-6.147955894470215
461.96188988,72.98,68596,7,7050,496417,0.00073,-368.63031005859375,493416,3.971895694732666,0.0165310837328434,-2.8161120414733887
460.68521244000004,72.98,68702,7,7060,497167,0.00073,-369.3710021972656,494166,3.8174407482147217,0.015159817412495613,19.027841567993164
478.00515955,73.29,68806,7,7070,497917,0.00073,-370.93853759765625,494916,2.498202323913574,0.02000613696873188,-3.5377116203308105
509.40358281,74.46,68907,7,7080,498634,0.00073,-373.3165283203125,495633,5.281669616699219,0.01775527559220791,14.188631057739258
463.5038996500001,73.48,68999,7,7090,499286,0.00073,-371.8380126953125,496285,2.3622794151306152,0.020275386050343513,-4.382804870605469
460.61144126,73.48,69105,7,7100,500036,0.00073,-367.53790283203125,497035,4.345154762268066,0.01716748997569084,-2.6466667652130127
460.20610078,73.48,69211,7,7110,500786,0.00073,-367.4267272949219,497785,2.601630926132202,0.016048625111579895,4.4176740646362305
460.81996881,73.48,69316,7,7120,501536,0.00073,-364.35614013671875,498535,2.887482166290283,0.01619531959295273,8.032658576965332
467.2522031700001,73.48,69423,7,7130,502286,0.00073,-365.1420593261719,499285,2.0772180557250977,0.01634206622838974,-5.592789649963379
475.15657446000006,73.69,69529,7,7140,503036,0.00073,-369.19805908203125,500035,1.3041887283325195,0.015960199758410454,-4.008400917053223
475.76612315,73.69,69634,7,7150,503786,0.00073,-367.9880676269531,500785,1.7974083423614502,0.01562054455280304,-9.448892593383789
477.79331466,73.69,69739,7,7160,504536,0.00073,-368.027099609375,501535,1.3086555004119873,0.015377681702375412,0.7859584093093872
486.8673917400002,73.69,69844,7,7170,505286,0.00073,-369.7769470214844,502285,1.468761682510376,0.015489358454942703,-3.7503790855407715
500.81118882000004,74.02,69951,7,7180,506036,0.00073,-368.804443359375,503035,1.6541426181793213,0.01503464300185442,1.7639412879943848
547.96453529,75.0,70056,7,7190,506786,0.00073,-364.04248046875,503785,3.486128807067871,0.014993005432188511,7.434431076049805
551.3618375000001,75.0,70162,7,7200,507536,0.00073,-367.6165466308594,504535,2.139636993408203,0.015267247334122658,-7.208392143249512
551.81311888,75.0,70269,7,7210,508286,0.00073,-367.6502380371094,505285,8.023463249206543,0.015179318375885487,6.369162082672119
551.97007016,75.0,70374,7,7220,509036,0.00073,-368.1169128417969,506035,1.3458428382873535,0.01510519441217184,-1.6228599548339844
552.11153937,75.0,70481,7,7230,509786,0.00073,-362.60992431640625,506785,2.197047233581543,0.014814799651503563,3.5774483680725098
552.54124749,75.0,70588,7,7240,510536,0.00073,-368.1015625,507535,1.0510365962982178,0.014508469961583614,-3.788072347640991
551.58912035,75.0,70692,7,7250,511286,0.00073,-364.8138427734375,508285,2.43503475189209,0.015153218992054462,-1.7849338054656982
551.3055809000001,75.0,70797,7,7260,512036,0.00073,-364.1841735839844,509035,1.5492345094680786,0.01503951195627451,0.0798572301864624
551.15914522,75.0,70902,7,7270,512786,0.00073,-362.88861083984375,509785,2.1157541275024414,0.014627023600041866,-9.03193187713623
551.0288936300001,75.0,71006,7,7280,513536,0.00073,-363.79742431640625,510535,1.2077785730361938,0.015011662617325783,-1.216944932937622
550.8101206199999,75.0,71111,7,7290,514286,0.00073,-364.8301696777344,511285,2.2223570346832275,0.01417774148285389,1.082869291305542
550.2275492800001,75.0,71217,7,7300,515036,0.00073,-364.8424377441406,512035,2.4784724712371826,0.014318580739200115,-4.398830413818359
549.61951675,75.0,71324,7,7310,515786,0.00073,-366.5810546875,512785,4.15285587310791,0.014630085788667202,-16.58845329284668
549.27368186,75.0,71430,7,7320,516536,0.00073,-362.6158447265625,513535,2.7467126846313477,0.014566129073500633,0.7940012216567993
548.9133243,75.0,71536,7,7330,517286,0.00073,-364.8883361816406,514285,3.6239800453186035,0.015320227481424809,13.041424751281738
527.7815502399999,74.97,71643,7,7340,518033,0.00073,-368.84014892578125,515032,2.368314743041992,0.016033824533224106,1.8806692361831665
511.90031390999997,74.93,71748,7,7350,518779,0.00073,-366.4924011230469,515778,1.7226390838623047,0.015059138648211956,6.85957670211792
511.71753389,74.93,71853,7,7360,519529,0.00073,-366.8139343261719,516528,2.085390567779541,0.01574455201625824,-8.305219650268555
510.62919179000005,74.93,71959,7,7370,520279,0.00073,-365.0000915527344,517278,2.9493672847747803,0.015694579109549522,9.525364875793457
509.7744841,74.93,72065,7,7380,521029,0.00073,-370.4342041015625,518028,1.3778386116027832,0.01608438789844513,-12.655067443847656
508.72803576,74.93,72172,7,7390,521779,0.00073,-364.3087463378906,518778,3.360788345336914,0.01596488058567047,5.635863304138184
508.36646321,74.93,72278,7,7400,522529,0.00073,-363.857421875,519528,2.3581156730651855,0.015406055375933647,1.1760344505310059
508.6358257300001,74.93,72384,7,7410,523279,0.00073,-361.33367919921875,520278,1.8991538286209106,0.0153725054115057,9.675972938537598
508.1587676799999,74.93,72490,7,7420,524029,0.00073,-365.3638610839844,521028,2.1234397888183594,0.014596179127693176,14.744441986083984
508.65754,74.93,72596,7,7430,524779,0.00073,-369.3138732910156,521778,1.2867603302001953,0.016000060364603996,-10.433549880981445
529.31138977,74.96,72702,7,7440,525529,0.00073,-363.553466796875,522528,1.5248785018920898,0.016407044604420662,-2.259366750717163
546.1827065800001,75.0,72808,7,7450,526279,0.00073,-363.7565612792969,523278,2.4055685997009277,0.014480063691735268,-6.74233341217041
546.09479055,75.0,72912,7,7460,527029,0.00073,-364.7341003417969,524028,3.0147619247436523,0.015191251412034035,-3.809997081756592
546.39844852,75.0,73016,7,7470,527779,0.00073,-362.0560302734375,524778,2.8298306465148926,0.015267654322087765,14.491623878479004
547.41958518,75.0,73122,7,7480,528529,0.00073,-359.5157165527344,525528,2.2071638107299805,0.015073521062731743,-4.970320701599121
548.47468196,75.0,73227,7,7490,529279,0.00073,-367.8666076660156,526278,1.2340952157974243,0.014764080755412579,-9.121086120605469
544.9676768999999,75.0,73334,7,7500,530029,0.00073,-363.1593017578125,527028,1.6264760494232178,0.017816176638007164,-7.326020240783691
544.0776815699999,75.0,73438,7,7510,530779,0.00073,-369.33013916015625,527778,1.52061128616333,0.01585136353969574,-12.771888732910156
544.4429268999999,75.0,73544,7,7520,531529,0.00073,-364.8656311035156,528528,1.4271736145019531,0.01603890210390091,7.844605445861816
543.31045589,75.0,73647,7,7530,532279,0.00073,-359.228271484375,529278,3.461747169494629,0.014265757985413074,23.877792358398438
541.0181706499999,75.0,73752,7,7540,533029,0.00073,-369.365478515625,530028,4.385835647583008,0.01701504923403263,22.48391342163086
485.77038527999997,74.71,73854,7,7550,533750,0.00073,-370.2164306640625,530749,5.138181209564209,0.03351578116416931,-7.538423538208008
447.28835893999997,74.71,73961,7,7560,534500,0.00073,-369.4654846191406,531499,2.807651996612549,0.022870413959026337,-12.22549819946289
423.0816290500001,73.63,74053,7,7570,535142,0.00073,-365.66729736328125,532141,2.750214099884033,0.01944001205265522,5.005100250244141
422.51006777999993,73.63,74160,7,7580,535892,0.00073,-365.40838623046875,532891,3.291685104370117,0.016726074740290642,-6.75219202041626
422.13379516000003,73.63,74267,7,7590,536642,0.00073,-368.94390869140625,533641,2.5886361598968506,0.0161519143730402,-6.43397855758667
425.15645971,73.63,74372,7,7600,537392,0.00073,-367.58905029296875,534391,3.6481456756591797,0.01667885296046734,-1.5151537656784058
414.00599445,73.29,74476,7,7610,538108,0.00073,-367.48870849609375,535107,1.9851582050323486,0.015706175938248634,0.6582472324371338
352.72570763000004,70.72,74546,7,7620,538601,0.00073,-367.615478515625,535600,2.288041830062866,0.017148509621620178,-11.522371292114258
318.51154303,69.68,74638,7,7630,539247,0.00073,-365.1902770996094,536246,4.980112075805664,0.017775028944015503,3.644226551055908
317.35442069,69.62,74743,7,7640,539991,0.00073,-363.853515625,536990,16.590641021728516,0.017282264307141304,-5.910406112670898
372.38286602999995,69.91,74850,7,7650,540741,0.00073,-364.5146484375,537740,4.268543243408203,0.018304141238331795,-2.975520133972168
410.43633122000006,69.91,74957,7,7660,541491,0.00073,-361.9453125,538490,5.295592308044434,0.017866821959614754,-4.0926337242126465
434.64082505,70.99,75064,7,7670,542241,0.00073,-362.6514892578125,539240,6.845517158508301,0.018338732421398163,-0.5732283592224121
422.68177852,70.99,75170,7,7680,542991,0.00073,-364.2841796875,539990,3.192227363586426,0.021146278828382492,-1.9522801637649536
420.45014601,70.99,75278,7,7690,543741,0.00073,-364.41943359375,540740,6.2100934982299805,0.022294653579592705,3.7541890144348145
417.5100599,70.99,75384,7,7700,544491,0.00073,-365.76556396484375,541490,7.936489105224609,0.02366984449326992,-8.86373519897461
429.46605061,71.33,75490,7,7710,545241,0.00073,-368.9391174316406,542240,3.1887545585632324,0.018094100058078766,-3.4738054275512695
474.99370064999994,73.75,75595,7,7720,545976,0.00073,-362.8234558105469,542975,4.192775249481201,0.017955148592591286,-1.626140832901001
493.5267189599999,74.55,75699,7,7730,546702,0.00073,-366.5662536621094,543701,3.0192699432373047,0.018016211688518524,4.231668949127197
495.67478235000004,74.61,75804,7,7740,547452,0.00073,-369.1181640625,544451,2.7414870262145996,0.01763627491891384,-4.581388473510742
495.1378206900001,74.61,75912,7,7750,548202,0.00073,-365.7209167480469,545201,2.081242084503174,0.017454810440540314,-5.6660871505737305
495.62637745,74.61,76018,7,7760,548952,0.00073,-365.29534912109375,545951,3.1909098625183105,0.017778776586055756,11.333050727844238
491.66474036999995,74.61,76124,7,7770,549702,0.00073,-367.9096374511719,546701,2.4636011123657227,0.02348455786705017,-8.355645179748535
498.91889585000007,74.61,76229,7,7780,550452,0.00073,-356.7389831542969,547451,8.536418914794922,0.018715739250183105,7.268899917602539
501.02111734,74.61,76336,7,7790,551202,0.00073,-360.1689147949219,548201,6.257641315460205,0.01762642152607441,-11.036832809448242
496.88936185,74.23,76434,7,7800,551914,0.00073,-363.080078125,548913,2.796405076980591,0.017252737656235695,1.739998698234558
472.18389751,73.39,76529,7,7810,552580,0.00073,-357.484375,549579,3.8740577697753906,0.017236441373825073,-0.7314067482948303
487.04222347999996,73.54,76634,7,7820,553330,0.00073,-368.5137023925781,550329,2.7902987003326416,0.01961757428944111,-7.123510837554932
503.4143048000001,73.78,76740,7,7830,554080,0.00073,-364.90869140625,551079,3.235938549041748,0.018469231203198433,-8.598786354064941
504.86643239999995,73.78,76846,7,7840,554830,0.00073,-360.22296142578125,551829,2.696197509765625,0.019667167216539383,-8.391412734985352
505.24596372,73.78,76951,7,7850,555580,0.00073,-365.68548583984375,552579,2.1727890968322754,0.01668182760477066,2.6531713008880615
505.42518965000005,73.78,77057,7,7860,556330,0.00073,-360.6656188964844,553329,4.420083522796631,0.017553122714161873,-5.179352760314941
496.77247633999997,73.75,77160,7,7870,557077,0.00073,-350.96728515625,554076,5.632720947265625,0.018874553963541985,5.212408542633057
467.52894839999993,72.84,77253,7,7880,557736,0.00073,-365.1712646484375,554735,4.060157775878906,0.0197672750800848,2.8205888271331787
462.71033706,72.84,77357,7,7890,558486,0.00073,-359.1624450683594,555485,7.835602283477783,0.020748212933540344,0.3076156973838806
468.31603082000004,73.22,77463,7,7900,559236,0.00073,-365.12481689453125,556235,6.327667236328125,0.019359547644853592,-3.32087779045105
490.6874232999999,74.06,77568,7,7910,559986,0.00073,-365.72064208984375,556985,8.007953643798828,0.01979464665055275,-12.0941743850708
454.58790913000007,72.63,77655,7,7920,560593,0.00073,-369.793212890625,557592,3.6545724868774414,0.023234127089381218,0.5111443996429443
388.95039491000006,71.5,77744,7,7930,561230,0.00073,-363.84686279296875,558229,5.779026031494141,0.023659294471144676,-2.7599661350250244
375.54665504,71.5,77850,7,7940,561980,0.00073,-356.37017822265625,558979,5.971677303314209,0.02181367576122284,3.9924306869506836
375.27379847000003,71.5,77955,7,7950,562730,0.00073,-362.66259765625,559729,4.628938674926758,0.019272001460194588,0.175551176071167
375.4161981199999,71.5,78061,7,7960,563480,0.00073,-357.68182373046875,560479,2.695495843887329,0.018309220671653748,-0.4669560194015503
388.2839987200001,71.53,78167,7,7970,564230,0.00073,-357.49774169921875,561229,4.406346321105957,0.017946306616067886,7.510004997253418
423.06762064,72.44,78273,7,7980,564980,0.00073,-362.5140686035156,561979,3.7631759643554688,0.018586834892630577,-2.089930772781372
428.54487409,72.44,78379,7,7990,565730,0.00073,-356.3243713378906,562729,3.8640952110290527,0.017461128532886505,7.845240592956543
430.66272311999995,72.44,78484,7,8000,566480,0.00073,-354.8624572753906,563479,9.103365898132324,0.018161073327064514,9.059592247009277
432.6134488899999,72.44,78590,7,8010,567230,0.00073,-349.2132568359375,564229,4.632983207702637,0.020335659384727478,5.859048366546631
468.43090804999997,73.87,78696,7,8020,567980,0.00073,-365.115234375,564979,2.118468761444092,0.018269922584295273,-14.712154388427734
513.3104115900002,74.94,78802,7,8030,568724,0.00073,-363.81561279296875,565723,3.437450885772705,0.030707722529768944,24.352737426757812
520.29335955,74.94,78909,7,8040,569474,0.00073,-366.4766540527344,566473,2.4583334922790527,0.023957960307598114,-16.173852920532227
517.25633566,74.94,79018,7,8050,570224,0.00073,-364.33563232421875,567223,21.703638076782227,0.02238118089735508,-8.292423248291016
517.0070130500001,74.94,79123,7,8060,570974,0.00073,-362.599609375,567973,6.094193935394287,0.020065657794475555,2.0686864852905273
517.06099417,74.94,79228,7,8070,571724,0.00073,-362.9537658691406,568723,2.947605848312378,0.020114518702030182,-5.116508483886719
516.82342364,74.94,79334,7,8080,572474,0.00073,-366.0306091308594,569473,2.8026270866394043,0.018688641488552094,4.459225654602051
516.35966584,74.94,79440,7,8090,573224,0.00073,-357.54962158203125,570223,4.008007049560547,0.01893319934606552,0.5881552696228027
516.4621588299999,74.94,79546,7,8100,573974,0.00073,-357.0902099609375,570973,3.9350500106811523,0.018458880484104156,-4.054374694824219
516.96255921,74.94,79652,7,8110,574724,0.00073,-362.6732482910156,571723,3.2846765518188477,0.018674829974770546,-8.915416717529297
516.19040994,74.94,79759,7,8120,575474,0.00073,-355.656494140625,572473,8.826512336730957,0.018651561811566353,18.69133758544922
526.2855425199999,75.0,79864,7,8130,576224,0.00073,-361.9859924316406,573223,3.0727946758270264,0.02157898247241974,0.4421555995941162
532.5254254099999,75.0,79971,7,8140,576974,0.00073,-361.4355163574219,573973,3.8577651977539062,0.01964019611477852,0.9799107313156128
535.79737035,75.0,80074,7,8150,577724,0.00073,-358.8348693847656,574723,4.256758689880371,0.01863068714737892,-5.656867027282715
536.20134948,75.0,80179,7,8160,578474,0.00073,-356.4977722167969,575473,11.088244438171387,0.01878388412296772,2.5961413383483887
536.8962765599999,75.0,80285,7,8170,579224,0.00073,-361.035400390625,576223,5.062324523925781,0.01834998093545437,-3.2058842182159424
536.5573347899999,75.0,80391,7,8180,579974,0.00073,-355.322265625,576973,2.3858234882354736,0.017897475510835648,-0.31542932987213135
534.3402081099999,75.0,80498,7,8190,580724,0.00073,-360.87188720703125,577723,2.36698055267334,0.018481427803635597,-0.3126932382583618
530.1543080700001,75.0,80604,7,8200,581474,0.00073,-358.07183837890625,578473,2.9277894496917725,0.019666464999318123,-7.6883745193481445
500.23213874999993,74.49,80702,7,8210,582173,0.00073,-356.853271484375,579172,3.790703773498535,0.018920211121439934,13.862849235534668
487.47888528000004,74.39,80807,7,8220,582913,0.00073,-358.2790222167969,579912,3.3890953063964844,0.018047241494059563,-6.28939151763916
492.23649165,74.17,80910,7,8230,583641,0.00073,-354.83270263671875,580640,6.006421089172363,0.01942230574786663,2.115748405456543
490.99668299999996,74.17,81016,7,8240,584391,0.00073,-356.0318908691406,581390,4.258248805999756,0.019054779782891273,4.820390701293945
491.02246618,74.17,81122,7,8250,585141,0.00073,-360.84429931640625,582140,13.857345581054688,0.018542993813753128,-10.988487243652344
