time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/episodes,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/critic_loss
82245,6,765.22234909,100.0,555000,5550,-393.7242431640625,0.00073,551999,7.2179059982299805,0.00085836136713624,0.5148316025733948
82401,6,764.6906618600001,100.0,556000,5560,-394.5660705566406,0.00073,552999,-1.6427936553955078,0.0008994284435175359,0.0518990233540535
82558,6,766.08383623,100.0,557000,5570,-394.2628173828125,0.00073,553999,-0.4400189518928528,0.0008788006380200386,0.09934540838003159
82715,6,765.8000888800001,100.0,558000,5580,-394.3457946777344,0.00073,554999,0.2631203532218933,0.0008764750673435628,0.009977487847208977
82871,6,766.4950164699999,100.0,559000,5590,-394.286865234375,0.00073,555999,-2.5331482887268066,0.001303851488046348,0.01989826001226902
83028,6,764.9629660399999,100.0,560000,5600,-394.5568542480469,0.00073,556999,1.3506278991699219,0.0008465697756037116,0.04678269475698471
83184,6,764.8270864699999,100.0,561000,5610,-394.2328186035156,0.00073,557999,0.6408230662345886,0.0010748454369604588,0.018591299653053284
83340,6,763.83873809,100.0,562000,5620,-394.0068664550781,0.00073,558999,3.7427241802215576,0.0010171880712732673,0.016324473544955254
83497,6,764.48259233,100.0,563000,5630,-394.8005676269531,0.00073,559999,-7.709187984466553,0.0010384093038737774,0.018884489312767982
83652,6,764.26203202,100.0,564000,5640,-394.33172607421875,0.00073,560999,-1.6377990245819092,0.0016539432108402252,0.03823169320821762
83809,6,763.4734738,100.0,565000,5650,-393.6656494140625,0.00073,561999,4.4974284172058105,0.0014146259054541588,0.03925850987434387
83965,6,763.0861247499998,100.0,566000,5660,-394.78997802734375,0.00073,562999,0.6497273445129395,0.0012948083458468318,0.06492087990045547
84122,6,763.0519529200001,100.0,567000,5670,-394.4873352050781,0.00073,563999,-1.0068939924240112,0.0015846306923776865,0.04082579165697098
84278,6,762.17830362,100.0,568000,5680,-393.96441650390625,0.00073,564999,-1.9923820495605469,0.001289714826270938,0.025197215378284454
84435,6,761.1840948,100.0,569000,5690,-393.69482421875,0.00073,565999,0.7468576431274414,0.0012219523778185248,0.0654250830411911
84591,6,761.7766080400002,100.0,570000,5700,-394.17108154296875,0.00073,566999,-0.27735012769699097,0.0011146558681502938,0.014861861243844032
84746,6,761.8879440700001,100.0,571000,5710,-394.2402038574219,0.00073,567999,-4.980264663696289,0.0009885338367894292,0.05861227214336395
84901,6,762.58493138,100.0,572000,5720,-394.4405822753906,0.00073,568999,2.3888773918151855,0.0009636961040087044,0.06629333645105362
85056,6,762.9271130899999,100.0,573000,5730,-394.53790283203125,0.00073,569999,0.5519852638244629,0.0016669804463163018,0.04858472943305969
85212,6,762.9612783199998,100.0,574000,5740,-394.3116760253906,0.00073,570999,-3.597670078277588,0.001415831153281033,0.06333189457654953
85368,6,763.6178019199999,100.0,575000,5750,-394.04766845703125,0.00073,571999,0.9421759843826294,0.001936727436259389,0.017776643857359886
85524,6,763.1344674300001,100.0,576000,5760,-394.55462646484375,0.00073,572999,-8.44943618774414,0.0007807055371813476,0.02430066466331482
85679,6,762.70339199,100.0,577000,5770,-394.22760009765625,0.00073,573999,2.31317138671875,0.0008515994995832443,0.03035776875913143
85834,6,762.5599613900001,100.0,578000,5780,-394.4766845703125,0.00073,574999,0.9076665043830872,0.0008862786926329136,0.027143551036715508
85992,6,763.6357128200002,100.0,579000,5790,-394.4031982421875,0.00073,575999,-0.5194355249404907,0.000902750703971833,0.05460323393344879
86148,6,764.0950304799999,100.0,580000,5800,-394.14703369140625,0.00073,576999,4.003396511077881,0.0009738082881085575,0.01920655369758606
86305,6,764.36107873,100.0,581000,5810,-394.1730651855469,0.00073,577999,5.3038530349731445,0.0009495460544712842,0.07759816944599152
86464,6,762.9262889899999,100.0,582000,5820,-394.656005859375,0.00073,578999,0.021702945232391357,0.00096830417169258,0.032184306532144547
86621,6,761.3151721599996,100.0,583000,5830,-394.34259033203125,0.00073,579999,0.6692144870758057,0.0009925992926582694,0.03799271583557129
86779,6,763.06332223,100.0,584000,5840,-394.7724914550781,0.00073,580999,-2.155656576156616,0.001151160802692175,0.01671077124774456
86938,6,765.1622250600001,100.0,585000,5850,-394.18804931640625,0.00073,581999,6.572781085968018,0.001083472860045731,0.16989834606647491
87095,6,765.4452833400001,100.0,586000,5860,-394.0533752441406,0.00073,582999,1.253410816192627,0.001062030321918428,0.039293959736824036
87251,6,765.18413302,100.0,587000,5870,-394.6050109863281,0.00073,583999,0.20315015316009521,0.0009402891155332327,0.025376232340931892
87407,6,765.5686635300001,100.0,588000,5880,-393.8915710449219,0.00073,584999,2.6627774238586426,0.0007652859203517437,0.14091351628303528
87561,6,764.1152440100002,100.0,589000,5890,-394.1503601074219,0.00073,585999,6.398489475250244,0.0010836552828550339,0.03451208025217056
87718,6,763.13621172,100.0,590000,5900,-394.1968688964844,0.00073,586999,-2.12693452835083,0.0011129563208669424,0.025225607678294182
87874,6,762.2700479699998,100.0,591000,5910,-394.1150817871094,0.00073,587999,4.129289150238037,0.001412024488672614,0.02124626375734806
88031,6,763.1930780000001,100.0,592000,5920,-394.581298828125,0.00073,588999,-2.3142518997192383,0.0010616662912070751,0.02868460863828659
88188,6,764.7941143899999,100.0,593000,5930,-393.48345947265625,0.00073,589999,8.131564140319824,0.001131015014834702,0.031994909048080444
88345,6,763.58730572,100.0,594000,5940,-394.5973815917969,0.00073,590999,0.5236209034919739,0.0011983148287981749,0.032503582537174225
88501,6,761.0266876599998,100.0,595000,5950,-393.9360046386719,0.00073,591999,4.591537952423096,0.0012987478403374553,0.044868700206279755
88657,6,760.8516283200001,100.0,596000,5960,-394.85516357421875,0.00073,592999,0.9079276323318481,0.001045331242494285,0.030881434679031372
88814,6,761.44728808,100.0,597000,5970,-394.06768798828125,0.00073,593999,1.4758108854293823,0.0010424799984320998,0.012962201610207558
88970,6,761.3923159900002,100.0,598000,5980,-394.33941650390625,0.00073,594999,0.21956142783164978,0.0011227673385292292,0.044667381793260574
89127,6,762.58248372,100.0,599000,5990,-394.44049072265625,0.00073,595999,0.8254483342170715,0.000859669700730592,0.015539539977908134
89282,6,763.1749117299998,100.0,600000,6000,-394.5751953125,0.00073,596999,1.5850629806518555,0.0010929792188107967,0.04881662130355835
89437,6,763.8904387599998,100.0,601000,6010,-394.6681823730469,0.00073,597999,-4.756376266479492,0.0009464725735597312,0.10017763078212738
89594,6,764.8251692999999,100.0,602000,6020,-394.5614318847656,0.00073,598999,2.0439035892486572,0.0010453775757923722,0.018762320280075073
89750,6,764.0608823200001,100.0,603000,6030,-394.4639892578125,0.00073,599999,-2.951521158218384,0.0010692090727388859,0.03743930906057358
89906,6,763.8966347000002,100.0,604000,6040,-394.5980224609375,0.00073,600999,-0.8154990673065186,0.001096576452255249,0.012253477238118649
90063,6,766.2680393999998,100.0,605000,6050,-394.39935302734375,0.00073,601999,-0.668146550655365,0.0011795138707384467,0.008398769423365593
90219,6,766.20647354,100.0,606000,6060,-394.7666015625,0.00073,602999,-0.10656986385583878,0.00101417803671211,0.09122835099697113
90374,6,766.4804601100001,100.0,607000,6070,-394.2510681152344,0.00073,603999,2.4702389240264893,0.0009850781643763185,0.046943746507167816
90531,6,767.3073647800002,100.0,608000,6080,-394.1062927246094,0.00073,604999,4.687389850616455,0.0011553632793948054,0.06681224703788757
90688,6,766.9437303899999,100.0,609000,6090,-394.2099304199219,0.00073,605999,2.437709093093872,0.0014612787635996938,0.017085224390029907
90843,6,767.2393340200001,100.0,610000,6100,-393.9996337890625,0.00073,606999,3.5226645469665527,0.0010581244714558125,0.057490333914756775
90999,6,767.05446139,100.0,611000,6110,-393.5810852050781,0.00073,607999,4.599342346191406,0.0010027928510680795,0.053072817623615265
91155,6,766.2317322200001,100.0,612000,6120,-394.2180480957031,0.00073,608999,1.435784935951233,0.00123411335516721,0.043168582022190094
91311,6,766.8146557300001,100.0,613000,6130,-394.2437438964844,0.00073,609999,-0.8206872344017029,0.0012749980669468641,0.012679626233875751
91467,6,766.1892560399999,100.0,614000,6140,-394.7056579589844,0.00073,610999,-2.5268731117248535,0.0011004699626937509,0.034700438380241394
91623,6,763.9982866700001,100.0,615000,6150,-394.58770751953125,0.00073,611999,3.523313283920288,0.0013233930803835392,0.09375347197055817
91780,6,764.58486195,100.0,616000,6160,-394.96392822265625,0.00073,612999,0.37561237812042236,0.0014389510033652186,0.03622466325759888
91938,6,764.71958801,100.0,617000,6170,-394.1925354003906,0.00073,613999,-5.485073566436768,0.001090213656425476,0.03600312024354935
92095,6,765.3890737299998,100.0,618000,6180,-394.3746643066406,0.00073,614999,-1.0108786821365356,0.0009819762781262398,0.05928836762905121
92251,6,765.37772764,100.0,619000,6190,-394.449951171875,0.00073,615999,-0.495657742023468,0.0013307258486747742,0.012003968469798565
92406,6,764.696673,100.0,620000,6200,-394.7711486816406,0.00073,616999,-4.53989315032959,0.0013796030543744564,0.11227134615182877
92560,6,765.13868767,100.0,621000,6210,-394.2135925292969,0.00073,617999,4.60633659362793,0.001143803121522069,0.051231563091278076
92714,6,766.1461889400001,100.0,622000,6220,-393.9736328125,0.00073,618999,2.131178617477417,0.0014982098946347833,0.03258679062128067
92869,6,766.0535047000002,100.0,623000,6230,-394.2603759765625,0.00073,619999,2.828186511993408,0.0013305367901921272,0.08770588040351868
93024,6,765.4903288999999,100.0,624000,6240,-394.2958984375,0.00073,620999,-0.018035829067230225,0.0017927318112924695,0.013698072172701359
93177,6,766.1136599099998,100.0,625000,6250,-394.7327880859375,0.00073,621999,-5.879518985748291,0.0012815161608159542,0.05391622707247734
93329,6,765.64065955,100.0,626000,6260,-393.9892578125,0.00073,622999,4.803107261657715,0.0012597593013197184,0.1450040638446808
93480,6,765.3625236200002,100.0,627000,6270,-393.91156005859375,0.00073,623999,-2.6566457748413086,0.001495501259341836,0.06997891515493393
93632,6,763.3293757799999,100.0,628000,6280,-394.8749084472656,0.00073,624999,-5.884307384490967,0.0010555604239925742,0.027662459760904312
93781,6,763.5908476500001,100.0,629000,6290,-393.7882995605469,0.00073,625999,4.335916042327881,0.0013723321026191115,0.02196124568581581
93932,6,763.8380137999999,100.0,630000,6300,-394.2109069824219,0.00073,626999,-0.8960862159729004,0.0014370365533977747,0.058032236993312836
94081,6,764.3342464499999,100.0,631000,6310,-394.2524108886719,0.00073,627999,-0.47106754779815674,0.0014992647338658571,0.030761724337935448
94232,6,762.3267482299999,100.0,632000,6320,-394.09344482421875,0.00073,628999,-0.04327702522277832,0.0013764858013018966,0.07567662745714188
94381,6,762.1659083,100.0,633000,6330,-394.26641845703125,0.00073,629999,2.9489238262176514,0.001130979973822832,0.034482091665267944
94529,6,762.04962318,100.0,634000,6340,-393.9971923828125,0.00073,630999,3.4168357849121094,0.0012330175377428532,0.021632596850395203
94675,6,763.1924291099999,100.0,635000,6350,-394.6227111816406,0.00073,631999,-0.3489460349082947,0.0013016884913668036,0.01062044408172369
94822,6,764.7529906699998,100.0,636000,6360,-394.3473815917969,0.00073,632999,1.0862855911254883,0.0018373957136645913,0.044773176312446594
94968,6,763.48147619,100.0,637000,6370,-394.08514404296875,0.00073,633999,0.261224627494812,0.001156595186330378,0.027179205790162086
95115,6,764.7748354600002,100.0,638000,6380,-394.24078369140625,0.00073,634999,3.703536033630371,0.0013443623902276158,0.05001390352845192
95261,6,765.3688378900001,100.0,639000,6390,-394.2232360839844,0.00073,635999,4.063938140869141,0.001173302996903658,0.02149750292301178
95407,6,766.5221170099998,100.0,640000,6400,-394.54119873046875,0.00073,636999,1.9267938137054443,0.0016556397313252091,0.027210913598537445
95554,6,764.9077245999998,100.0,641000,6410,-394.345703125,0.00073,637999,-1.6879396438598633,0.0009892784291878343,0.02980773150920868
95702,6,765.6752497200001,100.0,642000,6420,-394.5433349609375,0.00073,638999,2.5387234687805176,0.0013326180633157492,0.027837399393320084
95849,6,766.19202098,100.0,643000,6430,-394.3800048828125,0.00073,639999,0.2508563697338104,0.0011802238877862692,0.010086961090564728
95996,6,768.29617778,100.0,644000,6440,-394.39910888671875,0.00073,640999,-0.27471885085105896,0.0012659737840294838,0.014092800207436085
96141,6,767.1648595400001,100.0,645000,6450,-395.0159606933594,0.00073,641999,-3.238783597946167,0.0017200536094605923,0.023138463497161865
96289,6,765.85238758,100.0,646000,6460,-394.16363525390625,0.00073,642999,4.118086814880371,0.0013198425294831395,0.05641462653875351
96434,6,766.8431210800003,100.0,647000,6470,-394.3319396972656,0.00073,643999,-0.8066209554672241,0.001265728147700429,0.054564036428928375
96581,6,766.4301477100001,100.0,648000,6480,-394.2127685546875,0.00073,644999,2.7237634658813477,0.0014826416736468673,0.019945550709962845
96729,6,766.1020423199999,100.0,649000,6490,-394.8640441894531,0.00073,645999,-2.5379438400268555,0.001494067837484181,0.0042427899315953255
96877,6,765.1388411799999,100.0,650000,6500,-393.7469787597656,0.00073,646999,0.35549259185791016,0.0011350951390340924,0.0439458042383194
97026,6,765.45127661,100.0,651000,6510,-394.42578125,0.00073,647999,1.0774226188659668,0.0014361124485731125,0.037745408713817596
97172,6,765.2188264399999,100.0,652000,6520,-394.1654052734375,0.00073,648999,2.1995253562927246,0.0013974558096379042,0.03732899948954582
97318,6,765.6898706999999,100.0,653000,6530,-393.53057861328125,0.00073,649999,8.920714378356934,0.0012462480226531625,0.09683962166309357
97463,6,764.2789755200001,100.0,654000,6540,-394.7247314453125,0.00073,650999,-4.727485656738281,0.0013686228776350617,0.01328214816749096
97608,6,764.99936593,100.0,655000,6550,-394.0847473144531,0.00073,651999,2.4994747638702393,0.0014179073041304946,0.009689632803201675
97755,6,766.0011769799999,100.0,656000,6560,-394.54876708984375,0.00073,652999,-4.820056915283203,0.0012674693716689944,0.032496631145477295
97902,6,765.68239753,100.0,657000,6570,-394.52618408203125,0.00073,653999,-3.5066299438476562,0.0011216233251616359,0.035191819071769714
98049,6,765.18509206,100.0,658000,6580,-394.11383056640625,0.00073,654999,0.02270650863647461,0.00127122993580997,0.07909664511680603
98196,6,764.84807053,100.0,659000,6590,-394.23590087890625,0.00073,655999,0.5498717427253723,0.0013139480724930763,0.10125607252120972
98341,6,763.74755982,100.0,660000,6600,-394.1444091796875,0.00073,656999,0.9216769933700562,0.0017244084738194942,0.05005934461951256
98486,6,763.43063311,100.0,661000,6610,-394.27764892578125,0.00073,657999,4.286621570587158,0.001147150294855237,0.05941588431596756
98631,6,763.00531234,100.0,662000,6620,-394.3663635253906,0.00073,658999,-4.447569370269775,0.0016455715522170067,0.011481184512376785
98778,6,762.2622916599998,100.0,663000,6630,-394.541748046875,0.00073,659999,1.3350377082824707,0.0015331897884607315,0.023944685235619545
98923,6,761.8911225599998,100.0,664000,6640,-394.30657958984375,0.00073,660999,0.6150159239768982,0.0013530198484659195,0.08159011602401733
99069,6,760.8527401700001,100.0,665000,6650,-394.64337158203125,0.00073,661999,-4.287026882171631,0.001477224170230329,0.04525187239050865
99214,6,760.2991455300001,100.0,666000,6660,-394.1610107421875,0.00073,662999,-5.1812896728515625,0.001568757463246584,0.044124752283096313
99360,6,760.6272177300001,100.0,667000,6670,-394.03765869140625,0.00073,663999,2.578181743621826,0.0015527767827734351,0.01671716570854187
99506,6,761.03663974,100.0,668000,6680,-394.4779357910156,0.00073,664999,3.89381742477417,0.0013676475500687957,0.0260478425770998
99653,6,760.6049184199999,100.0,669000,6690,-394.4146728515625,0.00073,665999,0.9028475284576416,0.0015430367784574628,0.03507451340556145
99798,6,760.93451953,100.0,670000,6700,-394.2300720214844,0.00073,666999,3.6544313430786133,0.0014071004698053002,0.02387431263923645
99944,6,762.41856724,100.0,671000,6710,-394.4778747558594,0.00073,667999,0.6518867015838623,0.0016307355836033821,0.018600959330797195
100091,6,763.4784865,100.0,672000,6720,-394.63446044921875,0.00073,668999,0.18804818391799927,0.001563661964610219,0.04767020046710968
100236,6,763.6825954400001,100.0,673000,6730,-394.1983337402344,0.00073,669999,-0.6728043556213379,0.0013173307524994016,0.028077149763703346
100382,6,763.7013582699999,100.0,674000,6740,-394.5332336425781,0.00073,670999,-1.352597951889038,0.001219604047946632,0.034623801708221436
100528,6,764.6299769100002,100.0,675000,6750,-394.4568786621094,0.00073,671999,-0.26058322191238403,0.0013252079952508211,0.021107595413923264
