rollout/ep_len_mean,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/episodes,time/time_elapsed,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef
13.99,7,1012642,-2.7082155900000005,64100,143677,0.005190799944102764,1.9339295625686646,0.00073,1009641,-29.47653579711914,0.00034794697421602905
13.95,7,1012778,-2.7400646900000005,64110,143696,0.0036738822236657143,1.9933544397354126,0.00073,1009777,8.413043022155762,0.00033674604492262006
13.9,7,1012915,-2.7454392899999998,64120,143715,0.0033706417307257652,1.9759374856948853,0.00073,1009914,-3.0321195125579834,0.0003378319670446217
13.83,7,1013048,-2.7798912399999995,64130,143733,0.006398944184184074,1.9455177783966064,0.00073,1010047,-1.2063336372375488,0.00033315978362224996
13.85,7,1013193,-2.7909647300000002,64140,143753,0.003981017507612705,1.9796485900878906,0.00073,1010192,-12.980182647705078,0.0003206332039553672
13.89,7,1013339,-2.81625383,64150,143773,0.00420078169554472,1.9911494255065918,0.00073,1010338,-10.143036842346191,0.00032524604466743767
13.94,7,1013484,-2.8341366999999997,64160,143793,0.002791750943288207,1.9480838775634766,0.00073,1010483,-10.025102615356445,0.0003296314971521497
13.95,7,1013627,-2.834357349999999,64170,143812,0.006042330525815487,2.0414481163024902,0.00073,1010626,17.15579605102539,0.0003325791622046381
13.97,7,1013770,-2.8194321299999996,64180,143833,0.008580559864640236,1.9632622003555298,0.00073,1010769,-2.317728042602539,0.0003399052657186985
14.09,7,1013917,-2.8117359399999997,64190,143853,0.005235734861344099,1.9473230838775635,0.00073,1010916,-11.39633846282959,0.00033942441223189235
14.19,7,1014061,-2.787837160000001,64200,143873,0.0037841557059437037,1.9935901165008545,0.00073,1011060,9.335893630981445,0.0003454322286415845
14.28,7,1014206,-2.7646585,64210,143893,0.007769627496600151,1.997790813446045,0.00073,1011205,26.839874267578125,0.00035463590756990016
14.59,7,1014374,-3.1163858200000005,64220,143916,0.03057088889181614,1.6455967426300049,0.00073,1011373,151.77601623535156,0.0005013624322600663
15.38,7,1014586,-3.7855273900000004,64230,143946,0.017382673919200897,1.5473098754882812,0.00073,1011585,58.878211975097656,0.000663137820083648
16.37,7,1014830,-4.345885040000001,64240,143980,0.01065616775304079,1.6877456903457642,0.00073,1011829,17.692527770996094,0.000787552387919277
17.77,7,1015116,-4.83921518,64250,144020,0.008860388770699501,1.8432259559631348,0.00073,1012115,-36.01509094238281,0.0007770702359266579
18.83,7,1015367,-5.208110920000001,64260,144060,0.0069421036168932915,1.9515115022659302,0.00073,1012366,-52.783180236816406,0.0006513779517263174
19.57,7,1015584,-5.444022659999999,64270,144090,0.004520160146057606,1.9844422340393066,0.00073,1012583,-72.55609130859375,0.0005462176050059497
19.75,7,1015745,-5.514305460000002,64280,144112,0.005697930231690407,2.0474460124969482,0.00073,1012744,-47.532588958740234,0.00048663976485840976
19.8,7,1015897,-5.51266316,64290,144133,0.005818605422973633,1.9958162307739258,0.00073,1012896,-39.359474182128906,0.00044543284457176924
19.78,7,1016039,-5.53027142,64300,144152,0.006107083521783352,2.148062229156494,0.00073,1013038,-12.227958679199219,0.00042065285379067063
19.74,7,1016180,-5.54398518,64310,144172,0.00617455318570137,2.001279592514038,0.00073,1013179,-33.027503967285156,0.00039630316314287484
19.47,7,1016321,-5.19503515,64320,144192,0.005994757637381554,1.9651621580123901,0.00073,1013320,-20.985240936279297,0.00038113282062113285
18.77,7,1016463,-4.50607599,64330,144213,0.004456012509763241,2.018644094467163,0.00073,1013462,-4.046987533569336,0.00037473184056580067
17.76,7,1016606,-3.958968729999999,64340,144233,0.004008154384791851,2.0533783435821533,0.00073,1013605,-1.2887821197509766,0.00037288290332071483
16.32,7,1016748,-3.4656550900000003,64350,144253,0.0056030116975307465,2.059107542037964,0.00073,1013747,18.622953414916992,0.00036667328095063567
15.23,7,1016890,-3.0897438500000005,64360,144272,0.004775392822921276,1.9817452430725098,0.00073,1013889,-24.280288696289062,0.0003627258993219584
14.5,7,1017034,-2.8657695000000003,64370,144293,0.0034972084686160088,1.9855284690856934,0.00073,1014033,-14.818614959716797,0.00036673658178187907
14.31,7,1017176,-2.807233519999999,64380,144313,0.006165863014757633,2.0983645915985107,0.00073,1014175,13.608195304870605,0.00036119084688834846
14.17,7,1017314,-2.78147406,64390,144331,0.0036428472958505154,1.972851276397705,0.00073,1014313,-9.651912689208984,0.00036164530320093036
14.19,7,1017458,-2.7758890700000007,64400,144351,0.003974644001573324,2.003437042236328,0.00073,1014457,-6.304577827453613,0.00035823413054458797
14.27,7,1017607,-2.8000129699999996,64410,144372,0.003696603700518608,2.027984142303467,0.00073,1014606,-6.731616020202637,0.00035201103310100734
14.3,7,1017751,-2.7954380399999996,64420,144392,0.004337310325354338,2.0065813064575195,0.00073,1014750,-5.418440818786621,0.0003517246223054826
14.29,7,1017892,-2.80979585,64430,144412,0.007680079434067011,1.9758217334747314,0.00073,1014891,-13.16553783416748,0.0003469213261269033
14.27,7,1018033,-2.82469511,64440,144431,0.003867099992930889,1.962801456451416,0.00073,1015032,9.4080171585083,0.0003465432091616094
14.26,7,1018174,-2.82334405,64450,144450,0.004314563237130642,2.0045855045318604,0.00073,1015173,20.042362213134766,0.0003571515844669193
14.26,7,1018316,-2.822300190000001,64460,144470,0.005492893513292074,1.995272159576416,0.00073,1015315,-11.471992492675781,0.00035283566103316844
14.28,7,1018462,-2.8270460500000003,64470,144490,0.0041563017293810844,2.010596513748169,0.00073,1015461,-8.846163749694824,0.0003497940197121352
14.28,7,1018604,-2.8134613199999996,64480,144510,0.004247969947755337,1.9749454259872437,0.00073,1015603,-8.34247875213623,0.00035356709850020707
14.33,7,1018747,-2.81916854,64490,144530,0.0025452389381825924,1.9948797225952148,0.00073,1015746,5.380851745605469,0.00034626750857569277
14.34,7,1018892,-2.82232152,64500,144550,0.005833352915942669,1.9914929866790771,0.00073,1015891,12.117486953735352,0.0003494720731396228
14.3,7,1019037,-2.7965897799999992,64510,144570,0.003824191400781274,1.9908689260482788,0.00073,1016036,-7.219500541687012,0.0003505764761939645
14.29,7,1019180,-2.78582877,64520,144590,0.0050251679494977,1.9428231716156006,0.00073,1016179,-10.97178840637207,0.0003421854053158313
14.32,7,1019324,-2.7662835900000005,64530,144610,0.0031522768549621105,1.9611700773239136,0.00073,1016323,-14.838289260864258,0.0003388776385691017
14.37,7,1019470,-2.74414918,64540,144630,0.005102585069835186,1.9945964813232422,0.00073,1016469,-14.062084197998047,0.00034024467458948493
14.37,7,1019611,-2.72094989,64550,144650,0.007652277126908302,1.9816399812698364,0.00073,1016610,-12.493610382080078,0.00034308808972127736
14.42,7,1019758,-2.7358110799999995,64560,144670,0.009712714701890945,1.9642385244369507,0.00073,1016757,4.30107307434082,0.000342558603733778
14.43,7,1019905,-2.741013669999999,64570,144691,0.004421505145728588,1.9850317239761353,0.00073,1016904,-5.923871040344238,0.000345257023582235
14.47,7,1020051,-2.7551592099999995,64580,144711,0.006899611558765173,1.9861888885498047,0.00073,1017050,18.937728881835938,0.0003407228214200586
14.53,7,1020200,-2.7700885099999994,64590,144732,0.0032031782902777195,1.9982926845550537,0.00073,1017199,-20.522686004638672,0.000344049243722111
14.55,7,1020347,-2.768583439999999,64600,144752,0.004448262043297291,1.996683120727539,0.00073,1017346,17.755735397338867,0.0003438934509176761
14.63,7,1020500,-2.77669831,64610,144773,0.002632363000884652,1.9523720741271973,0.00073,1017499,-20.500396728515625,0.0003450001240707934
14.64,7,1020644,-2.7793316199999993,64620,144793,0.002535180887207389,1.9851374626159668,0.00073,1017643,-27.19771957397461,0.0003536362200975418
14.65,7,1020789,-2.7906714600000004,64630,144813,0.003141278401017189,1.9785054922103882,0.00073,1017788,-7.971101760864258,0.00035545058199204504
14.62,7,1020932,-2.77569019,64640,144833,0.005234631709754467,1.9824469089508057,0.00073,1017931,20.26211166381836,0.00035294267581775784
14.64,7,1021075,-2.7802214299999997,64650,144853,0.0033788958098739386,2.004178524017334,0.00073,1018074,10.81438159942627,0.00034461176255717874
14.62,7,1021220,-2.76680216,64660,144873,0.006601437926292419,1.9771627187728882,0.00073,1018219,-17.911483764648438,0.00034622641396708786
14.61,7,1021366,-2.7397695700000004,64670,144894,0.003914735745638609,1.9873515367507935,0.00073,1018365,-11.501529693603516,0.00034047660301439464
14.57,7,1021508,-2.7364552100000004,64680,144914,0.0035837567411363125,1.9946072101593018,0.00073,1018507,0.6135873794555664,0.00033608736703172326
14.53,7,1021653,-2.7337340199999995,64690,144934,0.003018925664946437,1.9952211380004883,0.00073,1018652,-19.439062118530273,0.00033660317421890795
14.49,7,1021796,-2.7186044800000007,64700,144954,0.003641323186457157,1.991013526916504,0.00073,1018795,-9.344167709350586,0.00032985760481096804
14.38,7,1021938,-2.69363698,64710,144974,0.0035868664272129536,1.9661840200424194,0.00073,1018937,-4.994549751281738,0.0003264022816438228
14.37,7,1022081,-2.6998332700000005,64720,144993,0.00394212594255805,1.9372365474700928,0.00073,1019080,-0.748610258102417,0.0003243595128878951
14.36,7,1022225,-2.68427573,64730,145013,0.005643385462462902,2.038194417953491,0.00073,1019224,30.575057983398438,0.0003414470702409744
14.37,7,1022369,-2.6793627000000004,64740,145034,0.006352278403937817,1.9638811349868774,0.00073,1019368,-15.298583984375,0.0003396389074623585
14.4,7,1022515,-2.69378051,64750,145055,0.003415694460272789,2.00018048286438,0.00073,1019514,18.486183166503906,0.00033732588053680956
14.38,7,1022658,-2.6857835500000005,64760,145076,0.009250177070498466,1.9701368808746338,0.00073,1019657,38.833534240722656,0.0003384558076504618
14.37,7,1022803,-2.6906250700000003,64770,145097,0.00433207955211401,2.0093390941619873,0.00073,1019802,3.3870396614074707,0.00034738084650598466
14.4,7,1022948,-2.6891120200000005,64780,145118,0.0036356737837195396,1.9541574716567993,0.00073,1019947,-9.784748077392578,0.0003443651949055493
14.44,7,1023097,-2.69089734,64790,145139,0.0032252760138362646,1.9233171939849854,0.00073,1020096,-17.25678253173828,0.0003298346418887377
14.44,7,1023240,-2.7003224199999996,64800,145159,0.009857628494501114,2.051844596862793,0.00073,1020239,6.529785633087158,0.00032636523246765137
14.45,7,1023383,-2.706952620000001,64810,145178,0.006599253509193659,1.9897061586380005,0.00073,1020382,-0.44163763523101807,0.00032035261392593384
14.49,7,1023530,-2.7026858200000006,64820,145199,0.0045087337493896484,1.9394596815109253,0.00073,1020529,-13.910951614379883,0.0003204259555786848
14.45,7,1023670,-2.68790728,64830,145219,0.0039289286360144615,2.0278878211975098,0.00073,1020669,-6.4345293045043945,0.00031957909232005477
14.43,7,1023812,-2.6922021999999997,64840,145238,0.002937635872513056,1.9923958778381348,0.00073,1020811,-14.656048774719238,0.00031620278605259955
14.38,7,1023953,-2.6678292599999995,64850,145258,0.003368719946593046,1.911870002746582,0.00073,1020952,-18.27341079711914,0.00031926442170515656
14.39,7,1024097,-2.6780945000000007,64860,145277,0.00415279995650053,2.059699773788452,0.00073,1021096,18.597766876220703,0.0003212490410078317
14.38,7,1024241,-2.6872026599999996,64870,145297,0.003223713021725416,1.9200494289398193,0.00073,1021240,-38.11096954345703,0.0003244551189709455
14.35,7,1024383,-2.6838649899999996,64880,145317,0.005146823823451996,2.0032052993774414,0.00073,1021382,5.947500705718994,0.0003242042730562389
14.26,7,1024523,-2.6541826699999995,64890,145337,0.0050407107919454575,1.9594732522964478,0.00073,1021522,-16.306692123413086,0.00032234800164587796
14.26,7,1024666,-2.6553166600000004,64900,145356,0.003859806340187788,1.925537347793579,0.00073,1021665,-13.514493942260742,0.0003289720043540001
14.25,7,1024808,-2.6384912199999997,64910,145376,0.0039023570716381073,1.990134358406067,0.00073,1021807,-3.8007326126098633,0.00033741904189810157
14.21,7,1024951,-2.63225347,64920,145396,0.004817328881472349,1.9286303520202637,0.00073,1021950,-6.562227249145508,0.00032384859514422715
14.27,7,1025097,-2.656764440000001,64930,145416,0.003856368362903595,2.0172183513641357,0.00073,1022096,25.905170440673828,0.00032415048917755485
14.28,7,1025240,-2.6678672099999994,64940,145436,0.004002715926617384,1.948859453201294,0.00073,1022239,-4.384527206420898,0.00032544121495448053
14.31,7,1025384,-2.6978297099999993,64950,145456,0.0035134893842041492,2.0040369033813477,0.00073,1022383,-4.0935139656066895,0.0003259524528402835
14.3,7,1025527,-2.681724,64960,145476,0.0024448856711387634,1.9633333683013916,0.00073,1022526,-6.260059356689453,0.0003369368496350944
14.34,7,1025675,-2.6817258600000002,64970,145496,0.0038681719452142715,2.0154240131378174,0.00073,1022674,-6.3876495361328125,0.0003394664963707328
14.37,7,1025820,-2.6978040000000005,64980,145516,0.0045655155554413795,1.9747323989868164,0.00073,1022819,3.470179557800293,0.0003325268335174769
14.38,7,1025961,-2.706514839999999,64990,145535,0.005691833328455687,1.944595217704773,0.00073,1022960,0.5545094013214111,0.00032731061219237745
14.38,7,1026104,-2.7197745700000002,65000,145555,0.0031764907762408257,1.970854640007019,0.00073,1023103,-2.5494699478149414,0.0003356400702614337
14.37,7,1026245,-2.73513544,65010,145574,0.005920701660215855,1.9439301490783691,0.00073,1023244,-18.43758201599121,0.0003370012855157256
14.34,7,1026385,-2.7292226200000003,65020,145594,0.006167883984744549,2.0533976554870605,0.00073,1023384,22.19540023803711,0.00033265212550759315
14.31,7,1026528,-2.7257865600000004,65030,145613,0.00464431568980217,1.924842119216919,0.00073,1023527,-3.537532329559326,0.0003423859889153391
14.34,7,1026674,-2.7347095599999993,65040,145633,0.0036588849034160376,2.0136961936950684,0.00073,1023673,0.07337713241577148,0.0003341044357512146
14.32,7,1026816,-2.7228022600000004,65050,145653,0.003703917609527707,2.0042507648468018,0.00073,1023815,3.8774938583374023,0.00032127476879395545
14.32,7,1026959,-2.7168399000000005,65060,145673,0.0035570557229220867,2.0556206703186035,0.00073,1023958,8.802313804626465,0.0003201385261490941
14.27,7,1027102,-2.7094013599999998,65070,145692,0.003127574222162366,1.9771274328231812,0.00073,1024101,-2.4375510215759277,0.0003228673303965479
14.27,7,1027247,-2.7013053099999995,65080,145712,0.0035834740847349167,1.9112045764923096,0.00073,1024246,-13.96468734741211,0.0003271430323366076
14.34,7,1027395,-2.7118933199999997,65090,145733,0.004704555496573448,1.9530638456344604,0.00073,1024394,1.353856086730957,0.00032706971978768706
14.38,7,1027542,-2.68818003,65100,145753,0.0029542024713009596,1.9604990482330322,0.00073,1024541,-0.570068359375,0.00032032665330916643
14.44,7,1027689,-2.6887719099999994,65110,145774,0.0055513642728328705,2.0385286808013916,0.00073,1024688,33.43614959716797,0.0003188116825185716
14.36,7,1027821,-2.72688335,65120,145792,0.003926968667656183,1.965480923652649,0.00073,1024820,-2.7888846397399902,0.0003275841590948403
14.26,7,1027954,-2.7397538400000006,65130,145810,0.005827640183269978,1.9565982818603516,0.00073,1024953,11.81730842590332,0.00033411209005862474
14.25,7,1028099,-2.73237717,65140,145831,0.003969790413975716,1.9097919464111328,0.00073,1025098,-3.9675345420837402,0.00033535738475620747
14.3,7,1028246,-2.7868786,65150,145851,0.003921394236385822,1.9118502140045166,0.00073,1025245,-21.77955436706543,0.0003356544766575098
14.29,7,1028388,-2.854639,65160,145871,0.005242831073701382,1.9568202495574951,0.00073,1025387,2.9996325969696045,0.0003405136230867356
14.0,7,1028502,-2.9807505100000005,65170,145887,0.0032869891729205847,1.9653555154800415,0.00073,1025501,-2.6353883743286133,0.00034585135290399194
13.89,7,1028636,-3.0044182899999994,65180,145906,0.0034837420098483562,1.931457281112671,0.00073,1025635,-24.59981346130371,0.0003432554949540645
13.93,7,1028788,-3.00919312,65190,145927,0.0051750000566244125,1.9350874423980713,0.00073,1025787,-11.031272888183594,0.00033479815465398133
14.02,7,1028944,-3.0240894,65200,145949,0.0034301145933568478,1.9754736423492432,0.00073,1025943,11.557989120483398,0.0003194282471667975
14.15,7,1029104,-3.0588032500000004,65210,145971,0.005137503147125244,1.94019615650177,0.00073,1026103,17.52342414855957,0.0003218647907488048
14.33,7,1029254,-3.0537273600000003,65220,145992,0.004878049250692129,1.9792360067367554,0.00073,1026253,12.873007774353027,0.0003354773507453501
14.5,7,1029404,-3.0394508500000006,65230,146013,0.003429122269153595,2.0116004943847656,0.00073,1026403,25.348539352416992,0.0003410523058846593
14.69,7,1029568,-3.096037880000001,65240,146035,0.0054129986092448235,1.9877877235412598,0.00073,1026567,11.06216812133789,0.00035225634928792715
14.87,7,1029733,-3.1546761600000006,65250,146057,0.0033420356921851635,1.9215484857559204,0.00073,1026732,-17.92879295349121,0.0003621581709012389
