rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/critic_loss,train/actor_loss,train/n_updates
398.57098906,126524,74.09,889384,7,12800,-0.3682349920272827,0.00073,0.04585839807987213,56.52434539794922,-359.06658935546875,886383
393.2412604999999,126631,74.0,890125,7,12810,0.9101839065551758,0.00073,0.045599546283483505,64.11270141601562,-353.2578430175781,887124
381.82016985,126726,73.11,890786,7,12820,10.248214721679688,0.00073,0.047649890184402466,58.6146354675293,-355.1214904785156,887785
362.72743003999994,126828,72.74,891499,7,12830,2.1634654998779297,0.00073,0.04712488502264023,63.148468017578125,-346.4686584472656,888498
356.03417031000004,126933,72.98,892234,7,12840,-3.266374111175537,0.00073,0.04744059965014458,64.699462890625,-361.8887634277344,889233
350.01053997,127038,72.82,892968,7,12850,-4.348980903625488,0.00073,0.048485931009054184,65.50565338134766,-360.6250915527344,889967
339.30345896,127136,72.11,893647,7,12860,-2.515104293823242,0.00073,0.04754236713051796,60.54668426513672,-353.93353271484375,890646
323.40446650999996,127232,71.25,894311,7,12870,-3.55637526512146,0.00073,0.047575272619724274,56.66127014160156,-363.9359436035156,891310
322.67425239999994,127340,71.25,895061,7,12880,-2.5646510124206543,0.00073,0.04677404463291168,51.96648406982422,-351.9150390625,892060
313.51338293000003,127445,71.01,895787,7,12890,2.4635009765625,0.00073,0.04535573720932007,58.960140228271484,-353.85211181640625,892786
324.64690576,127554,71.53,896537,7,12900,-13.853778839111328,0.00073,0.04792468622326851,55.1455078125,-369.9773864746094,893536
321.612661,127659,71.4,897265,7,12910,4.728105545043945,0.00073,0.04762668535113335,48.431251525878906,-359.7520446777344,894264
332.88778253000004,127763,72.08,897994,7,12920,-4.0430192947387695,0.00073,0.04895870015025139,49.0382080078125,-350.3792419433594,894993
334.37788552,127863,71.89,898688,7,12930,-1.549783706665039,0.00073,0.04917136952280998,53.482337951660156,-356.19915771484375,895687
342.02338912999994,127965,71.67,899401,7,12940,3.6865851879119873,0.00073,0.047239456325769424,49.33294677734375,-341.4957275390625,896400
356.01563649,128075,71.83,900151,7,12950,1.5444250106811523,0.00073,0.04620826244354248,56.87189483642578,-356.0376281738281,897150
360.70952507999993,128180,72.19,900866,7,12960,-5.369777202606201,0.00073,0.04699616879224777,51.03746795654297,-369.85369873046875,897865
385.0333495500001,128290,73.05,901616,7,12970,0.4846740961074829,0.00073,0.04736610874533653,47.04339599609375,-348.19732666015625,898615
387.39071357,128400,73.05,902366,7,12980,-2.9256691932678223,0.00073,0.04762145131826401,64.54995727539062,-366.28173828125,899365
394.40240995000005,128508,73.18,903105,7,12990,0.04053211212158203,0.00073,0.04794469475746155,61.154212951660156,-372.4486389160156,900104
391.14445639000013,128610,72.72,903809,7,13000,-9.138423919677734,0.00073,0.04873114451766014,65.01829528808594,-358.9595947265625,900808
391.39771992999994,128711,72.49,904514,7,13010,6.417279243469238,0.00073,0.0461023673415184,69.12657165527344,-341.2565002441406,901513
390.42916449999996,128813,72.38,905232,7,13020,-9.491251945495605,0.00073,0.04827914759516716,50.223854064941406,-361.6331481933594,902231
410.41450171,128920,72.89,905977,7,13030,3.94267201423645,0.00073,0.04847616329789162,61.80931854248047,-350.3223571777344,902976
416.19837029,129027,73.24,906725,7,13040,-4.956048011779785,0.00073,0.04637506231665611,59.7369384765625,-353.702880859375,903724
410.0595026800001,129127,72.69,907420,7,13050,10.620729446411133,0.00073,0.048718832433223724,79.08689880371094,-350.9315185546875,904419
411.5692513799999,129228,72.59,908125,7,13060,-7.443841457366943,0.00073,0.04814916104078293,53.247955322265625,-359.0114440917969,905124
403.99869000000007,129335,72.59,908875,7,13070,-19.12023162841797,0.00073,0.047863297164440155,56.90916442871094,-354.574462890625,905874
396.68332212999997,129436,72.08,909574,7,13080,-8.610907554626465,0.00073,0.04806976392865181,57.67805480957031,-366.5027160644531,906573
385.10594496000004,129539,71.89,910294,7,13090,13.076107025146484,0.00073,0.04730258136987686,105.38735961914062,-341.26214599609375,907293
386.11148162999996,129646,72.35,911044,7,13100,-2.3860838413238525,0.00073,0.0470673069357872,61.519344329833984,-353.9062194824219,908043
385.5418053000001,129746,72.21,911735,7,13110,-1.3361223936080933,0.00073,0.04749464988708496,79.42495727539062,-355.3553161621094,908734
399.3365187599999,129855,72.53,912485,7,13120,-5.559183597564697,0.00073,0.04813001677393913,48.85082244873047,-365.2579040527344,909484
393.56432685000004,129964,72.58,913235,7,13130,-6.943134784698486,0.00073,0.04679397866129875,59.19568634033203,-350.1849365234375,910234
391.95766554,130068,72.23,913948,7,13140,0.5178126096725464,0.00073,0.0465112142264843,73.5701904296875,-348.6208801269531,910947
394.0315371499999,130176,72.78,914698,7,13150,-9.253484725952148,0.00073,0.048957157880067825,66.66825103759766,-361.3902587890625,911697
402.45672779000006,130285,73.23,915448,7,13160,-8.799939155578613,0.00073,0.0468737930059433,56.315242767333984,-371.6219482421875,912447
401.94875829999995,130389,72.92,916167,7,13170,-1.3284943103790283,0.00073,0.04651467502117157,59.72539520263672,-346.95458984375,913166
410.39301496,130497,73.43,916917,7,13180,2.227179527282715,0.00073,0.04633486643433571,71.67819213867188,-355.65887451171875,913916
419.01846115999996,130603,73.51,917645,7,13190,6.793283462524414,0.00073,0.04589124396443367,56.91209030151367,-358.1346435546875,914644
410.69803154,130712,73.51,918395,7,13200,-2.164501667022705,0.00073,0.04736873880028725,62.43073654174805,-361.43988037109375,915394
405.78587258000005,130811,73.38,919073,7,13210,-1.440863847732544,0.00073,0.049960970878601074,68.3946533203125,-364.99139404296875,916072
397.8976114700001,130921,73.38,919823,7,13220,3.888655662536621,0.00073,0.047781456261873245,81.47383880615234,-354.56231689453125,916822
393.67841338,131025,73.07,920542,7,13230,0.059165000915527344,0.00073,0.04871552065014839,81.05514526367188,-366.69683837890625,917541
393.03176414999996,131129,73.0,921248,7,13240,2.402799129486084,0.00073,0.048073042184114456,59.37049102783203,-364.56756591796875,918247
395.80533122,131237,73.0,921998,7,13250,3.230811357498169,0.00073,0.047324039041996,56.745365142822266,-368.81414794921875,918997
387.9970740499999,131347,73.0,922748,7,13260,8.050479888916016,0.00073,0.046308811753988266,86.96092224121094,-353.53009033203125,919747
378.22870164,131454,73.13,923480,7,13270,-1.5274271965026855,0.00073,0.04826677590608597,61.90833282470703,-368.29827880859375,920479
368.5360905399999,131555,72.54,924171,7,13280,-11.673528671264648,0.00073,0.047519996762275696,56.017295837402344,-363.1101989746094,921170
371.86224523000004,131664,72.76,924921,7,13290,0.8943744897842407,0.00073,0.04708773270249367,73.58573913574219,-368.7882995605469,921920
379.70853499000003,131767,72.28,925623,7,13300,-2.987457036972046,0.00073,0.045135729014873505,63.42768096923828,-349.5909423828125,922622
386.72065132999995,131875,73.0,926373,7,13310,2.0326061248779297,0.00073,0.047611188143491745,68.21836853027344,-352.80328369140625,923372
389.01691084000004,131985,73.0,927123,7,13320,3.255930185317993,0.00073,0.0458642803132534,67.33590698242188,-365.63018798828125,924122
395.49194368,132093,73.31,927873,7,13330,3.0049564838409424,0.00073,0.046404171735048294,68.96086120605469,-358.311279296875,924872
391.82164858000004,132201,73.62,928610,7,13340,2.204923152923584,0.00073,0.04688556119799614,50.632965087890625,-344.3141784667969,925609
379.5198162700001,132312,73.62,929360,7,13350,6.9321417808532715,0.00073,0.048158910125494,59.826202392578125,-341.61651611328125,926359
387.84113468,132421,73.62,930110,7,13360,-9.571405410766602,0.00073,0.048318102955818176,56.20399475097656,-350.7235412597656,927109
404.55938874,132530,73.8,930860,7,13370,1.2895958423614502,0.00073,0.047855254262685776,56.048500061035156,-355.9143981933594,927859
397.12396599,132632,73.91,931562,7,13380,-0.7008218169212341,0.00073,0.047437094151973724,75.19796752929688,-356.03094482421875,928561
392.85020872999996,132732,73.34,932255,7,13390,-6.239923477172852,0.00073,0.046314213424921036,51.748836517333984,-343.06658935546875,929254
388.6155163799999,132840,73.69,932992,7,13400,-8.303924560546875,0.00073,0.04641157388687134,53.37701416015625,-365.74822998046875,929991
389.89360125,132944,73.32,933705,7,13410,7.89308500289917,0.00073,0.045766472816467285,48.19862365722656,-358.0992431640625,930704
373.31691939000007,133047,72.99,934422,7,13420,2.0596718788146973,0.00073,0.04767811670899391,62.176395416259766,-357.541015625,931421
360.64880901,133149,72.65,935138,7,13430,-2.8711636066436768,0.00073,0.04824177548289299,70.01570129394531,-372.4336853027344,932137
360.9841983399999,133252,72.45,935855,7,13440,-13.15385627746582,0.00073,0.050206370651721954,63.45095443725586,-373.67730712890625,932854
363.05192839999995,133358,72.07,936567,7,13450,6.809556484222412,0.00073,0.04720631241798401,70.98686218261719,-347.1705017089844,933566
363.44218328000005,133466,72.07,937317,7,13460,1.162764072418213,0.00073,0.04789198189973831,62.38056564331055,-354.6455993652344,934316
361.88309092,133572,71.94,938054,7,13470,2.5386009216308594,0.00073,0.04893073812127113,61.31816101074219,-362.1860046386719,935053
374.12786711,133680,72.42,938804,7,13480,-0.5979536771774292,0.00073,0.049290258437395096,65.23583984375,-366.0424499511719,935803
389.63430042,133789,72.99,939554,7,13490,-0.5066996812820435,0.00073,0.0468897670507431,70.60026550292969,-362.7855224609375,936553
387.26710769,133893,72.85,940277,7,13500,-6.80322790145874,0.00073,0.04699557647109032,63.27136993408203,-369.2584533691406,937276
383.1373708,133996,72.83,940988,7,13510,-3.4901182651519775,0.00073,0.04760803282260895,78.95518493652344,-355.7735595703125,937987
380.96407338000006,134099,72.78,941700,7,13520,-3.7483510971069336,0.00073,0.04636768624186516,77.49821472167969,-356.52325439453125,938699
395.11374129,134205,73.12,942450,7,13530,2.9715399742126465,0.00073,0.04804207384586334,74.56755828857422,-366.67779541015625,939449
395.72717321,134305,73.05,943160,7,13540,-5.332840919494629,0.00073,0.050020769238471985,57.636817932128906,-371.76123046875,940159
401.96002131,134413,73.43,943910,7,13550,-8.965252876281738,0.00073,0.0493779331445694,41.990230560302734,-355.5958251953125,940909
397.2445002799999,134519,73.43,944660,7,13560,2.826368570327759,0.00073,0.049720533192157745,71.52278137207031,-370.7099914550781,941659
382.93172666999993,134618,73.04,945358,7,13570,7.177689075469971,0.00073,0.048992082476615906,67.4683837890625,-360.4417419433594,942357
378.71299048000003,134719,72.68,946072,7,13580,1.4491596221923828,0.00073,0.0500841848552227,66.57118225097656,-368.6907653808594,943071
369.0053847899999,134823,72.59,946813,7,13590,-9.344146728515625,0.00073,0.04878246784210205,61.685420989990234,-374.15802001953125,943812
365.65524209,134925,72.67,947544,7,13600,0.49710726737976074,0.00073,0.04786016047000885,62.79206848144531,-361.98614501953125,944543
379.2008747699999,135031,73.06,948294,7,13610,1.0759150981903076,0.00073,0.047838062047958374,69.89773559570312,-366.57476806640625,945293
386.34231585000003,135137,73.36,949036,7,13620,-7.161594867706299,0.00073,0.04866820201277733,62.260353088378906,-375.654541015625,946035
369.79376949000005,135234,72.74,949724,7,13630,0.47430914640426636,0.00073,0.04911823198199272,59.992889404296875,-357.114501953125,946723
370.54272481,135335,72.74,950434,7,13640,0.03275763988494873,0.00073,0.04921336844563484,57.39593505859375,-378.52935791015625,947433
372.73584974,135441,72.74,951184,7,13650,7.137693881988525,0.00073,0.04757793992757797,67.0438232421875,-352.39593505859375,948183
370.57770427999986,135542,72.44,951904,7,13660,-5.136593818664551,0.00073,0.049543626606464386,51.17289733886719,-362.8415832519531,948903
380.14890020999997,135645,72.66,952624,7,13670,1.4678726196289062,0.00073,0.047933951020240784,72.41180419921875,-357.40460205078125,949623
385.54161181,135752,73.02,953374,7,13680,10.810412406921387,0.00073,0.04775761812925339,58.97629928588867,-355.8424377441406,950373
392.92349075,135858,73.11,954124,7,13690,-0.8016730546951294,0.00073,0.048657700419425964,52.777305603027344,-368.86212158203125,951123
399.05311198000004,135956,72.72,954816,7,13700,0.8575488924980164,0.00073,0.04763077199459076,61.01744842529297,-383.42034912109375,951815
388.01775075000006,136062,72.68,955562,7,13710,11.451762199401855,0.00073,0.048313140869140625,63.45127487182617,-360.6195068359375,952561
396.90576181000006,136170,72.76,956312,7,13720,-7.89215087890625,0.00073,0.04764236882328987,41.170982360839844,-374.1546630859375,953311
409.41450220999997,136277,73.38,957062,7,13730,2.2874298095703125,0.00073,0.0474824458360672,74.90180969238281,-356.8712158203125,954061
413.6442425900001,136382,73.78,957812,7,13740,5.228682518005371,0.00073,0.047273166477680206,54.54111099243164,-369.7040100097656,954811
417.38836046999995,136488,73.78,958562,7,13750,2.040231227874756,0.00073,0.045759379863739014,73.34071350097656,-358.7640686035156,955561
425.32074003,136595,74.08,959312,7,13760,-0.7736959457397461,0.00073,0.046189967542886734,46.856834411621094,-361.40887451171875,956311
419.23179905999996,136696,74.0,960024,7,13770,-2.6300668716430664,0.00073,0.04438505694270134,48.94681930541992,-373.2384338378906,957023
399.7547644400001,136791,73.19,960693,7,13780,0.387586385011673,0.00073,0.044271960854530334,62.45143127441406,-367.80596923828125,957692
386.25473533999997,136892,72.83,961407,7,13790,3.797450542449951,0.00073,0.044362638145685196,48.72027587890625,-359.0539855957031,958406
392.41505158,136998,73.41,962157,7,13800,-7.222975730895996,0.00073,0.04508591070771217,64.65271759033203,-357.2780456542969,959156
389.3087708299999,137102,73.2,962882,7,13810,10.435297012329102,0.00073,0.04515906423330307,64.57373046875,-353.51629638671875,959881
388.13299953999996,137209,73.2,963632,7,13820,-5.50053596496582,0.00073,0.04581029340624809,49.538639068603516,-375.9844055175781,960631
384.87452265000013,137315,73.19,964381,7,13830,-2.5071847438812256,0.00073,0.043506622314453125,54.288658142089844,-361.65228271484375,961380
370.60534311000004,137417,72.76,965088,7,13840,0.07288186252117157,0.00073,0.0452599860727787,66.51172637939453,-343.63775634765625,962087
349.26641326000004,137518,72.3,965792,7,13850,2.4815733432769775,0.00073,0.04698570445179939,59.77362060546875,-360.023193359375,962791
323.8730515,137614,71.48,966460,7,13860,-10.235077857971191,0.00073,0.04821706563234329,56.41115951538086,-368.02484130859375,963459
324.60555313000003,137721,71.86,967210,7,13870,6.623852252960205,0.00073,0.0490352027118206,75.06658172607422,-350.9978942871094,964209
329.26259729,137823,72.32,967925,7,13880,3.4733967781066895,0.00073,0.04788168519735336,66.94196319580078,-365.6610412597656,964924
327.7836021600001,137924,72.13,968620,7,13890,-10.30739688873291,0.00073,0.05031158775091171,53.36986541748047,-383.1995544433594,965619
320.77520742,138033,72.13,969370,7,13900,-7.661907196044922,0.00073,0.04811566323041916,54.15707778930664,-372.52142333984375,966369
329.40074001,138143,72.38,970120,7,13910,-6.276376247406006,0.00073,0.047334566712379456,59.14112091064453,-367.989990234375,967119
326.68495451,138254,72.38,970870,7,13920,4.1969218254089355,0.00073,0.04874765872955322,75.20751953125,-355.96484375,967869
328.03752591000006,138362,72.27,971608,7,13930,-1.1538496017456055,0.00073,0.04749111831188202,57.4481201171875,-365.5977478027344,968607
348.1890900700001,138472,72.7,972358,7,13940,10.166481018066406,0.00073,0.0456286296248436,72.78072357177734,-368.37335205078125,969357
358.76548547000004,138576,72.78,973070,7,13950,-7.036097049713135,0.00073,0.04652857035398483,64.72315216064453,-367.8503723144531,970069
380.27416579,138685,73.6,973820,7,13960,6.004948139190674,0.00073,0.04600949585437775,50.844390869140625,-365.82086181640625,970819
387.34894242,138792,73.6,974570,7,13970,-5.4072065353393555,0.00073,0.04541425779461861,67.04498291015625,-363.85968017578125,971569
404.56439978999987,138899,73.95,975320,7,13980,10.566741943359375,0.00073,0.048139382153749466,46.329132080078125,-363.9654846191406,972319
